Jun 18 19:58:07 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 18 19:58:07 ubuntu dstat.sh[65339]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 18 19:58:07 ubuntu dstat.sh[65339]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 18 20:07:03 ubuntu dstat.sh[65339]: 18-06 20:07:03| 15   4  79   0   0|5289M  153M  172M 2212M|  48k   12k|  32k  267k|1.99  32.8 |4866  6215 |0.88 1.38 1.03|1.0   0 6.0|   0     0 |           | 18  290    0   32    0
Jun 18 20:07:04 ubuntu dstat.sh[65339]: 18-06 20:07:04|  5   1  93   1   0|5289M  153M  172M 2212M|5568B 1566B|   0   252k|   0  28.0 |2450  3622 |0.88 1.38 1.03|  0 1.0   0|   0     0 |           | 18  290    0   32    0
Jun 18 20:07:05 ubuntu dstat.sh[65339]: 18-06 20:07:05|  4   1  94   0   0|5289M  153M  172M 2212M|7232B 1512B|   0  1532k|   0   163 |2169  3037 |0.88 1.38 1.03|  0 1.0   0|   0     0 |           | 18  290    0   32    0
Jun 18 20:07:06 ubuntu dstat.sh[65339]: 18-06 20:07:06| 14   5  79   0   0|5302M  175M  169M 2182M|8029B 1460B| 288k  677k|4.01  25.0 |3049  3732 |0.89 1.37 1.03|2.0 1.0 5.0|   0     0 |           | 18  290    0   32    0
Jun 18 20:07:07 ubuntu dstat.sh[65339]: 18-06 20:07:07| 20   6  72   0   0|5324M  153M  169M 2182M|7705B 1562B| 862k 2154k|11.0   125 |3767  4150 |0.89 1.37 1.03|1.0   0 7.0|   0     0 |           | 18  290    0   32    0
Jun 18 20:07:08 ubuntu dstat.sh[65339]: 18-06 20:07:08|  4   1  95   0   0|5314M  162M  169M 2182M|4324B 1622B|   0    16k|   0  1.00 |1994  2915 |0.89 1.37 1.03|  0 1.0 2.0|   0     0 |           | 18  290    0   32    0
Jun 18 20:07:09 ubuntu dstat.sh[65339]: 18-06 20:07:09|  5   2  93   0   0|5244M  233M  169M 2182M|4232B 1512B|   0   140k|   0  16.0 |2027  2836 |0.89 1.37 1.03|1.0   0 1.0|   0     0 |           | 18  279    0   33    0
Jun 18 20:07:10 ubuntu dstat.sh[65339]: 18-06 20:07:10|  1   1  97   0   0|5247M  229M  169M 2182M|4625B 1714B|   0    88k|   0  10.0 |1004  1413 |0.89 1.37 1.03|  0   0   0|   0     0 |           | 18  279    0   33    0
Jun 18 20:07:11 ubuntu dstat.sh[65339]: 18-06 20:07:11|  2   1  97   0   0|5239M  237M  169M 2182M|4877B 1620B|   0    48k|   0  6.00 |1043  1437 |0.82 1.35 1.03|  0   0 1.0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:12 ubuntu dstat.sh[65339]: 18-06 20:07:12|  1   1  97   0   0|5236M  241M  169M 2183M|4501B 1620B|  80k   96k|4.00  12.0 |1084  1655 |0.82 1.35 1.03|  0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:13 ubuntu dstat.sh[65339]: 18-06 20:07:13|  2   1  95   0   0|5233M  244M  169M 2183M|4800B 1619B|  16k  228k|1.00  33.0 |1607  2428 |0.82 1.35 1.03|1.0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:14 ubuntu dstat.sh[65339]: 18-06 20:07:14|  2   0  96   0   0|5230M  246M  169M 2183M|4629B 1565B|   0   256k|   0  31.0 |1359  2037 |0.82 1.35 1.03|  0 1.0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:15 ubuntu dstat.sh[65339]: 18-06 20:07:15|  1   1  97   0   0|5228M  249M  169M 2183M|4861B 1513B|   0   220k|   0  22.0 |1224  1787 |0.82 1.35 1.03|1.0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:16 ubuntu dstat.sh[65339]: 18-06 20:07:16|  2   1  96   0   0|5226M  251M  169M 2183M|5280B 1458B|   0   312k|   0  34.0 |1337  1887 |0.92 1.36 1.03|1.0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:17 ubuntu dstat.sh[65339]: 18-06 20:07:17|  1   1  97   0   0|5224M  252M  169M 2183M|5052B 1566B|   0   484k|   0  11.0 | 914  1273 |0.92 1.36 1.03|  0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:18 ubuntu dstat.sh[65339]: 18-06 20:07:18|  4   2  95   0   0|5215M  262M  169M 2183M|4916B 1776B|  64k  124k|4.00  9.00 |1477  1944 |0.92 1.36 1.03|1.0   0 3.0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:19 ubuntu dstat.sh[65339]: 18-06 20:07:19|  3   0  94   0   0|5215M  262M  169M 2183M|4250B 1420B|   0   608k|   0  38.0 |1433  1814 |0.92 1.36 1.03|  0   0 2.0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:20 ubuntu dstat.sh[65339]: 18-06 20:07:20|  2   1  96   0   0|5215M  262M  169M 2183M|3848B 1188B|   0   120k|   0  14.0 |1196  1761 |0.92 1.36 1.03|  0   0 1.0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:21 ubuntu dstat.sh[65339]: 18-06 20:07:21|  2   0  96   0   0|5203M  273M  169M 2183M|4723B 1457B|4094B 8609k|1.00  1023 |1467  1746 |0.84 1.34 1.03|  0   0 1.0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:22 ubuntu dstat.sh[65339]: 18-06 20:07:22|  1   1  98   0   0|5203M  273M  169M 2183M|4079B 1458B|   0     0 |   0     0 | 942  1312 |0.84 1.34 1.03|  0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:23 ubuntu dstat.sh[65339]: 18-06 20:07:23|  2   1  96   0   0|5203M  273M  169M 2183M|4232B 1512B|   0   500k|   0  46.0 |1441  2150 |0.84 1.34 1.03|  0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:24 ubuntu dstat.sh[65339]: 18-06 20:07:24|  3   0  96   1   0|5203M  273M  169M 2183M|4053B 1463B|   0   490k|   0  45.2 |1320  1981 |0.84 1.34 1.03|  0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:25 ubuntu dstat.sh[65339]: 18-06 20:07:25|  1   0  97   0   0|5203M  273M  169M 2183M|4529B 1560B|   0    72k|   0  7.97 | 917  1282 |0.84 1.34 1.03|  0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:26 ubuntu dstat.sh[65339]: 18-06 20:07:26|  1   1  97   0   0|5203M  273M  169M 2183M|5007B 1620B|   0    64k|   0  6.00 | 974  1372 |0.77 1.32 1.02|1.0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:27 ubuntu dstat.sh[65339]: 18-06 20:07:27|  1   0  98   0   0|5203M  273M  169M 2183M|4741B 1620B|   0   320k|   0  22.0 | 917  1393 |0.77 1.32 1.02|  0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:28 ubuntu dstat.sh[65339]: 18-06 20:07:28|  1   1  98   0   0|5203M  273M  169M 2183M|4319B 1620B|   0    44k|   0  4.00 | 963  1345 |0.77 1.32 1.02|  0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:29 ubuntu dstat.sh[65339]: 18-06 20:07:29|  1   1  98   0   0|5203M  273M  169M 2183M|4172B 1512B|   0    80k|   0  6.00 | 944  1336 |0.77 1.32 1.02|  0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:30 ubuntu dstat.sh[65339]: 18-06 20:07:30|  8   5  84   1   0|5187M  288M  169M 2184M|3854B 1696B|1028k  104k| 101  13.0 |2688  3132 |0.77 1.32 1.02|3.0   0  73|   0     0 |           | 18  275    0   34    0
Jun 18 20:07:31 ubuntu dstat.sh[65339]: 18-06 20:07:31| 39   5  56   0   0|4902M  573M  169M 2184M|3802B 1757B|  88k  340k|9.00  24.0 |3144  2277 |0.95 1.34 1.03|2.0   0 8.0|   0     0 |           | 18  275    0   34    0
Jun 18 20:07:32 ubuntu dstat.sh[65339]: 18-06 20:07:32| 23   4  72   0   0|4965M  509M  169M 2184M|4353B 2013B| 652k 4097B|41.0  1.00 |2277  1864 |0.95 1.34 1.03|2.0   0 2.0|   0     0 |           | 18  275    0   34    0
Jun 18 20:07:33 ubuntu dstat.sh[65339]: 18-06 20:07:33| 23   5  70   0   0|5032M  441M  170M 2185M|3856B 1397B| 424k  280k|47.0  24.0 |3596  5530 |0.95 1.34 1.03|1.0   0  16|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:34 ubuntu dstat.sh[65339]: 18-06 20:07:34| 22   6  71   0   0|5089M  384M  170M 2185M|3578B  810B|   0   884k|   0  53.0 |2584  2536 |0.95 1.34 1.03|3.0   0 5.0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:35 ubuntu dstat.sh[65339]: 18-06 20:07:35| 20   3  76   0   0|5117M  356M  170M 2185M|3260B  722B|   0     0 |   0     0 |1862  1478 |0.95 1.34 1.03|  0   0 1.0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:36 ubuntu dstat.sh[65339]: 18-06 20:07:36|  1   1  98   0   0|5117M  356M  170M 2185M|4984B 1650B|   0   248k|   0  45.0 | 948  1320 |0.88 1.32 1.03|  0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:37 ubuntu dstat.sh[65339]: 18-06 20:07:37|  2   1  96   0   0|5116M  357M  170M 2185M|4535B 1513B|   0   520k|   0  34.0 |1246  1788 |0.88 1.32 1.03|  0   0 1.0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:38 ubuntu dstat.sh[65339]: 18-06 20:07:38|  1   0  97   0   0|5111M  362M  170M 2185M|4695B 1499B|   0   200k|   0  15.0 |1040  1446 |0.88 1.32 1.03|  0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:39 ubuntu dstat.sh[65339]: 18-06 20:07:39|  7   1  90   0   0|5111M  361M  170M 2186M|4305B 1566B| 396k  468k|24.0  36.0 |2261  3394 |0.88 1.32 1.03|  0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:40 ubuntu dstat.sh[65339]: 18-06 20:07:40|  2   1  97   0   0|5105M  367M  170M 2186M|4543B 1602B|   0   336k|   0  24.0 | 968  1350 |0.88 1.32 1.03|1.0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:41 ubuntu dstat.sh[65339]: 18-06 20:07:41|  1   0  97   0   0|5102M  371M  170M 2186M|4114B 1458B|   0     0 |   0     0 | 930  1328 |0.81 1.30 1.02|  0   0 1.0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:42 ubuntu dstat.sh[65339]: 18-06 20:07:42|  1   1  97   0   0|5099M  374M  170M 2186M|4560B 1620B|   0  4996k|   0   682 |1179  1410 |0.81 1.30 1.02|  0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:43 ubuntu dstat.sh[65339]: 18-06 20:07:43|  2   1  96   0   0|5096M  377M  170M 2186M|4201B 1761B|   0   160k|   0  24.0 |1447  2034 |0.81 1.30 1.02|  0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:44 ubuntu dstat.sh[65339]: 18-06 20:07:44|  2   1  96   0   0|5094M  379M  170M 2186M|4259B 1620B|   0   400k|   0  38.0 |1326  1912 |0.81 1.30 1.02|  0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:45 ubuntu dstat.sh[65339]: 18-06 20:07:45|  1   0  97   0   0|5091M  381M  170M 2186M|4725B 1566B|   0    88k|   0  12.0 |1107  1620 |0.81 1.30 1.02|  0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:46 ubuntu dstat.sh[65339]: 18-06 20:07:46|  1   1  97   0   0|5090M  383M  170M 2186M|5719B 1620B|   0   188k|   0  20.0 |1109  1663 |0.90 1.31 1.02|  0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:47 ubuntu dstat.sh[65339]: 18-06 20:07:47|  2   1  98   0   0|5088M  384M  170M 2186M|6000B 1620B|   0    96k|   0  8.00 | 888  1259 |0.90 1.31 1.02|  0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:48 ubuntu dstat.sh[65339]: 18-06 20:07:48|  1   1  97   0   0|5087M  386M  170M 2186M|5053B 1752B|   0   140k|   0  10.0 | 998  1403 |0.90 1.31 1.02|  0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:49 ubuntu dstat.sh[65339]: 18-06 20:07:49|  1   0  97   0   0|5085M  387M  170M 2186M|4602B 1643B|   0   412k|   0  29.0 | 940  1388 |0.90 1.31 1.02|  0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:50 ubuntu dstat.sh[65339]: 18-06 20:07:50|  2   1  97   0   0|5084M  388M  170M 2186M|4141B 1620B|   0     0 |   0     0 | 934  1336 |0.90 1.31 1.02|  0   0   0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:51 ubuntu dstat.sh[65339]: 18-06 20:07:51|  1   1  97   0   0|5085M  387M  170M 2186M|4383B 1656B|   0     0 |   0     0 | 992  1393 |0.83 1.29 1.02|  0   0 1.0|   0     0 |           | 18  279    0   36    0
Jun 18 20:07:52 ubuntu dstat.sh[65339]: 18-06 20:07:52|  1   1  97   0   0|5085M  387M  170M 2186M|4410B 1511B|   0     0 |   0     0 | 897  1301 |0.83 1.29 1.02|  0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:53 ubuntu dstat.sh[65339]: 18-06 20:07:53|  2   1  96   0   0|5085M  387M  170M 2186M|4309B 1609B|   0   136k|   0  21.0 |1285  1845 |0.83 1.29 1.02|  0   0   0|   0     0 |           | 18  279    0   32    0
Jun 18 20:07:54 ubuntu dstat.sh[65339]: 18-06 20:07:54|  7   4  88   0   0|5085M  387M  170M 2186M|4229B 1511B|   0   492k|   0  54.0 |2805    10k|0.83 1.29 1.02|  0   0  36|   0     0 |           | 18  279    0   33    0
Jun 18 20:07:55 ubuntu dstat.sh[65339]: 18-06 20:07:55|  2   1  96   0   0|5085M  388M  170M 2186M|5027B 1566B|   0  2913k|   0   179 |1398  2193 |0.83 1.29 1.02|  0   0   0|   0     0 |           | 18  279    0   33    0
Jun 18 20:07:56 ubuntu dstat.sh[65339]: 18-06 20:07:56|  2   1  97   0   0|5085M  388M  170M 2186M|5390B 1512B|   0    72k|   0  10.0 | 934  1293 |0.76 1.27 1.01|  0   0   0|   0     0 |           | 18  279    0   24    0
Jun 18 20:07:57 ubuntu dstat.sh[65339]: 18-06 20:07:57|  1   0  98   0   0|5085M  388M  170M 2186M|4698B 1598B|   0     0 |   0     0 | 908  1220 |0.76 1.27 1.01|1.0   0   0|   0     0 |           | 18  279    0   24    0
Jun 18 20:07:58 ubuntu dstat.sh[65339]: 18-06 20:07:58|  1   1  97   0   0|5085M  387M  170M 2186M|3955B 1134B|   0   684k|   0   153 | 981  1289 |0.76 1.27 1.01|  0   0   0|   0     0 |           | 18  279    0   24    0
Jun 18 20:07:59 ubuntu dstat.sh[65339]: 18-06 20:07:59|  1   0  97   0   0|5085M  387M  170M 2186M|4383B 1404B|   0     0 |   0     0 | 899  1259 |0.76 1.27 1.01|  0   0   0|   0     0 |           | 18  279    0   24    0
Jun 18 20:08:00 ubuntu dstat.sh[65339]: 18-06 20:08:00|  1   1  97   0   0|5085M  387M  170M 2186M|4930B 1458B|   0   100k|   0  13.0 |1105  1654 |0.76 1.27 1.01|  0   0   0|   0     0 |           | 18  279    0   19    0
Jun 18 20:08:01 ubuntu dstat.sh[65339]: 18-06 20:08:01|  5  11  83   0   0|5093M  380M  170M 2186M|5466B 1717B|   0   297k|   0  25.1 |4128  4136 |0.86 1.28 1.02|2.0   0 276|   0     0 |           | 18  279    0   19    0
Jun 18 20:08:02 ubuntu dstat.sh[65339]: 18-06 20:08:02| 21   5  73   0   0|5157M  316M  170M 2186M|5161B 1614B|   0     0 |   0     0 |2332  1890 |0.86 1.28 1.02|2.0   0  37|   0     0 |           | 18  279    0   19    0
Jun 18 20:08:03 ubuntu dstat.sh[65339]: 18-06 20:08:03| 17   3  77   0   0|5176M  295M  170M 2186M|  13k   11k|  24k  256k|6.00  21.0 |2778  2923 |0.86 1.28 1.02|  0   0 6.0|   0     0 |           | 18  280    0   21    0
Jun 18 20:08:04 ubuntu dstat.sh[65339]: 18-06 20:08:04| 28   6  63   2   0|5196M  274M  170M 2187M|7582B 3500B|1092k 1628k|63.0   206 |6317  8847 |0.86 1.28 1.02|3.0   0 4.0|   0     0 |           | 18  279    0   11    0
Jun 18 20:08:05 ubuntu dstat.sh[65339]: 18-06 20:08:05| 39   9  52   0   0|5281M  189M  170M 2187M|  15k   10k| 144k  372k|7.00  18.0 |3422  2449 |0.86 1.28 1.02|3.0   0  27|   0     0 |           | 18  283    0   13    0
Jun 18 20:08:06 ubuntu dstat.sh[65339]: 18-06 20:08:06| 29   5  65   0   0|5292M  177M  170M 2188M|  34k   30k| 240k  172k|14.0  7.00 |3342  3004 |0.87 1.28 1.02|  0   0  35|   0     0 |           | 18  279    0   21    0
Jun 18 20:08:07 ubuntu dstat.sh[65339]: 18-06 20:08:07|  1   1  97   0   0|5286M  183M  170M 2188M|5715B 1499B|   0   188k|   0  12.0 | 976  1394 |0.87 1.28 1.02|  0   0   0|   0     0 |           | 18  279    0   21    0
Jun 18 20:08:08 ubuntu dstat.sh[65339]: 18-06 20:08:08|  1   1  97   0   0|5280M  189M  170M 2188M|4321B 1662B|   0   120k|   0  9.00 | 968  1348 |0.87 1.28 1.02|  0   0   0|   0     0 |           | 18  279    0   21    0
Jun 18 20:08:09 ubuntu dstat.sh[65339]: 18-06 20:08:09|  1   0  96   0   0|5272M  197M  170M 2188M|4518B 1542B|4096B 2616k|1.00   152 |1229  1938 |0.87 1.28 1.02|  0   0   0|   0     0 |           | 18  279    0   21    0
Jun 18 20:08:10 ubuntu dstat.sh[65339]: 18-06 20:08:10|  1   1  97   0   0|5262M  207M  170M 2188M|3893B 1444B|   0   128k|   0  13.0 | 945  1445 |0.87 1.28 1.02|  0   0   0|   0     0 |           | 18  279    0   21    0
Jun 18 20:08:11 ubuntu dstat.sh[65339]: 18-06 20:08:11|  2   1  96   0   0|5253M  216M  170M 2188M|6753B 1954B|   0   348k|   0  67.0 |1153  1489 |0.80 1.25 1.01|1.0   0 1.0|   0     0 |           | 18  279    0   21    0
Jun 18 20:08:12 ubuntu dstat.sh[65339]: 18-06 20:08:12|  3   1  95   0   0|5245M  224M  170M 2188M|7976B 2124B|   0    68k|   0  7.00 |1302  1589 |0.80 1.25 1.01|  0   0 1.0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:13 ubuntu dstat.sh[65339]: 18-06 20:08:13|  3   1  94   0   0|5240M  229M  170M 2188M|4772B 1512B|  32k  188k|2.00  27.0 |1567  2205 |0.80 1.25 1.01|  0   0 2.0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:14 ubuntu dstat.sh[65339]: 18-06 20:08:14|  2   1  94   0   0|5233M  236M  170M 2188M|4532B 1512B|  16k 2392k|1.00   409 |1698  2441 |0.80 1.25 1.01|  0   0 1.0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:15 ubuntu dstat.sh[65339]: 18-06 20:08:15|  2   0  96   0   0|5227M  242M  170M 2188M|4518B 1458B|   0   192k|   0  20.0 |1219  1750 |0.80 1.25 1.01|  0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:16 ubuntu dstat.sh[65339]: 18-06 20:08:16|  2   1  96   0   0|5209M  260M  170M 2188M|4473B 1457B|   0   260k|   0  29.0 |1299  1780 |0.82 1.25 1.01|  0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:17 ubuntu dstat.sh[65339]: 18-06 20:08:17|  2   1  97   0   0|5207M  262M  170M 2188M|4923B 1621B|   0   132k|   0  10.0 |1051  1487 |0.82 1.25 1.01|  0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:18 ubuntu dstat.sh[65339]: 18-06 20:08:18|  2   1  96   0   0|5205M  264M  170M 2188M|5052B 1566B|   0   108k|   0  9.00 |1066  1465 |0.82 1.25 1.01|  0   0 1.0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:19 ubuntu dstat.sh[65339]: 18-06 20:08:19|  3   1  95   0   0|5206M  263M  170M 2188M|4645B 1698B|   0   692k|   0  46.0 |1470  2015 |0.82 1.25 1.01|  0   0 3.0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:20 ubuntu dstat.sh[65339]: 18-06 20:08:20|  3   1  94   0   0|5205M  264M  170M 2188M|4637B 1632B|   0   152k|   0  17.0 |1547  2159 |0.82 1.25 1.01|  0   0 2.0|   0     0 |           | 18  279    0   22    0
Jun 18 20:08:21 ubuntu dstat.sh[65339]: 18-06 20:08:21|  1   1  97   0   0|5203M  266M  170M 2188M|5083B 1620B|   0     0 |   0     0 |1056  1431 |0.75 1.23 1.01|  0   0 1.0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:22 ubuntu dstat.sh[65339]: 18-06 20:08:22|  2   1  97   0   0|5202M  267M  170M 2188M|5020B 1620B|   0     0 |   0     0 | 951  1314 |0.75 1.23 1.01|  0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:23 ubuntu dstat.sh[65339]: 18-06 20:08:23|  1   1  96   0   0|5201M  268M  170M 2188M|4219B 1458B|   0   320k|   0  35.0 |1409  2110 |0.75 1.23 1.01|  0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:24 ubuntu dstat.sh[65339]: 18-06 20:08:24|  2   1  96   0   0|5201M  267M  170M 2188M|4499B 1620B|   0   488k|   0  51.0 |1500  2335 |0.75 1.23 1.01|  0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:25 ubuntu dstat.sh[65339]: 18-06 20:08:25|  1   1  97   0   0|5201M  267M  170M 2188M|4339B 1598B|   0   152k|   0  15.0 |1007  1386 |0.75 1.23 1.01|  0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:26 ubuntu dstat.sh[65339]: 18-06 20:08:26|  3   1  96   0   0|5201M  267M  170M 2188M|  10k 2940B|   0   165k|   0  14.0 |1139  1477 |0.77 1.22 1.01|  0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:27 ubuntu dstat.sh[65339]: 18-06 20:08:27|  1   1  97   0   0|5201M  267M  170M 2188M|4089B 1584B|   0   108k|   0  7.97 | 980  1367 |0.77 1.22 1.01|1.0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:28 ubuntu dstat.sh[65339]: 18-06 20:08:28|  0   1  97   0   0|5201M  267M  170M 2188M|4436B 1566B|   0   292k|   0  18.0 |1018  1408 |0.77 1.22 1.01|2.0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:29 ubuntu dstat.sh[65339]: 18-06 20:08:29|  2   1  97   0   0|5201M  267M  170M 2188M|4474B 1513B|   0    32k|   0  4.00 | 908  1273 |0.77 1.22 1.01|  0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:30 ubuntu dstat.sh[65339]: 18-06 20:08:30|  2   1  96   1   0|5201M  268M  170M 2188M|4338B 1458B|   0  1136k|   0   222 |1329  1754 |0.77 1.22 1.01|  0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:31 ubuntu dstat.sh[65339]: 18-06 20:08:31|  1   1  96   0   0|5201M  268M  170M 2188M|4595B 1458B|   0   256k|   0  24.0 |1198  1715 |0.79 1.22 1.00|  0   0 1.0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:32 ubuntu dstat.sh[65339]: 18-06 20:08:32|  2   0  96   0   0|5201M  268M  170M 2188M|4665B 1566B|   0    20k|   0  1.00 |1092  1387 |0.79 1.22 1.00|  0   0   0|   0     0 |           | 18  279    0   20    0
Jun 18 20:08:33 ubuntu dstat.sh[65339]: 18-06 20:08:33|  2   1  95   0   0|5201M  268M  170M 2188M|4531B 1512B|   0   192k|   0  25.0 |1437  2056 |0.79 1.22 1.00|2.0   0 2.0|   0     0 |           | 18  279    0   18    0
Jun 18 20:08:34 ubuntu dstat.sh[65339]: 18-06 20:08:34|  2   1  95   1   0|5201M  268M  170M 2188M|4813B 1752B|   0  2228k|   0   152 |1700  2722 |0.79 1.22 1.00|  0   0   0|   0     0 |           | 18  279    0   18    0
Jun 18 20:08:35 ubuntu dstat.sh[65339]: 18-06 20:08:35|  1   1  97   0   0|5201M  268M  170M 2188M|4592B 1512B|   0   352k|   0  16.0 | 953  1343 |0.79 1.22 1.00|  0   0   0|   0     0 |           | 18  279    0   18    0
Jun 18 20:08:36 ubuntu dstat.sh[65339]: 18-06 20:08:36|  1   2  95   0   0|5201M  267M  170M 2188M|4804B 1566B|   0   264k|   0  14.0 |1303  1538 |0.73 1.20 1.00|1.0   0  18|   0     0 |           | 18  279    0   18    0
Jun 18 20:08:37 ubuntu dstat.sh[65339]: 18-06 20:08:37|  2   0  97   0   0|5201M  267M  170M 2188M|4980B 1620B|   0  1564k|   0  82.0 |1047  1585 |0.73 1.20 1.00|  0   0   0|   0     0 |           | 18  279    0   16    0
Jun 18 20:08:38 ubuntu dstat.sh[65339]: 18-06 20:08:38|  1   1  97   0   0|5201M  267M  170M 2188M|4441B 1662B|   0    64k|   0  4.00 | 993  1365 |0.73 1.20 1.00|  0   0   0|   0     0 |           | 18  279    0   16    0
Jun 18 20:08:39 ubuntu dstat.sh[65339]: 18-06 20:08:39|  1   0  98   0   0|5201M  268M  170M 2188M|4502B 1620B|   0     0 |   0     0 | 974  1357 |0.73 1.20 1.00|  0   0   0|   0     0 |           | 18  279    0   16    0
Jun 18 20:08:40 ubuntu dstat.sh[65339]: 18-06 20:08:40|  1   1  98   0   0|5201M  268M  170M 2188M|4140B 1620B|   0    56k|   0  8.00 | 939  1332 |0.73 1.20 1.00|  0   0   0|   0     0 |           | 18  279    0   16    0
Jun 18 20:08:41 ubuntu dstat.sh[65339]: 18-06 20:08:41|  1   1  96   0   0|5201M  268M  170M 2188M|4457B 1620B|   0   620k|   0   133 |1068  1504 |0.67 1.18 0.99|  0   0 1.0|   0     0 |           | 18  279    0   16    0
Jun 18 20:08:42 ubuntu dstat.sh[65339]: 18-06 20:08:42|  1   0  97   0   0|5201M  267M  170M 2188M|4108B 1589B|   0    52k|   0  7.00 | 993  1361 |0.67 1.18 0.99|  0   0   0|   0     0 |           | 18  279    0   16    0
Jun 18 20:08:43 ubuntu dstat.sh[65339]: 18-06 20:08:43|  2   1  96   0   0|5201M  267M  170M 2188M|4261B 1620B|   0   136k|   0  22.0 |1280  1856 |0.67 1.18 0.99|  0   0   0|   0     0 |           | 18  279    0   16    0
Jun 18 20:08:44 ubuntu dstat.sh[65339]: 18-06 20:08:44|  2   0  96   0   0|5201M  267M  170M 2188M|4458B 1458B|   0   436k|   0  44.0 |1413  2146 |0.67 1.18 0.99|  0   0   0|   0     0 |           | 18  279    0   16    0
Jun 18 20:08:45 ubuntu dstat.sh[65339]: 18-06 20:08:45|  1   0  97   0   0|5201M  267M  170M 2188M|4800B 1620B|   0   188k|   0  20.0 |1184  1766 |0.67 1.18 0.99|  0   0   0|   0     0 |           | 18  279    0   16    0
Jun 18 20:08:46 ubuntu dstat.sh[65339]: 18-06 20:08:46|  2   1  96   0   0|5201M  267M  170M 2188M|5312B 1457B|   0   208k|   0  21.0 |1206  1804 |0.78 1.19 1.00|  0   0   0|   0     0 |           | 18  279    0   16    0
