Jun 16 19:55:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 16 19:55:59 ubuntu dstat.sh[65628]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 16 19:55:59 ubuntu dstat.sh[65628]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 16 20:05:49 ubuntu dstat.sh[65628]: 16-06 20:05:49|  1   1  97   0   0|5138M  297M  181M 2198M|4495B 1618B|4092B  212k|1.00  11.0 | 966  1341 |0.97 1.29 0.99|  0   0   0|   0     0 |           | 18  283    0   30    0
Jun 16 20:05:50 ubuntu dstat.sh[65628]: 16-06 20:05:50|  1   1  97   1   0|5138M  297M  181M 2198M|5106B 1567B|   0   192k|   0  25.0 |1162  1668 |0.97 1.29 0.99|  0   0 1.0|   0     0 |           | 18  283    0   30    0
Jun 16 20:05:51 ubuntu dstat.sh[65628]: 16-06 20:05:51|  2   1  95   0   0|5138M  297M  181M 2198M|4596B 1513B|   0   448k|   0  42.0 |1379  2103 |0.89 1.27 0.99|  0   0   0|   0     0 |           | 18  283    0   30    0
Jun 16 20:05:52 ubuntu dstat.sh[65628]: 16-06 20:05:52|  3   0  96   0   0|5138M  297M  181M 2198M|4541B 1564B|   0    88k|   0  13.0 |1262  1832 |0.89 1.27 0.99|  0   0   0|   0     0 |           | 18  283    0   30    0
Jun 16 20:05:53 ubuntu dstat.sh[65628]: 16-06 20:05:53|  2   2  95   1   0|5139M  296M  181M 2198M|4955B 1513B|  32k  196k|2.00  21.0 |1470  1938 |0.89 1.27 0.99|1.0   0 6.0|   0     0 |           | 18  283    0   30    0
Jun 16 20:05:54 ubuntu dstat.sh[65628]: 16-06 20:05:54|  2   1  95   0   0|5139M  296M  181M 2198M|4167B  809B|   0   352k|   0  47.0 |1352  2073 |0.89 1.27 0.99|  0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:05:55 ubuntu dstat.sh[65628]: 16-06 20:05:55|  1   0  96   0   0|5139M  296M  181M 2198M|4847B 1179B|   0   107k|   0  7.94 | 890  1272 |0.89 1.27 0.99|  0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:05:56 ubuntu dstat.sh[65628]: 16-06 20:05:56|  1   1  97   0   0|5139M  296M  181M 2198M|5428B 1578B|   0   552k|   0  35.3 | 991  1403 |0.82 1.25 0.98|1.0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:05:57 ubuntu dstat.sh[65628]: 16-06 20:05:57|  2   1  96   0   0|5139M  296M  181M 2198M|4721B 1515B|  24k 1358k|2.00  10.0 |1039  1403 |0.82 1.25 0.98|1.0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:05:58 ubuntu dstat.sh[65628]: 16-06 20:05:58|  2   1  96   0   0|5139M  296M  181M 2198M|5336B 1697B|  40k  116k|4.00  9.00 |1156  1595 |0.82 1.25 0.98|  0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:05:59 ubuntu dstat.sh[65628]: 16-06 20:05:59|  1   0  97   0   0|5139M  296M  181M 2198M|5145B 1644B|   0    32k|   0  4.00 | 889  1284 |0.82 1.25 0.98|1.0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:06:00 ubuntu dstat.sh[65628]: 16-06 20:06:00|  8   1  89   0   0|5140M  295M  181M 2198M|6002B 1566B|  84k  564k|6.00  52.0 |2352  3394 |0.82 1.25 0.98|  0   0 1.0|   0     0 |           | 18  283    0   29    0
Jun 16 20:06:01 ubuntu dstat.sh[65628]: 16-06 20:06:01|  2   1  97   0   0|5140M  295M  181M 2198M|6033B 1512B|   0   108k|   0  16.0 |1183  1748 |0.75 1.22 0.98|  0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:06:02 ubuntu dstat.sh[65628]: 16-06 20:06:02|  1   0  97   0   0|5140M  295M  181M 2198M|6239B 1620B|   0     0 |   0     0 |1034  1450 |0.75 1.22 0.98|  0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:06:03 ubuntu dstat.sh[65628]: 16-06 20:06:03|  2   1  96   0   0|5140M  295M  181M 2198M|5446B 1566B|   0  2424k|   0   390 |1403  1891 |0.75 1.22 0.98|1.0 1.0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:06:04 ubuntu dstat.sh[65628]: 16-06 20:06:04|  2   1  96   0   0|5140M  295M  181M 2198M|5578B 1661B|   0   304k|   0  40.0 |1374  2062 |0.75 1.22 0.98|  0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:06:05 ubuntu dstat.sh[65628]: 16-06 20:06:05|  1   0  97   0   0|5140M  295M  181M 2198M|5536B 1620B|   0   108k|   0  9.00 | 924  1285 |0.75 1.22 0.98|  0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:06:06 ubuntu dstat.sh[65628]: 16-06 20:06:06|  1   1  96   0   0|5140M  295M  181M 2198M|5433B 1512B|   0   508k|   0  39.0 |1185  1759 |0.69 1.20 0.97|  0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:06:07 ubuntu dstat.sh[65628]: 16-06 20:06:07|  3   1  95   0   0|5140M  295M  181M 2198M|4662B 1606B|   0   156k|   0  25.0 |1526  2111 |0.69 1.20 0.97|  0   0 1.0|   0     0 |           | 18  283    0   29    0
Jun 16 20:06:08 ubuntu dstat.sh[65628]: 16-06 20:06:08|  2   1  97   0   0|5140M  295M  181M 2198M|4684B 1621B|   0     0 |   0     0 |1016  1322 |0.69 1.20 0.97|  0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:06:09 ubuntu dstat.sh[65628]: 16-06 20:06:09|  1   0  96   0   0|5140M  295M  181M 2198M|4214B 1457B|   0   292k|   0  18.0 | 984  1401 |0.69 1.20 0.97|  0   0   0|   0     0 |           | 18  283    0   29    0
Jun 16 20:06:10 ubuntu dstat.sh[65628]: 16-06 20:06:10| 20   8  70   1   0|5151M  283M  181M 2199M|4357B 1501B| 903k   68k|99.4  10.0 |3250  2921 |0.69 1.20 0.97|4.0   0  72|   0     0 |           | 18  279    0   31    0
Jun 16 20:06:11 ubuntu dstat.sh[65628]: 16-06 20:06:11| 33   6  60   0   0|4866M  568M  181M 2199M|3943B 1847B|  72k  339k|4.99  23.0 |2941  2172 |0.80 1.22 0.98|2.0   0 7.0|   0     0 |           | 18  279    0   31    0
Jun 16 20:06:12 ubuntu dstat.sh[65628]: 16-06 20:06:12| 23   4  71   0   0|4914M  520M  181M 2199M|4334B 1685B|   0  8158B|   0  1.00 |2203  1639 |0.80 1.22 0.98|3.0   0   0|   0     0 |           | 18  279    0   31    0
Jun 16 20:06:13 ubuntu dstat.sh[65628]: 16-06 20:06:13| 23   6  70   0   0|4967M  466M  181M 2200M|5445B 1709B| 334k   64k|32.2  4.03 |2981  4289 |0.80 1.22 0.98|2.0   0  17|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:14 ubuntu dstat.sh[65628]: 16-06 20:06:14| 22   6  70   1   0|5085M  348M  181M 2200M|5442B 1643B|   0  3219k|   0   212 |3030  3128 |0.80 1.22 0.98|2.0   0 6.0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:15 ubuntu dstat.sh[65628]: 16-06 20:06:15| 24   3  72   0   0|5103M  330M  181M 2200M|5194B 1640B|4095B   32k|1.00  4.00 |2044  1432 |0.80 1.22 0.98|2.0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:16 ubuntu dstat.sh[65628]: 16-06 20:06:16|  7   1  90   0   0|5109M  324M  181M 2200M|4985B 1451B|   0   108k|   0  9.95 |1352  1469 |0.82 1.21 0.98|1.0   0 1.0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:17 ubuntu dstat.sh[65628]: 16-06 20:06:17|  2   1  97   0   0|5109M  324M  181M 2200M|5348B 1622B|   0    48k|   0  6.01 | 993  1337 |0.82 1.21 0.98|  0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:18 ubuntu dstat.sh[65628]: 16-06 20:06:18|  2   1  96   0   0|5109M  324M  181M 2200M|5087B 1566B|   0  4097B|   0  1.00 |1047  1339 |0.82 1.21 0.98|  0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:19 ubuntu dstat.sh[65628]: 16-06 20:06:19|  1   1  97   0   0|5100M  333M  181M 2200M|4926B 1622B|   0  4910k|   0   628 |1343  1296 |0.82 1.21 0.98|  0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:20 ubuntu dstat.sh[65628]: 16-06 20:06:20|  1   0  97   0   0|5098M  335M  181M 2200M|5055B 1709B|   0     0 |   0     0 | 989  1351 |0.82 1.21 0.98|  0   0 1.0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:21 ubuntu dstat.sh[65628]: 16-06 20:06:21|  3   1  95   0   0|5097M  336M  181M 2200M|4608B 1659B|   0   572k|   0  54.0 |1555  2302 |0.75 1.19 0.97|  0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:22 ubuntu dstat.sh[65628]: 16-06 20:06:22|  2   1  96   0   0|5093M  340M  181M 2200M|4856B 1566B|   0    84k|   0  12.0 |1261  1753 |0.75 1.19 0.97|  0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:23 ubuntu dstat.sh[65628]: 16-06 20:06:23|  2   1  96   0   0|5089M  343M  181M 2200M|4691B 1764B|   0     0 |   0     0 |1076  1369 |0.75 1.19 0.97|1.0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:24 ubuntu dstat.sh[65628]: 16-06 20:06:24|  2   0  96   0   0|5086M  347M  181M 2200M|3897B 1185B|   0   307k|   0  41.9 |1372  2128 |0.75 1.19 0.97|1.0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:25 ubuntu dstat.sh[65628]: 16-06 20:06:25|  1   0  97   0   0|5083M  350M  181M 2200M|4205B 1391B|   0   108k|   0  8.00 | 929  1282 |0.75 1.19 0.97|  0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:26 ubuntu dstat.sh[65628]: 16-06 20:06:26|  1   1  97   1   0|5081M  352M  181M 2200M|4403B 1460B|   0   284k|   0  16.0 | 888  1295 |0.69 1.17 0.97|1.0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:27 ubuntu dstat.sh[65628]: 16-06 20:06:27|  2   1  97   0   0|5079M  354M  181M 2200M|4681B 1620B|   0    32k|   0  4.00 | 951  1313 |0.69 1.17 0.97|  0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:28 ubuntu dstat.sh[65628]: 16-06 20:06:28|  1   0  97   0   0|5078M  355M  181M 2200M|4334B 1457B|   0   388k|   0  1.00 |1014  1362 |0.69 1.17 0.97|  0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:29 ubuntu dstat.sh[65628]: 16-06 20:06:29|  1   1  97   0   0|5076M  357M  181M 2200M|4342B 1883B|   0   132k|   0  9.00 | 976  1610 |0.69 1.17 0.97|  0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:30 ubuntu dstat.sh[65628]: 16-06 20:06:30|  2   1  96   0   0|5074M  359M  181M 2200M|4779B 1549B|   0  4099B|   0  1.00 |1129  1442 |0.69 1.17 0.97|  0   0 1.0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:31 ubuntu dstat.sh[65628]: 16-06 20:06:31|  2   0  96   0   0|5072M  361M  181M 2200M|4454B 1457B|   0   196k|   0  19.0 |1172  1653 |0.63 1.15 0.96|  0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:32 ubuntu dstat.sh[65628]: 16-06 20:06:32|  1   1  96   0   0|5071M  362M  181M 2200M|4620B 1620B|   0    48k|   0  6.00 |1064  1414 |0.63 1.15 0.96|  0   0   0|   0     0 |           | 18  283    0   33    0
Jun 16 20:06:33 ubuntu dstat.sh[65628]: 16-06 20:06:33|  7   4  89   0   0|5066M  367M  181M 2200M|4581B 1459B|   0   176k|   0  11.0 |2729  6586 |0.63 1.15 0.96|1.0   0  36|   0     0 |           | 18  283    0   34    0
Jun 16 20:06:34 ubuntu dstat.sh[65628]: 16-06 20:06:34|  3   1  94   0   0|5062M  370M  181M 2201M|4876B 1709B| 722k  506k|27.1  51.2 |1613  2417 |0.63 1.15 0.96|  0   0 3.0|   0     0 |           | 18  283    0   31    0
Jun 16 20:06:35 ubuntu dstat.sh[65628]: 16-06 20:06:35|  1   1  97   0   0|5062M  370M  181M 2201M|5089B 1562B|   0    96k|   0  6.98 |1003  1375 |0.63 1.15 0.96|  0   0 1.0|   0     0 |           | 18  283    0   28    0
Jun 16 20:06:36 ubuntu dstat.sh[65628]: 16-06 20:06:36|  2   1  96   0   0|5062M  370M  181M 2201M|4710B 1511B|   0   276k|   0  25.0 |1305  1854 |0.58 1.13 0.96|  0   0   0|   0     0 |           | 18  283    0   28    0
Jun 16 20:06:37 ubuntu dstat.sh[65628]: 16-06 20:06:37|  1   0  96   0   0|5054M  378M  181M 2201M|4858B 1619B|   0    84k|   0  12.0 |1225  1765 |0.58 1.13 0.96|  0   0   0|   0     0 |           | 18  283    0   28    0
Jun 16 20:06:38 ubuntu dstat.sh[65628]: 16-06 20:06:38|  1   0  97   0   0|5054M  378M  181M 2201M|5100B 1620B|   0    32k|   0  3.00 |1097  1558 |0.58 1.13 0.96|  0   0   0|   0     0 |           | 18  283    0   28    0
Jun 16 20:06:39 ubuntu dstat.sh[65628]: 16-06 20:06:39|  1   1  98   0   0|5054M  378M  181M 2201M|5340B 1760B|   0   176k|   0  11.0 | 927  1318 |0.58 1.13 0.96|  0   0   0|   0     0 |           | 18  283    0   21    0
Jun 16 20:06:40 ubuntu dstat.sh[65628]: 16-06 20:06:40|  1   1  97   0   0|5053M  379M  181M 2201M|6481B 1621B|   0   860k|   0   189 |1068  1353 |0.58 1.13 0.96|  0   0 1.0|   0     0 |           | 18  283    0   21    0
Jun 16 20:06:41 ubuntu dstat.sh[65628]: 16-06 20:06:41|  7  12  80   0   0|5062M  369M  181M 2201M|6986B 1716B|   0   313k|   0  26.1 |4087  3825 |0.54 1.11 0.95|3.0   0 226|   0     0 |           | 18  283    0   21    0
Jun 16 20:06:42 ubuntu dstat.sh[65628]: 16-06 20:06:42| 18   9  71   0   0|5114M  318M  181M 2201M|6296B 1453B|  32k   64k|1.99  4.98 |3275  2708 |0.54 1.11 0.95|2.0   0  89|   0     0 |           | 18  283    0   21    0
Jun 16 20:06:43 ubuntu dstat.sh[65628]: 16-06 20:06:43| 20   3  76   0   0|5144M  288M  181M 2201M|  12k 7339B|  32k   96k|2.00  7.01 |2389  2191 |0.54 1.11 0.95|2.0   0   0|   0     0 |           | 18  284    0    5    0
Jun 16 20:06:44 ubuntu dstat.sh[65628]: 16-06 20:06:44| 22   4  71   1   0|5144M  287M  181M 2201M|9495B 5672B| 160k 1534k|8.99   213 |5478  7589 |0.54 1.11 0.95|1.0   0 1.0|   0     0 |           | 18  284    0    7    0
Jun 16 20:06:45 ubuntu dstat.sh[65628]: 16-06 20:06:45| 40   9  50   0   0|5190M  242M  181M 2201M|7326B 2959B|  52k  653k|4.00  76.1 |4365  4326 |0.54 1.11 0.95|2.0   0  26|   0     0 |           | 18  283    0    8    0
Jun 16 20:06:46 ubuntu dstat.sh[65628]: 16-06 20:06:46| 35   7  57   0   0|5260M  171M  181M 2202M|  33k   29k| 112k  272k|5.01  14.0 |3696  3516 |0.73 1.15 0.96|1.0   0 7.0|   0     0 |           | 18  285    0   14    0
Jun 16 20:06:47 ubuntu dstat.sh[65628]: 16-06 20:06:47| 12   4  82   0   0|5251M  181M  181M 2202M|  15k   10k|  32k  167k|1.99  11.9 |2424  2378 |0.73 1.15 0.96|1.0   0  36|   0     0 |           | 18  284    0   20    0
Jun 16 20:06:48 ubuntu dstat.sh[65628]: 16-06 20:06:48|  4   1  94   0   0|5244M  187M  181M 2202M|5304B 1544B|   0   284k|   0  28.0 |1552  2163 |0.73 1.15 0.96|  0   0 2.0|   0     0 |           | 18  283    0   20    0
Jun 16 20:06:49 ubuntu dstat.sh[65628]: 16-06 20:06:49|  2   1  96   0   0|5238M  193M  181M 2202M|4947B 1461B|4103B  156k|1.00  11.0 |1057  1449 |0.73 1.15 0.96|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:06:50 ubuntu dstat.sh[65628]: 16-06 20:06:50|  2   1  96   1   0|5232M  199M  181M 2202M|4673B 1459B|   0  2625k|   0   153 |1363  2045 |0.73 1.15 0.96|  0   0 1.0|   0     0 |           | 18  283    0   20    0
Jun 16 20:06:51 ubuntu dstat.sh[65628]: 16-06 20:06:51|  2   1  95   0   0|5221M  211M  181M 2202M|4598B 1617B|  16k 2596k|1.00   408 |1576  2349 |0.67 1.13 0.96|1.0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:06:52 ubuntu dstat.sh[65628]: 16-06 20:06:52|  1   1  97   0   0|5213M  218M  181M 2202M|5249B 1461B|   0    84k|   0  12.0 |1171  1732 |0.67 1.13 0.96|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:06:53 ubuntu dstat.sh[65628]: 16-06 20:06:53|  2   2  95   0   0|5191M  240M  181M 2202M|5104B 1621B|   0     0 |   0     0 |1216  1451 |0.67 1.13 0.96|1.0   0 6.0|   0     0 |           | 18  283    0   20    0
Jun 16 20:06:54 ubuntu dstat.sh[65628]: 16-06 20:06:54|  2   1  94   1   0|5188M  243M  181M 2202M|4977B 1619B|   0  3542k|   0   196 |1681  2763 |0.67 1.13 0.96|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:06:55 ubuntu dstat.sh[65628]: 16-06 20:06:55|  1   0  97   0   0|5185M  246M  181M 2202M|5348B 1617B|  16k  188k|1.00  20.0 |1199  1758 |0.67 1.13 0.96|  0   0 1.0|   0     0 |           | 18  283    0   20    0
Jun 16 20:06:56 ubuntu dstat.sh[65628]: 16-06 20:06:56|  1   1  98   0   0|5182M  249M  181M 2202M|5258B 1461B|   0    32k|   0  3.01 | 918  1295 |0.62 1.11 0.95|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:06:57 ubuntu dstat.sh[65628]: 16-06 20:06:57|  2   1  97   0   0|5180M  251M  181M 2202M|4980B 1620B|   0   332k|   0  25.0 |1048  1454 |0.62 1.11 0.95|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:06:58 ubuntu dstat.sh[65628]: 16-06 20:06:58|  2   0  96   0   0|5179M  252M  181M 2202M|  10k 2997B|   0   156k|   0  16.0 |1330  1755 |0.62 1.11 0.95|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:06:59 ubuntu dstat.sh[65628]: 16-06 20:06:59|  1   1  97   0   0|5177M  254M  181M 2202M|5477B 1586B|   0   215k|   0  4.99 | 883  1271 |0.62 1.11 0.95|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:07:00 ubuntu dstat.sh[65628]: 16-06 20:07:00|  1   0  96   0   0|5177M  254M  181M 2202M|6977B 1685B|   0  8185B|   0  2.00 |1125  1449 |0.62 1.11 0.95|  0   0 1.0|   0     0 |           | 18  283    0   20    0
Jun 16 20:07:01 ubuntu dstat.sh[65628]: 16-06 20:07:01|  3   1  96   0   0|5177M  254M  181M 2202M|6746B 1460B|   0   192k|   0  27.0 |1286  1825 |0.57 1.09 0.95|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:07:02 ubuntu dstat.sh[65628]: 16-06 20:07:02|  2   0  97   0   0|5177M  254M  181M 2202M|4923B 1621B|   0    96k|   0  12.0 |1044  1484 |0.57 1.09 0.95|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:07:03 ubuntu dstat.sh[65628]: 16-06 20:07:03|  2   1  97   0   0|5177M  254M  181M 2202M|5006B 1460B|   0   176k|   0  11.0 |1104  1483 |0.57 1.09 0.95|2.0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:07:04 ubuntu dstat.sh[65628]: 16-06 20:07:04|  2   0  95   0   0|5177M  254M  181M 2202M|5043B 1495B|   0   526k|   0  52.8 |1508  2310 |0.57 1.09 0.95|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:07:05 ubuntu dstat.sh[65628]: 16-06 20:07:05|  1   1  97   0   0|5177M  254M  181M 2202M|5373B 1458B|   0    80k|   0  9.00 |1160  1706 |0.57 1.09 0.95|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:07:06 ubuntu dstat.sh[65628]: 16-06 20:07:06|  1   1  96   0   0|5177M  254M  181M 2202M|5168B 1665B|   0  1078k|   0   228 |1240  1729 |0.52 1.07 0.94|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:07:07 ubuntu dstat.sh[65628]: 16-06 20:07:07|  2   1  96   0   0|5177M  254M  181M 2202M|4826B 1460B|   0    92k|   0  12.0 |1211  1744 |0.52 1.07 0.94|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:07:08 ubuntu dstat.sh[65628]: 16-06 20:07:08|  1   0  97   0   0|5177M  254M  181M 2202M|4394B 1457B|   0     0 |   0     0 | 976  1337 |0.52 1.07 0.94|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:07:09 ubuntu dstat.sh[65628]: 16-06 20:07:09|  1   1  97   0   0|5177M  254M  181M 2202M|3985B 1243B|   0   556k|   0  34.0 | 931  1421 |0.52 1.07 0.94|  0   0   0|   0     0 |           | 18  283    0   20    0
Jun 16 20:07:10 ubuntu dstat.sh[65628]: 16-06 20:07:10|  1   1  97   0   0|5177M  254M  181M 2202M|3389B  895B|   0    32k|   0  4.00 | 980  1382 |0.52 1.07 0.94|  0   0 1.0|   0     0 |           | 18  283    0   20    0
Jun 16 20:07:11 ubuntu dstat.sh[65628]: 16-06 20:07:11|  1   1  96   0   0|5177M  254M  181M 2202M|4194B 1618B|   0   252k|   0  23.0 |1158  1696 |0.48 1.05 0.94|  0   0   0|   0     0 |           | 18  283    0   18    0
Jun 16 20:07:12 ubuntu dstat.sh[65628]: 16-06 20:07:12|  1   1  98   0   0|5177M  254M  181M 2202M|4392B 1624B|   0  4107B|   0  1.00 | 943  1365 |0.48 1.05 0.94|  0   0   0|   0     0 |           | 18  283    0   18    0
Jun 16 20:07:13 ubuntu dstat.sh[65628]: 16-06 20:07:13|  2   1  97   0   0|5177M  254M  181M 2202M|5048B 1687B|   0    32k|   0  4.00 |1112  1481 |0.48 1.05 0.94|1.0   0 2.0|   0     0 |           | 18  283    0   18    0
Jun 16 20:07:14 ubuntu dstat.sh[65628]: 16-06 20:07:14|  1   0  96   0   0|5177M  254M  181M 2202M|5157B 1619B|   0   528k|   0  53.0 |1451  2244 |0.48 1.05 0.94|  0   0   0|   0     0 |           | 18  283    0   18    0
Jun 16 20:07:15 ubuntu dstat.sh[65628]: 16-06 20:07:15|  1   1  97   0   0|5177M  254M  181M 2202M|5314B 1818B|   0   340k|   0  62.0 |1048  1651 |0.48 1.05 0.94|  0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:16 ubuntu dstat.sh[65628]: 16-06 20:07:16|  1   0  97   0   0|5177M  254M  181M 2202M|4994B 1457B|   0    48k|   0  6.00 | 900  1307 |0.44 1.04 0.93|1.0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:17 ubuntu dstat.sh[65628]: 16-06 20:07:17|  2   2  95   0   0|5177M  254M  181M 2202M|5396B 1619B|   0   400k|   0  28.0 |1347  1638 |0.44 1.04 0.93|  0   0  18|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:18 ubuntu dstat.sh[65628]: 16-06 20:07:18|  1   0  97   0   0|5177M  254M  181M 2202M|4993B 1456B|   0    36k|   0  4.99 |1021  1387 |0.44 1.04 0.93|  0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:19 ubuntu dstat.sh[65628]: 16-06 20:07:19|  1   1  98   0   0|5177M  254M  181M 2202M|4547B 1566B|   0  4097B|   0  1.00 | 875  1266 |0.44 1.04 0.93|  0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:20 ubuntu dstat.sh[65628]: 16-06 20:07:20|  1   0  97   0   0|5177M  254M  181M 2202M|4608B 1512B|   0    24k|   0  3.00 | 986  1364 |0.44 1.04 0.93|  0   0 1.0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:21 ubuntu dstat.sh[65628]: 16-06 20:07:21|  3   1  94   0   0|5177M  254M  181M 2202M|  10k 2930B|   0   456k|   0  42.0 |1676  2302 |0.41 1.02 0.92|2.0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:22 ubuntu dstat.sh[65628]: 16-06 20:07:22|  2   1  96   0   0|5177M  254M  181M 2202M|4577B 1568B|   0   869k|   0   178 |1334  1791 |0.41 1.02 0.92|  0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:23 ubuntu dstat.sh[65628]: 16-06 20:07:23|  2   1  97   0   0|5177M  254M  181M 2202M|4502B 1513B|   0     0 |   0     0 |1011  1325 |0.41 1.02 0.92|2.0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:24 ubuntu dstat.sh[65628]: 16-06 20:07:24|  2   1  96   1   0|5177M  254M  181M 2202M|4507B 1347B|   0   643k|   0  62.9 |1459  2172 |0.41 1.02 0.92|  0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:25 ubuntu dstat.sh[65628]: 16-06 20:07:25|  1   0  97   0   0|5177M  254M  181M 2202M|4645B 1188B|   0    32k|   0  4.00 | 920  1275 |0.41 1.02 0.92|  0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:26 ubuntu dstat.sh[65628]: 16-06 20:07:26|  1   1  98   0   0|5177M  254M  181M 2202M|4833B 1512B|   0     0 |   0     0 | 859  1234 |0.37 1.00 0.92|  0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:27 ubuntu dstat.sh[65628]: 16-06 20:07:27|  1   1  97   0   0|5177M  254M  181M 2202M|4846B 1566B|   0     0 |   0     0 | 924  1257 |0.37 1.00 0.92|1.0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:28 ubuntu dstat.sh[65628]: 16-06 20:07:28|  2   0  97   0   0|5177M  254M  181M 2202M|4679B 1619B|   0     0 |   0     0 | 970  1318 |0.37 1.00 0.92|  0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:29 ubuntu dstat.sh[65628]: 16-06 20:07:29|  1   0  97   0   0|5177M  254M  181M 2202M|5345B 1686B|   0     0 |   0     0 | 891  1247 |0.37 1.00 0.92|  0   0   0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:30 ubuntu dstat.sh[65628]: 16-06 20:07:30|  1   1  97   0   0|5177M  254M  181M 2202M|5069B 1752B|   0  8193B|   0  2.00 |1123  1396 |0.37 1.00 0.92|  0   0 1.0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:31 ubuntu dstat.sh[65628]: 16-06 20:07:31|  3   1  95   0   0|5177M  254M  181M 2202M|4687B 1622B|   0  1014k|   0   126 |1740  2515 |0.34 0.98 0.91|  0   0 2.0|   0     0 |           | 18  283    0   16    0
Jun 16 20:07:32 ubuntu dstat.sh[65628]: 16-06 20:07:32|  1   1  97   0   0|5177M  254M  181M 2202M|4498B 1619B|   0    72k|   0  9.99 |1056  1454 |0.34 0.98 0.91|  0   0   0|   0     0 |           | 18  283    0   16    0
