Jul 19 15:15:03 jammy-provider-cloud-0000007373 systemd[1]: Started Devstack devstack@dstat.service.
Jul 19 15:15:03 jammy-provider-cloud-0000007373 dstat.sh[57801]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 19 15:15:03 jammy-provider-cloud-0000007373 dstat.sh[57801]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 19 15:23:41 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:41|  3   1  95   0   0|4098M  533M  193M 2914M|8254B 1622B|   0   252k|   0  18.0 |1250  2019 |0.42 1.22 0.95|  0   0   0|   0     0 |   0     0 | 18  262    3   16    0
Jul 19 15:23:42 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:42|  5   1  93   0   0|4098M  533M  193M 2914M|6538B 1785B|   0     0 |   0     0 |1905  3604 |0.38 1.20 0.94|  0   0   0|   0     0 |   0     0 | 18  262    3   16    0
Jul 19 15:23:43 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:43|  5   1  92   0   0|4098M  533M  193M 2914M|8717B 1620B|   0     0 |   0     0 |1346  2146 |0.38 1.20 0.94|  0   0 2.0|   0     0 |   0     0 | 18  262    3   16    0
Jul 19 15:23:44 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:44|  2   1  96   0   0|4098M  533M  193M 2914M|7951B 1619B|   0    44k|   0  4.00 |1040  1748 |0.38 1.20 0.94|  0   0   0|   0     0 |   0     0 | 18  262    3   16    0
Jul 19 15:23:45 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:45|  2   1  95   0   0|4096M  535M  193M 2914M|6775B 1846B|   0   168k|   0  16.0 |1362  2170 |0.38 1.20 0.94|  0   0 3.0|   0     0 |   0     0 | 18  262    4   16    0
Jul 19 15:23:46 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:46|  2   1  95   1   0|4096M  535M  193M 2914M|5304B 1642B|   0  1963k|   0   104 |1423  2530 |0.38 1.20 0.94|  0   0   0|   0     0 |   0     0 | 18  262    4   16    0
Jul 19 15:23:47 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:47| 20   4  74   1   0|4132M  498M  194M 2915M|6293B 1589B|1751k  974k| 119  94.2 |2406  4300 |0.59 1.23 0.95|1.0 1.0 5.0|   0     0 |   0     0 | 18  262    4   14    0
Jul 19 15:23:48 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:48| 28   5  67   0   0|4127M  502M  194M 2915M|8523B 1690B| 188k 1161k|19.0  49.9 |3146  5814 |0.59 1.23 0.95|1.0   0 5.0|   0     0 |   0     0 | 18  266    4   14    0
Jul 19 15:23:49 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:49| 25   3  71   0   0|4127M  502M  194M 2915M|5763B 1617B|  16k  307k|1.00  23.0 |1730  2780 |0.59 1.23 0.95|1.0   0 5.0|   0     0 |   0     0 | 18  270    4   15    0
Jul 19 15:23:50 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:50| 26   4  70   0   0|4137M  491M  194M 2916M|7049B 1694B|  32k  348k|2.00  45.0 |2198  3563 |0.59 1.23 0.95|1.0   0 5.0|   0     0 |   0     0 | 18  270    4   15    0
Jul 19 15:23:51 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:51| 26   4  69   0   0|4148M  480M  194M 2916M|  26k   10k|   0   344k|   0  39.0 |2382  3796 |0.59 1.23 0.95|1.0   0 5.0|   0     0 |   0     0 | 18  270    4   16    0
Jul 19 15:23:52 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:52| 31   6  63   0   0|4121M  507M  194M 2916M|6515B 1695B|   0   228k|   0  23.0 |2215  3302 |0.63 1.22 0.95|3.0   0  24|   0     0 |   0     0 | 18  270    4   17    0
Jul 19 15:23:53 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:53| 64  10  25   0   0|3835M  793M  194M 2916M|4898B 1736B|4110B  257k|1.00  26.1 |1917  2597 |0.63 1.22 0.95|4.0   0 7.0|   0     0 |   0     0 | 18  258    4   19    0
Jul 19 15:23:54 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:54| 82  18   0   0   0|3986M  642M  194M 2916M|5189B 1458B|  36k  120k|3.00  7.00 |1887  2031 |0.63 1.22 0.95|4.0   0 1.0|   0     0 |   0     0 | 18  258    4   19    0
Jul 19 15:23:55 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:55| 82  16   2   0   0|3935M  691M  194M 2918M|5688B 1846B| 340k 1764k|40.0   104 |7216    19k|0.63 1.22 0.95|4.0   0  13|   0     0 |   0     0 | 18  254    5   21    0
Jul 19 15:23:56 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:56| 59   8  33   0   0|3968M  658M  194M 2918M|5556B 1736B|4095B  416k|1.00  29.0 |2608  4214 |0.63 1.22 0.95|2.0   0 7.0|   0     0 |   0     0 | 18  248    5   27    0
Jul 19 15:23:57 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:57| 44  10  45   0   0|4064M  559M  194M 2921M|  84k   40k| 160k  411k|13.0  44.9 |8081    14k|0.74 1.23 0.96|1.0   0 4.0|   0     0 |   0     0 | 18  256    5   34    0
Jul 19 15:23:58 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:58| 21   4  76   0   0|4089M  534M  194M 2921M| 132k   60k|   0   448k|   0  56.0 |3657  5491 |0.74 1.23 0.96|  0   0 3.0|   0     0 |   0     0 | 18  264    5   34    0
Jul 19 15:23:59 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:23:59|  2   1  96   0   0|4089M  534M  194M 2921M|5164B 1620B|   0   104k|   0  7.00 |1098  1841 |0.74 1.23 0.96|  0   0   0|   0     0 |   0     0 | 18  264    5   34    0
Jul 19 15:24:00 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:00|  4   0  95   0   0|4089M  533M  194M 2921M|7121B 1788B|   0   104k|   0  7.00 |1093  1718 |0.74 1.23 0.96|  0   0   0|   0     0 |   0     0 | 18  264    5   34    0
Jul 19 15:24:01 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:01|  2   1  95   1   0|4090M  533M  194M 2921M|  42k 1552B|   0    11M|   0  1013 |1914  2344 |0.74 1.23 0.96|  0   0   0|   0     0 |   0     0 | 18  264    5   34    0
Jul 19 15:24:02 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:02|  2   0  95   0   0|4090M  533M  194M 2921M|7181B 1619B|   0   436k|   0  37.0 |1292  2248 |0.68 1.21 0.95|  0   0   0|   0     0 |   0     0 | 18  264    5   34    0
Jul 19 15:24:03 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:03|  2   1  96   0   0|4090M  533M  194M 2921M|6735B 1898B|   0    12k|   0  3.00 |1095  1769 |0.68 1.21 0.95|  0   0 2.0|   0     0 |   0     0 | 18  264    5   34    0
Jul 19 15:24:04 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:04|  2   1  96   0   0|4090M  533M  194M 2921M|6018B 1620B|   0   112k|   0  10.0 | 958  1635 |0.68 1.21 0.95|  0   0   0|   0     0 |   0     0 | 18  264    5   34    0
Jul 19 15:24:05 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:05|  8   3  89   0   0|4090M  533M  194M 2921M|7421B 1748B|   0  4096B|   0  1.00 |1740  4081 |0.68 1.21 0.95|  0   0  34|   0     0 |   0     0 | 18  264    5   35    0
Jul 19 15:24:06 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:06|  2   0  96   0   0|4090M  533M  194M 2921M|6295B 1620B|   0   616k|   0   102 |1106  1758 |0.68 1.21 0.95|  0   0   0|   0     0 |   0     0 | 18  264    5   33    0
Jul 19 15:24:07 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:07|  3   1  96   0   0|4090M  533M  194M 2921M|6868B 1790B|   0   112k|   0  9.01 |1104  1768 |0.62 1.19 0.95|1.0   0   0|   0     0 |   0     0 | 18  264    5   33    0
Jul 19 15:24:08 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:08|  4   1  94   1   0|4091M  532M  194M 2921M|9298B 1498B|   0   367k|   0  43.9 |1522  2628 |0.62 1.19 0.95|  0   0   0|   0     0 |   0     0 | 18  264    5   33    0
Jul 19 15:24:09 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:09|  2   0  96   0   0|4091M  532M  194M 2921M|7029B 1689B|   0   104k|   0  16.0 |1232  2182 |0.62 1.19 0.95|  0   0   0|   0     0 |   0     0 | 18  264    5   33    0
Jul 19 15:24:10 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:10|  2   1  96   0   0|4091M  532M  194M 2921M|5308B 1624B|   0   990k|   0   136 | 963  1605 |0.62 1.19 0.95|  0   0   0|   0     0 |   0     0 | 18  264    5   33    0
Jul 19 15:24:11 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:11|  2   1  95   0   0|4091M  532M  194M 2921M|5086B 1688B|   0  1583k|   0  2.99 |1031  1693 |0.62 1.19 0.95|  0   0   0|   0     0 |   0     0 | 18  264    5   33    0
Jul 19 15:24:12 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:12|  3   1  97   0   0|4091M  532M  194M 2921M|8338B 1620B|   0   352k|   0  23.0 |1062  1779 |0.57 1.17 0.94|  0   0   0|   0     0 |   0     0 | 18  264    5   33    0
Jul 19 15:24:13 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:13|  1   1  95   0   0|4091M  532M  194M 2921M|5427B 1730B|   0     0 |   0     0 |1107  1795 |0.57 1.17 0.94|  0   0 2.0|   0     0 |   0     0 | 18  264    5   33    0
Jul 19 15:24:14 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:14|  2   1  97   0   0|4091M  532M  194M 2921M|5846B 1513B|   0     0 |   0     0 | 972  1615 |0.57 1.17 0.94|  0   0   0|   0     0 |   0     0 | 18  264    5   29    0
Jul 19 15:24:15 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:15|  1   0  96   0   0|4091M  532M  194M 2921M|6632B 1660B|   0  4095B|   0  1.00 |1013  1678 |0.57 1.17 0.94|  0   0   0|   0     0 |   0     0 | 18  264    5   29    0
Jul 19 15:24:16 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:16| 25  13  62   0   0|3892M  730M  194M 2922M|9555B 1625B| 482k  241k|29.1  35.1 |2513  4092 |0.57 1.17 0.94|2.0   0  74|   0     0 |   0     0 | 18  214    5   29    0
Jul 19 15:24:17 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:17| 43   9  47   0   0|3949M  674M  194M 2922M|9376B 2192B|   0   648k|   0  42.0 |1596  1897 |0.69 1.19 0.95|4.0   0   0|   0     0 |   0     0 | 18  214    5   29    0
Jul 19 15:24:18 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:18| 46  11  42   0   0|4019M  602M  194M 2922M|9813B 1622B|8200B  280k|1.00  41.0 |2276  4449 |0.69 1.19 0.95|2.0   0 5.0|   0     0 |   0     0 | 18  222    5   33    0
Jul 19 15:24:19 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:19| 26   8  65   0   0|3871M  751M  194M 2922M|5757B 1616B|   0   227k|   0  22.9 |1723  2628 |0.69 1.19 0.95|1.0   0   0|   0     0 |   0     0 | 18  214    5   37    0
Jul 19 15:24:20 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:20| 21   6  72   0   0|3871M  751M  194M 2922M|7813B 1694B|   0   144k|   0  10.0 |1221  1737 |0.69 1.19 0.95|1.0   0   0|   0     0 |   0     0 | 18  214    5   37    0
Jul 19 15:24:21 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:21| 23   6  72   0   0|3871M  751M  194M 2922M|5097B 1760B|   0    84k|   0  8.00 |1282  1827 |0.69 1.19 0.95|1.0   0   0|   0     0 |   0     0 | 18  214    5   37    0
Jul 19 15:24:22 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:22| 22   6  71   0   0|3718M  904M  194M 2922M|5958B 1515B|   0   529k|   0  34.1 |1606  2589 |0.79 1.20 0.95|1.0   0 9.0|   0     0 |   0     0 | 17  197    5   39    0
Jul 19 15:24:23 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:23| 23   4  72   0   0|3787M  835M  194M 2922M|6531B 1566B|  16k    0 |4.00     0 |1464  2086 |0.79 1.20 0.95|2.0   0 2.0|   0     0 |   0     0 | 17  197    5   39    0
Jul 19 15:24:24 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:24| 23   4  70   1   0|3819M  802M  194M 2924M|6387B 1618B| 983k   80k| 129  3.00 |1874  3349 |0.79 1.20 0.95|2.0   0   0|   0     0 |   0     0 | 17  197    5   39    0
Jul 19 15:24:25 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:25| 26   2  70   0   0|3864M  756M  194M 2924M|7594B 1662B|   0  2904k|   0   135 |1715  2588 |0.79 1.20 0.95|5.0   0 2.0|   0     0 |   0     0 | 17  199    5   39    0
Jul 19 15:24:26 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:26| 26   2  71   0   0|3845M  776M  194M 2924M|5096B 1622B|  28k 4525k|2.00   541 |1507  2248 |0.79 1.20 0.95|2.0   0   0|   0     0 |   0     0 | 17  199    5   39    0
Jul 19 15:24:27 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:27| 44  11  43   0   0|3987M  630M  194M 2927M|6768B 1687B| 956k  538k|95.6  51.8 |7099    16k|0.81 1.20 0.95|4.0   0 6.0|   0     0 |   0     0 | 18  224    5   50    0
Jul 19 15:24:28 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:28|  6   2  92   1   0|3989M  628M  194M 2927M|4992B 1622B|   0   893k|   0  76.1 |1750  3245 |0.81 1.20 0.95|1.0   0   0|   0     0 |   0     0 | 18  224    5   50    0
Jul 19 15:24:29 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:29|  3   1  95   0   0|3989M  628M  194M 2927M|6324B 1652B|   0   192k|   0  23.0 |1407  2416 |0.81 1.20 0.95|  0   0   0|   0     0 |   0     0 | 18  224    5   50    0
Jul 19 15:24:30 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:30|  2   0  96   0   0|3989M  628M  194M 2927M|5027B 1693B|   0     0 |   0     0 | 995  1731 |0.81 1.20 0.95|  0   0   0|   0     0 |   0     0 | 18  224    5   50    0
Jul 19 15:24:31 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:31|  3   1  96   0   0|3989M  628M  194M 2927M|  44k 1661B|   0     0 |   0     0 |1162  1707 |0.81 1.20 0.95|  0   0   0|   0     0 |   0     0 | 18  224    5   50    0
Jul 19 15:24:32 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:32|  4   2  94   0   0|3990M  627M  194M 2927M|6075B 1619B|   0   188k|   0  30.0 |1360  2368 |0.74 1.18 0.95|  0   0   0|   0     0 |   0     0 | 18  224    5   50    0
Jul 19 15:24:33 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:33|  2   1  95   0   0|3991M  626M  194M 2927M|6196B 1620B|   0   696k|   0  45.0 |1173  2034 |0.74 1.18 0.95|  0   0 2.0|   0     0 |   0     0 | 18  224    5   50    0
Jul 19 15:24:34 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:34|  1   0  97   0   0|3991M  626M  194M 2927M|5447B 1620B|   0     0 |   0     0 | 998  1697 |0.74 1.18 0.95|  0   0   0|   0     0 |   0     0 | 18  224    5   50    0
Jul 19 15:24:35 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:35|  3   1  96   0   0|3991M  626M  194M 2927M|6424B 1716B|   0     0 |   0     0 | 998  1668 |0.74 1.18 0.95|  0   0   0|   0     0 |   0     0 | 18  224    5   50    0
Jul 19 15:24:36 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:36|  2   0  96   0   0|3994M  622M  194M 2927M|5069B 1512B|   0    48k|   0  3.00 |1035  1785 |0.74 1.18 0.95|  0   0   0|   0     0 |   0     0 | 18  226    5   50    0
Jul 19 15:24:37 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:37| 15   3  83   0   0|4003M  614M  194M 2927M|6568B 1621B|   0   212k|   0  32.0 |1790  3139 |0.77 1.17 0.95|4.0   0 1.0|   0     0 |   0     0 | 18  234    5   50    0
Jul 19 15:24:38 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:38| 18   1  78   0   0|4011M  606M  194M 2928M|8584B 1565B|  64k  684k|5.00  71.0 |2406  4198 |0.77 1.17 0.95|  0   0   0|   0     0 |   0     0 | 18  234    5   50    0
Jul 19 15:24:39 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:39|  3   1  96   1   0|4011M  606M  194M 2928M|5154B 1620B|   0   184k|   0  21.0 |1304  2237 |0.77 1.17 0.95|  0   0   0|   0     0 |   0     0 | 18  234    5   50    0
Jul 19 15:24:40 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:40|  3   0  96   0   0|4011M  606M  194M 2928M|5745B 1695B|   0    96k|   0  7.00 |1029  1794 |0.77 1.17 0.95|  0   0   0|   0     0 |   0     0 | 18  234    5   50    0
Jul 19 15:24:41 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:41|  2   1  95   0   0|4011M  606M  194M 2928M|5306B 1620B|   0   108k|   0  8.00 |1151  1841 |0.77 1.17 0.95|1.0   0   0|   0     0 |   0     0 | 18  234    5   50    0
Jul 19 15:24:42 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:42|  3   1  95   0   0|4012M  605M  194M 2928M|4424B 1618B|   0  1450k|   0  42.0 |1286  2140 |0.70 1.16 0.94|  0   0 2.0|   0     0 |   0     0 | 18  238    5   50    0
Jul 19 15:24:43 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:43|  3   1  95   0   0|4012M  605M  194M 2928M|4686B 1651B|   0     0 |   0     0 |1210  1959 |0.70 1.16 0.94|  0   0 2.0|   0     0 |   0     0 | 18  238    5   50    0
Jul 19 15:24:44 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:44|  5   2  92   0   0|4012M  604M  194M 2928M|4874B 1620B|   0  4095B|   0  1.00 |2024  3694 |0.70 1.16 0.94|  0   0   0|   0     0 |   0     0 | 18  238    5   50    0
Jul 19 15:24:45 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:45|  5   1  93   0   0|4012M  604M  194M 2928M|4799B 1567B|   0     0 |   0     0 |1336  2094 |0.70 1.16 0.94|  0   0   0|   0     0 |   0     0 | 18  238    5   52    0
Jul 19 15:24:46 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:46|  2   0  96   0   0|4012M  604M  194M 2928M|4803B 1622B|   0   477k|   0  67.1 |1031  1747 |0.70 1.16 0.94|  0   0   0|   0     0 |   0     0 | 18  238    5   52    0
Jul 19 15:24:47 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:47|  2   1  95   0   0|4012M  604M  194M 2928M|6639B 1619B|   0    40k|   0  3.00 |1248  2073 |0.65 1.14 0.94|  0   0   0|   0     0 |   0     0 | 18  238    5   52    0
Jul 19 15:24:48 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:48|  4   1  92   0   0|4013M  604M  194M 2928M|6507B 1618B|   0   643k|   0  67.9 |1923  3430 |0.65 1.14 0.94|  0   0 2.0|   0     0 |   0     0 | 18  242    5   52    0
Jul 19 15:24:49 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:49|  3   2  96   0   0|4013M  604M  194M 2928M|6359B 1517B|   0    80k|   0  13.0 |1285  2196 |0.65 1.14 0.94|  0   0   0|   0     0 |   0     0 | 18  242    5   52    0
Jul 19 15:24:50 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:50|  3   0  96   0   0|4013M  604M  194M 2928M|8515B 1617B|   0  4089B|   0  1.00 |1060  1739 |0.65 1.14 0.94|  0   0   0|   0     0 |   0     0 | 18  242    5   52    0
Jul 19 15:24:51 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:51|  2   1  96   0   0|4013M  604M  194M 2928M|6247B 1694B|   0    12k|   0  3.00 |1045  1742 |0.65 1.14 0.94|  0   0   0|   0     0 |   0     0 | 18  242    5   51    0
Jul 19 15:24:52 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:52|  4   7  88   0   0|4026M  591M  194M 2928M|7320B 1623B|   0  4481k|   0   272 |2222  3824 |0.68 1.13 0.94|1.0   0 218|   0     0 |   0     0 | 18  242    5   51    0
Jul 19 15:24:53 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:53| 20   6  72   0   0|4090M  527M  194M 2928M|5207B 1566B|   0     0 |   0     0 |1826  3025 |0.68 1.13 0.94|1.0   0 111|   0     0 |   0     0 | 18  243    5   49    0
Jul 19 15:24:54 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:54| 27   4  69   0   0|4122M  494M  194M 2928M|6392B 1620B|  56k 1012k|4.00  77.0 |2871  5152 |0.68 1.13 0.94|1.0   0 2.0|   0     0 |   0     0 | 18  249    5   49    0
Jul 19 15:24:55 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:55| 27   3  69   0   0|4096M  520M  194M 2928M|5241B 1620B|  24k  612k|2.00  91.0 |2753  4778 |0.68 1.13 0.94|1.0   0  21|   0     0 |   0     0 | 18  247    5   49    0
Jul 19 15:24:56 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:56| 19  10  70   0   0|4066M  550M  194M 2928M|6847B 1856B|  36k  196k|2.00  5.99 |2820  4668 |0.68 1.13 0.94|1.0   0 170|   0     0 |   0     0 | 18  247    5   59    0
Jul 19 15:24:57 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:57| 10  18  70   0   0|4070M  546M  194M 2928M|  17k 2464B|   0  3209k|   0   513 |3574  5393 |0.70 1.13 0.94|1.0   0 319|   0     0 |   0     0 | 18  247    5   51    0
Jul 19 15:24:58 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:58| 24   4  70   1   0|4138M  477M  194M 2929M|8543B 1617B| 144k  758k|21.0  52.9 |2048  3216 |0.70 1.13 0.94|1.0   0 2.0|   0     0 |   0     0 | 18  247    5   51    0
Jul 19 15:24:59 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:24:59| 24   4  71   0   0|4109M  504M  194M 2931M|7007B 1620B|  16k  832k|3.00  32.0 |1681  2667 |0.70 1.13 0.94|2.0   0 3.0|   0     0 |   0     0 | 18  247    5   44    0
Jul 19 15:25:00 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:00| 26   8  63   1   0|4167M  445M  194M 2932M|6260B 1711B| 355k 4220k|16.0   254 |3345  6332 |0.70 1.13 0.94|1.0   0 143|   0     0 |   0     0 | 18  248    5   44    0
Jul 19 15:25:01 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:01| 26   3  70   0   0|4175M  436M  194M 2933M|  42k 1863B| 441k  481k|39.1  49.1 |3469  6607 |0.70 1.13 0.94|3.0   0 1.0|   0     0 |   0     0 | 18  253    5   48    0
Jul 19 15:25:02 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:02| 31   4  62   1   0|4191M  419M  194M 2934M|  10k 4346B| 575k 1958k|34.0   271 |4514  8757 |0.64 1.11 0.93|  0 1.0 3.0|   0     0 |   0     0 | 18  258    5   51    0
Jul 19 15:25:03 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:03| 12   2  84   0   0|4196M  414M  194M 2934M|  15k 6586B|  48k 1571k|3.00   165 |2739  5284 |0.64 1.11 0.93|  0   0 4.0|   0     0 |   0     0 | 18  257    5   52    0
Jul 19 15:25:04 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:04| 10   2  86   1   0|4197M  413M  194M 2934M|  29k   12k|  64k 1044k|4.00   117 |2602  4714 |0.64 1.11 0.93|  0   0   0|   0     0 |   0     0 | 18  257    5   53    0
Jul 19 15:25:05 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:05| 23   5  71   0   0|4212M  397M  194M 2934M|  28k   10k|   0   868k|   0  85.0 |3558    10k|0.64 1.11 0.93|7.0   0  35|   0     0 |   0     0 | 18  262    5   55    0
Jul 19 15:25:06 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:06| 29   4  65   1   0|4218M  391M  194M 2935M|6943B 1955B|  16k 2138k|1.00   226 |4808  9803 |0.64 1.11 0.93|1.0   0 3.0|   0     0 |   0     0 | 18  266    5   57    0
Jul 19 15:25:07 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:07| 11   2  82   1   0|4220M  389M  194M 2935M|  13k 4437B|  16k 2927k|1.00   275 |3116  6303 |0.59 1.09 0.93|  0   0   0|   0     0 |   0     0 | 18  264    5   57    0
Jul 19 15:25:08 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:08| 12   2  82   1   0|4224M  385M  194M 2935M|  27k   13k|   0  2490k|   0   224 |3086  5590 |0.59 1.09 0.93|  0   0 2.0|   0     0 |   0     0 | 18  268    5   58    0
Jul 19 15:25:09 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:09| 14   3  81   1   0|4226M  383M  194M 2935M|5871B 1567B|   0  5382k|   0   379 |3103  6761 |0.59 1.09 0.93|1.0   0   0|   0     0 |   0     0 | 18  272    5   58    0
Jul 19 15:25:10 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:10| 29   7  62   1   0|4232M  377M  194M 2936M|4905B 1623B| 280k 2568k|11.0   218 |5090    10k|0.59 1.09 0.93|2.0   0  87|   0     0 |   0     0 | 18  273    5   64    0
Jul 19 15:25:11 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:11|  9   2  86   1   0|4231M  377M  194M 2936M|9171B 4372B|   0  2543k|   0   241 |2918  5476 |0.59 1.09 0.93|  0   0   0|   0     0 |   0     0 | 18  272    5   65    0
Jul 19 15:25:12 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:12| 13   3  82   1   0|4232M  376M  194M 2936M|9262B 4409B|   0  2151k|   0   152 |2869  5251 |0.55 1.07 0.92|  0   0   0|   0     0 |   0     0 | 18  272    5   66    0
Jul 19 15:25:13 jammy-provider-cloud-0000007373 dstat.sh[57801]: 19-07 15:25:13| 12   3  82   1   0|4234M  374M  194M 2936M|  10k 4348B|   0  7373k|   0   795 |3033  5340 |0.55 1.07 0.92|  0   0 2.0|   0     0 |   0     0 | 18  272    5   68    0
