Jul 08 16:15:14 jammy-provider-cloud-0000007310 systemd[1]: Started Devstack devstack@dstat.service.
Jul 08 16:15:14 jammy-provider-cloud-0000007310 dstat.sh[57438]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 08 16:15:14 jammy-provider-cloud-0000007310 dstat.sh[57438]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 08 16:23:31 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:31|  7   1  91   0   0|4429M  212M  200M 2901M| 190k 5807B|  96k  468k|2.00  34.0 |1839  3047 |0.95 1.26 0.91|1.0 1.0   0|   0     0 |   0     0 | 18  279    6   26    0
Jul 08 16:23:32 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:32|  3   1  96   0   0|4429M  212M  200M 2901M|  78k 2780B|   0    88k|   0  5.00 |1315  2092 |0.87 1.24 0.90|1.0   0   0|   0     0 |   0     0 | 18  279    6   26    0
Jul 08 16:23:33 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:33|  3   1  95   0   0|4429M  212M  200M 2902M| 383k 9618B|   0   340k|   0  3.00 |1455  2100 |0.87 1.24 0.90|1.0   0 2.0|   0     0 |   0     0 | 18  279    6   24    0
Jul 08 16:23:34 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:34|  3   1  95   0   0|4429M  212M  200M 2902M| 123k 4127B|   0   632k|   0  34.0 |1275  2030 |0.87 1.24 0.90|2.0   0   0|   0     0 |   0     0 | 18  279    6   24    0
Jul 08 16:23:35 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:35|  4   1  93   0   0|4438M  203M  200M 2902M| 194k 5975B|   0   676k|   0  30.0 |1548  2532 |0.87 1.24 0.90|2.0   0   0|   0     0 |   0     0 | 18  278    6   25    0
Jul 08 16:23:36 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:36| 14  12  70   3   0|4464M  158M  200M 2921M|4482B 1626B| 406k   26M|63.2  1351 |7823    16k|0.87 1.24 0.90|2.0   0 125|   0     0 |   0     0 | 18  278    6   25    0
Jul 08 16:23:37 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:37| 19   9  68   2   0|4462M  154M  200M 2926M|7780B 1700B|8193B   10M|2.00   881 |4629  8153 |0.89 1.24 0.90|4.0   0 105|   0     0 |   0     0 | 18  278    6   25    0
Jul 08 16:23:38 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:38| 23   7  67   1   0|4463M  152M  200M 2926M|4695B 1530B|   0  1458k|   0  89.9 |2370  3340 |0.89 1.24 0.90|2.0   0  68|   0     0 |   0     0 | 18  278    6   25    0
Jul 08 16:23:39 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:39| 23   8  68   0   0|4462M  150M  200M 2928M|4643B 1618B|   0  1566k|   0  75.9 |2461  3607 |0.89 1.24 0.90|4.0   0  58|   0     0 |   0     0 | 18  278    6   25    0
Jul 08 16:23:40 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:40| 20   8  70   1   0|4452M  166M  200M 2923M|6035B 1534B| 252k 4911k|35.0   136 |2601  4013 |0.89 1.24 0.90|4.0   0  43|   0     0 |   0     0 | 18  278    6   25    0
Jul 08 16:23:41 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:41| 19   9  71   1   0|4473M  141M  200M 2926M|5811B 1526B|2139k  291k| 521  34.9 |2302  3277 |0.89 1.24 0.90|2.0   0  17|   0     0 |   0     0 | 18  278    6   25    0
Jul 08 16:23:42 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:42| 24  13  61   1   0|4477M  152M  200M 2913M|4955B 1467B|  93k 1030k|6.04   113 |3909  7273 |1.05 1.27 0.91|9.0   0  77|   0     0 |   0     0 | 18  278    6   25    0
Jul 08 16:23:43 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:43| 18  14  68   0   0|4326M  300M  200M 2915M|7420B 2548B|2462k  160k| 109  12.0 |5490  6911 |1.05 1.27 0.91|4.0   0  83|   0     0 |   0     0 | 18  270    6   29    0
Jul 08 16:23:44 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:44| 33   4  62   0   0|4230M  396M  200M 2915M|4785B 1731B| 172k  311k|17.0  9.98 |1568  2314 |1.05 1.27 0.91|4.0   0 3.0|   0     0 |   0     0 | 18  270    6   29    0
Jul 08 16:23:45 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:45| 23   3  72   0   0|4268M  357M  200M 2916M|5001B 1457B|  88k  332k|22.0  30.0 |1933  5384 |1.05 1.27 0.91|4.0   0   0|   0     0 |   0     0 | 18  274    6   30    0
Jul 08 16:23:46 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:46| 32  14  52   1   0|4162M  440M  200M 2940M|4936B 1852B|  21M 1470k| 259  58.9 |3772  6328 |1.05 1.27 0.91|2.0   0  88|   0     0 |   0     0 | 18  270    2   37    0
Jul 08 16:23:47 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:47| 24   2  72   0   0|4175M  426M  200M 2940M|4868B 1556B|  20k   56k|5.03  4.02 |1417  2056 |1.05 1.26 0.91|2.0   0  14|   0     0 |   0     0 | 18  270    2   37    0
Jul 08 16:23:48 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:48|  9   2  88   0   0|4102M  551M  200M 2889M|5756B 1492B| 275k 8149B|11.9  1.99 |1698  2708 |1.05 1.26 0.91|1.0   0  26|   0     0 |   0     0 | 18  270    2   37    0
Jul 08 16:23:49 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:49|  2   1  96   0   0|4102M  551M  200M 2889M|8716B 1695B|   0  3058k|   0   364 |1223  1904 |1.05 1.26 0.91|1.0   0   0|   0     0 |   0     0 | 18  270    2   37    0
Jul 08 16:23:50 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:50|  2   1  96   0   0|4102M  551M  200M 2889M|8312B 1622B|   0   192k|   0  1.00 |1090  1832 |1.05 1.26 0.91|1.0   0   0|   0     0 |   0     0 | 18  270    2   37    0
Jul 08 16:23:51 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:51|  3   0  95   0   0|4102M  551M  200M 2889M|8276B 1456B|   0   359k|   0  26.0 |1426  2491 |1.05 1.26 0.91|1.0   0   0|   0     0 |   0     0 | 18  270    2   37    0
Jul 08 16:23:52 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:52|  4   1  94   0   0|4102M  551M  200M 2889M|6776B 1620B|   0   816k|   0  81.0 |1511  2674 |0.97 1.24 0.91|1.0   0 1.0|   0     0 |   0     0 | 18  270    2   37    0
Jul 08 16:23:53 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:53|  3   1  96   0   0|4102M  551M  200M 2889M|4663B 1622B|   0    36k|   0  4.00 |1128  1944 |0.97 1.24 0.91|1.0   0 2.0|   0     0 |   0     0 | 18  270    2   37    0
Jul 08 16:23:54 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:54|  2   2  96   0   0|4102M  551M  200M 2889M|4509B 1512B|   0     0 |   0     0 |1056  1786 |0.97 1.24 0.91|1.0   0   0|   0     0 |   0     0 | 18  270    2   37    0
Jul 08 16:23:55 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:55|  3   1  96   0   0|4102M  551M  200M 2889M|8119B 1640B|   0   104k|   0  12.0 |1213  2119 |0.97 1.24 0.91|3.0   0   0|   0     0 |   0     0 | 18  270    2   37    0
Jul 08 16:23:56 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:56|  3   1  96   0   0|4102M  551M  200M 2889M|7482B 1683B|   0   196k|   0  15.0 |1153  1907 |0.97 1.24 0.91|1.0   0   0|   0     0 |   0     0 | 18  270    3   33    0
Jul 08 16:23:57 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:57|  1   1  96   0   0|4102M  551M  200M 2889M|5348B 1606B|   0  2748k|   0   298 |1183  1793 |0.89 1.22 0.90|1.0   0   0|   0     0 |   0     0 | 18  270    3   33    0
Jul 08 16:23:58 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:58|  2   0  97   0   0|4102M  551M  200M 2889M|5111B 1457B|   0  4093B|   0  1.00 |1042  1791 |0.89 1.22 0.90|1.0   0   0|   0     0 |   0     0 | 18  270    3   27    0
Jul 08 16:23:59 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:23:59|  2   0  96   0   0|4102M  551M  200M 2889M|4992B 1573B|   0     0 |   0     0 |1035  1737 |0.89 1.22 0.90|1.0   0   0|   0     0 |   0     0 | 18  270    3   27    0
Jul 08 16:24:00 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:00|  3   1  97   0   0|4102M  551M  200M 2889M|4172B 1460B|   0   112k|   0  1.00 | 990  1721 |0.89 1.22 0.90|1.0   0   0|   0     0 |   0     0 | 18  270    3   23    0
Jul 08 16:24:01 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:01|  3   2  95   0   0|4102M  551M  200M 2889M|4722B 1459B|   0   204k|   0  32.0 |1489  2590 |0.89 1.22 0.90|1.0   0   0|   0     0 |   0     0 | 18  270    3   23    0
Jul 08 16:24:02 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:02|  2   1  96   0   0|4102M  551M  200M 2889M|5078B 1531B|   0   416k|   0  28.0 |1166  1996 |0.82 1.20 0.90|1.0   0   0|   0     0 |   0     0 | 18  270    3   14    0
Jul 08 16:24:03 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:03|  1   1  96   0   0|4102M  551M  200M 2889M|  42k 1619B|   0  4088B|   0  1.00 |1157  1837 |0.82 1.20 0.90|1.0   0 2.0|   0     0 |   0     0 | 18  270    3   14    0
Jul 08 16:24:04 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:04|  2   1  96   0   0|4102M  551M  200M 2889M|4471B 1622B|   0     0 |   0     0 |1078  1808 |0.82 1.20 0.90|1.0   0   0|   0     0 |   0     0 | 18  270    3   14    0
Jul 08 16:24:05 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:05|  3   1  95   0   0|4102M  551M  200M 2890M|9469B 1620B|   0   172k|   0  26.0 |1327  2297 |0.82 1.20 0.90|1.0   0   0|   0     0 |   0     0 | 18  270    3   14    0
Jul 08 16:24:06 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:06|  2   1  95   0   0|4102M  551M  200M 2890M|  18k 1850B|   0   192k|   0  15.0 |1272  1960 |0.82 1.20 0.90|2.0   0   0|   0     0 |   0     0 | 18  270    4   14    0
Jul 08 16:24:07 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:07|  2   1  96   0   0|4102M  551M  200M 2890M|5749B 1693B|   0    64k|   0  5.00 |1105  1837 |0.75 1.18 0.89|1.0   0   0|   0     0 |   0     0 | 18  270    4   14    0
Jul 08 16:24:08 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:08|  2   0  96   0   0|4102M  551M  200M 2890M|7109B 1511B|   0     0 |   0     0 |1047  1731 |0.75 1.18 0.89|1.0   0   0|   0     0 |   0     0 | 18  270    4   14    0
Jul 08 16:24:09 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:09|  2   1  96   0   0|4102M  551M  200M 2890M|8682B 1636B|   0  8171B|   0  1.99 |1085  1820 |0.75 1.18 0.89|  0   0   0|   0     0 |   0     0 | 18  270    4   14    0
Jul 08 16:24:10 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:10|  2   0  96   0   0|4102M  551M  200M 2890M|5859B 1689B|   0     0 |   0     0 |1061  1798 |0.75 1.18 0.89|  0   0   0|   0     0 |   0     0 | 18  270    4   14    0
Jul 08 16:24:11 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:11|  4   1  95   0   0|4102M  551M  200M 2890M|7572B 1463B|   0   225k|   0  31.1 |1441  2456 |0.75 1.18 0.89|1.0   0   0|   0     0 |   0     0 | 18  270    4   14    0
Jul 08 16:24:12 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:12|  3   1  95   0   0|4103M  550M  200M 2890M|7388B 1532B|   0    50M|   0  92.0 |1497  2564 |0.69 1.16 0.89|1.0   0   0|   0     0 |   0     0 | 18  270    4   14    0
Jul 08 16:24:13 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:13|  3   1  96   0   0|4103M  550M  200M 2890M|9371B 1694B|   0     0 |   0     0 |1113  1858 |0.69 1.16 0.89|2.0   0 2.0|   0     0 |   0     0 | 18  270    4   14    0
Jul 08 16:24:14 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:14|  2   0  95   0   0|4103M  550M  200M 2890M|6119B 1547B|   0     0 |   0     0 |1124  1925 |0.69 1.16 0.89|2.0   0   0|   0     0 |   0     0 | 18  270    4   14    0
Jul 08 16:24:15 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:15|  6   3  88   0   0|4093M  560M  200M 2890M|6535B 1458B|   0  2036k|   0   221 |2043  4334 |0.69 1.16 0.89|1.0   0  34|   0     0 |   0     0 | 18  270    4   15    0
Jul 08 16:24:16 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:16|  3   0  96   0   0|4093M  560M  200M 2890M|8110B 1846B|   0    44k|   0  3.00 |1283  1904 |0.69 1.16 0.89|1.0   0 2.0|   0     0 |   0     0 | 18  270    5   14    0
Jul 08 16:24:17 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:17|  3   1  96   0   0|4093M  560M  200M 2890M|6495B 1533B|   0     0 |   0     0 |1127  1791 |0.64 1.14 0.88|1.0   0   0|   0     0 |   0     0 | 18  270    5   14    0
Jul 08 16:24:18 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:18| 15   3  81   1   0|4120M  531M  201M 2891M|6090B 1537B|1421k  879k| 130  15.1 |1534  2466 |0.64 1.14 0.88|2.0   0 5.0|   0     0 |   0     0 | 18  271    5   14    0
Jul 08 16:24:19 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:19| 25   3  71   0   0|4132M  518M  201M 2891M|9167B 1527B|  12k  124k|2.99  11.0 |1904  4267 |0.64 1.14 0.88|2.0   0 5.0|   0     0 |   0     0 | 18  274    5   14    0
Jul 08 16:24:20 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:20| 25   3  71   0   0|4132M  518M  201M 2891M|7264B 1458B|  16k 1724k|1.00   233 |1936  2989 |0.64 1.14 0.88|2.0   0 5.0|   0     0 |   0     0 | 18  278    5   14    0
Jul 08 16:24:21 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:21| 24   5  70   0   0|4140M  511M  201M 2891M|7441B 1499B|   0  1894k|   0   159 |2644  4695 |0.64 1.14 0.88|2.0   0 5.0|   0     0 |   0     0 | 18  278    5   16    0
Jul 08 16:24:22 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:22| 24   4  71   0   0|4134M  517M  201M 2891M|7932B 1535B|   0   401k|   0  33.1 |2063  3368 |0.74 1.15 0.89|1.0   0  10|   0     0 |   0     0 | 18  278    5   16    0
Jul 08 16:24:23 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:23| 48   4  47   0   0|4120M  530M  201M 2891M|4723B 1697B|   0   329k|   0  26.0 |2171  3262 |0.74 1.15 0.89|5.0   0  21|   0     0 |   0     0 | 18  272    5   17    0
Jul 08 16:24:24 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:24| 64  12  24   0   0|3881M  770M  201M 2891M|3485B 1732B|4100B  192k|1.00  9.01 |1887  2343 |0.74 1.15 0.89|4.0   0 4.0|   0     0 |   0     0 | 18  264    5   19    0
Jul 08 16:24:25 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:25| 85  14   0   0   0|4031M  618M  201M 2892M|8502B 1619B| 615k  460k|46.0  26.0 |2167  2830 |0.74 1.15 0.89|5.0   0 3.0|   0     0 |   0     0 | 18  266    5   20    0
Jul 08 16:24:26 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:26| 83  14   3   1   0|3850M  798M  201M 2894M|  42k   20k| 376k  484k|66.0  48.0 |6187    14k|0.74 1.15 0.89|2.0   0  15|   0     0 |   0     0 | 18  252    5   28    0
Jul 08 16:24:27 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:27| 45   6  48   0   0|3973M  674M  201M 2895M|  10k 1688B|  44k  203k|2.99  8.97 |1564  2002 |0.85 1.17 0.90|4.0   0 2.0|   0     0 |   0     0 | 18  252    5   28    0
Jul 08 16:24:28 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:28| 38   8  53   0   0|4053M  591M  201M 2898M|  91k   45k| 228k  504k|11.0  52.0 |5730    20k|0.85 1.17 0.90|2.0   0 3.0|   0     0 |   0     0 | 18  262    5   36    0
Jul 08 16:24:29 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:29| 16   4  78   0   0|4076M  568M  201M 2898M| 122k   57k|   0   152k|   0  11.0 |3957  7317 |0.85 1.17 0.90|1.0   0 2.0|   0     0 |   0     0 | 18  268    5   36    0
Jul 08 16:24:30 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:30|  4   1  93   0   0|4077M  567M  201M 2898M|4954B 1619B|   0   204k|   0  11.0 |1383  2310 |0.85 1.17 0.90|1.0   0   0|   0     0 |   0     0 | 18  268    5   36    0
Jul 08 16:24:31 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:31|  3   1  95   0   0|4077M  567M  201M 2898M|5264B 1457B|   0   108k|   0  7.99 |1111  1875 |0.85 1.17 0.90|1.0   0   0|   0     0 |   0     0 | 18  268    5   36    0
Jul 08 16:24:32 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:32|  4   1  94   0   0|4077M  567M  201M 2898M|4594B 1157B|   0  2535k|   0   231 |1491  2739 |0.78 1.15 0.89|1.0   0   0|   0     0 |   0     0 | 18  268    5   36    0
Jul 08 16:24:33 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:33|  2   1  95   0   0|4077M  567M  201M 2898M|  41k  991B|   0   520k|   0  33.0 |1276  2075 |0.78 1.15 0.89|1.0   0 2.0|   0     0 |   0     0 | 18  268    5   36    0
Jul 08 16:24:34 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:34|  3   1  96   0   0|4077M  567M  201M 2898M|6074B 1813B|   0     0 |   0     0 |1130  1822 |0.78 1.15 0.89|1.0   0   0|   0     0 |   0     0 | 18  268    5   36    0
Jul 08 16:24:35 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:35|  2   0  95   0   0|4070M  574M  201M 2898M|7314B 1683B|   0   356k|   0  26.0 |1550  2747 |0.78 1.15 0.89|1.0   0   0|   0     0 |   0     0 | 18  268    6   36    0
Jul 08 16:24:36 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:36|  2   1  96   0   0|4070M  574M  201M 2898M|5468B 1533B|   0   196k|   0  15.0 |1065  1840 |0.78 1.15 0.89|1.0   0   0|   0     0 |   0     0 | 18  268    6   36    0
Jul 08 16:24:37 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:37|  3   1  95   0   0|4070M  574M  201M 2898M|  11k 1757B|   0    76k|   0  12.0 |1342  2258 |0.71 1.13 0.89|1.0   0   0|   0     0 |   0     0 | 18  268    6   35    0
Jul 08 16:24:38 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:38|  2   1  96   0   0|4070M  574M  201M 2898M|6112B 1768B|   0     0 |   0     0 |1074  1816 |0.71 1.13 0.89|1.0   0   0|   0     0 |   0     0 | 18  268    6   35    0
Jul 08 16:24:39 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:39|  4   1  94   0   0|4071M  573M  201M 2898M|4919B 1690B|   0   400k|   0  48.0 |1358  2346 |0.71 1.13 0.89|1.0   0   0|   0     0 |   0     0 | 18  268    6   35    0
Jul 08 16:24:40 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:40|  3   1  96   0   0|4071M  573M  201M 2898M|4712B 1607B|   0   356k|   0  34.0 |1209  2175 |0.71 1.13 0.89|1.0   0   0|   0     0 |   0     0 | 18  268    6   35    0
Jul 08 16:24:41 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:41|  2   1  96   0   0|4071M  573M  201M 2898M|4659B 1586B|   0     0 |   0     0 |1061  1836 |0.71 1.13 0.89|2.0   0   0|   0     0 |   0     0 | 18  268    6   35    0
Jul 08 16:24:42 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:42|  3   1  95   0   0|4071M  573M  201M 2898M|4996B 1693B|   0   104k|   0  15.0 |1457  2465 |0.66 1.11 0.88|1.0   0   0|   0     0 |   0     0 | 18  268    6   35    0
Jul 08 16:24:43 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:43|  3   1  95   1   0|4071M  573M  201M 2898M|4682B 1621B|   0   200k|   0  15.0 |1168  1959 |0.66 1.11 0.88|1.0   0 2.0|   0     0 |   0     0 | 18  268    6   35    0
Jul 08 16:24:44 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:44|  3   2  96   0   0|4071M  573M  201M 2898M|4985B 1570B|   0     0 |   0     0 |1047  1761 |0.66 1.11 0.88|1.0   0   0|   0     0 |   0     0 | 18  268    6   35    0
Jul 08 16:24:45 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:45|  3   0  95   0   0|4071M  573M  201M 2898M|6245B 1617B|   0   172k|   0  22.0 |1180  2040 |0.66 1.11 0.88|1.0   0   0|   0     0 |   0     0 | 18  268    6   31    0
Jul 08 16:24:46 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:46|  7   5  87   0   0|4086M  557M  201M 2898M|6379B 1458B| 268k  228k|27.0  16.0 |1876  3353 |0.66 1.11 0.88|1.0   0  72|   0     0 |   0     0 | 18  268    6   31    0
Jul 08 16:24:47 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:47| 34   8  58   0   0|3764M  879M  201M 2898M|5563B 1977B|  16k 1825k|1.00  53.1 |2298  3894 |0.77 1.13 0.89|5.0   0  10|   0     0 |   0     0 | 17  205    6   33    0
Jul 08 16:24:48 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:48| 47   9  43   0   0|3885M  758M  201M 2899M|6209B 1981B|  48k  120k|10.0  8.01 |1797  4574 |0.77 1.13 0.89|2.0   0 4.0|   0     0 |   0     0 | 17  213    6   37    0
Jul 08 16:24:49 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:49| 38   7  53   1   0|3787M  854M  201M 2900M|  19k 1023B|1006k  471k| 131  28.9 |2572  5227 |0.77 1.13 0.89|2.0   0 1.0|   0     0 |   0     0 | 17  205    6   41    0
Jul 08 16:24:50 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:50| 26   2  71   0   0|3821M  820M  201M 2900M|6164B 1565B|   0   763k|   0  46.0 |1461  2021 |0.77 1.13 0.89|4.0   0   0|   0     0 |   0     0 | 17  207    6   41    0
Jul 08 16:24:51 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:51| 26   2  71   0   0|3814M  827M  201M 2900M|8208B 1666B|  32k   12M|2.01  1252 |2158  3143 |0.77 1.13 0.89|3.0   0   0|   0     0 |   0     0 | 17  207    6   41    0
Jul 08 16:24:52 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:52| 45  11  43   0   0|3937M  701M  201M 2903M|6822B 1452B|1012k  785k| 103  80.7 |6949    16k|0.78 1.12 0.89|2.0   0 6.0|   0     0 |   0     0 | 18  232    6   52    0
Jul 08 16:24:53 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:53|  7   1  92   0   0|3941M  697M  201M 2903M|7626B 1759B|   0   248k|   0  21.0 |1648  2827 |0.78 1.12 0.89|1.0   0 2.0|   0     0 |   0     0 | 18  232    6   52    0
Jul 08 16:24:54 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:54|  2   0  96   0   0|3941M  697M  201M 2903M|4617B 1457B|   0     0 |   0     0 |1072  1852 |0.78 1.12 0.89|1.0   0   0|   0     0 |   0     0 | 18  232    6   52    0
Jul 08 16:24:55 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:55|  4   1  94   1   0|3941M  697M  201M 2903M|6639B 1621B|   0   520k|   0  42.0 |1321  2279 |0.78 1.12 0.89|1.0   0   0|   0     0 |   0     0 | 18  232    6   52    0
Jul 08 16:24:56 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:56|  3   0  96   0   0|3941M  697M  201M 2903M|5935B 1622B|   0   292k|   0  16.0 |1093  1874 |0.78 1.12 0.89|1.0   0   0|   0     0 |   0     0 | 18  232    6   52    0
Jul 08 16:24:57 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:57|  3   1  94   0   0|3942M  696M  201M 2903M|5850B 1694B|   0    96k|   0  15.0 |1388  2354 |0.72 1.10 0.88|1.0   0   0|   0     0 |   0     0 | 18  232    6   52    0
Jul 08 16:24:58 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:58|  3   0  96   0   0|3942M  696M  201M 2903M|5907B 1618B|   0  8182B|   0  2.00 |1078  1788 |0.72 1.10 0.88|1.0   0   0|   0     0 |   0     0 | 18  232    6   52    0
Jul 08 16:24:59 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:24:59|  3   1  94   0   0|3942M  696M  201M 2903M|5121B 1458B|   0   204k|   0  25.0 |1377  2204 |0.72 1.10 0.88|2.0   0   0|   0     0 |   0     0 | 18  232    6   52    0
Jul 08 16:25:00 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:25:00|  5   6  87   0   0|3948M  690M  201M 2904M|8086B 1408B| 277k  405k|14.0  23.1 |1892  3146 |0.72 1.10 0.88|1.0   0 143|   0     0 |   0     0 | 18  232    6   52    0
Jul 08 16:25:01 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:25:01|  2   0  97   0   0|3951M  687M  201M 2904M|3617B 1205B|   0    88k|   0  2.99 |1105  1908 |0.72 1.10 0.88|1.0   0   0|   0     0 |   0     0 | 18  234    6   52    0
Jul 08 16:25:02 jammy-provider-cloud-0000007310 dstat.sh[57438]: 08-07 16:25:02| 13   2  83   1   0|3966M  672M  201M 2904M|9967B 1766B|  32k  365k|1.00  55.2 |2101  3602 |0.74 1.10 0.89|2.0   0 1.0|   0     0 |   0     0 | 18  242    6   52    0
