Sep 20 18:26:08 jammy-provider-cloud-0000007676 systemd[1]: Started Devstack devstack@dstat.service.
Sep 20 18:26:08 jammy-provider-cloud-0000007676 dstat.sh[58918]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Sep 20 18:26:08 jammy-provider-cloud-0000007676 dstat.sh[58918]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Sep 20 18:29:11 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:11|  7   8  85   0   0|1643M  974M  173M 4949M|7027B 1624B|   0  4640k|   0   244 |2826  4802 |1.61 1.39 0.76|2.0   0 148|   0     0 |   0     0 | 13   50    4   27    0
Sep 20 18:29:12 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:12| 16  14  69   0   0|1644M  973M  173M 4948M|6339B 1620B|   0   632k|   0  6.00 |3923  7569 |1.56 1.38 0.77|1.0   0 267|   0     0 |   0     0 | 13   50    4   28    0
Sep 20 18:29:13 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:13| 11  19  69   0   0|1643M  974M  173M 4948M|6284B 1614B|   0    56k|   0  13.9 |2973  4679 |1.56 1.38 0.77|1.0   0 397|   0     0 |   0     0 | 13   50    4   28    0
Sep 20 18:29:14 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:14| 24  18  59   0   0|1656M  961M  173M 4948M|5022B 1551B|   0   522k|   0  22.1 |5458  8820 |1.56 1.38 0.77|2.0   0 330|   0     0 |   0     0 | 13   50    4   28    0
Sep 20 18:29:15 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:15| 36  14  49   0   0|1727M  890M  173M 4949M|8604B 1619B|   0    36k|   0  3.00 |4432  9573 |1.56 1.38 0.77|1.0   0 217|   0     0 |   0     0 | 13   50    4   28    0
Sep 20 18:29:16 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:16| 25   5  69   0   0|1797M  818M  173M 4950M|5911B 1690B|  32k 2059k|2.00   199 |1700  3461 |1.56 1.38 0.77|1.0   0  10|   0     0 |   0     0 | 13   58    4   26    0
Sep 20 18:29:17 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:17| 22   4  73   0   0|1851M  764M  173M 4950M|5751B 1695B|   0   312k|   0  10.0 |1106  1348 |1.52 1.37 0.77|1.0   0 6.0|   0     0 |   0     0 | 13   58    4   26    0
Sep 20 18:29:18 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:18|  5   1  93   0   0|1860M  755M  173M 4950M|5172B 1618B|   0    44k|   0  1.00 |1438  2841 |1.52 1.37 0.77|  0   0 2.0|   0     0 |   0     0 | 13   58    4   25    0
Sep 20 18:29:19 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:19|  1   2  96   0   0|1811M  804M  173M 4951M|6036B 1900B|   0  1048k|   0  6.00 | 926  1404 |1.52 1.37 0.77|  0   0  25|   0     0 |   0     0 | 13   58    4   25    0
Sep 20 18:29:20 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:20| 18  13  69   0   0|1811M  803M  173M 4951M|4824B 1512B|   0    28k|   0  6.00 |4495  9785 |1.52 1.37 0.77|  0   0 255|   0     0 |   0     0 | 13   56    4   25    0
Sep 20 18:29:21 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:21| 17  13  68   0   0|1865M  749M  173M 4951M|5623B 1654B|   0  2266k|   0   155 |3910  8597 |1.52 1.37 0.77|1.0   0 227|   0     0 |   0     0 | 13   56    4   25    0
Sep 20 18:29:22 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:22| 19  16  64   0   0|1865M  750M  173M 4951M|6122B 1693B|   0   196k|   0  9.00 |5074  9508 |1.47 1.37 0.77|1.0   0 397|   0     0 |   0     0 | 13   48    4   24    0
Sep 20 18:29:23 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:23| 16   8  74   0   0|1873M  742M  173M 4951M|6420B 1616B|   0  4087B|   0  1.00 |3684  6443 |1.47 1.37 0.77|  0   0  80|   0     0 |   0     0 | 13   58    4   24    0
Sep 20 18:29:24 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:24| 31  18  52   0   0|1689M  926M  173M 4951M|6003B 1783B|   0   277k|   0  3.01 |3079  5233 |1.47 1.37 0.77|2.0   0 501|   0     0 |   0     0 | 13   50    4   25    0
Sep 20 18:29:25 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:25| 37  17  45   0   0|1753M  861M  173M 4951M|5508B 1692B|   0    32k|   0  7.99 |3973  7862 |1.47 1.37 0.77|4.0   0 430|   0     0 |   0     0 | 13   56    4   27    0
Sep 20 18:29:26 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:26| 44  16  39   0   0|1870M  744M  173M 4951M|5548B 1622B|   0   677k|   0  42.0 |4875  9677 |1.47 1.37 0.77|2.0   0 215|   0     0 |   0     0 | 13   58    4   27    0
Sep 20 18:29:27 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:27| 39   7  54   0   0|1971M  642M  173M 4952M|9070B 1690B|   0   583k|   0  11.0 |1396  5336 |1.52 1.38 0.78|1.0   0 4.0|   0     0 |   0     0 | 13   58    4   27    0
Sep 20 18:29:28 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:28| 24   4  72   1   0|2005M  605M  173M 4954M|6238B 1514B| 140k 1378k|35.1  25.0 |1217  2012 |1.52 1.38 0.78|2.0   0 5.0|   0     0 |   0     0 | 13   60    4   23    0
Sep 20 18:29:29 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:29| 24   7  58  10   0|2003M  590M  173M 4972M|6894B 1567B|   0    35M|   0  3144 |  14k   29k|1.52 1.38 0.78|1.0 1.0 4.0|   0     0 |   0     0 | 13   60    4   23    0
Sep 20 18:29:30 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:30| 38  16  44   1   0|2177M  411M  173M 4976M|7628B 1710B|   0  5345k|   0   380 |6653    22k|1.52 1.38 0.78|1.0   0 244|   0     0 |   0     0 | 14   85    4   33    0
Sep 20 18:29:31 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:31| 10  19  69   1   0|2185M  403M  173M 4976M|6276B 1695B|   0    52M|   0   188 |3375  5630 |1.52 1.38 0.78|1.0   0 425|   0     0 |   0     0 | 14   85    4   33    0
Sep 20 18:29:32 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:32| 21  17  62   0   0|2206M  381M  173M 4976M|6505B 1620B|   0  8657k|   0   505 |6157    10k|1.47 1.37 0.78|3.0   0 266|   0     0 |   0     0 | 14   85    4   33    0
Sep 20 18:29:33 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:33| 45   8  46   0   0|2318M  269M  173M 4977M|7092B 1693B|   0  5685k|   0   230 |1694  2714 |1.47 1.37 0.78|2.0   0  64|   0     0 |   0     0 | 14   86    4   33    0
Sep 20 18:29:34 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:34| 18  15  65   0   0|2354M  232M  173M 4977M|5590B 1619B|   0   680k|   0  53.0 |2753  5251 |1.47 1.37 0.78|2.0   0 262|   0     0 |   0     0 | 14   89    4   28    0
Sep 20 18:29:35 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:35| 10  18  71   1   0|2351M  236M  173M 4977M|7262B 1514B|   0   785k|   0  56.1 |2862  4239 |1.47 1.37 0.78|1.0   0 327|   0     0 |   0     0 | 14   89    4   28    0
Sep 20 18:29:36 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:36|  8  19  72   0   0|2353M  234M  173M 4977M|  11k 1562B|   0   108k|   0  11.0 |2826  4195 |1.47 1.37 0.78|1.0   0 347|   0     0 |   0     0 | 14   89    4   28    0
Sep 20 18:29:37 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:37| 22   4  73   0   0|2404M  183M  173M 4977M|  10k 1620B|   0     0 |   0     0 |1480  2061 |1.44 1.37 0.78|2.0   0  55|   0     0 |   0     0 | 14   90    4   28    0
Sep 20 18:29:38 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:38| 21   5  72   0   0|2386M  200M  173M 4977M|7831B 1625B|   0   353k|   0  26.1 |1962  3003 |1.44 1.37 0.78|3.0   0  63|   0     0 |   0     0 | 14   91    4   29    0
Sep 20 18:29:39 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:39| 26   3  70   0   0|2427M  159M  173M 4978M|8475B 1619B|   0   756k|   0  99.0 |3044  5435 |1.44 1.37 0.78|  0   0 1.0|   0     0 |   0     0 | 14   94    4   29    0
Sep 20 18:29:40 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:40| 31   6  61   0   0|2428M  158M  173M 4978M|5389B 1826B|   0  1532k|   0   181 |3689  7263 |1.44 1.37 0.78|1.0   0 117|   0     0 |   0     0 | 14  104    4   31    0
Sep 20 18:29:41 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:41| 23   3  73   0   0|2462M  128M  173M 4974M|7977B 1620B|   0   760k|   0  52.0 |1710  2743 |1.44 1.37 0.78|4.0   0   0|   0     0 |   0     0 | 14  108    4   31    0
Sep 20 18:29:42 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:42| 31   8  60   1   0|2473M  147M  172M 4946M|6123B 1512B| 936k 8622k| 118   894 |4281  7328 |1.40 1.36 0.78|3.0   0  99|   0     0 |   0     0 | 14  107    4   33    0
Sep 20 18:29:43 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:43| 43   7  50   1   0|2557M  127M  171M 4883M|6209B 1615B|1488k 2676k|32.9   175 |1866  2800 |1.40 1.36 0.78|2.0   0 4.0|   0     0 |   0     0 | 14  107    4   34    0
Sep 20 18:29:44 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:44| 21   5  72   0   0|2564M  119M  171M 4883M|7357B 1566B| 620k  424k|13.0  32.0 |1375  1907 |1.40 1.36 0.78|2.0   0  57|   0     0 |   0     0 | 14  111    4   34    0
Sep 20 18:29:45 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:45| 22   5  73   0   0|2549M  135M  171M 4884M|5991B 1662B| 192k  268k|2.00  15.0 |1454  2113 |1.40 1.36 0.78|2.0   0  51|   0     0 |   0     0 | 14  111    4   35    0
Sep 20 18:29:46 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:46| 22   6  71   0   0|2531M  168M  171M 4868M|7685B 1662B| 180k 2012k|5.00   265 |2352  3933 |1.40 1.36 0.78|3.0   0  82|   0     0 |   0     0 | 14  111    4   36    0
Sep 20 18:29:47 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:47| 24   3  73   0   0|2578M  121M  171M 4868M|6357B 1622B|8201B 1742k|2.00   105 |1445  2320 |1.37 1.35 0.78|2.0   0   0|   0     0 |   0     0 | 14  111    4   37    0
Sep 20 18:29:48 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:48| 21   5  73   0   0|2574M  126M  171M 4868M|5609B 1618B|   0   112k|   0  9.99 |1317  1984 |1.37 1.35 0.78|1.0   0  55|   0     0 |   0     0 | 14  111    4   37    0
Sep 20 18:29:49 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:49| 25   6  68   1   0|2548M  151M  171M 4868M|6939B 1586B|   0  1604k|   0   238 |3476  7344 |1.37 1.35 0.78|2.0   0  53|   0     0 |   0     0 | 14  111    4   38    0
Sep 20 18:29:50 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:50| 25   2  71   1   0|2576M  126M  171M 4865M|6908B 1711B|   0  1153k|   0  95.0 |1758  3511 |1.37 1.35 0.78|2.0   0 2.0|   0     0 |   0     0 | 14  117    4   38    0
Sep 20 18:29:51 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:51| 31   5  62   1   0|2542M  160M  171M 4865M|7033B 1565B|8188B 1483k|2.00   135 |3228  6414 |1.37 1.35 0.78|1.0   0  70|   0     0 |   0     0 | 14  117    4   39    0
Sep 20 18:29:52 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:52| 26   2  72   0   0|2583M  134M  171M 4850M|6647B 1625B|   0  3246k|   0   367 |2356  4071 |1.34 1.35 0.78|1.0   0 2.0|   0     0 |   0     0 | 14  119    4   39    0
Sep 20 18:29:53 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:53| 21   7  72   1   0|2577M  140M  171M 4851M|6516B 1620B| 952k 1064k|28.0  78.0 |2063  3300 |1.34 1.35 0.78|3.0   0 151|   0     0 |   0     0 | 14  117    4   40    0
Sep 20 18:29:54 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:54| 30   4  65   0   0|2599M  133M  171M 4837M|5190B 1621B|  32k 1352k|6.00   141 |3418  7031 |1.34 1.35 0.78|1.0   0  30|   0     0 |   0     0 | 14  119    4   41    0
Sep 20 18:29:55 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:55| 35  10  53   1   0|2556M  172M  171M 4840M|4578B 1710B|2975k 1508k| 101   125 |4771  9463 |1.34 1.35 0.78|2.0   0 289|   0     0 |   0     0 | 14  117    4   40    0
Sep 20 18:29:56 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:56| 36   4  60   1   0|2609M  119M  171M 4840M|5108B 1757B|   0  5406k|   0   362 |2975  5889 |1.34 1.35 0.78|1.0   0   0|   0     0 |   0     0 | 14  119    4   40    0
Sep 20 18:29:57 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:57| 10  17  71   0   0|2578M  149M  171M 4840M|8088B 1782B|  36k  737k|1.00  34.0 |2571  3925 |1.39 1.36 0.79|2.0   0 313|   0     0 |   0     0 | 14  117    4   41    0
Sep 20 18:29:58 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:58| 13  17  68   0   0|2583M  144M  171M 4841M|5126B 1707B| 256k  467k|13.0  23.0 |3878  7045 |1.39 1.36 0.79|1.0   0 350|   0     0 |   0     0 | 14  117    4   41    0
Sep 20 18:29:59 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:29:59| 28  17  54   0   0|2608M  119M  171M 4841M|7931B 1665B| 598k 1055k|6.02  58.2 |4749  7646 |1.39 1.36 0.79|3.0   0 377|   0     0 |   0     0 | 14  117    4   40    0
Sep 20 18:30:00 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:00| 37  18  44   0   0|2643M  123M  171M 4802M|5627B 1730B| 108k 3244k|5.00   379 |4623  9050 |1.39 1.36 0.79|2.0   0 440|   0     0 |   0     0 | 14  117    4   40    0
Sep 20 18:30:01 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:01| 51  23  24   0   0|2774M  121M  168M 4679M|8100B 1766B| 641k 6654k|40.0   626 |7461    19k|1.39 1.36 0.79|4.0   0 492|   0     0 |   0     0 | 16  129    4   40    0
Sep 20 18:30:02 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:02| 57  21  21   0   0|2899M  117M  166M 4563M|6188B 1686B|3523k  295k| 130  15.9 |5006  9506 |1.76 1.44 0.82|7.0   0 430|   0     0 |   0     0 | 16  131    4   40    0
Sep 20 18:30:03 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:03| 62  17  19   0   0|2977M  127M  163M 4478M|6131B 1516B|2094k 5760k| 141   427 |5736    20k|1.76 1.44 0.82|5.0   0 521|   0     0 |   0     0 | 16  147    4   40    0
Sep 20 18:30:04 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:04| 33  21  46   0   0|3031M  129M  164M 4425M|6543B 1696B|1830k 2027k| 186   254 |4626  8544 |1.76 1.44 0.82|2.0   0 582|   0     0 |   0     0 | 17  147    4   40    0
Sep 20 18:30:05 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:05| 27  15  55   0   0|3062M  124M  164M 4399M|6448B 1706B|  20k 1560k|5.00   239 |4970  8355 |1.76 1.44 0.82|3.0   0 386|   0     0 |   0     0 | 17  147    4   40    0
Sep 20 18:30:06 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:06| 38  19  43   0   0|3135M  123M  164M 4328M|6126B 1620B|   0   576k|   0  33.0 |5780    12k|1.76 1.44 0.82|3.0   0 360|   0     0 |   0     0 | 17  151    4   40    0
Sep 20 18:30:07 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:07| 41  23  35   0   0|3234M  130M  164M 4224M|6049B 1566B| 104k 4072k|10.0   568 |6577    15k|1.86 1.46 0.83|2.0   0 585|   0     0 |   0     0 | 17  163    4   40    0
Sep 20 18:30:08 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:08| 34  21  43   0   0|3328M  123M  164M 4139M|6545B 1620B|   0   436k|   0  29.0 |4528  7986 |1.86 1.46 0.83|6.0   0 705|   0     0 |   0     0 | 17  167    4   40    0
Sep 20 18:30:09 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:09| 22  18  59   0   0|3351M  124M  164M 4116M|9637B 1758B|  24k  371k|2.99  22.9 |6844    14k|1.86 1.46 0.83|1.0   0 317|   0     0 |   0     0 | 17  169    4   40    0
Sep 20 18:30:10 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:10| 42  10  48   0   0|3460M  124M  164M 4009M|8212B 1558B|  20k 6236k|5.01   449 |2724  3620 |1.86 1.46 0.83|2.0   0 117|   0     0 |   0     0 | 17  169    4   40    0
Sep 20 18:30:11 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:11| 46   7  46   0   0|3556M  127M  164M 3912M|6034B 1729B|1272k  896k|32.0   136 |1819  2386 |1.86 1.46 0.83|2.0   0 5.0|   0     0 |   0     0 | 17  175    4   40    0
Sep 20 18:30:12 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:12| 34  15  50   0   0|3530M  195M  164M 3871M|6713B 1620B| 116k  688k|10.0  46.0 |3472  6069 |1.87 1.47 0.84|2.0   0 365|   0     0 |   0     0 | 17  181    4   40    0
Sep 20 18:30:13 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:13| 36  21  40   0   0|3521M  203M  164M 3872M|6391B 1619B|   0   540k|   0  39.0 |5600    12k|1.87 1.47 0.84|3.0   0 560|   0     0 |   0     0 | 17  191    4   39    0
Sep 20 18:30:14 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:14| 55  19  25   1   0|3604M  153M  164M 3840M|6702B 1847B|1581k  832k|35.0  44.0 |6822    15k|1.87 1.47 0.84|5.0 1.0 242|   0     0 |   0     0 | 17  194    5   40    0
Sep 20 18:30:15 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:15| 82  15   3   0   0|3729M  119M  164M 3752M|7471B 1640B| 568k 9233k|15.0   500 |2986  5439 |1.87 1.47 0.84|4.0   0  65|   0     0 |   0     0 | 17  204    5   41    0
Sep 20 18:30:16 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:16| 81  13   5   0   0|3780M  123M  164M 3698M|6604B 1620B| 128k 7684k|8.00   326 |3797  9732 |1.87 1.47 0.84|4.0   0  61|   0     0 |   0     0 | 17  212    5   47    0
Sep 20 18:30:17 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:17| 47  27  25   0   0|3778M  167M  164M 3656M|6598B 1660B|4096B 9761k|1.00   406 |5876    12k|2.04 1.51 0.85|3.0   0 596|   0     0 |   0     0 | 17  217    5   44    0
Sep 20 18:30:18 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:18| 52  25  24   0   0|3811M  130M  164M 3660M|6072B 1620B|   0   748k|   0  41.0 |  14k   33k|2.04 1.51 0.85|3.0   0 261|   0     0 |   0     0 | 17  219    5   45    0
Sep 20 18:30:19 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:19| 55  23  20   0   0|3872M  120M  164M 3609M|6216B 1736B|8143B   13M|1.99   478 |4577  9230 |2.04 1.51 0.85|4.0   0 535|   0     0 |   0     0 | 17  220    5   45    0
Sep 20 18:30:20 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:20| 67  20  13   1   0|3915M  123M  164M 3564M|6244B 1630B| 201k  946k|10.1  66.4 |7587    21k|2.04 1.51 0.85|3.0   0 362|   0     0 |   0     0 | 17  223    5   50    0
Sep 20 18:30:21 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:21| 58  21  19   0   0|3972M  120M  164M 3510M|6180B 1846B|  12k  420k|1.00  27.0 |6269    13k|2.04 1.51 0.85|3.0   0 382|   0     0 |   0     0 | 17  225    5   51    0
Sep 20 18:30:22 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:22| 67  13  19   0   0|4046M  119M  164M 3439M|6570B 1620B| 100k 1096k|6.00  87.0 |5965    17k|2.12 1.54 0.87|3.0   0 181|   0     0 |   0     0 | 17  233    5   53    0
Sep 20 18:30:23 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:23| 68   8  23   0   0|4116M  176M  164M 3315M|6057B 1566B| 112k  792k|6.00  69.0 |3019  5828 |2.12 1.54 0.87|3.0   0 8.0|   0     0 |   0     0 | 17  242    5   54    0
Sep 20 18:30:24 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:24| 63  18  18   0   0|4170M  120M  164M 3317M|6065B 1690B| 852k 1556k|41.0   179 |5574    13k|2.12 1.54 0.87|4.0   0 367|   0     0 |   0     0 | 17  249    5   59    0
Sep 20 18:30:25 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:25| 49  21  27   0   0|4183M  121M  164M 3303M|5849B 1512B|1592k 5165k|40.0   296 |6405    12k|2.12 1.54 0.87|3.0   0 491|   0     0 |   0     0 | 17  250    5   59    0
Sep 20 18:30:26 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:26| 68  18  13   0   0|4221M  135M  164M 3253M|5759B 1615B|3556k  753k|49.8  53.8 |5637  9053 |2.12 1.54 0.87|6.0   0 220|   0     0 |   0     0 | 18  253    5   52    0
Sep 20 18:30:27 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:27| 74  13  13   0   0|4289M  131M  164M 3190M|8183B 1627B| 812k   12M|13.1   950 |2890  3690 |2.19 1.56 0.88|5.0   0  49|   0     0 |   0     0 | 18  253    5   52    0
Sep 20 18:30:28 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:28| 51  13  33   0   0|4330M  132M  164M 3149M|5925B 2101B| 878k  870k|14.0  50.9 |4905  9423 |2.19 1.56 0.88|2.0   0 224|   0     0 |   0     0 | 18  255    4   53    0
Sep 20 18:30:29 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:29| 20   5  75   0   0|4340M  124M  164M 3146M|  10k 2887B| 770k  289k|6.01  13.0 |1576  2076 |2.19 1.56 0.88|1.0   0 7.0|   0     0 |   0     0 | 18  255    4   53    0
Sep 20 18:30:30 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:30| 20   7  72   0   0|4349M  129M  164M 3132M|  20k 5382B| 544k 5730k|6.00   457 |2416  3495 |2.19 1.56 0.88|1.0   0  10|   0     0 |   0     0 | 18  260    4   53    0
Sep 20 18:30:31 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:31| 20   6  73   0   0|4360M  124M  164M 3126M| 965k   11k| 767k 1167k|5.99  68.9 |2798  4407 |2.19 1.56 0.88|1.0   0  10|   0     0 |   0     0 | 18  262    4   53    0
Sep 20 18:30:32 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:32| 28  15  58   0   0|4369M  129M  164M 3112M|  15M  109k|2928k  498k|33.9  72.7 |6921  6056 |2.17 1.57 0.88|2.0 1.0 268|   0     0 |   0     0 | 18  263    4   42    0
Sep 20 18:30:33 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:33| 28   5  67   0   0|4393M  126M  164M 3092M|6135B 1698B| 517k 5143k|16.0   155 |2426  4163 |2.17 1.57 0.88|1.0   0 3.0|   0     0 |   0     0 | 18  271    4   43    0
Sep 20 18:30:34 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:34| 27   4  68   1   0|4406M  126M  164M 3079M|6716B 1624B| 473k  902k|26.1   116 |4612    10k|2.17 1.57 0.88|1.0   0 5.0|   0     0 |   0     0 | 18  280    4   44    0
Sep 20 18:30:35 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:35| 17  12  70   0   0|4352M  176M  164M 3084M|9035B 1616B| 247k  351k|9.97  29.9 |3522  6469 |2.17 1.57 0.88|2.0   0 368|   0     0 |   0     0 | 18  277    4   45    0
Sep 20 18:30:36 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:36| 23   6  71   0   0|4355M  172M  164M 3085M|  10k 1625B| 999k  277k|12.0  11.0 |1791  2702 |2.17 1.57 0.88|2.0   0  99|   0     0 |   0     0 | 18  277    4   45    0
Sep 20 18:30:37 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:37| 11  17  71   0   0|4362M  164M  164M 3085M|7367B 1619B|   0   260k|   0  13.0 |3202  4963 |2.08 1.56 0.88|1.0   0 342|   0     0 |   0     0 | 18  277    4   45    0
Sep 20 18:30:38 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:38|  8  14  77   0   0|4363M  163M  164M 3085M|7088B 1616B|  40k   13M|3.99  82.8 |3004  4906 |2.08 1.56 0.88|  0   0 315|   0     0 |   0     0 | 18  277    4   44    0
Sep 20 18:30:39 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:39|  7   2  89   0   0|4386M  141M  164M 3085M|7798B 1457B|   0   104k|   0  9.99 |1375  2216 |2.08 1.56 0.88|1.0   0 9.0|   0     0 |   0     0 | 18  277    4   44    0
Sep 20 18:30:40 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:40| 24   5  70   0   0|4365M  183M  164M 3064M|5711B 1667B|   0    16M|   0  37.1 |1938  3071 |2.08 1.56 0.88|1.0   0  38|   0     0 |   0     0 | 18  281    4   42    0
Sep 20 18:30:41 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:41| 11  17  71   0   0|4362M  185M  164M 3065M|5681B 1619B|8186B   60k|2.00  3.00 |3033  4779 |2.08 1.56 0.88|1.0   0 251|   0     0 |   0     0 | 18  283    4   42    0
Sep 20 18:30:42 jammy-provider-cloud-0000007676 dstat.sh[58918]: 20-09 18:30:42| 13  15  71   0   0|4367M  180M  164M 3065M|7510B 1617B|4087B    0 |1.00     0 |3035  4671 |1.91 1.53 0.88|2.0   0 254|   0     0 |   0     0 | 18  283    4   42    0
