Apr 01 18:24:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 01 18:25:00 ubuntu dstat.sh[65024]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 01 18:25:00 ubuntu dstat.sh[65024]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 01 18:32:05 ubuntu dstat.sh[65024]: 01-04 18:32:05| 21   7  72   0   0|5249M  139M  171M 2249M|4853B 1518B|   0   309k|   0  33.1 |2658  2115 |1.65 1.75 1.11|1.0   0  47|   0     0 |           | 18  320    0   33    0
Apr 01 18:32:06 ubuntu dstat.sh[65024]: 01-04 18:32:06| 17   3  79   0   0|5257M  130M  171M 2250M|  14k   10k| 112k   32k|6.99  3.99 |2324  2069 |1.60 1.74 1.11|2.0   0   0|   0     0 |           | 18  320    0   35    0
Apr 01 18:32:07 ubuntu dstat.sh[65024]: 01-04 18:32:07| 22   5  73   0   0|5248M  139M  171M 2250M|3956B 1135B|   0    12k|   0  1.00 |2168  1629 |1.60 1.74 1.11|1.0   0  14|   0     0 |           | 18  320    0   35    0
Apr 01 18:32:08 ubuntu dstat.sh[65024]: 01-04 18:32:08| 17   3  79   1   0|5245M  141M  171M 2251M|  11k 8089B|1472k  424k|49.0  48.0 |2680  2937 |1.60 1.74 1.11|1.0   0   0|   0     0 |           | 18  321    0   33    0
Apr 01 18:32:09 ubuntu dstat.sh[65024]: 01-04 18:32:09| 25   4  68   0   0|5210M  176M  171M 2251M|5553B 2859B| 176k 1167k|9.00   131 |4965  6932 |1.60 1.74 1.11|1.0   0 7.0|   0     0 |           | 18  322    0   34    0
Apr 01 18:32:10 ubuntu dstat.sh[65024]: 01-04 18:32:10| 19   3  76   0   0|5235M  151M  171M 2251M|6702B 7134B|   0   379k|   0  24.0 |1995  1766 |1.60 1.74 1.11|  0   0   0|   0     0 |           | 18  323    0   34    0
Apr 01 18:32:11 ubuntu dstat.sh[65024]: 01-04 18:32:11| 19   4  76   1   0|5233M  152M  171M 2252M|  12k 5853B| 160k  855k|7.02  89.3 |3922  4734 |1.55 1.73 1.11|1.0   0   0|   0     0 |           | 18  323    0   34    0
Apr 01 18:32:12 ubuntu dstat.sh[65024]: 01-04 18:32:12| 14  16  67   0   0|5165M  220M  171M 2252M|5871B 2834B|   0  2772k|   0  91.6 |5840  5868 |1.55 1.73 1.11|1.0   0 259|   0     0 |           | 18  322    0   35    0
Apr 01 18:32:13 ubuntu dstat.sh[65024]: 01-04 18:32:13| 10  24  64   0   0|5161M  224M  171M 2252M|4965B 1626B|   0   654k|   0  45.2 |6218  5157 |1.55 1.73 1.11|2.0   0 413|   0     0 |           | 18  322    0   30    0
Apr 01 18:32:14 ubuntu dstat.sh[65024]: 01-04 18:32:14| 10  23  66   0   0|5160M  225M  171M 2252M|4893B 1622B|   0   709k|   0  59.1 |6293  5216 |1.55 1.73 1.11|1.0   0 438|   0     0 |           | 18  322    0   30    0
Apr 01 18:32:15 ubuntu dstat.sh[65024]: 01-04 18:32:15|  8  23  67   0   0|5158M  228M  171M 2252M|4854B 1618B|   0   463k|   0  36.0 |5952  4683 |1.55 1.73 1.11|1.0   0 411|   0     0 |           | 18  322    0   30    0
Apr 01 18:32:16 ubuntu dstat.sh[65024]: 01-04 18:32:16|  9  24  66   0   0|5154M  231M  171M 2252M|5148B 1459B|   0  2161k|   0   128 |6162  5198 |1.51 1.72 1.11|1.0   0 448|   0     0 |           | 18  322    0   30    0
Apr 01 18:32:17 ubuntu dstat.sh[65024]: 01-04 18:32:17|  8  23  67   0   0|5153M  232M  171M 2252M|5341B 1620B|   0  1580k|   0   135 |6036  4671 |1.51 1.72 1.11|1.0   0 404|   0     0 |           | 18  322    0   26    0
Apr 01 18:32:18 ubuntu dstat.sh[65024]: 01-04 18:32:18|  9  23  65   0   0|5153M  232M  171M 2252M|5115B 1457B|   0  2982k|   0   148 |6164  5218 |1.51 1.72 1.11|2.0   0 419|   0     0 |           | 18  322    0   26    0
Apr 01 18:32:19 ubuntu dstat.sh[65024]: 01-04 18:32:19|  9  22  68   0   0|5152M  233M  171M 2252M|5382B 1621B|   0  1893k|   0   316 |5879  4355 |1.51 1.72 1.11|2.0   0 373|   0     0 |           | 18  322    0   26    0
Apr 01 18:32:20 ubuntu dstat.sh[65024]: 01-04 18:32:20|  9  23  67   0   0|5145M  240M  171M 2252M|5060B 1458B|   0   100k|   0  10.0 |5704  4282 |1.51 1.72 1.11|1.0   0 360|   0     0 |           | 18  322    0   26    0
Apr 01 18:32:21 ubuntu dstat.sh[65024]: 01-04 18:32:21| 11  18  68   0   0|5157M  228M  171M 2252M|5474B 1619B|  32k  284k|2.00  20.0 |5293  4314 |1.39 1.69 1.10|1.0   0 311|   0     0 |           | 18  322    0   25    0
Apr 01 18:32:22 ubuntu dstat.sh[65024]: 01-04 18:32:22| 19   9  70   0   0|5162M  296M  171M 2190M|4629B 1455B|  12k 2862k|2.99  40.9 |2749  2418 |1.39 1.69 1.10|2.0   0  46|   0     0 |           | 18  322    0   25    0
Apr 01 18:32:23 ubuntu dstat.sh[65024]: 01-04 18:32:23| 40   7  51   0   0|5249M  206M  171M 2193M|8019B 2308B| 527k  991k|6.99  16.0 |3386  2111 |1.39 1.69 1.10|1.0   0  23|   0     0 |           | 18  323    0   25    0
Apr 01 18:32:24 ubuntu dstat.sh[65024]: 01-04 18:32:24| 25   5  69   1   0|5257M  196M  171M 2194M|  24k   14k|1362k 2124k|67.1  77.1 |2958  2574 |1.39 1.69 1.10|  0   0 3.0|   0     0 |           | 18  323    0   25    0
Apr 01 18:32:25 ubuntu dstat.sh[65024]: 01-04 18:32:25| 17   2  80   1   0|5257M  195M  171M 2195M|  19k   11k| 964k 1292k|58.0  42.0 |1949  1772 |1.39 1.69 1.10|1.0   0   0|   0     0 |           | 18  323    0   25    0
Apr 01 18:32:26 ubuntu dstat.sh[65024]: 01-04 18:32:26| 15   1  81   1   0|5260M  191M  171M 2196M|  23k   13k| 936k 1600k|67.0  54.0 |2054  1984 |1.27 1.66 1.10|1.0   0   0|   0     0 |           | 18  323    0   25    0
Apr 01 18:32:27 ubuntu dstat.sh[65024]: 01-04 18:32:27| 17   4  77   1   0|5274M  154M  171M 2219M|  21k   12k|  11M 2056k| 141  68.0 |2416  2358 |1.27 1.66 1.10|1.0   0 9.0|   0     0 |           | 18  325    0   25    0
Apr 01 18:32:28 ubuntu dstat.sh[65024]: 01-04 18:32:28| 24   2  71   1   0|5274M  137M  171M 2236M|4348B 1511B|1219k 1638k|25.0  79.9 |2680  2571 |1.27 1.66 1.10|1.0   0 2.0|   0     0 |           | 18  325    0   25    0
Apr 01 18:32:29 ubuntu dstat.sh[65024]: 01-04 18:32:29| 24   4  72   1   0|5270M  152M  171M 2225M|4744B 1621B|   0  1565k|   0  38.0 |2403  2128 |1.27 1.66 1.10|1.0   0   0|   0     0 |           | 18  325    0   23    0
Apr 01 18:32:30 ubuntu dstat.sh[65024]: 01-04 18:32:30| 22   3  73   1   0|5279M  120M  172M 2247M|4626B 1622B|   0  2803k|   0   126 |2479  2431 |1.27 1.66 1.10|1.0   0   0|   0     0 |           | 18  325    0   23    0
Apr 01 18:32:31 ubuntu dstat.sh[65024]: 01-04 18:32:31| 23   4  71   1   0|5281M  123M  172M 2242M|4295B 1458B|   0  2680k|   0   106 |2627  2651 |1.25 1.65 1.10|1.0   0   0|   0     0 |           | 18  325    0   23    0
Apr 01 18:32:32 ubuntu dstat.sh[65024]: 01-04 18:32:32| 23   3  72   0   0|5180M  233M  172M 2234M|3454B  336B|4095B 2036k|1.00  82.0 |2343  2131 |1.25 1.65 1.10|2.0   0 3.0|   0     0 |           | 18  324    0   23    0
Apr 01 18:32:33 ubuntu dstat.sh[65024]: 01-04 18:32:33| 19   5  75   0   0|5218M  194M  172M 2234M|9679B 3553B|   0    14M|   0   113 |2442  1997 |1.25 1.65 1.10|  0   0  33|   0     0 |           | 18  325    0   23    0
Apr 01 18:32:34 ubuntu dstat.sh[65024]: 01-04 18:32:34| 28   6  65   0   0|5241M  165M  172M 2239M|7152B 1869B|   0  1768k|   0  32.2 |3511    13k|1.25 1.65 1.10|1.0   0  39|   0     0 |           | 18  324    0   24    0
Apr 01 18:32:35 ubuntu dstat.sh[65024]: 01-04 18:32:35| 19   3  76   0   0|5237M  165M  173M 2244M|  13k 4572B|   0  2187k|   0   239 |2610  2221 |1.25 1.65 1.10|1.0   0  24|   0     0 |           | 18  324    0   24    0
Apr 01 18:32:36 ubuntu dstat.sh[65024]: 01-04 18:32:36| 23   7  68   0   0|5227M  174M  173M 2245M|6978B 1620B|   0  1584k|   0  13.0 |  13k   25k|1.23 1.64 1.10|2.0   0  13|   0     0 |           | 18  324    0   24    0
Apr 01 18:32:37 ubuntu dstat.sh[65024]: 01-04 18:32:37| 21   7  70   0   0|5209M  202M  173M 2234M|6658B 1454B|   0   718k|   0  24.9 |6677    11k|1.23 1.64 1.10|1.0   0  17|   0     0 |           | 18  326    0   23    0
Apr 01 18:32:38 ubuntu dstat.sh[65024]: 01-04 18:32:38| 23   5  72   0   0|5199M  212M  173M 2234M|5050B 1665B|   0   589k|   0  11.0 |5762  8677 |1.23 1.64 1.10|1.0   0  54|   0     0 |           | 18  326    0   23    0
Apr 01 18:32:39 ubuntu dstat.sh[65024]: 01-04 18:32:39| 23   5  71   0   0|5218M  193M  173M 2234M|5062B 1950B|   0   324k|   0  4.00 |7388    12k|1.23 1.64 1.10|2.0   0  36|   0     0 |           | 18  327    0   23    0
Apr 01 18:32:40 ubuntu dstat.sh[65024]: 01-04 18:32:40| 19   3  77   0   0|5209M  197M  173M 2239M|  10k 3479B|   0   728k|   0  9.00 |1987  1649 |1.23 1.64 1.10|1.0   0 3.0|   0     0 |           | 18  326    0   23    0
Apr 01 18:32:41 ubuntu dstat.sh[65024]: 01-04 18:32:41| 18   3  77   0   0|5217M  184M  173M 2244M|  11k 4576B|  16k 1281k|1.00  27.0 |2388  2213 |1.21 1.63 1.10|1.0   0  18|   0     0 |           | 18  326    0   23    0
Apr 01 18:32:42 ubuntu dstat.sh[65024]: 01-04 18:32:42| 23   6  67   0   0|5221M  179M  173M 2245M|4919B 1620B|   0   776k|   0  41.0 |  14k   27k|1.21 1.63 1.10|1.0   0  19|   0     0 |           | 18  326    0   23    0
Apr 01 18:32:43 ubuntu dstat.sh[65024]: 01-04 18:32:43| 22   7  70   0   0|5180M  231M  173M 2234M|4742B 1621B|   0  1381k|   0  42.0 |7013    12k|1.21 1.63 1.10|1.0   0  17|   0     0 |           | 18  326    0   23    0
Apr 01 18:32:44 ubuntu dstat.sh[65024]: 01-04 18:32:44| 23   4  71   0   0|5232M  180M  173M 2234M|4676B 1619B|   0   408k|   0  23.0 |2583  2367 |1.21 1.63 1.10|1.0   0  21|   0     0 |           | 18  326    0   23    0
Apr 01 18:32:45 ubuntu dstat.sh[65024]: 01-04 18:32:45| 21   7  72   0   0|5214M  190M  173M 2241M|4921B 1690B|   0  1576k|   0   165 |3186  2764 |1.21 1.63 1.10|1.0   0  97|   0     0 |           | 18  326    0   19    0
Apr 01 18:32:46 ubuntu dstat.sh[65024]: 01-04 18:32:46| 22   2  74   0   0|5210M  191M  173M 2244M|8876B 2791B|   0   731k|   0  8.98 |2215  1877 |1.20 1.62 1.09|  0   0  17|   0     0 |           | 18  327    0   19    0
Apr 01 18:32:47 ubuntu dstat.sh[65024]: 01-04 18:32:47| 16   3  79   0   0|5218M  183M  173M 2245M|  25k   15k|   0  1706k|   0  54.9 |2322  3867 |1.20 1.62 1.09|  0   0 3.0|   0     0 |           | 18  327    0   19    0
Apr 01 18:32:48 ubuntu dstat.sh[65024]: 01-04 18:32:48|  9   3  86   0   0|5249M  151M  173M 2245M|  46k 9551B|   0  7749k|   0   243 |1902  1903 |1.20 1.62 1.09|  0   0 1.0|   0     0 |           | 18  328    0   21    0
Apr 01 18:32:49 ubuntu dstat.sh[65024]: 01-04 18:32:49| 11   2  86   1   0|5247M  153M  173M 2245M| 124k   12k|   0  1726k|   0  74.1 |1969  2375 |1.20 1.62 1.09|1.0   0 1.0|   0     0 |           | 18  328    0   16    0
Apr 01 18:32:50 ubuntu dstat.sh[65024]: 01-04 18:32:50| 18   1  79   1   0|5245M  154M  173M 2246M|  20k   11k|   0  1419k|   0  49.0 |1819  1632 |1.20 1.62 1.09|1.0   0   0|   0     0 |           | 18  328    0   16    0
Apr 01 18:32:51 ubuntu dstat.sh[65024]: 01-04 18:32:51| 11   1  85   0   0|5259M  141M  173M 2246M| 239k   12k|  32k  804k|1.00  31.0 |2025  2124 |1.26 1.62 1.10|  0   0   0|   0     0 |           | 18  328    0   16    0
Apr 01 18:32:52 ubuntu dstat.sh[65024]: 01-04 18:32:52| 10   2  85   1   0|5257M  142M  173M 2246M| 151k   20k|  28k 3374k|4.00   149 |2233  2397 |1.26 1.62 1.10|  0   0 1.0|   0     0 |           | 18  328    0   16    0
Apr 01 18:32:53 ubuntu dstat.sh[65024]: 01-04 18:32:53| 15   3  80   1   0|5256M  134M  173M 2255M| 103k   16k| 104k   12M|5.99   142 |2200  2066 |1.26 1.62 1.10|  0   0 1.0|   0     0 |           | 18  328    0   16    0
Apr 01 18:32:54 ubuntu dstat.sh[65024]: 01-04 18:32:54|  6   3  89   0   0|5251M  151M  173M 2244M|4568k   81k|   0  1994k|   0  35.0 |5729  3961 |1.26 1.62 1.10|1.0   0 1.0|   0     0 |           | 18  328    0   12    0
Apr 01 18:32:55 ubuntu dstat.sh[65024]: 01-04 18:32:55|  5   4  88   0   0|5248M  145M  173M 2253M|5223k   78k|   0  4640k|   0  36.0 |5056  3552 |1.26 1.62 1.10|2.0   0 2.0|   0     0 |           | 18  328    0   12    0
Apr 01 18:32:56 ubuntu dstat.sh[65024]: 01-04 18:32:56|  6   3  87   0   0|5244M  127M  173M 2275M|7606k  120k| 164k   13M|4.00   210 |7525  4957 |1.16 1.60 1.09|  0 1.0 1.0|   0     0 |           | 18  328    0   12    0
Apr 01 18:32:57 ubuntu dstat.sh[65024]: 01-04 18:32:57| 21   4  73   1   0|5240M  139M  176M 2264M| 187k 4678B|   0  4595k|   0   122 |2643  2596 |1.16 1.60 1.09|1.0   0 2.0|   0     0 |           | 18  328    0   12    0
Apr 01 18:32:58 ubuntu dstat.sh[65024]: 01-04 18:32:58| 25   3  69   0   0|5261M  118M  177M 2264M|4520B 1459B|   0  8012k|   0   101 |2820  2684 |1.16 1.60 1.09|1.0   0 1.0|   0     0 |           | 18  328    0   10    0
Apr 01 18:32:59 ubuntu dstat.sh[65024]: 01-04 18:32:59| 23   4  72   0   0|5273M  109M  177M 2261M|4463B 1460B|   0  1069k|   0  38.0 |2363  2053 |1.16 1.60 1.09|1.0   0   0|   0     0 |           | 18  328    0   10    0
Apr 01 18:33:00 ubuntu dstat.sh[65024]: 01-04 18:33:00| 22   5  72   1   0|5285M  117M  178M 2240M|5235B 1625B|   0  2291k|   0  94.3 |2446  2178 |1.16 1.60 1.09|1.0   0   0|   0     0 |           | 18  328    0   10    0
Apr 01 18:33:01 ubuntu dstat.sh[65024]: 01-04 18:33:01| 22   7  69   1   0|5277M  132M  179M 2232M|4757B 1662B|4096B  131M|1.00   854 |3909  3767 |1.15 1.58 1.09|3.0   0   0|   0     0 |           | 18  328    0   10    0
Apr 01 18:33:02 ubuntu dstat.sh[65024]: 01-04 18:33:02| 24   4  71   0   0|5275M  140M  180M 2224M|4388B 1619B|   0    53M|   0   507 |3387  3375 |1.15 1.58 1.09|1.0   0 1.0|   0     0 |           | 18  328    0    9    0
Apr 01 18:33:03 ubuntu dstat.sh[65024]: 01-04 18:33:03| 23   4  72   1   0|5275M  143M  181M 2221M|5160B 1620B|4096B 2428k|1.00  76.0 |2469  2242 |1.15 1.58 1.09|1.0   0   0|   0     0 |           | 18  328    0    9    0
Apr 01 18:33:04 ubuntu dstat.sh[65024]: 01-04 18:33:04| 19   3  76   0   0|5299M  141M  182M 2198M|  10k 4051B|   0  2083k|   0  85.0 |2307  2345 |1.15 1.58 1.09|3.0   0   0|   0     0 |           | 18  326    0    9    0
Apr 01 18:33:05 ubuntu dstat.sh[65024]: 01-04 18:33:05| 22   4  72   0   0|5224M  216M  182M 2198M|5514B 2109B|8175B   44k|2.00  2.00 |2427  1826 |1.15 1.58 1.09|2.0   0  35|   0     0 |           | 18  327    0    9    0
Apr 01 18:33:06 ubuntu dstat.sh[65024]: 01-04 18:33:06| 21   3  77   1   0|5215M  219M  182M 2204M|  10k 3321B|  28k 2172k|6.01   147 |2125  1693 |1.05 1.56 1.09|1.0   0 2.0|   0     0 |           | 18  326    0    7    0
Apr 01 18:33:07 ubuntu dstat.sh[65024]: 01-04 18:33:07| 20   4  75   1   0|5236M  192M  182M 2209M|  11k 4634B|   0    46M|   0   420 |2865  2715 |1.05 1.56 1.09|1.0   0  18|   0     0 |           | 18  326    0    7    1
Apr 01 18:33:08 ubuntu dstat.sh[65024]: 01-04 18:33:08| 22   7  69   0   0|5245M  182M  182M 2209M|4738B 1565B|   0   416k|   0  17.0 |7516    16k|1.05 1.56 1.09|1.0   0  13|   0     0 |           | 18  326    0    7    0
Apr 01 18:33:09 ubuntu dstat.sh[65024]: 01-04 18:33:09| 23   7  68   0   0|5270M  157M  182M 2209M|4732B 1617B|   0  2372k|   0  26.0 |9596    18k|1.05 1.56 1.09|1.0   0  14|   0     0 |           | 18  326    0    7    0
Apr 01 18:33:10 ubuntu dstat.sh[65024]: 01-04 18:33:10| 21   7  72   1   0|5263M  164M  182M 2209M|4465B 1460B|   0  2664k|   0   116 |2374  2169 |1.05 1.56 1.09|1.0   0 7.0|   0     0 |           | 18  326    0    4    0
Apr 01 18:33:11 ubuntu dstat.sh[65024]: 01-04 18:33:11| 23   4  71   0   0|5227M  210M  182M 2201M|4679B 1614B| 757k 1183k|36.9  14.9 |2610  2344 |1.05 1.55 1.08|3.0   0 6.0|   0     0 |           | 18  326    0    4    0
Apr 01 18:33:12 ubuntu dstat.sh[65024]: 01-04 18:33:12| 24   5  69   1   0|5222M  213M  182M 2203M|4103B 1502B| 993k 3088k|44.1   167 |5257  7179 |1.05 1.55 1.08|2.0   0 2.0|   0     0 |           | 18  329    0    8    0
Apr 01 18:33:13 ubuntu dstat.sh[65024]: 01-04 18:33:13| 22  10  66   1   0|5176M  258M  182M 2203M|4666B 1517B| 562k 2628k|27.1   290 |7581    10k|1.05 1.55 1.08|1.0   0 173|   0     0 |           | 18  328    0    9    0
Apr 01 18:33:14 ubuntu dstat.sh[65024]: 01-04 18:33:14| 13  16  70   1   0|5183M  250M  182M 2205M|4359B 1563B|1525k  491k|58.9  36.9 |5179  4402 |1.05 1.55 1.08|1.0   0 269|   0     0 |           | 18  328    0   10    0
Apr 01 18:33:15 ubuntu dstat.sh[65024]: 01-04 18:33:15|  6   4  72  15   0|5158M  236M  182M 2243M|4744B 1621B|  38M  885k|2913  17.0 |4818  7528 |1.05 1.55 1.08|1.0   0  10|   0     0 |           | 18  328    0   10    0
Apr 01 18:33:16 ubuntu dstat.sh[65024]: 01-04 18:33:16|  6   2  90   1   0|5166M  228M  182M 2243M|9320B 3307B|4093B 3766k|1.00   174 |1951  2681 |1.05 1.54 1.08|1.0   0 6.0|   0     0 |           | 18  329    0   10    0
Apr 01 18:33:17 ubuntu dstat.sh[65024]: 01-04 18:33:17|  2   1  95   0   0|5165M  229M  182M 2243M|  42k 4457B|   0  2046k|   0   337 |1270  1499 |1.05 1.54 1.08|1.0   0   0|   0     0 |           | 18  329    0   10    0
Apr 01 18:33:18 ubuntu dstat.sh[65024]: 01-04 18:33:18| 38   9  52   0   0|4900M  494M  182M 2243M| 280k 6415B| 100k  839k|3.00  22.0 |3775  2515 |1.05 1.54 1.08|1.0   0  33|   0     0 |           | 18  312    0   14    0
Apr 01 18:33:19 ubuntu dstat.sh[65024]: 01-04 18:33:19| 46  11  43   0   0|4966M  427M  182M 2243M|4715B 1569B|4104B   36k|1.00  4.01 |3182  1864 |1.05 1.54 1.08|3.0   0 4.0|   0     0 |           | 18  312    0   14    0
Apr 01 18:33:20 ubuntu dstat.sh[65024]: 01-04 18:33:20| 65  11  24   0   0|5052M  342M  182M 2244M|5351B 1623B| 160k  112k|6.01  3.00 |3806  1477 |1.05 1.54 1.08|3.0   0 4.0|   0     0 |           | 18  312    0   14    0
Apr 01 18:33:21 ubuntu dstat.sh[65024]: 01-04 18:33:21| 73  12  15   0   0|4949M  444M  182M 2244M|5123B 1622B|4100B  312k|1.00  20.0 |5880  5705 |1.20 1.56 1.10|4.0   0 5.0|   0     0 |           | 18  287    0   21    0
Apr 01 18:33:22 ubuntu dstat.sh[65024]: 01-04 18:33:22| 65  12  23   0   0|5030M  363M  182M 2244M|4279B 1291B|   0     0 |   0     0 |3948  1972 |1.20 1.56 1.10|3.0   0 6.0|   0     0 |           | 18  285    0   21    0
Apr 01 18:33:23 ubuntu dstat.sh[65024]: 01-04 18:33:23| 53   7  38   0   0|4998M  393M  182M 2246M|3128B  703B|  16k  757k|1.00  83.2 |7576    14k|1.20 1.56 1.10|1.0   0 2.0|   0     0 |           | 18  290    0   26    0
Apr 01 18:33:24 ubuntu dstat.sh[65024]: 01-04 18:33:24|  2   1  95   0   0|4998M  393M  182M 2246M|4254B 1710B|   0   311k|   0  31.9 |1528  2315 |1.20 1.56 1.10|  0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:25 ubuntu dstat.sh[65024]: 01-04 18:33:25|  1   1  98   0   0|4998M  393M  182M 2246M|4280B 1459B|   0   104k|   0  8.00 | 864  1227 |1.20 1.56 1.10|  0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:26 ubuntu dstat.sh[65024]: 01-04 18:33:26|  1   1  97   0   0|4998M  393M  182M 2246M|4515B 1619B|   0   492k|   0  38.0 | 947  1332 |1.11 1.54 1.09|  0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:27 ubuntu dstat.sh[65024]: 01-04 18:33:27|  1   2  96   0   0|4999M  392M  182M 2246M|4878B 1458B|   0   276k|   0  27.0 |1175  1677 |1.11 1.54 1.09|  0   0 7.0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:28 ubuntu dstat.sh[65024]: 01-04 18:33:28|  2   1  97   0   0|4999M  392M  182M 2246M|4330B 1624B|   0    88k|   0  13.0 |1139  1678 |1.11 1.54 1.09|  0   0 1.0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:29 ubuntu dstat.sh[65024]: 01-04 18:33:29|  1   1  98   0   0|4999M  392M  182M 2246M|4516B 1457B|   0     0 |   0     0 | 814  1160 |1.11 1.54 1.09|1.0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:30 ubuntu dstat.sh[65024]: 01-04 18:33:30|  1   0  97   0   0|4999M  392M  182M 2246M|4500B 1620B|   0   188k|   0  11.0 | 868  1234 |1.11 1.54 1.09|  0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:31 ubuntu dstat.sh[65024]: 01-04 18:33:31|  1   1  98   0   0|4999M  392M  182M 2246M|4294B 1458B|   0    28k|   0  4.00 | 841  1225 |1.02 1.51 1.08|  0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:32 ubuntu dstat.sh[65024]: 01-04 18:33:32|  1   1  96   1   0|4996M  395M  182M 2246M|5168B 1619B|   0    31M|   0  1271 |1501  1712 |1.02 1.51 1.08|  0   0 1.0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:33 ubuntu dstat.sh[65024]: 01-04 18:33:33|  1   0  97   0   0|4996M  395M  182M 2246M|5338B 1619B|   0   724k|   0  30.0 |1134  1707 |1.02 1.51 1.08|  0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:34 ubuntu dstat.sh[65024]: 01-04 18:33:34|  2   2  95   0   0|4997M  394M  182M 2246M|5830B 1623B|   0   140k|   0  19.0 |1351  1798 |1.02 1.51 1.08|1.0   0  14|   0     0 |           | 18  291    0   25    0
Apr 01 18:33:35 ubuntu dstat.sh[65024]: 01-04 18:33:35|  5   3  91   0   0|4987M  404M  182M 2246M|6108B 1617B|   0   136k|   0  2.00 |1909  5814 |1.02 1.51 1.08|  0   0  24|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:36 ubuntu dstat.sh[65024]: 01-04 18:33:36|  0   1  98   0   0|4987M  404M  182M 2246M|7125B 1460B|   0   192k|   0  11.0 | 852  1182 |0.93 1.49 1.08|  0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:37 ubuntu dstat.sh[65024]: 01-04 18:33:37|  1   1  98   0   0|4987M  404M  182M 2246M|6480B 1620B|   0    88k|   0  10.0 | 828  1240 |0.93 1.49 1.08|  0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:38 ubuntu dstat.sh[65024]: 01-04 18:33:38|  1   2  96   0   0|4988M  404M  182M 2246M|5104B 1621B|   0    42M|   0   455 |1569  1975 |0.93 1.49 1.08|  0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:39 ubuntu dstat.sh[65024]: 01-04 18:33:39|  0   0  98   0   0|4988M  404M  182M 2246M|4878B 1458B|   0     0 |   0     0 | 799  1170 |0.93 1.49 1.08|  0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:40 ubuntu dstat.sh[65024]: 01-04 18:33:40|  1   0  97   0   0|4988M  404M  182M 2246M|4797B 1619B|   0     0 |   0     0 | 781  1143 |0.93 1.49 1.08|  0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:41 ubuntu dstat.sh[65024]: 01-04 18:33:41|  0   0  98   0   0|4988M  404M  182M 2246M|4890B 1456B|   0  1007k|   0  1.00 | 858  1175 |0.94 1.48 1.08|  0   0   0|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:42 ubuntu dstat.sh[65024]: 01-04 18:33:42|  8  17  73   0   0|4994M  397M  182M 2246M|5073B 1622B| 180k  248k|9.01  21.0 |5638  5094 |0.94 1.48 1.08|2.0   0 449|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:43 ubuntu dstat.sh[65024]: 01-04 18:33:43|  9  20  70   0   0|5003M  388M  182M 2247M|4384B 1461B|  32k 3115k|1.00  45.1 |6683  6217 |0.94 1.48 1.08|1.0   0 480|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:44 ubuntu dstat.sh[65024]: 01-04 18:33:44|  8  21  69   0   0|5002M  389M  182M 2247M|4453B 1615B|   0   203k|   0  20.9 |6897  6294 |0.94 1.48 1.08|3.0   0 585|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:45 ubuntu dstat.sh[65024]: 01-04 18:33:45|  8  21  68   0   0|5000M  390M  182M 2247M|4471B 1462B|   0   108k|   0  8.02 |5911  4639 |0.94 1.48 1.08|1.0   0 413|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:46 ubuntu dstat.sh[65024]: 01-04 18:33:46| 12  13  71   1   0|5028M  307M  183M 2302M|5225B 1616B|  56M  411k| 482  23.9 |5050  4483 |1.03 1.49 1.08|1.0   0 271|   0     0 |           | 18  291    0   26    0
Apr 01 18:33:47 ubuntu dstat.sh[65024]: 01-04 18:33:47| 11   4  85   0   0|5035M  300M  183M 2302M|5146B 2189B| 200k   36k|7.00  4.00 |2275  2149 |1.03 1.49 1.08|  0   0  28|   0     0 |           | 18  292    0   26    0
