Jun 05 15:05:15 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 05 15:05:16 ubuntu dstat.sh[64931]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 05 15:05:16 ubuntu dstat.sh[64931]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 05 15:13:55 ubuntu dstat.sh[64931]: 05-06 15:13:55|  2   1  95   0   0|5154M  185M  187M 2293M| 498k   16k|4097B 2136k|1.00  10.0 |1638  1790 |0.83 1.35 1.00|  0   0   0|   0     0 |           | 18  305    0   10    0
Jun 05 15:13:56 ubuntu dstat.sh[64931]: 05-06 15:13:56|  2   1  95   0   0|5154M  185M  187M 2293M| 656k   16k|   0  1720k|   0  14.0 |1666  1865 |0.83 1.35 1.00|  0   0   0|   0     0 |           | 18  305    0   10    0
Jun 05 15:13:57 ubuntu dstat.sh[64931]: 05-06 15:13:57|  4   2  92   0   0|5154M  185M  187M 2294M| 686k   18k|   0  1820k|   0  32.0 |2825  3497 |0.83 1.35 1.00|  0   0   0|   0     0 |           | 18  305    0   10    0
Jun 05 15:13:58 ubuntu dstat.sh[64931]: 05-06 15:13:58|  2   1  95   0   0|5153M  185M  187M 2294M| 278k 8697B|   0   659k|   0  30.0 |1537  2024 |0.83 1.35 1.00|  0   0   0|   0     0 |           | 18  305    0   10    0
Jun 05 15:13:59 ubuntu dstat.sh[64931]: 05-06 15:13:59|  3   1  95   0   0|5152M  185M  187M 2295M| 496k   13k|   0   882k|   0  35.1 |1932  2543 |0.83 1.35 1.00|  0   0   0|   0     0 |           | 18  305    0   10    0
Jun 05 15:14:00 ubuntu dstat.sh[64931]: 05-06 15:14:00| 12   9  75   2   0|5186M  132M  187M 2314M| 140k 5324B|4691k   16M| 139   175 |3950  4332 |0.84 1.35 1.00|1.0   0  54|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:01 ubuntu dstat.sh[64931]: 05-06 15:14:01|  8  15  69   5   0|5180M  128M  188M 2323M|4743B 1453B|   0    19M|   0  1811 |8748    12k|0.84 1.35 1.00|2.0   0 135|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:02 ubuntu dstat.sh[64931]: 05-06 15:14:02| 24   9  65   1   0|5169M  136M  188M 2326M|5268B 1461B|  16k 4559k|1.00   343 |4676  5560 |0.84 1.35 1.00|5.0   0  38|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:03 ubuntu dstat.sh[64931]: 05-06 15:14:03| 23   8  67   1   0|5177M  127M  188M 2327M|4506B 1454B|   0  1759k|   0   105 |3674  3018 |0.84 1.35 1.00|1.0   0  37|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:04 ubuntu dstat.sh[64931]: 05-06 15:14:04| 23   7  67   1   0|5176M  125M  188M 2329M|5238B 1461B|   0  1146k|   0  67.1 |3450  2939 |0.84 1.35 1.00|1.0   0  28|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:05 ubuntu dstat.sh[64931]: 05-06 15:14:05| 22   7  71   1   0|5169M  128M  188M 2332M|4468B 1461B|  72k 2922k|17.0   320 |3163  2802 |0.85 1.34 1.00|1.0   0  18|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:06 ubuntu dstat.sh[64931]: 05-06 15:14:06| 17  11  69   2   0|5221M  146M  187M 2265M|5102B 1621B|3021k 5506k|98.0   103 |4126  5214 |0.85 1.34 1.00|1.0   0  29|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:07 ubuntu dstat.sh[64931]: 05-06 15:14:07| 18  11  69   0   0|5232M  170M  185M 2229M|4755B 1452B| 709k  187k|41.8  15.9 |3474  3478 |0.85 1.34 1.00|1.0   0  35|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:08 ubuntu dstat.sh[64931]: 05-06 15:14:08| 22   5  71   0   0|5246M  155M  185M 2230M|4233B  904B| 868k 2852k|26.0  22.0 |2653  1998 |0.85 1.34 1.00|1.0   0  32|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:09 ubuntu dstat.sh[64931]: 05-06 15:14:09| 18   4  77   1   0|5150M  303M  185M 2179M|3606B  649B|  11M  208k| 161  26.1 |2653  2558 |0.85 1.34 1.00|  0   0  18|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:10 ubuntu dstat.sh[64931]: 05-06 15:14:10|  1   1  97   0   0|5141M  312M  185M 2179M|4740B 1620B|   0   532k|   0  32.0 | 993  1405 |0.79 1.32 0.99|  0   0 1.0|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:11 ubuntu dstat.sh[64931]: 05-06 15:14:11|  2   1  97   0   0|5133M  320M  185M 2179M|4374B 1618B|   0     0 |   0     0 | 930  1274 |0.79 1.32 0.99|  0   0   0|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:12 ubuntu dstat.sh[64931]: 05-06 15:14:12|  3   1  95   0   0|5133M  320M  185M 2179M|4946B 1623B|   0     0 |   0     0 |1412  2448 |0.79 1.32 0.99|  0   0   0|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:13 ubuntu dstat.sh[64931]: 05-06 15:14:13| 19   7  73   1   0|5161M  291M  185M 2181M|4261B 1621B|2681k   84k|39.0  12.0 |2553  2227 |0.79 1.32 0.99|1.0   0 8.0|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:14 ubuntu dstat.sh[64931]: 05-06 15:14:14| 13   4  81   0   0|5156M  295M  185M 2181M|4098B 1458B| 512k   96k|4.00  13.0 |2147  2001 |0.79 1.32 0.99|  0   0 4.0|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:15 ubuntu dstat.sh[64931]: 05-06 15:14:15|  2   1  97   0   0|5156M  295M  185M 2181M|4623B 1621B|   0     0 |   0     0 | 963  1382 |0.72 1.30 0.99|  0   0 1.0|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:16 ubuntu dstat.sh[64931]: 05-06 15:14:16|  1   1  97   0   0|5155M  297M  185M 2181M|5041B 1690B|   0  8194B|   0  2.00 | 949  1293 |0.72 1.30 0.99|1.0   0   0|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:17 ubuntu dstat.sh[64931]: 05-06 15:14:17|  4   2  93   0   0|5139M  312M  185M 2181M|5725B 1455B|   0  3853k|   0   220 |1952  2874 |0.72 1.30 0.99|  0   0   0|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:18 ubuntu dstat.sh[64931]: 05-06 15:14:18|  1   0  97   0   0|5138M  313M  185M 2181M|5037B 1619B|   0   180k|   0  11.0 |1063  1455 |0.72 1.30 0.99|  0   0   0|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:19 ubuntu dstat.sh[64931]: 05-06 15:14:19|  1   0  97   0   0|5137M  314M  185M 2181M|4403B 1242B|   0    36k|   0  4.00 |1003  1335 |0.72 1.30 0.99|  0   0   0|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:20 ubuntu dstat.sh[64931]: 05-06 15:14:20|  1   1  97   0   0|5137M  314M  185M 2181M|3924B  758B|   0  1836k|   0   285 |1097  1367 |0.66 1.27 0.98|  0   0 1.0|   0     0 |           | 18  304    0    6    0
Jun 05 15:14:21 ubuntu dstat.sh[64931]: 05-06 15:14:21|  1   0  97   0   0|5137M  314M  185M 2181M|4692B 1456B|   0     0 |   0     0 | 924  1276 |0.66 1.27 0.98|  0   0   0|   0     0 |           | 18  304    0    6    0
Jun 05 15:14:22 ubuntu dstat.sh[64931]: 05-06 15:14:22|  4   1  93   0   0|5133M  318M  185M 2181M|5343B 1566B|   0    24k|   0  3.00 |1751  2564 |0.66 1.27 0.98|  0   0   0|   0     0 |           | 18  304    0    6    0
Jun 05 15:14:23 ubuntu dstat.sh[64931]: 05-06 15:14:23|  1   0  97   0   0|5133M  318M  185M 2181M|4290B 1511B|   0   108k|   0  6.00 | 948  1332 |0.66 1.27 0.98|  0   0   0|   0     0 |           | 18  304    0    6    0
Jun 05 15:14:24 ubuntu dstat.sh[64931]: 05-06 15:14:24|  1   1  97   0   0|5133M  318M  185M 2181M|4587B 1458B|   0    48k|   0  6.00 |1029  1375 |0.66 1.27 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:25 ubuntu dstat.sh[64931]: 05-06 15:14:25|  1   1  98   0   0|5133M  318M  185M 2181M|4195B 1569B|   0     0 |   0     0 | 851  1208 |0.61 1.25 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:26 ubuntu dstat.sh[64931]: 05-06 15:14:26|  1   0  97   0   0|5133M  318M  185M 2181M|4457B 1507B|   0     0 |   0     0 | 900  1258 |0.61 1.25 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:27 ubuntu dstat.sh[64931]: 05-06 15:14:27|  4   2  93   0   0|5133M  318M  185M 2181M|4346B 1623B|   0   653k|   0  15.0 |1959  3152 |0.61 1.25 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:28 ubuntu dstat.sh[64931]: 05-06 15:14:28|  2   1  97   0   0|5133M  318M  185M 2181M|4622B 1620B|   0   356k|   0  32.0 |1187  1807 |0.61 1.25 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:29 ubuntu dstat.sh[64931]: 05-06 15:14:29|  2   0  96   0   0|5133M  318M  185M 2181M|4621B 1620B|   0    84k|   0  12.0 |1125  1610 |0.61 1.25 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:30 ubuntu dstat.sh[64931]: 05-06 15:14:30|  2   1  97   0   0|5133M  318M  185M 2181M|4804B 1621B|   0     0 |   0     0 | 977  1336 |0.72 1.26 0.98|  0   0 1.0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:31 ubuntu dstat.sh[64931]: 05-06 15:14:31|  1   1  97   0   0|5133M  318M  185M 2181M|4131B 1568B|   0     0 |   0     0 | 978  1311 |0.72 1.26 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:32 ubuntu dstat.sh[64931]: 05-06 15:14:32|  4   1  94   0   0|5133M  318M  185M 2181M|4933B 1619B|   0   611k|   0  33.0 |1656  2489 |0.72 1.26 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:33 ubuntu dstat.sh[64931]: 05-06 15:14:33|  1   0  97   0   0|5133M  318M  185M 2181M|4577B 1507B|   0     0 |   0     0 | 946  1348 |0.72 1.26 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:34 ubuntu dstat.sh[64931]: 05-06 15:14:34|  1   1  97   0   0|5133M  318M  185M 2181M|5891B 1623B|   0  4104B|   0  1.00 |1004  1294 |0.72 1.26 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:35 ubuntu dstat.sh[64931]: 05-06 15:14:35|  1   0  98   0   0|5133M  318M  185M 2181M|6032B 1461B|   0     0 |   0     0 | 854  1209 |0.66 1.24 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:36 ubuntu dstat.sh[64931]: 05-06 15:14:36|  1   1  97   0   0|5133M  318M  185M 2181M|6658B 1620B|   0  1380k|   0   202 |1145  1482 |0.66 1.24 0.98|1.0   0 2.0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:37 ubuntu dstat.sh[64931]: 05-06 15:14:37|  5   2  91   0   0|5133M  318M  185M 2182M|5624B 1602B|4081B   62M|1.00   131 |2324  3459 |0.66 1.24 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:38 ubuntu dstat.sh[64931]: 05-06 15:14:38|  1   1  97   0   0|5133M  318M  185M 2182M|4904B 1516B|   0   625k|   0  30.1 |1017  1457 |0.66 1.24 0.98|  0   0   0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:39 ubuntu dstat.sh[64931]: 05-06 15:14:39|  5   2  92   0   0|5145M  305M  185M 2182M|5090B 1567B|   0    72k|   0  10.0 |1321  1516 |0.66 1.24 0.98|1.0   0 5.0|   0     0 |           | 18  304    0    4    0
Jun 05 15:14:40 ubuntu dstat.sh[64931]: 05-06 15:14:40| 11   5  81   3   0|5158M  289M  186M 2184M|  13k 9649B|2326k 8199B| 503  2.00 |2880  3449 |0.69 1.24 0.98|2.0   0 7.0|   0     0 |           | 18  305    0    5    0
Jun 05 15:14:41 ubuntu dstat.sh[64931]: 05-06 15:14:41| 14   4  80   0   0|5168M  280M  186M 2184M|  15k   12k|  48k 1040k|3.00  21.0 |2484  2439 |0.69 1.24 0.98|1.0   0 5.0|   0     0 |           | 18  305    0    7    0
Jun 05 15:14:42 ubuntu dstat.sh[64931]: 05-06 15:14:42| 16   5  78   0   0|5175M  272M  186M 2184M|  14k   12k|  96k  155k|3.99  17.9 |2860  3469 |0.69 1.24 0.98|1.0   0 5.0|   0     0 |           | 18  305    0    8    0
Jun 05 15:14:43 ubuntu dstat.sh[64931]: 05-06 15:14:43| 16   3  80   1   0|5149M  298M  186M 2184M|  14k   11k|  12k  401k|2.01  49.2 |2970  3355 |0.69 1.24 0.98|1.0   0 8.0|   0     0 |           | 18  304    0   10    0
Jun 05 15:14:44 ubuntu dstat.sh[64931]: 05-06 15:14:44| 14   3  82   0   0|5176M  271M  186M 2184M|  15k   12k|   0   308k|   0  32.0 |2547  2787 |0.69 1.24 0.98|2.0   0 2.0|   0     0 |           | 18  304    0   11    0
Jun 05 15:14:45 ubuntu dstat.sh[64931]: 05-06 15:14:45| 13   3  80   0   0|5175M  272M  186M 2184M|  14k   11k|   0   251k|   0  24.9 |2643  2859 |0.96 1.29 0.99|1.0   0  14|   0     0 |           | 18  304    0   12    0
Jun 05 15:14:46 ubuntu dstat.sh[64931]: 05-06 15:14:46| 48   8  44   1   0|4815M  632M  186M 2184M|4769B 1503B| 120k 2626k|7.02   171 |4082  3364 |0.96 1.29 0.99|1.0   0  14|   0     0 |           | 18  277    0   17    0
Jun 05 15:14:47 ubuntu dstat.sh[64931]: 05-06 15:14:47| 67  10  23   0   0|4952M  494M  186M 2185M|4562B 1615B|  48k 4792k|7.97   571 |4837  3689 |0.96 1.29 0.99|5.0   0 5.0|   0     0 |           | 18  275    0   17    0
Jun 05 15:14:48 ubuntu dstat.sh[64931]: 05-06 15:14:48| 88  11   0   1   0|5034M  410M  186M 2187M|7436B 3235B|1303k  386k|88.5  15.1 |5197  3013 |0.96 1.29 0.99|5.0   0 8.0|   0     0 |           | 18  274    0   21    0
Jun 05 15:14:49 ubuntu dstat.sh[64931]: 05-06 15:14:49| 62  10  26   0   0|5150M  292M  186M 2189M|  45k   16k| 892k  275k|38.8  23.9 |6868  9890 |0.96 1.29 0.99|1.0   0 2.0|   0     0 |           | 18  284    0   26    0
Jun 05 15:14:50 ubuntu dstat.sh[64931]: 05-06 15:14:50| 36   6  57   0   0|5152M  290M  186M 2190M|  33k 7692B|8194B  532k|1.00  56.0 |6302    10k|0.96 1.28 0.99|1.0   0 8.0|   0     0 |           | 18  281    0   30    0
Jun 05 15:14:51 ubuntu dstat.sh[64931]: 05-06 15:14:51| 23   4  72   0   0|5207M  235M  186M 2190M|2787B  541B|  60k  116k|1.00  9.02 |2239  1746 |0.96 1.28 0.99|1.0   0 1.0|   0     0 |           | 18  283    0   30    0
Jun 05 15:14:52 ubuntu dstat.sh[64931]: 05-06 15:14:52| 14   3  82   0   0|5205M  236M  186M 2191M|4956B 1458B| 348k  908k|21.0  29.0 |6147    10k|0.96 1.28 0.99|  0   0   0|   0     0 |           | 18  287    0   31    0
Jun 05 15:14:53 ubuntu dstat.sh[64931]: 05-06 15:14:53|  1   0  96   0   0|5199M  241M  186M 2191M|4905B 1615B|   0   750k|   0  42.9 |1167  1702 |0.96 1.28 0.99|1.0   0   0|   0     0 |           | 18  287    0   31    0
Jun 05 15:14:54 ubuntu dstat.sh[64931]: 05-06 15:14:54|  9   5  85   0   0|5204M  237M  186M 2191M|4120B  812B|  20k   60k|1.00  6.01 |2514  7277 |0.96 1.28 0.99|  0   0  37|   0     0 |           | 18  287    0   32    0
Jun 05 15:14:55 ubuntu dstat.sh[64931]: 05-06 15:14:55|  3   2  93   0   0|5206M  234M  186M 2191M|3779B 1185B|   0   192k|   0  18.0 |1602  2226 |0.88 1.26 0.99|  0   0 3.0|   0     0 |           | 18  287    0   32    0
Jun 05 15:14:56 ubuntu dstat.sh[64931]: 05-06 15:14:56|  5   1  94   0   0|5202M  238M  186M 2191M|4741B 1571B|   0   169k|   0  18.1 |1512  1894 |0.88 1.26 0.99|1.0   0 2.0|   0     0 |           | 18  287    0   31    0
Jun 05 15:14:57 ubuntu dstat.sh[64931]: 05-06 15:14:57|  4   1  93   0   0|5199M  241M  186M 2191M|5026B 1511B|   0   120k|   0  18.0 |2084  3248 |0.88 1.26 0.99|  0   0   0|   0     0 |           | 18  287    0   31    0
Jun 05 15:14:58 ubuntu dstat.sh[64931]: 05-06 15:14:58|  2   0  96   0   0|5193M  247M  186M 2191M|4946B 1499B|   0  1459k|   0  17.0 |1169  1719 |0.88 1.26 0.99|  0   0   0|   0     0 |           | 18  287    0   31    0
Jun 05 15:14:59 ubuntu dstat.sh[64931]: 05-06 15:14:59|  1   1  95   0   0|5191M  249M  186M 2191M|4655B 1562B|  16k  295k|1.00  32.9 |1461  2246 |0.88 1.26 0.99|1.0   0   0|   0     0 |           | 18  287    0   31    0
Jun 05 15:15:00 ubuntu dstat.sh[64931]: 05-06 15:15:00|  3   1  95   0   0|5189M  251M  186M 2191M|4415B 1513B|   0   352k|   0  40.0 |1563  2288 |0.81 1.24 0.98|  0   0 1.0|   0     0 |           | 18  287    0   31    0
Jun 05 15:15:01 ubuntu dstat.sh[64931]: 05-06 15:15:01|  1   0  97   0   0|5187M  253M  186M 2191M|4691B 1456B|   0   108k|   0  7.99 | 921  1328 |0.81 1.24 0.98|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:02 ubuntu dstat.sh[64931]: 05-06 15:15:02|  3   2  94   0   0|5187M  253M  186M 2192M|5484B 1622B|  16k   48k|1.00  3.00 |1578  2443 |0.81 1.24 0.98|  0   0 3.0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:03 ubuntu dstat.sh[64931]: 05-06 15:15:03|  1   0  97   0   0|5184M  256M  186M 2192M|5159B 1620B|   0   752k|   0  49.0 |1032  1496 |0.81 1.24 0.98|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:04 ubuntu dstat.sh[64931]: 05-06 15:15:04|  1   1  98   0   0|5181M  259M  186M 2192M|5152B 1752B|   0    56k|   0  6.00 | 961  1344 |0.81 1.24 0.98|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:05 ubuntu dstat.sh[64931]: 05-06 15:15:05|  2   1  97   0   0|5178M  262M  186M 2192M|5119B 1796B|   0     0 |   0     0 | 929  1254 |0.75 1.22 0.98|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:06 ubuntu dstat.sh[64931]: 05-06 15:15:06|  1   1  97   0   0|5176M  264M  186M 2192M|4713B 1459B|   0    56k|   0  6.01 |1019  1357 |0.75 1.22 0.98|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:07 ubuntu dstat.sh[64931]: 05-06 15:15:07|  8   2  89   0   0|5174M  266M  186M 2192M|5103B 1616B|   0    10M|   0  1151 |2770  3323 |0.75 1.22 0.98|2.0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:08 ubuntu dstat.sh[64931]: 05-06 15:15:08|  1   1  97   1   0|5173M  267M  186M 2192M|4692B 1450B|   0   534k|   0  23.1 |1013  1389 |0.75 1.22 0.98|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:09 ubuntu dstat.sh[64931]: 05-06 15:15:09|  1   1  96   0   0|5172M  267M  186M 2192M|3467B  648B|   0   180k|   0  21.0 |1260  1854 |0.75 1.22 0.98|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:10 ubuntu dstat.sh[64931]: 05-06 15:15:10|  2   1  95   0   0|5172M  268M  186M 2192M|4726B 1566B|   0   172k|   0  25.0 |1489  2136 |0.69 1.20 0.97|  0   0 1.0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:11 ubuntu dstat.sh[64931]: 05-06 15:15:11|  1   1  97   0   0|5172M  268M  186M 2192M|4168B 1511B|   0   575k|   0  39.0 |1056  1464 |0.69 1.20 0.97|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:12 ubuntu dstat.sh[64931]: 05-06 15:15:12|  4   1  94   0   0|5172M  268M  186M 2192M|4860B 1565B|   0     0 |   0     0 |1352  2144 |0.69 1.20 0.97|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:13 ubuntu dstat.sh[64931]: 05-06 15:15:13|  2   1  94   0   0|5172M  268M  186M 2192M|4105B 1509B|   0   176k|   0  23.0 |1450  2065 |0.69 1.20 0.97|  0   0 1.0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:14 ubuntu dstat.sh[64931]: 05-06 15:15:14|  2   1  96   0   0|5172M  268M  186M 2192M|4503B 1572B|   0   185k|   0  14.1 |1176  1719 |0.69 1.20 0.97|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:15 ubuntu dstat.sh[64931]: 05-06 15:15:15|  1   1  96   0   0|5172M  268M  186M 2192M|4515B 1457B|   0   108k|   0  7.99 | 909  1313 |0.63 1.18 0.97|1.0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:16 ubuntu dstat.sh[64931]: 05-06 15:15:16|  1   0  97   0   0|5172M  268M  186M 2192M|5454B 1452B|   0   115k|   0  8.96 | 931  1306 |0.63 1.18 0.97|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:17 ubuntu dstat.sh[64931]: 05-06 15:15:17|  4   2  94   0   0|5172M  268M  186M 2192M|6534B 1629B|   0   845k|   0   124 |1921  2915 |0.63 1.18 0.97|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:18 ubuntu dstat.sh[64931]: 05-06 15:15:18|  1   0  96   0   0|5172M  268M  186M 2192M|5892B 1507B|   0   594k|   0  77.7 | 979  1302 |0.63 1.18 0.97|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:19 ubuntu dstat.sh[64931]: 05-06 15:15:19|  2   1  97   0   0|5172M  268M  186M 2192M|4932B 1752B|   0    32k|   0  4.00 |1030  1355 |0.63 1.18 0.97|  0   0   0|   0     0 |           | 18  287    0   30    0
Jun 05 15:15:20 ubuntu dstat.sh[64931]: 05-06 15:15:20| 17   8  71   1   0|5159M  280M  186M 2193M|5280B 1987B|1019k  176k|98.9  25.0 |3601  3622 |0.58 1.16 0.96|3.0   0  73|   0     0 |           | 18  283    0   32    0
Jun 05 15:15:21 ubuntu dstat.sh[64931]: 05-06 15:15:21| 33   5  61   0   0|4872M  567M  186M 2193M|4677B 1971B|  72k  320k|5.00  19.0 |2716  1880 |0.58 1.16 0.96|1.0   0 9.0|   0     0 |           | 18  283    0   32    0
Jun 05 15:15:22 ubuntu dstat.sh[64931]: 05-06 15:15:22| 25   4  70   1   0|4923M  515M  186M 2193M|4747B 2068B|  32k   84k|3.00  5.00 |2285  2431 |0.58 1.16 0.96|2.0   0   0|   0     0 |           | 18  283    0   32    0
Jun 05 15:15:23 ubuntu dstat.sh[64931]: 05-06 15:15:23| 23   6  70   0   0|4993M  444M  186M 2194M|4700B 1627B| 301k   84k|29.1  6.03 |3000  4742 |0.58 1.16 0.96|2.0   0  17|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:24 ubuntu dstat.sh[64931]: 05-06 15:15:24| 21   6  71   0   0|5066M  371M  186M 2194M|4859B 1620B|   0   112k|   0  6.00 |2360  1839 |0.58 1.16 0.96|1.0   0 6.0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:25 ubuntu dstat.sh[64931]: 05-06 15:15:25| 24   2  73   0   0|5103M  334M  186M 2195M|5145B 1549B|   0   526k|   0  2.99 |1979  1463 |0.62 1.15 0.96|1.0   0   0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:26 ubuntu dstat.sh[64931]: 05-06 15:15:26|  3   1  96   0   0|5107M  330M  186M 2195M|4742B 1712B|   0  8220B|   0  2.01 |1063  1412 |0.62 1.15 0.96|  0   0 1.0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:27 ubuntu dstat.sh[64931]: 05-06 15:15:27|  4   1  94   0   0|5104M  333M  186M 2195M|4952B 1507B|   0   175k|   0  16.9 |1642  2798 |0.62 1.15 0.96|  0   0   0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:28 ubuntu dstat.sh[64931]: 05-06 15:15:28|  1   1  97   0   0|5103M  334M  186M 2195M|4921B 1571B|   0   261k|   0  24.1 |1157  1698 |0.62 1.15 0.96|  0   0   0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:29 ubuntu dstat.sh[64931]: 05-06 15:15:29|  1   0  96   0   0|5097M  339M  186M 2195M|4639B 1508B|   0   295k|   0  13.0 |1165  1715 |0.62 1.15 0.96|1.0   0   0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:30 ubuntu dstat.sh[64931]: 05-06 15:15:30|  2   1  95   0   0|5090M  346M  186M 2195M|4664B 1655B|   0   192k|   0  30.0 |1483  2145 |0.57 1.13 0.96|  0   0 1.0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:31 ubuntu dstat.sh[64931]: 05-06 15:15:31|  1   1  96   1   0|5087M  350M  186M 2195M|4363B 1516B|   0  2422k|   0   148 |1284  1984 |0.57 1.13 0.96|  0   0   0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:32 ubuntu dstat.sh[64931]: 05-06 15:15:32|  3   1  96   0   0|5083M  353M  186M 2195M|4536B 1458B|   0     0 |   0     0 |1300  1922 |0.57 1.13 0.96|  0   0   0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:33 ubuntu dstat.sh[64931]: 05-06 15:15:33|  1   0  96   0   0|5081M  355M  186M 2195M|4707B 1560B|   0  5566k|   0   663 |1165  1527 |0.57 1.13 0.96|2.0   0   0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:34 ubuntu dstat.sh[64931]: 05-06 15:15:34|  1   1  97   0   0|5079M  358M  186M 2195M|5271B 1722B|   0  8212B|   0  2.00 | 927  1257 |0.57 1.13 0.96|  0   0   0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:35 ubuntu dstat.sh[64931]: 05-06 15:15:35|  1   1  98   0   0|5077M  360M  186M 2195M|5074B 1185B|   0   184k|   0  1.00 | 940  1304 |0.52 1.12 0.95|  0   0   0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:36 ubuntu dstat.sh[64931]: 05-06 15:15:36|  2   0  97   0   0|5075M  361M  186M 2195M|6545B 1691B|   0    40k|   0  1.00 |1070  1381 |0.52 1.12 0.95|  0   0   0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:37 ubuntu dstat.sh[64931]: 05-06 15:15:37|  3   1  94   0   0|5074M  363M  186M 2195M|5110B 1618B|   0   168k|   0  15.0 |1731  2769 |0.52 1.12 0.95|  0   0   0|   0     0 |           | 18  287    0   34    0
Jun 05 15:15:38 ubuntu dstat.sh[64931]: 05-06 15:15:38|  1   0  97   0   0|5072M  364M  186M 2195M|4855B 1618B|   0    48k|   0  5.99 | 968  1360 |0.52 1.12 0.95|  0   0   0|   0     0 |           | 18  287    0   34    0
