Jul 03 06:43:26 jammy-provider-cloud-0000007287 systemd[1]: Started Devstack devstack@dstat.service.
Jul 03 06:43:27 jammy-provider-cloud-0000007287 dstat.sh[57532]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 03 06:43:27 jammy-provider-cloud-0000007287 dstat.sh[57532]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 03 06:51:58 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:51:58|  5   0  94   0   0|4086M  516M  195M 2943M|7617B 1714B|   0   456k|   0  41.0 |1590  2744 |0.76 1.30 0.95|  0   0   0|   0     0 |   0     0 | 18  272    1   40    0
Jul 03 06:51:59 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:51:59|  2   0  96   0   0|4086M  516M  195M 2943M|6086B 1620B|   0  8191B|   0  2.00 |1055  1755 |0.76 1.30 0.95|  0   0   0|   0     0 |   0     0 | 18  272    1   40    0
Jul 03 06:52:00 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:00|  4   1  94   1   0|4086M  516M  195M 2943M|  14k 1462B|   0  6845k|   0   686 |1659  2671 |0.76 1.30 0.95|  0   0   0|   0     0 |   0     0 | 18  272    1   40    0
Jul 03 06:52:01 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:01|  1   0  96   0   0|4086M  516M  195M 2943M|3958B 1692B|   0   463k|   0  29.9 |1089  1872 |0.76 1.30 0.95|  0   0   0|   0     0 |   0     0 | 18  272    1   40    0
Jul 03 06:52:02 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:02|  2   1  97   0   0|4086M  516M  195M 2943M|4264B 1134B|   0     0 |   0     0 |1012  1696 |0.76 1.30 0.95|  0   0   0|   0     0 |   0     0 | 18  272    1   40    0
Jul 03 06:52:03 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:03|  3   1  94   0   0|4086M  516M  195M 2943M|5244B 1242B|   0     0 |   0     0 |1307  2085 |0.70 1.28 0.95|  0   0   0|   0     0 |   0     0 | 18  272    1   40    0
Jul 03 06:52:04 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:04|  6   2  91   0   0|4086M  516M  195M 2943M|5233B 1754B|   0     0 |   0     0 |1983  3704 |0.70 1.28 0.95|  0   0 2.0|   0     0 |   0     0 | 18  272    2   40    0
Jul 03 06:52:05 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:05|  4   0  93   0   0|4086M  516M  195M 2943M|5261B 1532B|   0     0 |   0     0 |1355  2375 |0.70 1.28 0.95|  0   0   0|   0     0 |   0     0 | 18  272    2   36    0
Jul 03 06:52:06 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:06|  6   4  89   0   0|4074M  528M  195M 2943M|4814B 1707B|   0  8197B|   0  2.00 |1755  3144 |0.70 1.28 0.95|1.0   0  34|   0     0 |   0     0 | 18  272    2   37    0
Jul 03 06:52:07 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:07|  1   1  96   0   0|4074M  528M  195M 2943M|5155B 1531B|   0    40k|   0  2.00 |1069  1818 |0.70 1.28 0.95|  0   0   0|   0     0 |   0     0 | 18  272    2   28    0
Jul 03 06:52:08 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:08|  4   1  94   0   0|4074M  528M  195M 2943M|7144B 1620B|   0   336k|   0  35.0 |1485  2601 |0.64 1.26 0.94|  0   0   0|   0     0 |   0     0 | 18  272    2   28    0
Jul 03 06:52:09 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:09|  1   1  96   0   0|4074M  528M  195M 2943M|9846B 1458B|   0   292k|   0  21.0 |1155  1881 |0.64 1.26 0.94|  0   0   0|   0     0 |   0     0 | 18  272    2   15    0
Jul 03 06:52:10 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:10|  2   1  96   0   0|4074M  528M  195M 2943M|5568B 1586B|   0   104k|   0  14.0 |1175  2237 |0.64 1.26 0.94|  0   0   0|   0     0 |   0     0 | 18  272    2   15    0
Jul 03 06:52:11 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:11|  4   1  94   0   0|4074M  528M  195M 2943M|  26k   11k|   0   424k|   0  16.0 |1356  2045 |0.64 1.26 0.94|1.0   0   0|   0     0 |   0     0 | 18  272    2   14    0
Jul 03 06:52:12 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:12|  3   1  95   0   0|4074M  528M  195M 2943M|5320B 1502B|   0    80k|   0  12.0 |1368  2248 |0.64 1.26 0.94|1.0   0   0|   0     0 |   0     0 | 18  272    2   14    0
Jul 03 06:52:13 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:13| 13   2  83   1   0|4079M  523M  195M 2943M|4852B 1618B|   0   811k|   0  82.9 |2423  4497 |0.83 1.29 0.96|  0   0   0|   0     0 |   0     0 | 18  272    2   14    0
Jul 03 06:52:14 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:14|  1   1  97   0   0|4079M  522M  195M 2943M|5097B 1846B|   0     0 |   0     0 |1047  1763 |0.83 1.29 0.96|  0   0 2.0|   0     0 |   0     0 | 18  272    3   14    0
Jul 03 06:52:15 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:15|  3   1  96   0   0|4079M  522M  195M 2943M|5628B 1586B|   0    68k|   0  6.00 |1084  1929 |0.83 1.29 0.96|  0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 03 06:52:16 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:16|  2   2  96   0   0|4079M  522M  195M 2943M|7606B 1566B|   0  3640k|   0   397 |1239  1992 |0.83 1.29 0.96|  0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 03 06:52:17 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:17|  2   0  96   0   0|4079M  522M  195M 2943M|6164B 1532B|   0     0 |   0     0 |1034  1701 |0.83 1.29 0.96|  0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 03 06:52:18 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:18|  5   1  94   1   0|4079M  522M  195M 2943M|  11k 1458B|   0   220k|   0  39.0 |1532  2647 |0.77 1.27 0.95|  0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 03 06:52:19 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:19|  3   0  95   0   0|4079M  522M  195M 2943M|5291B 1500B|   0   180k|   0  20.0 |1325  2241 |0.77 1.27 0.95|  0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 03 06:52:20 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:20|  3   1  95   0   0|4079M  522M  195M 2943M|8072B 1587B|   0   228k|   0  26.0 |1327  2407 |0.77 1.27 0.95|  0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 03 06:52:21 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:21|  1   1  95   0   0|4080M  521M  195M 2943M|6948B 1477B|   0    49M|   0  70.0 |1106  1817 |0.77 1.27 0.95|  0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 03 06:52:22 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:22|  3   0  96   0   0|4080M  521M  195M 2943M|5610B 1528B|   0   112k|   0  8.00 |1108  1850 |0.77 1.27 0.95|1.0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 03 06:52:23 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:23|  3   2  94   0   0|4080M  521M  195M 2943M|8124B 1512B|   0   568k|   0  54.0 |1511  2517 |0.70 1.25 0.94|1.0   0 1.0|   0     0 |   0     0 | 18  272    3   14    0
Jul 03 06:52:24 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:24|  2   1  95   0   0|4080M  521M  195M 2943M|9911B 1791B|   0   104k|   0  4.00 |1355  2066 |0.70 1.25 0.94|  0   0 4.0|   0     0 |   0     0 | 18  272    4   14    0
Jul 03 06:52:25 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:25|  1   1  96   0   0|4080M  521M  195M 2943M|  41k 1533B|   0  1969k|   0  98.0 |1315  2228 |0.70 1.25 0.94|  0   0   0|   0     0 |   0     0 | 18  272    4   14    0
Jul 03 06:52:26 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:26| 13   3  84   0   0|4105M  496M  195M 2943M|6653B 1586B|  16k 4097B|4.00  1.00 |1236  1851 |0.70 1.25 0.94|1.0 1.0 5.0|   0     0 |   0     0 | 18  272    4   14    0
Jul 03 06:52:27 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:27| 26   3  70   0   0|4117M  483M  195M 2943M|6185B 1625B|  20k  739k|5.00  12.0 |2347  4195 |0.70 1.25 0.94|1.0   0 5.0|   0     0 |   0     0 | 18  276    4   14    0
Jul 03 06:52:28 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:28| 25   3  70   1   0|4121M  479M  195M 2943M|8179B 1764B|  16k  438k|1.00  57.3 |2281  3668 |0.73 1.24 0.95|1.0   0 5.0|   0     0 |   0     0 | 18  280    4   15    0
Jul 03 06:52:29 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:29| 24   4  71   0   0|4124M  476M  195M 2944M|6292B 1614B|   0   355k|   0  41.9 |2354  3947 |0.73 1.24 0.95|3.0   0 5.0|   0     0 |   0     0 | 18  281    4   18    0
Jul 03 06:52:30 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:30| 25   4  69   0   0|4117M  483M  195M 2944M|  26k   11k|   0   340k|   0  42.0 |2518  3898 |0.73 1.24 0.95|1.0   0  10|   0     0 |   0     0 | 18  280    4   18    0
Jul 03 06:52:31 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:31| 47   5  48   0   0|4099M  501M  195M 2944M|5489B 1701B|   0  3872k|   0   516 |2503  3316 |0.73 1.24 0.95|4.0   0  19|   0     0 |   0     0 | 18  274    4   18    0
Jul 03 06:52:32 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:32| 68  10  21   0   0|3855M  745M  195M 2944M|6460B 1714B|4096B   40k|1.00  5.00 |1866  2168 |0.73 1.24 0.95|4.0   0 4.0|   0     0 |   0     0 | 18  268    4   20    0
Jul 03 06:52:33 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:33| 87  13   1   0   0|3748M  852M  195M 2944M|7966B 1512B|  32k  280k|4.00  23.0 |2388  3255 |0.99 1.29 0.96|5.0   0 9.0|   0     0 |   0     0 | 18  252    4   20    0
Jul 03 06:52:34 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:34| 80  13   6   0   0|3900M  698M  195M 2946M|8800B 1940B| 524k 2272k|47.0   117 |6501    14k|0.99 1.29 0.96|5.0   0  15|   0     0 |   0     0 | 18  258    5   23    0
Jul 03 06:52:35 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:35| 62   8  28   0   0|3994M  600M  195M 2949M|8186B 1639B| 320k  408k|19.0  30.0 |7951    14k|0.99 1.29 0.96|1.0   0 2.0|   0     0 |   0     0 | 18  264    5   30    0
Jul 03 06:52:36 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:36| 22   7  69   0   0|4066M  528M  195M 2950M| 175k   85k|4087B  204k|1.00  25.9 |4905  8875 |0.99 1.29 0.96|3.0   0 4.0|   0     0 |   0     0 | 18  271    5   35    0
Jul 03 06:52:37 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:37|  5   1  92   0   0|4068M  526M  195M 2950M|  35k   15k|   0    76k|   0  5.99 |1704  3041 |0.99 1.29 0.96|1.0   0   0|   0     0 |   0     0 | 18  272    5   35    0
Jul 03 06:52:38 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:38|  2   1  96   0   0|4068M  526M  195M 2950M|5350B 1511B|   0     0 |   0     0 |1079  1816 |0.91 1.27 0.96|  0   0   0|   0     0 |   0     0 | 18  272    5   35    0
Jul 03 06:52:39 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:39|  2   1  95   0   0|4068M  525M  195M 2950M|3714B 1459B|   0   556k|   0  25.0 |1085  1888 |0.91 1.27 0.96|  0   0   0|   0     0 |   0     0 | 18  272    5   35    0
Jul 03 06:52:40 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:40|  3   0  94   0   0|4069M  525M  195M 2950M|4225B 1680B|   0   228k|   0  31.0 |1525  2679 |0.91 1.27 0.96|  0   0   0|   0     0 |   0     0 | 18  272    5   35    0
Jul 03 06:52:41 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:41|  2   1  95   0   0|4069M  525M  195M 2950M|4049B 1458B|   0   480k|   0  37.0 |1140  1968 |0.91 1.27 0.96|  0   0   0|   0     0 |   0     0 | 18  272    5   35    0
Jul 03 06:52:42 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:42|  2   0  96   0   0|4069M  525M  195M 2950M|4199B 1680B|   0  1700k|   0  16.0 |1179  2123 |0.91 1.27 0.96|  0   0   0|   0     0 |   0     0 | 18  272    5   35    0
Jul 03 06:52:43 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:43|  3   1  96   0   0|4069M  525M  195M 2950M|5891B 1458B|   0   200k|   0  15.0 |1099  1856 |0.84 1.25 0.95|  0   0   0|   0     0 |   0     0 | 18  272    5   35    0
Jul 03 06:52:44 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:44|  1   1  96   0   0|4069M  525M  195M 2950M|4958B 1458B|   0    84k|   0  4.00 |1092  1880 |0.84 1.25 0.95|  0   0 2.0|   0     0 |   0     0 | 18  272    5   34    0
Jul 03 06:52:45 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:45|  3   1  96   0   0|4069M  525M  195M 2950M|5568B 1513B|   0     0 |   0     0 |1079  1793 |0.84 1.25 0.95|  0   0   0|   0     0 |   0     0 | 18  272    5   34    0
Jul 03 06:52:46 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:46|  2   1  96   0   0|4069M  525M  195M 2950M|5216B 1586B|   0     0 |   0     0 |1055  1771 |0.84 1.25 0.95|  0   0   0|   0     0 |   0     0 | 18  272    5   34    0
Jul 03 06:52:47 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:47|  3   1  94   0   0|4070M  524M  195M 2950M|6281B 1512B|   0   460k|   0  55.0 |1610  2865 |0.84 1.25 0.95|  0   0   0|   0     0 |   0     0 | 18  272    5   34    0
Jul 03 06:52:48 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:48|  2   1  97   0   0|4070M  524M  195M 2950M|  10k 1620B|   0  8194B|   0  2.00 |1024  1668 |0.77 1.22 0.95|  0   0   0|   0     0 |   0     0 | 18  272    5   34    0
Jul 03 06:52:49 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:49|  2   0  97   0   0|4070M  524M  195M 2950M|5586B 1566B|   0     0 |   0     0 |1049  1738 |0.77 1.22 0.95|2.0   0   0|   0     0 |   0     0 | 18  272    5   34    0
Jul 03 06:52:50 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:50|  3   1  95   0   0|4070M  524M  195M 2950M|4570B 1586B|   0   308k|   0  28.0 |1317  2256 |0.77 1.22 0.95|  0   0   0|   0     0 |   0     0 | 18  272    5   34    0
Jul 03 06:52:51 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:51|  3   0  96   0   0|4070M  524M  195M 2950M|2185B  486B|   0   200k|   0  15.0 |1004  1824 |0.77 1.22 0.95|  0   0   0|   0     0 |   0     0 | 18  272    5   34    0
Jul 03 06:52:52 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:52|  3   1  96   0   0|4070M  524M  195M 2950M|5280B 1620B|   0    52k|   0  6.00 |1042  1724 |0.77 1.22 0.95|  0   0   0|   0     0 |   0     0 | 18  272    5   30    0
Jul 03 06:52:53 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:53| 12   7  80   0   0|3875M  719M  195M 2950M|3970B 1569B| 364k  224k|27.0  25.0 |2211  3957 |0.71 1.20 0.94|2.0   0  72|   0     0 |   0     0 | 18  222    5   38    0
Jul 03 06:52:54 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:54| 42  10  47   0   0|3933M  660M  195M 2950M|8388B 2045B|8181B  719k|1.00  44.9 |1771  2326 |0.71 1.20 0.94|3.0   0 4.0|   0     0 |   0     0 | 18  222    5   30    0
Jul 03 06:52:55 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:55| 46  10  43   0   0|3994M  599M  195M 2951M|  42k 1850B|   0    96k|   0  4.01 |1908  4268 |0.71 1.20 0.94|2.0   0 4.0|   0     0 |   0     0 | 18  230    5   34    0
Jul 03 06:52:56 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:56| 32  10  58   0   0|3855M  738M  195M 2951M|3915B 1712B|   0    52k|   0  2.00 |1525  2217 |0.71 1.20 0.94|1.0   0 1.0|   0     0 |   0     0 | 18  222    5   38    0
Jul 03 06:52:57 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:57| 23   6  69   0   0|3681M  911M  195M 2951M|5058B 1617B|   0   691k|   0  67.9 |2056  3480 |0.71 1.20 0.94|4.0   0 1.0|   0     0 |   0     0 | 17  205    5   40    0
Jul 03 06:52:58 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:58| 22   4  73   0   0|3743M  850M  195M 2951M|5456B 1715B|8205B   68k|2.00  8.01 |1409  2110 |0.73 1.20 0.94|1.0   0 7.0|   0     0 |   0     0 | 17  205    5   40    0
Jul 03 06:52:59 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:52:59| 27   3  69   1   0|3777M  816M  195M 2952M|6281B 1752B| 373k    0 |56.1     0 |1688  3273 |0.73 1.20 0.94|3.0   0   0|   0     0 |   0     0 | 17  205    5   40    0
Jul 03 06:53:00 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:00| 26   3  69   1   0|3808M  783M  195M 2952M|4913B 1024B| 667k  507k|76.8  31.9 |1889  3109 |0.73 1.20 0.94|1.0   0   0|   0     0 |   0     0 | 17  207    5   40    0
Jul 03 06:53:01 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:01| 26   2  71   0   0|3871M  720M  195M 2952M|7269B 1567B|   0     0 |   0     0 |1291  1674 |0.73 1.20 0.94|2.0   0   0|   0     0 |   0     0 | 17  207    5   40    0
Jul 03 06:53:02 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:02| 38   6  54   0   0|3899M  690M  195M 2955M|6752B 1624B| 465k   14M|9.02  1446 |3425    12k|0.73 1.20 0.94|4.0   0 6.0|   0     0 |   0     0 | 18  225    5   48    0
Jul 03 06:53:03 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:03| 31   6  64   1   0|3960M  628M  195M 2956M|5839B 1558B| 557k  709k|90.6  54.7 |4061  9278 |1.07 1.26 0.96|  0   0   0|   0     0 |   0     0 | 18  232    5   51    0
Jul 03 06:53:04 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:04|  6   1  91   0   0|3961M  627M  195M 2956M|4851B 1659B|   0   693k|   0  27.0 |1680  2765 |1.07 1.26 0.96|  0   0 2.0|   0     0 |   0     0 | 18  232    5   51    0
Jul 03 06:53:05 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:05|  2   1  95   0   0|3961M  627M  195M 2956M|6979B 1620B|   0   160k|   0  8.00 |1322  1993 |1.07 1.26 0.96|  0   0 2.0|   0     0 |   0     0 | 18  232    5   51    0
Jul 03 06:53:06 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:06|  2   1  95   0   0|3970M  618M  195M 2956M|5517B 1643B|   0   317k|   0  20.0 |1235  2040 |1.07 1.26 0.96|1.0   0  11|   0     0 |   0     0 | 18  232    5   51    0
Jul 03 06:53:07 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:07|  7   2  88   0   0|3967M  621M  195M 2956M|5443B 1658B|   0   307k|   0  46.9 |2258  5268 |1.07 1.26 0.96|  0   0  23|   0     0 |   0     0 | 18  232    5   52    0
Jul 03 06:53:08 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:08|  3   1  94   0   0|3967M  620M  195M 2956M|5565B 1532B|   0  1084k|   0  72.0 |1462  2600 |0.99 1.24 0.96|1.0   0   0|   0     0 |   0     0 | 18  232    5   51    0
Jul 03 06:53:09 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:09|  2   0  96   0   0|3967M  620M  195M 2956M|9617B 1749B|   0   228k|   0  15.0 |1087  1750 |0.99 1.24 0.96|  0   0   0|   0     0 |   0     0 | 18  232    5   51    0
Jul 03 06:53:10 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:10|  3   1  95   1   0|3967M  620M  195M 2956M|6140B 1026B|   0  1428k|   0  80.0 |1323  2515 |0.99 1.24 0.96|  0   0   0|   0     0 |   0     0 | 18  232    5   51    0
Jul 03 06:53:11 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:11|  2   1  96   0   0|3967M  620M  195M 2956M|6064B 1606B|   0   196k|   0  15.0 |1138  1805 |0.99 1.24 0.96|1.0   0   0|   0     0 |   0     0 | 18  232    5   51    0
Jul 03 06:53:12 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:12|  2   1  95   0   0|3971M  617M  195M 2956M|7916B 1508B|   0  1026k|   0  5.99 |1159  1870 |0.99 1.24 0.96|  0   0   0|   0     0 |   0     0 | 18  234    5   51    0
Jul 03 06:53:13 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:13| 24   3  72   1   0|3993M  595M  195M 2956M|4914B 1517B|  16k  863k|1.00  89.3 |2700  5009 |0.99 1.24 0.96|1.0   0 2.0|   0     0 |   0     0 | 18  244    5   51    0
Jul 03 06:53:14 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:14|  5   1  93   0   0|3995M  592M  195M 2956M|6324B 1601B|  16k   52k|2.00  6.00 |1317  2202 |0.99 1.24 0.96|  0   0 2.0|   0     0 |   0     0 | 18  244    5   51    0
Jul 03 06:53:15 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:15|  2   1  96   0   0|3995M  592M  195M 2956M|4780B 1458B|   0     0 |   0     0 |1068  1864 |0.99 1.24 0.96|  0   0   0|   0     0 |   0     0 | 18  244    5   51    0
Jul 03 06:53:16 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:16|  2   0  96   0   0|3995M  592M  195M 2956M|5469B 1513B|   0   100k|   0  10.0 |1118  1869 |0.99 1.24 0.96|  0   0   0|   0     0 |   0     0 | 18  244    5   51    0
Jul 03 06:53:17 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:17|  3   1  94   0   0|3995M  592M  195M 2956M|6332B 1511B|   0   476k|   0  54.0 |1624  2864 |0.99 1.24 0.96|  0   0   0|   0     0 |   0     0 | 18  244    5   51    0
Jul 03 06:53:18 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:18|  2   0  95   0   0|3996M  592M  195M 2956M|  10k 1512B|   0   116k|   0  17.0 |1163  2104 |0.91 1.22 0.95|  0   0 2.0|   0     0 |   0     0 | 18  248    5   51    0
Jul 03 06:53:19 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:19|  2   1  96   0   0|3996M  592M  195M 2956M|5706B 1586B|   0     0 |   0     0 |1039  1691 |0.91 1.22 0.95|  0   0   0|   0     0 |   0     0 | 18  248    5   51    0
Jul 03 06:53:20 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:20|  2   1  95   0   0|3996M  592M  195M 2956M|5037B 1566B|   0   256k|   0  25.0 |1353  2379 |0.91 1.22 0.95|  0   0   0|   0     0 |   0     0 | 18  248    5   51    0
Jul 03 06:53:21 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:21|  2   1  97   0   0|3996M  592M  195M 2956M|7738B 1620B|   0   192k|   0  15.0 |1079  1750 |0.91 1.22 0.95|  0   0   0|   0     0 |   0     0 | 18  248    5   51    0
Jul 03 06:53:22 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:22|  2   1  97   0   0|3996M  592M  195M 2956M|7151B 1620B|   0     0 |   0     0 |1048  1662 |0.91 1.22 0.95|  0   0   0|   0     0 |   0     0 | 18  248    5   51    0
Jul 03 06:53:23 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:23|  2   1  95   0   0|3996M  592M  195M 2956M|5786B 1566B|   0   432k|   0  35.0 |1583  2841 |1.00 1.23 0.96|1.0   0   0|   0     0 |   0     0 | 18  248    5   51    0
Jul 03 06:53:24 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:24|  3   1  95   0   0|3996M  591M  195M 2956M|4830B 1512B|   0   164k|   0  23.0 |1229  2060 |1.00 1.23 0.96|1.0   0 4.0|   0     0 |   0     0 | 18  252    5   51    0
Jul 03 06:53:25 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:25|  3   0  96   0   0|3996M  591M  195M 2956M|  43k 1601B|   0     0 |   0     0 |1052  1753 |1.00 1.23 0.96|  0   0   0|   0     0 |   0     0 | 18  252    5   51    0
Jul 03 06:53:26 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:26|  2   1  96   0   0|3996M  591M  195M 2956M|6145B 1567B|   0     0 |   0     0 |1036  1712 |1.00 1.23 0.96|  0   0   0|   0     0 |   0     0 | 18  252    5   51    0
Jul 03 06:53:27 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:27|  3   0  94   1   0|3996M  591M  195M 2956M|6337B 1652B|   0   472k|   0  53.0 |1595  2866 |1.00 1.23 0.96|1.0   0   0|   0     0 |   0     0 | 18  252    5   51    0
Jul 03 06:53:28 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:28| 10  18  71   0   0|4007M  580M  195M 2956M|7404B 1513B|   0  4099B|   0  1.00 |3050  4842 |0.92 1.21 0.95|1.0   0 339|   0     0 |   0     0 | 18  252    5   51    0
Jul 03 06:53:29 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:29| 23   4  72   0   0|4065M  523M  195M 2956M|6320B 1660B|   0     0 |   0     0 |1439  2117 |0.92 1.21 0.95|1.0   0   0|   0     0 |   0     0 | 18  252    6   50    0
Jul 03 06:53:30 jammy-provider-cloud-0000007287 dstat.sh[57532]: 03-07 06:53:30| 27   3  68   0   0|4097M  490M  195M 2956M|5253B 1586B|  88k 1248k|6.00  94.0 |3135  5542 |0.92 1.21 0.95|3.0   0 2.0|   0     0 |   0     0 | 18  259    6   51    0
