Apr 09 10:34:01 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 09 10:34:01 ubuntu dstat.sh[66115]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 09 10:34:01 ubuntu dstat.sh[66115]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 09 10:42:19 ubuntu dstat.sh[66115]: 09-04 10:42:19|  1   1  97   0   0|5156M  354M  178M 2128M|5282B 1621B|   0     0 |   0     0 |1122  1536 |0.66 1.25 0.92|1.0   0   0|   0     0 |           | 18  326    0    4    0
Apr 09 10:42:20 ubuntu dstat.sh[66115]: 09-04 10:42:20|  2   1  97   0   0|5156M  354M  178M 2128M|5159B 1620B|   0    80k|   0  6.00 |1038  1459 |0.66 1.25 0.92|1.0   0   0|   0     0 |           | 18  326    0    4    0
Apr 09 10:42:21 ubuntu dstat.sh[66115]: 09-04 10:42:21|  1   1  97   0   0|5156M  354M  178M 2128M|5666B 1623B|   0  1242k|   0   233 |1175  1545 |0.61 1.23 0.91|1.0   0   0|   0     0 |           | 18  326    0    4    0
Apr 09 10:42:22 ubuntu dstat.sh[66115]: 09-04 10:42:22|  1   1  97   0   0|5156M  354M  178M 2128M|5221B 1620B|   0    92k|   0  12.0 |1205  1790 |0.61 1.23 0.91|1.0   0   0|   0     0 |           | 18  326    0    4    0
Apr 09 10:42:23 ubuntu dstat.sh[66115]: 09-04 10:42:23|  1   1  96   0   0|5156M  354M  178M 2128M|5116B 1457B|4094B 6526k|1.00  59.0 |1094  1506 |0.61 1.23 0.91|1.0   0   0|   0     0 |           | 18  326    0    4    0
Apr 09 10:42:24 ubuntu dstat.sh[66115]: 09-04 10:42:24|  1   1  97   0   0|5156M  354M  178M 2128M|5274B 1617B|   0  4090B|   0  1.00 | 884  1317 |0.61 1.23 0.91|3.0   0   0|   0     0 |           | 18  326    0    4    0
Apr 09 10:42:25 ubuntu dstat.sh[66115]: 09-04 10:42:25|  2   1  96   0   0|5156M  354M  178M 2128M|5039B 1620B|   0    96k|   0  12.0 |1192  1761 |0.61 1.23 0.91|1.0   0 1.0|   0     0 |           | 18  326    0    4    0
Apr 09 10:42:26 ubuntu dstat.sh[66115]: 09-04 10:42:26|  1   1  97   0   0|5156M  354M  178M 2128M|4954B 1528B|   0   576k|   0  97.0 |1246  1865 |0.64 1.23 0.91|1.0   0 1.0|   0     0 |           | 18  326    0    4    0
Apr 09 10:42:27 ubuntu dstat.sh[66115]: 09-04 10:42:27| 12   4  82   2   0|5176M  332M  178M 2130M|  12k 9697B|2347k    0 | 510     0 |2655  3120 |0.64 1.23 0.91|  0   0 5.0|   0     0 |           | 18  327    0    4    0
Apr 09 10:42:28 ubuntu dstat.sh[66115]: 09-04 10:42:28| 16   5  79   1   0|5191M  317M  178M 2131M|  15k   11k|  40k   56M|3.00  81.0 |2881  2956 |0.64 1.23 0.91|1.0   0 6.0|   0     0 |           | 18  327    0    6    0
Apr 09 10:42:29 ubuntu dstat.sh[66115]: 09-04 10:42:29| 14   4  81   0   0|5182M  325M  178M 2131M|  15k   11k|  92k  164k|7.02  18.1 |2571  2720 |0.64 1.23 0.91|2.0   0 5.0|   0     0 |           | 18  327    0    7    0
Apr 09 10:42:30 ubuntu dstat.sh[66115]: 09-04 10:42:30| 12   3  84   0   0|5186M  321M  178M 2131M|  12k   10k|   0   203k|   0  21.9 |2232  2355 |0.64 1.23 0.91|1.0   0 5.0|   0     0 |           | 18  327    0    8    0
Apr 09 10:42:31 ubuntu dstat.sh[66115]: 09-04 10:42:31| 15   3  81   0   0|5184M  323M  178M 2131M|  14k   11k|  16k  232k|1.00  25.0 |2759  3059 |0.59 1.21 0.91|4.0   0 5.0|   0     0 |           | 18  327    0    9    0
Apr 09 10:42:32 ubuntu dstat.sh[66115]: 09-04 10:42:32| 14   3  82   0   0|5184M  323M  178M 2131M|  17k   12k|   0   316k|   0  38.0 |2818  3169 |0.59 1.21 0.91|1.0   0 5.0|   0     0 |           | 18  327    0   10    0
Apr 09 10:42:33 ubuntu dstat.sh[66115]: 09-04 10:42:33| 42   7  49   0   0|4911M  596M  178M 2131M|6308B 2207B|8186B  200k|1.00  20.0 |3490  2144 |0.59 1.21 0.91|2.0   0  19|   0     0 |           | 18  310    0   15    0
Apr 09 10:42:34 ubuntu dstat.sh[66115]: 09-04 10:42:34| 55  12  33   0   0|5028M  479M  178M 2132M|5666B 1620B| 340k  116k|13.0  7.00 |3613  2015 |0.59 1.21 0.91|4.0   0 4.0|   0     0 |           | 18  310    0   15    0
Apr 09 10:42:35 ubuntu dstat.sh[66115]: 09-04 10:42:35| 69  11  21   0   0|5092M  414M  178M 2132M|5555B 1623B| 381k 1166k|26.0  70.1 |4304  2294 |0.59 1.21 0.91|4.0   0 4.0|   0     0 |           | 18  308    0   15    0
Apr 09 10:42:36 ubuntu dstat.sh[66115]: 09-04 10:42:36| 75  13  12   0   0|5062M  443M  178M 2133M|6234B 1623B|4103B 3999k|1.00   535 |5733  4977 |0.78 1.24 0.92|4.0   0 4.0|   0     0 |           | 18  294    0   20    0
Apr 09 10:42:37 ubuntu dstat.sh[66115]: 09-04 10:42:37| 65  12  22   0   0|5144M  361M  178M 2133M|6070B 1616B| 259k   68k|25.9  4.99 |4928  3511 |0.78 1.24 0.92|5.0   0 2.0|   0     0 |           | 18  294    0   20    0
Apr 09 10:42:38 ubuntu dstat.sh[66115]: 09-04 10:42:38| 43   8  48   0   0|5177M  326M  178M 2135M|5017B 1463B| 329k  305k|18.1  25.1 |6022    12k|0.78 1.24 0.92|1.0   0 7.0|   0     0 |           | 18  302    0   23    0
Apr 09 10:42:39 ubuntu dstat.sh[66115]: 09-04 10:42:39| 24   4  71   0   0|5229M  273M  178M 2136M|4902B 1614B| 658k 1232k|35.9  19.9 |3094  3474 |0.78 1.24 0.92|1.0   0 1.0|   0     0 |           | 18  304    0   25    0
Apr 09 10:42:40 ubuntu dstat.sh[66115]: 09-04 10:42:40| 25   5  69   0   0|5300M  201M  178M 2137M|  42k   11k|  88k  654k|7.02  41.1 |5140  7876 |0.78 1.24 0.92|2.0   0 3.0|   0     0 |           | 18  306    0   29    0
Apr 09 10:42:41 ubuntu dstat.sh[66115]: 09-04 10:42:41|  9   2  86   0   0|5316M  186M  178M 2137M|  36k 7226B|   0   227k|   0  22.9 |3968  5658 |0.72 1.22 0.91|1.0   0 1.0|   0     0 |           | 18  314    0   29    0
Apr 09 10:42:42 ubuntu dstat.sh[66115]: 09-04 10:42:42|  6   2  91   0   0|5320M  181M  178M 2137M|  20k 2844B|   0   596k|   0  52.0 |2862  4157 |0.72 1.22 0.91|1.0   0   0|   0     0 |           | 18  314    0   29    0
Apr 09 10:42:43 ubuntu dstat.sh[66115]: 09-04 10:42:43|  4   2  93   0   0|5320M  181M  178M 2137M|4793B 1531B| 140k  104k|9.02  8.01 |2128  3036 |0.72 1.22 0.91|1.0   0 6.0|   0     0 |           | 18  314    0   29    0
Apr 09 10:42:44 ubuntu dstat.sh[66115]: 09-04 10:42:44|  4   1  93   0   0|5320M  181M  178M 2137M|5181B 1660B|   0   176k|   0  17.0 |2138  3206 |0.72 1.22 0.91|2.0   0   0|   0     0 |           | 18  314    0   29    0
Apr 09 10:42:45 ubuntu dstat.sh[66115]: 09-04 10:42:45|  3   1  94   0   0|5320M  181M  178M 2137M|5021B 1457B|   0   899k|   0  60.0 |2120  3289 |0.72 1.22 0.91|1.0   0   0|   0     0 |           | 18  314    0   29    0
Apr 09 10:42:46 ubuntu dstat.sh[66115]: 09-04 10:42:46|  4   2  93   0   0|5205M  295M  178M 2137M|5150B 1622B|  72k  192k|5.01  15.0 |2243  3246 |0.66 1.20 0.91|2.0   0 1.0|   0     0 |           | 18  305    0   30    0
Apr 09 10:42:47 ubuntu dstat.sh[66115]: 09-04 10:42:47|  2   1  97   0   0|5206M  295M  178M 2137M|4882B 1459B|   0   124k|   0  12.0 |1100  1531 |0.66 1.20 0.91|1.0   0   0|   0     0 |           | 18  305    0   30    0
Apr 09 10:42:48 ubuntu dstat.sh[66115]: 09-04 10:42:48|  1   0  97   0   0|5206M  295M  178M 2137M|4980B 1620B|   0   144k|   0  4.00 |1047  1475 |0.66 1.20 0.91|1.0   0 1.0|   0     0 |           | 18  305    0   30    0
Apr 09 10:42:49 ubuntu dstat.sh[66115]: 09-04 10:42:49|  1   1  97   0   0|5205M  296M  178M 2137M|5096B 1619B|   0  1251k|   0   135 |1065  1501 |0.66 1.20 0.91|2.0   0 2.0|   0     0 |           | 18  305    0   30    0
Apr 09 10:42:50 ubuntu dstat.sh[66115]: 09-04 10:42:50|  6   3  90   0   0|5232M  269M  178M 2140M|4458B 1500B|  28k  216k|3.00  17.0 |2045  5492 |0.66 1.20 0.91|4.0   0  36|   0     0 |           | 18  305    0   30    0
Apr 09 10:42:51 ubuntu dstat.sh[66115]: 09-04 10:42:51|  2   1  95   0   0|5204M  297M  178M 2137M|4691B 1618B|   0   499k|   0  39.0 |1612  3512 |0.61 1.18 0.90|2.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:42:52 ubuntu dstat.sh[66115]: 09-04 10:42:52|  3   1  94   1   0|5204M  297M  178M 2137M|4800B 1619B|   0   376k|   0  61.0 |1783  2847 |0.61 1.18 0.90|2.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:42:53 ubuntu dstat.sh[66115]: 09-04 10:42:53|  1   1  97   1   0|5204M  297M  178M 2137M|5712B 1623B|   0  2493k|   0   161 |1318  2105 |0.61 1.18 0.90|1.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:42:54 ubuntu dstat.sh[66115]: 09-04 10:42:54|  1   0  97   0   0|5204M  297M  178M 2137M|6228B 1617B|   0   108k|   0  13.0 |1012  1467 |0.61 1.18 0.90|1.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:42:55 ubuntu dstat.sh[66115]: 09-04 10:42:55|  2   1  97   0   0|5205M  296M  178M 2137M|6362B 1623B|   0   100k|   0  14.0 |1119  1717 |0.61 1.18 0.90|1.0   0 1.0|   0     0 |           | 18  305    0   29    0
Apr 09 10:42:56 ubuntu dstat.sh[66115]: 09-04 10:42:56|  2   1  95   0   0|5194M  307M  178M 2137M|5778B 1455B|   0  9299k|   0  1120 |1714  2119 |0.56 1.16 0.90|3.0   0 2.0|   0     0 |           | 18  305    0   29    0
Apr 09 10:42:57 ubuntu dstat.sh[66115]: 09-04 10:42:57|  3   2  93   0   0|5196M  304M  178M 2138M|5237B 1754B|   0    64k|   0  6.01 |2438  3990 |0.56 1.16 0.90|1.0   0 3.0|   0     0 |           | 18  305    0   29    0
Apr 09 10:42:58 ubuntu dstat.sh[66115]: 09-04 10:42:58|  3   1  94   0   0|5197M  304M  178M 2138M|4874B 1457B|   0   120k|   0  13.0 |1585  2133 |0.56 1.16 0.90|1.0   0 3.0|   0     0 |           | 18  305    0   31    0
Apr 09 10:42:59 ubuntu dstat.sh[66115]: 09-04 10:42:59|  2   1  97   0   0|5197M  304M  178M 2138M|4787B 1299B|   0   128k|   0  10.0 |1049  1475 |0.56 1.16 0.90|1.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:43:00 ubuntu dstat.sh[66115]: 09-04 10:43:00|  1   0  97   0   0|5197M  304M  178M 2138M|4775B 1296B|   0    60k|   0  4.00 | 974  1424 |0.56 1.16 0.90|2.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:43:01 ubuntu dstat.sh[66115]: 09-04 10:43:01|  2   1  97   0   0|5197M  304M  178M 2138M|4622B 1566B|   0   484k|   0  33.0 |1131  1606 |0.52 1.14 0.89|1.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:43:02 ubuntu dstat.sh[66115]: 09-04 10:43:02|  3   1  94   0   0|5197M  304M  178M 2138M|4766B 1510B|   0   308k|   0  44.9 |1775  2662 |0.52 1.14 0.89|1.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:43:03 ubuntu dstat.sh[66115]: 09-04 10:43:03|  1   1  97   0   0|5197M  304M  178M 2138M|4879B 1458B|   0   468k|   0  32.0 |1089  1558 |0.52 1.14 0.89|1.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:43:04 ubuntu dstat.sh[66115]: 09-04 10:43:04|  1   0  97   0   0|5197M  304M  178M 2138M|4611B 1133B|   0     0 |   0     0 | 993  1466 |0.52 1.14 0.89|1.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:43:05 ubuntu dstat.sh[66115]: 09-04 10:43:05|  1   1  97   0   0|5197M  304M  178M 2138M|5119B 1514B|   0    56k|   0  7.01 | 976  1436 |0.52 1.14 0.89|1.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:43:06 ubuntu dstat.sh[66115]: 09-04 10:43:06|  1   1  97   0   0|5197M  304M  178M 2138M|4974B 1606B|   0    52k|   0  7.00 | 984  1411 |0.47 1.12 0.89|1.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:43:07 ubuntu dstat.sh[66115]: 09-04 10:43:07|  1   0  97   0   0|5197M  304M  178M 2138M|5154B 1618B|   0     0 |   0     0 | 931  1315 |0.47 1.12 0.89|2.0   0   0|   0     0 |           | 18  305    0   29    0
Apr 09 10:43:08 ubuntu dstat.sh[66115]: 09-04 10:43:08| 34   7  57   0   0|4898M  602M  178M 2138M|6279B 1803B| 752k   56k|76.0  7.00 |3974  3144 |0.47 1.12 0.89|1.0   0  80|   0     0 |           | 18  301    0   31    0
Apr 09 10:43:09 ubuntu dstat.sh[66115]: 09-04 10:43:09| 22   5  73   0   0|4972M  528M  178M 2138M|6481B 1972B|  56k    0 |1.00     0 |2164  1711 |0.47 1.12 0.89|2.0   0   0|   0     0 |           | 18  301    0   31    0
Apr 09 10:43:10 ubuntu dstat.sh[66115]: 09-04 10:43:10| 24   6  71   0   0|5019M  480M  178M 2140M|6067B 2122B| 372k  593k|30.0  10.0 |3024  4775 |0.47 1.12 0.89|3.0   0  17|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:11 ubuntu dstat.sh[66115]: 09-04 10:43:11| 23   5  71   0   0|5095M  404M  178M 2140M|4570B 1618B|   0   288k|   0  26.0 |2739  2587 |0.52 1.12 0.89|3.0   0 6.0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:12 ubuntu dstat.sh[66115]: 09-04 10:43:12| 23   3  73   0   0|5124M  375M  178M 2140M|4420B 1594B|   0   377k|   0  53.1 |2654  2839 |0.52 1.12 0.89|1.0   0 1.0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:13 ubuntu dstat.sh[66115]: 09-04 10:43:13|  1   1  98   0   0|5123M  376M  178M 2140M|4972B 1743B|   0   124k|   0  11.0 | 930  1365 |0.52 1.12 0.89|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:14 ubuntu dstat.sh[66115]: 09-04 10:43:14|  1   1  97   0   0|5121M  378M  178M 2140M|4117B 1654B|   0   120k|   0  8.01 | 926  1364 |0.52 1.12 0.89|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:15 ubuntu dstat.sh[66115]: 09-04 10:43:15|  2   1  96   0   0|5119M  380M  178M 2140M|4786B 1566B|   0   468k|   0  36.0 |1245  1818 |0.52 1.12 0.89|1.0   0 1.0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:16 ubuntu dstat.sh[66115]: 09-04 10:43:16|  2   0  97   0   0|5116M  383M  178M 2140M|5278B 1512B|   0   204k|   0  4.00 |1210  1655 |0.47 1.10 0.88|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:17 ubuntu dstat.sh[66115]: 09-04 10:43:17|  2   1  96   0   0|5113M  385M  178M 2140M|5208B 1609B|   0   140k|   0  9.00 |1134  1767 |0.47 1.10 0.88|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:18 ubuntu dstat.sh[66115]: 09-04 10:43:18|  1   1  97   0   0|5112M  387M  178M 2140M|5006B 1600B|   0   252k|   0  16.0 |1161  1589 |0.47 1.10 0.88|1.0   0 1.0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:19 ubuntu dstat.sh[66115]: 09-04 10:43:19|  7   1  90   0   0|5110M  388M  178M 2140M|4296B 1079B|  28k  300k|2.00  35.0 |2430  3475 |0.47 1.10 0.88|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:20 ubuntu dstat.sh[66115]: 09-04 10:43:20|  2   1  97   0   0|5110M  388M  178M 2140M|5005B 1460B|   0   345k|   0  23.0 |1080  1576 |0.47 1.10 0.88|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:21 ubuntu dstat.sh[66115]: 09-04 10:43:21|  1   1  98   0   0|5110M  388M  178M 2140M|4801B 1513B|   0     0 |   0     0 |1035  1435 |0.44 1.08 0.88|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:22 ubuntu dstat.sh[66115]: 09-04 10:43:22|  3   1  95   0   0|5110M  388M  178M 2140M|4667B 1026B|   0   280k|   0  44.0 |1589  2394 |0.44 1.08 0.88|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:23 ubuntu dstat.sh[66115]: 09-04 10:43:23|  1   0  97   0   0|5110M  388M  178M 2140M|4678B 1759B|   0   480k|   0  31.0 |1031  1476 |0.44 1.08 0.88|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:24 ubuntu dstat.sh[66115]: 09-04 10:43:24|  1   1  98   0   0|5110M  388M  178M 2140M|4620B 1620B|   0    52k|   0  4.00 | 943  1369 |0.44 1.08 0.88|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:25 ubuntu dstat.sh[66115]: 09-04 10:43:25|  1   1  97   0   0|5110M  388M  178M 2140M|4554B 1618B|4091B  483k|1.00  75.9 |1215  1759 |0.44 1.08 0.88|2.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:26 ubuntu dstat.sh[66115]: 09-04 10:43:26|  2   1  97   0   0|5110M  388M  178M 2140M|4930B 1568B|   0   252k|   0  23.0 |1257  1885 |0.40 1.06 0.87|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:27 ubuntu dstat.sh[66115]: 09-04 10:43:27|  1   1  97   0   0|5110M  388M  178M 2140M|4901B 1643B|   0  4506k|   0   587 |1264  1472 |0.40 1.06 0.87|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:28 ubuntu dstat.sh[66115]: 09-04 10:43:28|  2   0  97   0   0|5110M  388M  178M 2140M|3943B 1171B|   0     0 |   0     0 |1079  1453 |0.40 1.06 0.87|1.0   0 1.0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:29 ubuntu dstat.sh[66115]: 09-04 10:43:29|  1   1  97   0   0|5110M  388M  178M 2140M|4515B 1457B|   0    80k|   0  8.99 |1007  1483 |0.40 1.06 0.87|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:30 ubuntu dstat.sh[66115]: 09-04 10:43:30|  1   0  97   0   0|5110M  388M  178M 2140M|4830B 1511B|   0   204k|   0  16.0 |1005  1508 |0.40 1.06 0.87|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:31 ubuntu dstat.sh[66115]: 09-04 10:43:31|  1   1  97   0   0|5110M  388M  178M 2140M|4918B 1564B|   0     0 |   0     0 |1062  1467 |0.40 1.06 0.87|1.0   0   0|   0     0 |           | 18  305    0   33    0
Apr 09 10:43:32 ubuntu dstat.sh[66115]: 09-04 10:43:32|  3   1  94   0   0|5111M  388M  178M 2140M|5496B 1555B|   0   909k|   0   162 |1818  2646 |0.37 1.04 0.87|1.0   0   0|   0     0 |           | 18  305    0   27    0
Apr 09 10:43:33 ubuntu dstat.sh[66115]: 09-04 10:43:33|  1   1  98   0   0|5111M  388M  178M 2140M|5633B 1610B|   0   477k|   0  33.0 |1059  1531 |0.37 1.04 0.87|1.0   0   0|   0     0 |           | 18  305    0   27    0
Apr 09 10:43:34 ubuntu dstat.sh[66115]: 09-04 10:43:34|  1   1  97   0   0|5111M  388M  178M 2140M|4998B 1458B|   0     0 |   0     0 | 959  1382 |0.37 1.04 0.87|1.0   0   0|   0     0 |           | 18  305    0   27    0
Apr 09 10:43:35 ubuntu dstat.sh[66115]: 09-04 10:43:35|  1   1  97   0   0|5111M  388M  178M 2140M|5518B 1620B|   0    48k|   0  6.00 |1037  1450 |0.37 1.04 0.87|1.0   0   0|   0     0 |           | 18  305    0   27    0
Apr 09 10:43:36 ubuntu dstat.sh[66115]: 09-04 10:43:36|  1   0  97   0   0|5111M  388M  178M 2140M|4953B 1457B|   0    52k|   0  7.00 |1030  1446 |0.37 1.04 0.87|2.0   0   0|   0     0 |           | 18  305    0   22    0
Apr 09 10:43:37 ubuntu dstat.sh[66115]: 09-04 10:43:37|  1   0  97   0   0|5111M  388M  178M 2140M|5454B 1618B|   0    32k|   0  3.00 | 991  1423 |0.34 1.02 0.86|1.0   0   0|   0     0 |           | 18  305    0   22    0
Apr 09 10:43:38 ubuntu dstat.sh[66115]: 09-04 10:43:38|  2   4  94   0   0|5112M  386M  178M 2140M|4589B 1717B|4113B    0 |1.00     0 |1767  2001 |0.34 1.02 0.86|1.0   0  59|   0     0 |           | 18  305    0   22    0
Apr 09 10:43:39 ubuntu dstat.sh[66115]: 09-04 10:43:39| 15  13  71   0   0|5156M  342M  178M 2140M|4576B 1507B|4082B 4082B|1.00  1.00 |4311  3724 |0.34 1.02 0.86|3.0   0 252|   0     0 |           | 18  305    0   22    0
Apr 09 10:43:40 ubuntu dstat.sh[66115]: 09-04 10:43:40| 19   3  77   0   0|5183M  315M  178M 2140M|  10k 7306B|   0   630k|   0  33.1 |2291  2154 |0.34 1.02 0.86|2.0   0   0|   0     0 |           | 18  306    0    8    0
Apr 09 10:43:41 ubuntu dstat.sh[66115]: 09-04 10:43:41| 20   5  73   0   0|5184M  314M  178M 2140M|8907B 5572B| 318k  816k|18.9   106 |5693  8261 |0.47 1.04 0.87|7.0   0 1.0|   0     0 |           | 18  306    0   10    0
Apr 09 10:43:42 ubuntu dstat.sh[66115]: 09-04 10:43:42| 44   9  47   1   0|5257M  241M  178M 2141M|8164B 4904B| 164k 4420k|9.00   322 |4865  5354 |0.47 1.04 0.87|1.0   0  30|   0     0 |           | 18  306    0   11    0
Apr 09 10:43:43 ubuntu dstat.sh[66115]: 09-04 10:43:43| 29   5  65   0   0|5291M  207M  178M 2141M|  41k   37k|  16k  208k|1.00  8.00 |3644  3436 |0.47 1.04 0.87|2.0   0 3.0|   0     0 |           | 18  305    0   21    0
Apr 09 10:43:44 ubuntu dstat.sh[66115]: 09-04 10:43:44|  4   3  92   0   0|5251M  247M  178M 2141M|4744B 1621B|   0   180k|   0  8.01 |1627  1773 |0.47 1.04 0.87|  0   0  38|   0     0 |           | 18  305    0   21    0
Apr 09 10:43:45 ubuntu dstat.sh[66115]: 09-04 10:43:45|  3   1  95   0   0|5247M  251M  178M 2141M|  16k 3380B|   0   152k|   0  8.00 |1458  1756 |0.47 1.04 0.87|  0   0   0|   0     0 |           | 18  305    0   21    0
Apr 09 10:43:46 ubuntu dstat.sh[66115]: 09-04 10:43:46|  1   1  97   1   0|5242M  255M  178M 2141M|4748B 1568B|   0  1113k|   0  63.1 |1258  1834 |0.47 1.04 0.87|1.0   0   0|   0     0 |           | 18  305    0   21    0
Apr 09 10:43:47 ubuntu dstat.sh[66115]: 09-04 10:43:47|  1   1  97   0   0|5239M  259M  178M 2141M|4616B 1661B|   0   124k|   0  13.0 |1070  1588 |0.52 1.04 0.87|1.0   0   0|   0     0 |           | 18  305    0   21    0
Apr 09 10:43:48 ubuntu dstat.sh[66115]: 09-04 10:43:48|  1   1  97   0   0|5224M  274M  178M 2141M|4457B 1458B|   0  2203k|   0   397 |1141  1493 |0.52 1.04 0.87|2.0   0 1.0|   0     0 |           | 18  305    0   20    0
Apr 09 10:43:49 ubuntu dstat.sh[66115]: 09-04 10:43:49|  2   1  97   0   0|5221M  277M  178M 2141M|4376B 1619B|   0    56k|   0  3.00 |1016  1472 |0.52 1.04 0.87|1.0   0   0|   0     0 |           | 18  305    0   20    0
Apr 09 10:43:50 ubuntu dstat.sh[66115]: 09-04 10:43:50|  2   1  96   0   0|5218M  280M  178M 2141M|4399B 1458B|   0     0 |   0     0 |1139  1535 |0.52 1.04 0.87|2.0   0 1.0|   0     0 |           | 18  305    0   20    0
Apr 09 10:43:51 ubuntu dstat.sh[66115]: 09-04 10:43:51|  7   4  87   0   0|5213M  284M  178M 2141M|3372B  691B|  32k   76k|2.00  6.01 |2879  7107 |0.52 1.04 0.87|1.0   0  38|   0     0 |           | 18  305    0   21    0
Apr 09 10:43:52 ubuntu dstat.sh[66115]: 09-04 10:43:52|  3   1  94   0   0|5214M  284M  178M 2141M|4110B  810B|   0   608k|   0  87.0 |1917  3045 |0.71 1.07 0.88|1.0   0 1.0|   0     0 |           | 18  305    0   20    0
Apr 09 10:43:53 ubuntu dstat.sh[66115]: 09-04 10:43:53|  2   0  97   0   0|5213M  285M  178M 2141M|5578B 1620B|   0    72k|   0  9.00 |1072  1466 |0.71 1.07 0.88|1.0   0   0|   0     0 |           | 18  305    0   20    0
Apr 09 10:43:54 ubuntu dstat.sh[66115]: 09-04 10:43:54|  1   1  97   0   0|5213M  285M  178M 2141M|5118B 1458B|   0  4096B|   0  1.00 | 911  1344 |0.71 1.07 0.88|1.0   0   0|   0     0 |           | 18  305    0   20    0
Apr 09 10:43:55 ubuntu dstat.sh[66115]: 09-04 10:43:55|  1   1  96   0   0|5213M  285M  178M 2141M|5233B 1457B|   0   787k|   0  59.9 |1236  1881 |0.71 1.07 0.88|1.0   0   0|   0     0 |           | 18  305    0   20    0
Apr 09 10:43:56 ubuntu dstat.sh[66115]: 09-04 10:43:56|  2   1  95   0   0|5213M  285M  178M 2141M|4994B 1619B|   0   252k|   0  23.0 |1424  2046 |0.71 1.07 0.88|1.0   0 1.0|   0     0 |           | 18  305    0   20    0
Apr 09 10:43:57 ubuntu dstat.sh[66115]: 09-04 10:43:57|  3   2  94   0   0|5213M  284M  178M 2141M|5040B 1620B|   0    48k|   0  4.00 |2357  3782 |0.74 1.07 0.88|3.0   0 2.0|   0     0 |           | 18  305    0   20    0
Apr 09 10:43:58 ubuntu dstat.sh[66115]: 09-04 10:43:58|  3   1  95   0   0|5213M  284M  178M 2141M|4945B 1689B|   0     0 |   0     0 |1471  1908 |0.74 1.07 0.88|2.0   0 3.0|   0     0 |           | 18  305    0   22    0
Apr 09 10:43:59 ubuntu dstat.sh[66115]: 09-04 10:43:59|  5   2  92   0   0|5260M  237M  178M 2141M|4819B 1458B|   0   116k|   0  13.0 |1616  2087 |0.74 1.07 0.88|1.0   0 1.0|   0     0 |           | 18  305    0   22    0
Apr 09 10:44:00 ubuntu dstat.sh[66115]: 09-04 10:44:00|  1   1  97   0   0|5260M  237M  178M 2141M|4859B 1726B|   0  4090B|   0  1.00 |1043  1483 |0.74 1.07 0.88|1.0   0   0|   0     0 |           | 18  305    0   20    0
Apr 09 10:44:01 ubuntu dstat.sh[66115]: 09-04 10:44:01|  1   0  97   0   0|5260M  237M  178M 2141M|5233B 1619B|   0     0 |   0     0 |1021  1446 |0.74 1.07 0.88|1.0   0   0|   0     0 |           | 18  305    0   20    0
