Feb 26 17:51:18 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Feb 26 17:51:18 ubuntu dstat.sh[59076]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Feb 26 17:51:18 ubuntu dstat.sh[59076]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Feb 26 17:54:42 ubuntu dstat.sh[59076]: 26-02 17:54:42| 68   8  24   0   0|1749M  666M  173M 5157M|4529B 1511B|   0  5936k|   0   169 |4132  1813 |1.84 1.35 0.75|5.0   0 6.0|   0     0 |           | 11   32    0   23    0
Feb 26 17:54:43 ubuntu dstat.sh[59076]: 26-02 17:54:43| 43   8  37   9   0|1756M  648M  173M 5168M|4934B 1619B|   0    59M|   0  4343 |  18k   34k|2.17 1.43 0.78|2.0 1.0 180|   0     0 |           | 11   38    0   23    0
Feb 26 17:54:44 ubuntu dstat.sh[59076]: 26-02 17:54:44| 29  10  44  13   0|1752M  639M  174M 5179M|4185B 1081B|   0   102M|   0  7706 |  26k   54k|2.17 1.43 0.78|2.0   0 240|   0     0 |           | 11   38    0   23    0
Feb 26 17:54:45 ubuntu dstat.sh[59076]: 26-02 17:54:45| 36   8  40  14   0|1751M  631M  174M 5188M|4457B 1458B|   0    83M|   0  6644 |  24k   47k|2.17 1.43 0.78|8.0   0 181|   0     0 |           | 11   38    0   23    0
Feb 26 17:54:46 ubuntu dstat.sh[59076]: 26-02 17:54:46| 42  12  30  12   0|1650M  722M  174M 5198M|4449B 1455B|   0    83M|   0  6306 |  22k   44k|2.17 1.43 0.78|4.0   0 220|   0     0 |           | 11   36    0   23    0
Feb 26 17:54:47 ubuntu dstat.sh[59076]: 26-02 17:54:47| 39  12  34  14   0|1711M  646M  174M 5212M|4868B 1619B|   0   104M|   0  6932 |  23k   46k|2.17 1.43 0.78|2.0 1.0  15|   0     0 |           | 11   36    0   23    0
Feb 26 17:54:48 ubuntu dstat.sh[59076]: 26-02 17:54:48| 43   9  34  12   0|1735M  618M  174M 5216M|4226B 1188B|   0    80M|   0  6445 |  22k   43k|2.16 1.44 0.79|3.0   0 101|   0     0 |           | 11   38    0   23    0
Feb 26 17:54:49 ubuntu dstat.sh[59076]: 26-02 17:54:49| 37  18  43   2   0|1421M  932M  174M 5216M|3940B 1080B|   0    19M|   0  1399 |8904    13k|2.16 1.44 0.79|2.0   0 331|   0     0 |           | 11   32    0   23    0
Feb 26 17:54:50 ubuntu dstat.sh[59076]: 26-02 17:54:50| 21   5  72   0   0|1473M  880M  174M 5216M|3957B  968B|   0  2881k|   0   172 |2302  2125 |2.16 1.44 0.79|2.0   0  18|   0     0 |           | 11   32    0   23    0
Feb 26 17:54:51 ubuntu dstat.sh[59076]: 26-02 17:54:51| 23   3  73   0   0|1519M  833M  174M 5216M|4545B 1348B|   0   599k|   0  39.0 |1914  1523 |2.16 1.44 0.79|2.0   0 2.0|   0     0 |           | 11   34    0   23    0
Feb 26 17:54:52 ubuntu dstat.sh[59076]: 26-02 17:54:52| 22   5  72   1   0|1441M  912M  174M 5216M|5065B 1628B|   0  5403k|   0   303 |3081  3147 |2.16 1.44 0.79|2.0   0  27|   0     0 |           | 11   32    0   23    0
Feb 26 17:54:53 ubuntu dstat.sh[59076]: 26-02 17:54:53| 22   4  73   0   0|1456M  897M  174M 5216M|4624B 1616B|   0   112k|   0  5.98 |1861  1344 |2.07 1.43 0.79|4.0   0 1.0|   0     0 |           | 11   32    0   23    0
Feb 26 17:54:54 ubuntu dstat.sh[59076]: 26-02 17:54:54| 23   3  73   0   0|1497M  855M  174M 5216M|5151B 1617B|   0    36k|   0  4.99 |1864  1239 |2.07 1.43 0.79|2.0   0 2.0|   0     0 |           | 11   34    0   23    0
Feb 26 17:54:55 ubuntu dstat.sh[59076]: 26-02 17:54:55| 18  13  68   0   0|1448M  905M  174M 5216M|5031B 1468B|   0   479k|   0  41.3 |3701  2821 |2.07 1.43 0.79|5.0   0 194|   0     0 |           | 11   32    0   23    0
Feb 26 17:54:56 ubuntu dstat.sh[59076]: 26-02 17:54:56| 13  43  42   0   0|1438M  914M  174M 5216M|5284B 1663B|   0   400k|   0  35.0 |7697  6951 |2.07 1.43 0.79|3.0   0 958|   0     0 |           | 11   32    0   23    0
Feb 26 17:54:57 ubuntu dstat.sh[59076]: 26-02 17:54:57|  8  23  67   0   0|1431M  921M  174M 5216M|3800B 1124B|   0   718k|   0  68.4 |5168  3418 |2.07 1.43 0.79|2.0   0 344|   0     0 |           | 11   32    0   23    0
Feb 26 17:54:58 ubuntu dstat.sh[59076]: 26-02 17:54:58|  8  21  68   0   0|1428M  924M  174M 5217M|4243B 1411B|   0    20k|   0  5.03 |5034  3256 |1.98 1.42 0.79|3.0   0 301|   0     0 |           | 11   32    0   23    0
Feb 26 17:54:59 ubuntu dstat.sh[59076]: 26-02 17:54:59|  8  20  70   0   0|1424M  929M  174M 5217M|4836B 1513B|   0     0 |   0     0 |5120  3534 |1.98 1.42 0.79|3.0   0 279|   0     0 |           | 11   32    0   23    0
Feb 26 17:55:00 ubuntu dstat.sh[59076]: 26-02 17:55:00|  9  22  68   0   0|1371M  982M  174M 5217M|4897B 1563B|   0    36k|   0  8.98 |5291  3643 |1.98 1.42 0.79|2.0   0 287|   0     0 |           | 11   32    0   23    0
Feb 26 17:55:01 ubuntu dstat.sh[59076]: 26-02 17:55:01| 19  28  52   0   0|1372M  980M  174M 5217M|4716B 1513B|   0    28k|   0  7.01 |7900    10k|1.98 1.42 0.79|2.0   0 624|   0     0 |           | 11   32    0   23    0
Feb 26 17:55:02 ubuntu dstat.sh[59076]: 26-02 17:55:02| 38  14  46   0   0|1443M  909M  174M 5217M|4732B 1617B|   0   208k|   0  2.99 |4101  2848 |1.98 1.42 0.79|3.0   0 134|   0     0 |           | 11   33    0   23    0
Feb 26 17:55:03 ubuntu dstat.sh[59076]: 26-02 17:55:03| 43   8  48   0   0|1544M  808M  174M 5217M|4502B 1566B|   0  1512k|   0   216 |2826  1469 |1.98 1.43 0.80|3.0   0   0|   0     0 |           | 11   33    0   23    0
Feb 26 17:55:04 ubuntu dstat.sh[59076]: 26-02 17:55:04| 46   6  48   0   0|1598M  753M  174M 5218M|3021B  540B| 104k  620k|1.00  40.0 |3635  2799 |1.98 1.43 0.80|3.0   0  19|   0     0 |           | 11   49    0   23    0
Feb 26 17:55:05 ubuntu dstat.sh[59076]: 26-02 17:55:05| 28  15  56   0   0|1608M  739M  174M 5221M|4234B 1464B|   0   703k|   0  47.2 |7331    11k|1.98 1.43 0.80|2.0   0 270|   0     0 |           | 11   48    0   23    0
Feb 26 17:55:06 ubuntu dstat.sh[59076]: 26-02 17:55:06| 18  14  68   0   0|1625M  722M  174M 5222M|4804B 1614B|   0   319k|   0  16.9 |5914  7930 |1.98 1.43 0.80|1.0   0 226|   0     0 |           | 11   48    0   23    0
Feb 26 17:55:07 ubuntu dstat.sh[59076]: 26-02 17:55:07|  1   1  97   0   0|1625M  722M  174M 5222M|4561B 1620B|   0   196k|   0  17.0 | 899  1261 |1.98 1.43 0.80|1.0   0 3.0|   0     0 |           | 11   48    0   23    0
Feb 26 17:55:08 ubuntu dstat.sh[59076]: 26-02 17:55:08|  1   1  98   0   0|1625M  722M  174M 5222M|4516B 1620B|   0    92k|   0  10.0 | 676   959 |1.82 1.41 0.79|1.0   0 1.0|   0     0 |           | 11   48    0   23    0
Feb 26 17:55:09 ubuntu dstat.sh[59076]: 26-02 17:55:09|  0   0  98   0   0|1625M  722M  174M 5222M|4616B 1619B|   0     0 |   0     0 | 709   912 |1.82 1.41 0.79|1.0   0 3.0|   0     0 |           | 11   48    0   23    0
Feb 26 17:55:10 ubuntu dstat.sh[59076]: 26-02 17:55:10|  3   3  94   0   0|1626M  722M  174M 5222M|4503B 1621B|   0  8197B|   0  2.00 |1570  1674 |1.82 1.41 0.79|1.0   0  87|   0     0 |           | 11   48    0   23    0
Feb 26 17:55:11 ubuntu dstat.sh[59076]: 26-02 17:55:11| 15  14  69   0   0|1664M  683M  174M 5222M|4528B 1461B|   0     0 |   0     0 |6090  8078 |1.82 1.41 0.79|2.0   0 281|   0     0 |           | 11   48    0   17    0
Feb 26 17:55:12 ubuntu dstat.sh[59076]: 26-02 17:55:12| 12  16  72   0   0|1673M  674M  174M 5222M|4450B 1624B|   0  2903k|   0  46.1 |4919  4839 |1.82 1.41 0.79|3.0   0 304|   0     0 |           | 12   48    0   17    0
Feb 26 17:55:13 ubuntu dstat.sh[59076]: 26-02 17:55:13| 18  17  64   0   0|1663M  684M  174M 5222M|5167B 1688B|   0   283k|   0  3.98 |6858  8209 |1.76 1.40 0.79|1.0   0 279|   0     0 |           | 12   48    0   17    0
Feb 26 17:55:14 ubuntu dstat.sh[59076]: 26-02 17:55:14|  8   9  81   0   0|1661M  686M  174M 5222M|4518B  540B|   0   500k|   0  37.0 |3732  4317 |1.76 1.40 0.79|1.0   0 197|   0     0 |           | 12   64    0   17    0
Feb 26 17:55:15 ubuntu dstat.sh[59076]: 26-02 17:55:15| 14  14  70   0   0|1666M  681M  174M 5222M|3867B  489B|   0   117k|   0  9.05 |6045  7759 |1.76 1.40 0.79|3.0   0 242|   0     0 |           | 14   64    0   15    0
Feb 26 17:55:16 ubuntu dstat.sh[59076]: 26-02 17:55:16| 13  15  71   0   0|1659M  688M  174M 5222M|4344B 1026B|   0   432k|   0  37.0 |5598  5496 |1.76 1.40 0.79|3.0   0 331|   0     0 |           | 14   66    0   15    0
Feb 26 17:55:17 ubuntu dstat.sh[59076]: 26-02 17:55:17| 12  23  63   0   0|1628M  718M  174M 5222M|4660B 1606B|   0   228k|   0  12.0 |6484    13k|1.76 1.40 0.79|2.0   0 458|   0     0 |           | 14   66    0   16    0
Feb 26 17:55:18 ubuntu dstat.sh[59076]: 26-02 17:55:18| 23  15  61   0   0|1649M  698M  174M 5222M|4006B 1111B|   0   845k|   0  5.00 |6563  8820 |1.70 1.39 0.79|5.0   0 253|   0     0 |           | 14   66    0   16    0
Feb 26 17:55:19 ubuntu dstat.sh[59076]: 26-02 17:55:19| 28  26  45   0   0|1716M  631M  174M 5222M|4420B 1648B|   0  5704k|   0   365 |6405  4930 |1.70 1.39 0.79|3.0   0 473|   0     0 |           | 14   66    0   16    0
Feb 26 17:55:20 ubuntu dstat.sh[59076]: 26-02 17:55:20| 28  27  44   0   0|1834M  512M  174M 5223M|4582B 1459B|8200B   16k|1.00  2.00 |6740  7266 |1.70 1.39 0.79|3.0   0 442|   0     0 |           | 14   70    0   16    0
Feb 26 17:55:21 ubuntu dstat.sh[59076]: 26-02 17:55:21| 29  26  44   0   0|1937M  409M  174M 5223M|4028B 1188B|   0   632k|   0  16.0 |6090  4617 |1.70 1.39 0.79|5.0   0 393|   0     0 |           | 14   70    0   16    0
Feb 26 17:55:22 ubuntu dstat.sh[59076]: 26-02 17:55:22| 36  19  44   0   0|1947M  398M  174M 5224M|3742B 1075B|   0   127k|   0  6.97 |6537  8077 |1.70 1.39 0.79|2.0   0 264|   0     0 |           | 14   70    0   16    0
Feb 26 17:55:23 ubuntu dstat.sh[59076]: 26-02 17:55:23| 46  26  26   0   0|2038M  307M  174M 5224M|3781B 1121B|   0  7435k|   0   349 |6905  6789 |1.72 1.40 0.80|4.0   0 509|   0     0 |           | 14   70    0   16    0
Feb 26 17:55:24 ubuntu dstat.sh[59076]: 26-02 17:55:24| 60  21  17   0   0|2111M  233M  174M 5225M|4276B 1506B|   0  1450k|   0  45.8 |6093  7628 |1.72 1.40 0.80|5.0   0 249|   0     0 |           | 14   70    0   15    0
Feb 26 17:55:25 ubuntu dstat.sh[59076]: 26-02 17:55:25| 69  29   2   1   0|2234M  126M  171M 5212M|4626B 1573B| 550k 1828k|62.3   120 |5621  6222 |1.72 1.40 0.80|7.0   0 540|   0     0 |           | 14   70    0   15    0
Feb 26 17:55:26 ubuntu dstat.sh[59076]: 26-02 17:55:26| 72  22   3   1   0|2360M  136M  166M 5084M|4156B 1240B|2109k 4454k|91.9   296 |7987    11k|1.72 1.40 0.80|7.0 1.0 201|   0     0 |           | 14   74    0   15    0
Feb 26 17:55:27 ubuntu dstat.sh[59076]: 26-02 17:55:27| 62  28   6   4   0|2468M  145M  166M 4971M|4070B 1350B|4660k   29M| 260  2251 |  15k   27k|1.72 1.40 0.80|5.0 1.0 373|   0     0 |           | 14   76    0   15    0
Feb 26 17:55:28 ubuntu dstat.sh[59076]: 26-02 17:55:28| 65  24  10   1   0|2554M  188M  165M 4845M|5757B 1564B| 132k 7420k|12.0   537 |9409    17k|1.90 1.45 0.82|5.0   0 312|   0     0 |           | 14   80    0   18    0
Feb 26 17:55:29 ubuntu dstat.sh[59076]: 26-02 17:55:29| 67  24   7   0   0|2630M  189M  165M 4770M|5618B 1564B|1098k 1398k|46.9  78.9 |8059    13k|1.90 1.45 0.82|5.0   0 312|   0     0 |           | 14   93    0   25    0
Feb 26 17:55:30 ubuntu dstat.sh[59076]: 26-02 17:55:30| 46  27  26   0   0|2758M  130M  165M 4702M|6051B 1517B|8217B  947k|2.01  51.2 |8351    11k|1.90 1.45 0.82|3.0   0 436|   0     0 |           | 14   93    0   25    0
Feb 26 17:55:31 ubuntu dstat.sh[59076]: 26-02 17:55:31| 36  20  43   0   0|2824M  133M  165M 4635M|5928B 1692B|   0   995k|   0  54.3 |5879  6594 |1.90 1.45 0.82|4.0   0 289|   0     0 |           | 14   95    0   25    0
Feb 26 17:55:32 ubuntu dstat.sh[59076]: 26-02 17:55:32| 46  19  33   1   0|2911M  170M  165M 4514M|4735B 1469B|2850k 5878k|75.6   321 |8416    13k|1.90 1.45 0.82|4.0   0 204|   0     0 |           | 14   98    0   25    0
Feb 26 17:55:33 ubuntu dstat.sh[59076]: 26-02 17:55:33| 40   9  49   0   0|3002M  145M  165M 4449M|5396B 1710B| 260k 6562k|26.0   338 |3850  3265 |1.99 1.47 0.83|3.0   0  45|   0     0 |           | 14  101    0   25    0
Feb 26 17:55:34 ubuntu dstat.sh[59076]: 26-02 17:55:34|  8  20  70   1   0|3014M  133M  165M 4449M|5248B 1461B|   0    12M|   0   573 |5436  3854 |1.99 1.47 0.83|2.0   0 285|   0     0 |           | 14  101    0   25    0
Feb 26 17:55:35 ubuntu dstat.sh[59076]: 26-02 17:55:35|  9  20  70   0   0|3017M  130M  165M 4449M|5112B 1189B|   0    80k|   0  7.01 |5087  3613 |1.99 1.47 0.83|2.0   0 269|   0     0 |           | 14  101    0   25    0
Feb 26 17:55:36 ubuntu dstat.sh[59076]: 26-02 17:55:36|  7  21  71   0   0|3021M  126M  165M 4449M|5236B 1407B|   0   108k|   0  11.0 |4986  3298 |1.99 1.47 0.83|4.0   0 259|   0     0 |           | 14  101    0   24    0
Feb 26 17:55:37 ubuntu dstat.sh[59076]: 26-02 17:55:37| 14  13  71   0   0|3045M  166M  165M 4387M|4783B 1614B|1016k  422k|35.9  1.99 |3463  2418 |1.99 1.47 0.83|3.0   0 136|   0     0 |           | 14  101    0   24    0
Feb 26 17:55:38 ubuntu dstat.sh[59076]: 26-02 17:55:38| 18   3  78   0   0|3076M  135M  165M 4387M|  10k 7330B|  40k 4094B|3.00  1.00 |1911  1497 |1.91 1.47 0.83|2.0   0   0|   0     0 |           | 14  102    0   24    0
Feb 26 17:55:39 ubuntu dstat.sh[59076]: 26-02 17:55:39| 20   7  72   0   0|3073M  138M  165M 4387M|  21k   18k|4097B  364k|1.00  39.0 |3420  3120 |1.91 1.47 0.83|2.0   0  67|   0     0 |           | 14  111    0   25    0
Feb 26 17:55:40 ubuntu dstat.sh[59076]: 26-02 17:55:40| 19   3  76   0   0|3079M  132M  165M 4387M|6111B 3860B|   0   176k|   0  12.0 |1784  1262 |1.91 1.47 0.83|1.0   0 1.0|   0     0 |           | 14  114    0   21    0
Feb 26 17:55:41 ubuntu dstat.sh[59076]: 26-02 17:55:41| 19   3  77   0   0|3081M  130M  165M 4387M|9495B 5850B|   0   236k|   0  28.0 |2553  2531 |1.91 1.47 0.83|2.0   0   0|   0     0 |           | 14  116    0   21    0
Feb 26 17:55:42 ubuntu dstat.sh[59076]: 26-02 17:55:42| 34   8  57   1   0|3171M  168M  165M 4261M|4896B 1513B| 192k 1753k|16.0   224 |6212  8607 |1.91 1.47 0.83|3.0   0 6.0|   0     0 |           | 14  121    0   21    0
Feb 26 17:55:43 ubuntu dstat.sh[59076]: 26-02 17:55:43| 26   8  64   0   0|3136M  204M  165M 4261M|5550B 2949B|4096B 1608k|1.00   124 |5423  6806 |2.00 1.49 0.84|2.0   0 116|   0     0 |           | 14  128    0   23    0
Feb 26 17:55:44 ubuntu dstat.sh[59076]: 26-02 17:55:44| 19   3  77   0   0|3176M  163M  165M 4261M|  10k 7320B|  32k  627k|2.00  45.9 |2303  2274 |2.00 1.49 0.84|3.0   0 1.0|   0     0 |           | 14  129    0   19    0
Feb 26 17:55:45 ubuntu dstat.sh[59076]: 26-02 17:55:45| 19   3  76   0   0|3181M  158M  165M 4261M|7147B 4184B|   0  1253k|   0  91.1 |2426  2415 |2.00 1.49 0.84|2.0   0 1.0|   0     0 |           | 14  129    0   19    0
Feb 26 17:55:46 ubuntu dstat.sh[59076]: 26-02 17:55:46| 30   9  60   1   0|3166M  173M  165M 4261M|6154B 2773B|  16k 1190k|1.00   133 |5515  6745 |2.00 1.49 0.84|3.0   0  94|   0     0 |           | 14  128    0   20    0
Feb 26 17:55:47 ubuntu dstat.sh[59076]: 26-02 17:55:47| 42   9  48   0   0|3296M  168M  165M 4140M|5554B 2255B|  12k  617k|1.00  40.8 |3084  1745 |2.00 1.49 0.84|4.0   0 5.0|   0     0 |           | 14  129    0   20    0
Feb 26 17:55:48 ubuntu dstat.sh[59076]: 26-02 17:55:48| 22   6  72   0   0|3266M  198M  165M 4140M|  26k   23k| 180k  423k|1.00  28.0 |2739  2081 |1.92 1.48 0.84|2.0   0  55|   0     0 |           | 14  128    0   21    0
Feb 26 17:55:49 ubuntu dstat.sh[59076]: 26-02 17:55:49| 19   4  77   0   0|3303M  161M  165M 4140M|5900B 3727B|8201B 1950k|2.00   110 |2110  1973 |1.92 1.48 0.84|1.0   0 6.0|   0     0 |           | 14  129    0   21    0
Feb 26 17:55:50 ubuntu dstat.sh[59076]: 26-02 17:55:50| 20   5  75   0   0|3320M  144M  165M 4140M|  24k   20k|   0    76k|   0  6.00 |2500  1930 |1.92 1.48 0.84|2.0   0  51|   0     0 |           | 14  128    0   22    0
Feb 26 17:55:51 ubuntu dstat.sh[59076]: 26-02 17:55:51| 19   2  78   0   0|3317M  147M  165M 4140M|9988B 7158B|   0     0 |   0     0 |1705  1251 |1.92 1.48 0.84|2.0   0   0|   0     0 |           | 14  129    0   22    0
Feb 26 17:55:52 ubuntu dstat.sh[59076]: 26-02 17:55:52| 25   7  67   1   0|3286M  177M  165M 4140M|5646B 3263B|4094B  860k|1.00   112 |7335    12k|1.92 1.48 0.84|2.0   0 111|   0     0 |           | 14  136    0   25    0
Feb 26 17:55:53 ubuntu dstat.sh[59076]: 26-02 17:55:53| 19   4  75   0   0|3346M  179M  165M 4080M|4777B 2776B|   0  3153k|   0   167 |2145  2071 |1.84 1.47 0.84|1.0   0   0|   0     0 |           | 14  137    0   25    0
Feb 26 17:55:54 ubuntu dstat.sh[59076]: 26-02 17:55:54| 19   6  75   0   0|3298M  227M  165M 4080M|  26k   22k|   0   596k|   0  19.0 |2721  2038 |1.84 1.47 0.84|2.0   0  55|   0     0 |           | 14  136    0   26    0
Feb 26 17:55:55 ubuntu dstat.sh[59076]: 26-02 17:55:55| 19   3  78   0   0|3342M  183M  165M 4080M|  10k 7322B|   0  1502k|   0  72.9 |1982  1698 |1.84 1.47 0.84|2.0   0 1.0|   0     0 |           | 14  137    0   26    0
Feb 26 17:55:56 ubuntu dstat.sh[59076]: 26-02 17:55:56| 21   5  71   1   0|3342M  183M  165M 4081M|5502B 2570B|  48k 1780k|7.00   277 |5740  8924 |1.84 1.47 0.84|4.0   0 1.0|   0     0 |           | 14  138    0   26    0
Feb 26 17:55:57 ubuntu dstat.sh[59076]: 26-02 17:55:57| 22   6  71   1   0|3341M  183M  165M 4081M|5758B 2810B|   0  1250k|   0   101 |4563  5830 |1.84 1.47 0.84|2.0   0  53|   0     0 |           | 14  137    0   28    0
Feb 26 17:55:58 ubuntu dstat.sh[59076]: 26-02 17:55:58| 20   2  77   0   0|3376M  148M  165M 4081M|  10k 7287B|   0   964k|   0  61.0 |2158  1953 |1.78 1.47 0.85|3.0   0 1.0|   0     0 |           | 14  138    0   28    0
Feb 26 17:55:59 ubuntu dstat.sh[59076]: 26-02 17:55:59| 20   4  74   1   0|3368M  156M  165M 4081M|9530B 5887B|   0  2980k|   0   143 |4940  6926 |1.78 1.47 0.85|4.0   0 1.0|   0     0 |           | 14  138    0   28    0
Feb 26 17:56:00 ubuntu dstat.sh[59076]: 26-02 17:56:00| 32   7  60   1   0|3366M  158M  165M 4081M|5426B 2176B|   0  1493k|   0   142 |8156    12k|1.78 1.47 0.85|5.0   0   0|   0     0 |           | 14  139    0   29    0
Feb 26 17:56:01 ubuntu dstat.sh[59076]: 26-02 17:56:01| 24   7  68   0   0|3336M  188M  165M 4081M|3975B 1017B|   0   856k|   0  58.5 |3352  3073 |1.78 1.47 0.85|2.0   0  68|   0     0 |           | 14  139    0   29    0
Feb 26 17:56:02 ubuntu dstat.sh[59076]: 26-02 17:56:02| 16   2  81   0   0|3352M  172M  165M 4081M|  11k 9396B|   0   541k|   0  39.1 |1943  1796 |1.78 1.47 0.85|1.0   0   0|   0     0 |           | 14  142    0   29    0
Feb 26 17:56:03 ubuntu dstat.sh[59076]: 26-02 17:56:03| 18  12  69   1   0|3329M  196M  165M 4081M|5790B 2512B|   0  1061k|   0   120 |4746  5116 |1.71 1.46 0.85|2.0   0 147|   0     0 |           | 14  141    0   30    0
Feb 26 17:56:04 ubuntu dstat.sh[59076]: 26-02 17:56:04| 19   3  77   0   0|3374M  151M  165M 4081M|  10k 7215B|   0  1506k|   0   111 |1942  1579 |1.71 1.46 0.85|2.0   0   0|   0     0 |           | 14  142    0   30    0
Feb 26 17:56:05 ubuntu dstat.sh[59076]: 26-02 17:56:05| 19   4  75   0   0|3370M  155M  165M 4081M|9645B 6802B|   0   792k|   0  65.0 |5113  7613 |1.71 1.46 0.85|3.0   0 1.0|   0     0 |           | 14  142    0   30    0
Feb 26 17:56:06 ubuntu dstat.sh[59076]: 26-02 17:56:06| 25   6  67   0   0|3368M  156M  165M 4081M|4510B 1565B|   0  3998k|   0   423 |6033  8113 |1.71 1.46 0.85|3.0   0   0|   0     0 |           | 14  142    0   30    0
Feb 26 17:56:07 ubuntu dstat.sh[59076]: 26-02 17:56:07| 37  16  44   2   0|3340M  184M  165M 4082M|5207B 2671B|  36k 7164k|3.02   495 |  12k   19k|1.71 1.46 0.85|4.0   0 217|   0     0 |           | 14  143    0   31    0
Feb 26 17:56:08 ubuntu dstat.sh[59076]: 26-02 17:56:08| 22   7  69   0   0|3351M  172M  165M 4082M|4886B 2028B|  16k  805k|1.00  51.8 |2979  2966 |1.66 1.45 0.85|2.0   0  74|   0     0 |           | 14  143    0   31    0
Feb 26 17:56:09 ubuntu dstat.sh[59076]: 26-02 17:56:09| 17   4  78   0   0|3314M  210M  165M 4082M|  12k 9295B|   0   446k|   0  22.1 |2363  1892 |1.66 1.45 0.85|2.0   0  35|   0     0 |           | 14  143    0   33    0
Feb 26 17:56:10 ubuntu dstat.sh[59076]: 26-02 17:56:10|  8  20  69   0   0|3326M  197M  165M 4082M|4967B 1616B|   0   583k|   0  23.9 |5305  3859 |1.66 1.45 0.85|3.0   0 299|   0     0 |           | 14  143    0   33    0
Feb 26 17:56:11 ubuntu dstat.sh[59076]: 26-02 17:56:11| 11  21  66   0   0|3293M  231M  165M 4082M|4578B 1617B|   0   407k|   0  27.9 |5224  3656 |1.66 1.45 0.85|2.0   0 261|   0     0 |           | 14  143    0   33    2
Feb 26 17:56:12 ubuntu dstat.sh[59076]: 26-02 17:56:12| 29  17  52   1   0|3307M  213M  165M 4085M|5101B 1792B|3696k  392k| 222  24.0 |6259  8448 |1.66 1.45 0.85|3.0   0 242|   0     0 |           | 14  143    1   33    2
Feb 26 17:56:13 ubuntu dstat.sh[59076]: 26-02 17:56:13| 30  24  44   0   0|3387M  133M  165M 4085M|3990B 1600B|   0  2988k|   0   373 |6606  5058 |1.68 1.46 0.85|3.0   0 414|   0     0 |           | 14  145    1   33    0
Feb 26 17:56:14 ubuntu dstat.sh[59076]: 26-02 17:56:14| 25  23  51   0   0|3408M  173M  165M 4027M|5070B 1129B| 100k 2138k|8.96   117 |7586  8495 |1.68 1.46 0.85|3.0   0 369|   0     0 |           | 14  151    1   33    0
Feb 26 17:56:15 ubuntu dstat.sh[59076]: 26-02 17:56:15| 40  20  39   0   0|3501M  137M  165M 3971M|5351B 1539B|  12k  402k|3.01  28.1 |7763    11k|1.68 1.46 0.85|6.0   0 320|   0     0 |           | 16  156    1   33    0
Feb 26 17:56:16 ubuntu dstat.sh[59076]: 26-02 17:56:16| 50  29  20   0   0|3611M  164M  165M 3835M|5254B 1686B|  96k  478k|4.97  67.7 |7086  6773 |1.68 1.46 0.85|5.0   0 580|   0     0 |           | 16  157    1   33    0
Feb 26 17:56:17 ubuntu dstat.sh[59076]: 26-02 17:56:17| 63  21  15   0   0|3723M  153M  165M 3739M|5123B 1644B|  97k  436k|10.1  27.3 |9890    23k|1.68 1.46 0.85|8.0   0 265|   0     0 |           | 17  173    1   34    0
Feb 26 17:56:18 ubuntu dstat.sh[59076]: 26-02 17:56:18| 33  24  41   0   0|3755M  166M  165M 3690M|4672B 1726B|   0   834k|   0  34.9 |6426  4768 |1.79 1.49 0.87|2.0   0 402|   0     0 |           | 16  173    1   34    0
Feb 26 17:56:19 ubuntu dstat.sh[59076]: 26-02 17:56:19| 18  22  58   0   0|3781M  141M  165M 3691M|4192B 1175B|  12k  272k|3.00  15.0 |5740  4485 |1.79 1.49 0.87|2.0   0 358|   0     0 |           | 17  173    1   34    0
Feb 26 17:56:20 ubuntu dstat.sh[59076]: 26-02 17:56:20| 11  22  65   0   0|3792M  130M  165M 3691M|4585B 1485B|   0   257k|   0  17.1 |6276  6163 |1.79 1.49 0.87|3.0   0 315|   0     0 |           | 17  173    1   34    0
Feb 26 17:56:21 ubuntu dstat.sh[59076]: 26-02 17:56:21| 24  16  60   0   0|3805M  168M  165M 3640M|4078B 1255B|   0   419k|   0  27.9 |5485  5861 |1.79 1.49 0.87|3.0   0 204|   0     0 |           | 17  175    1   31    0
Feb 26 17:56:22 ubuntu dstat.sh[59076]: 26-02 17:56:22| 28  26  44   0   0|3861M  165M  165M 3588M|3481B  919B|4099B  132k|1.00  15.0 |5908  4556 |1.79 1.49 0.87|4.0   0 383|   0     0 |           | 17  175    1   31    0
Feb 26 17:56:23 ubuntu dstat.sh[59076]: 26-02 17:56:23| 37  21  40   0   0|3956M  148M  165M 3513M|4051B 1181B| 139k  505k|3.98  40.8 |8081    14k|1.81 1.49 0.87|2.0   0 284|   0     0 |           | 17  189    1   31    0
Feb 26 17:56:24 ubuntu dstat.sh[59076]: 26-02 17:56:24| 27  24  47   0   0|4011M  148M  165M 3459M|3122B  943B|  36k  813k|3.02  45.3 |6325  5504 |1.81 1.49 0.87|4.0   0 453|   0     0 |           | 17  195    1   31    0
