Jul 08 18:29:51 jammy-provider-cloud-0000007313 systemd[1]: Started Devstack devstack@dstat.service.
Jul 08 18:29:51 jammy-provider-cloud-0000007313 dstat.sh[57760]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 08 18:29:51 jammy-provider-cloud-0000007313 dstat.sh[57760]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 08 18:37:53 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:37:53|  2   0  96   0   0|4122M  496M  201M 2923M|8258B 1584B|   0    32k|   0  4.00 |1076  1705 |1.09 1.31 0.94|  0   0   0|   0     0 |   0     0 | 18  272    1   41    0
Jul 08 18:37:54 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:37:54|  4   1  94   0   0|4122M  496M  201M 2923M|7819B 1458B|4096B  452k|1.00  25.0 |1263  2149 |1.09 1.31 0.94|1.0   0   0|   0     0 |   0     0 | 18  272    1   41    0
Jul 08 18:37:55 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:37:55|  2   1  97   0   0|4122M  496M  201M 2923M|6423B 1458B|   0    44k|   0  7.00 |1113  1854 |1.09 1.31 0.94|1.0   0   0|   0     0 |   0     0 | 18  272    1   41    0
Jul 08 18:37:56 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:37:56|  3   1  96   0   0|4122M  496M  201M 2923M|4799B 1457B|   0     0 |   0     0 |1062  1809 |1.09 1.31 0.94|  0   0   0|   0     0 |   0     0 | 18  272    1   41    0
Jul 08 18:37:57 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:37:57|  1   1  96   0   0|4122M  496M  201M 2923M|7142B 1460B|   0     0 |   0     0 |1141  1839 |1.09 1.31 0.94|  0   0   0|   0     0 |   0     0 | 18  272    1   41    0
Jul 08 18:37:58 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:37:58|  3   1  94   0   0|4122M  496M  201M 2923M|5263B  905B|   0    56k|   0  6.01 |1188  1966 |1.00 1.29 0.93|1.0   0   0|   0     0 |   0     0 | 18  272    1   41    0
Jul 08 18:37:59 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:37:59|  4   1  94   1   0|4122M  496M  201M 2923M|6115B 1606B|   0   432k|   0  43.0 |1400  2533 |1.00 1.29 0.93|1.0   0 2.0|   0     0 |   0     0 | 18  272    1   41    0
Jul 08 18:38:00 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:00|  3   1  96   0   0|4122M  496M  201M 2923M|8354B 1791B|   0  3561k|   0   329 |1528  2382 |1.00 1.29 0.93|  0   0   0|   0     0 |   0     0 | 18  272    2   41    0
Jul 08 18:38:01 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:01|  1   1  96   0   0|4122M  496M  201M 2923M|4785B 1750B|   0  8193B|   0  2.00 | 988  1638 |1.00 1.29 0.93|  0   0   0|   0     0 |   0     0 | 18  272    2   41    0
Jul 08 18:38:02 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:02|  2   1  95   0   0|4122M  496M  201M 2923M|4853B 1714B|   0   440k|   0  39.0 |1289  2245 |1.00 1.29 0.93|  0   0   0|   0     0 |   0     0 | 18  272    2   37    0
Jul 08 18:38:03 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:03|  2   1  96   0   0|4122M  496M  201M 2923M|6829B 1726B|   0    36k|   0  5.00 |1130  1859 |0.92 1.27 0.93|1.0   0   0|   0     0 |   0     0 | 18  272    2   37    0
Jul 08 18:38:04 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:04|  1   1  96   0   0|4122M  496M  201M 2923M|8678B 1512B|   0    72k|   0  9.00 |1104  1871 |0.92 1.27 0.93|  0   0   0|   0     0 |   0     0 | 18  272    2   37    0
Jul 08 18:38:05 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:05|  3   1  96   0   0|4122M  496M  201M 2923M|8010B 1626B|   0    16k|   0  1.00 |1103  1831 |0.92 1.27 0.93|  0   0   0|   0     0 |   0     0 | 18  272    2   37    0
Jul 08 18:38:06 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:06|  2   1  97   0   0|4122M  496M  201M 2923M|  42k 1620B|   0     0 |   0     0 |1075  1709 |0.92 1.27 0.93|  0   0   0|   0     0 |   0     0 | 18  272    2   25    0
Jul 08 18:38:07 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:07|  4   1  93   0   0|4122M  496M  201M 2923M|6005B 1622B|   0  4096B|   0  1.00 |1337  2097 |0.92 1.27 0.93|1.0   0   0|   0     0 |   0     0 | 18  272    2   25    0
Jul 08 18:38:08 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:08|  5   2  92   0   0|4122M  496M  201M 2923M|6668B 1458B|   0     0 |   0     0 |2153  3756 |0.93 1.26 0.93|1.0   0   0|   0     0 |   0     0 | 18  272    2   15    0
Jul 08 18:38:09 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:09|  7   2  89   1   0|4122M  496M  201M 2923M|  25k   10k|   0  2397k|   0   160 |2042  3736 |0.93 1.26 0.93|2.0   0 2.0|   0     0 |   0     0 | 18  272    2   17    0
Jul 08 18:38:10 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:10|  3   1  95   0   0|4122M  496M  201M 2923M|6102B 1692B|   0  2395k|   0   414 |1524  2062 |0.93 1.26 0.93|1.0   0   0|   0     0 |   0     0 | 18  272    3   16    0
Jul 08 18:38:11 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:11|  1   1  96   0   0|4122M  496M  201M 2923M|6296B 1532B|   0     0 |   0     0 |1076  1804 |0.93 1.26 0.93|  0   0   0|   0     0 |   0     0 | 18  272    3   16    0
Jul 08 18:38:12 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:12|  2   1  95   0   0|4122M  496M  201M 2923M|7478B 1620B|   0   572k|   0  26.0 |1245  2150 |0.93 1.26 0.93|  0   0   0|   0     0 |   0     0 | 18  272    3   16    0
Jul 08 18:38:13 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:13|  2   2  96   0   0|4122M  496M  201M 2923M|5630B 1532B|   0    56k|   0  8.00 |1101  1806 |0.85 1.24 0.92|  0   0   0|   0     0 |   0     0 | 18  272    3   16    0
Jul 08 18:38:14 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:14|  2   1  97   0   0|4122M  496M  201M 2923M|8102B 1714B|   0  4096B|   0  1.00 |1050  1779 |0.85 1.24 0.92|1.0   0   0|   0     0 |   0     0 | 18  272    3   16    0
Jul 08 18:38:15 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:15|  1   1  95   0   0|4123M  495M  201M 2923M|6450B 1736B|   0    50M|   0  56.0 |1041  1727 |0.85 1.24 0.92|  0   0   0|   0     0 |   0     0 | 18  272    3   16    0
Jul 08 18:38:16 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:16|  2   1  96   0   0|4123M  495M  201M 2923M|6056B 1513B|   0   264k|   0  8.01 |1119  1949 |0.85 1.24 0.92|3.0   0   0|   0     0 |   0     0 | 18  272    3   16    0
Jul 08 18:38:17 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:17|  2   1  96   0   0|4123M  495M  201M 2923M|5195B 1729B|   0   212k|   0  16.0 |1215  2135 |0.85 1.24 0.92|  0   0   0|   0     0 |   0     0 | 18  272    3   16    0
Jul 08 18:38:18 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:18| 13   2  81   0   0|4123M  495M  201M 2923M|5571B 1689B|   0   723k|   0  95.9 |2719  5218 |0.79 1.22 0.92|  0   0   0|   0     0 |   0     0 | 18  272    3   16    0
Jul 08 18:38:19 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:19|  4   1  94   0   0|4123M  495M  201M 2923M|7558B 1459B|   0   328k|   0  43.0 |1519  2720 |0.79 1.22 0.92|  0   0   0|   0     0 |   0     0 | 18  272    3   16    0
Jul 08 18:38:20 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:20|  4   1  95   0   0|4123M  495M  201M 2923M|6008B 1830B|   0   159k|   0  7.93 |1414  2134 |0.79 1.22 0.92|1.0   0 4.0|   0     0 |   0     0 | 18  272    4   16    0
Jul 08 18:38:21 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:21|  4   2  92   1   0|4129M  489M  201M 2923M|  11k 1609B| 224k  793k|31.1  49.1 |1294  2088 |0.79 1.22 0.92|2.0   0 5.0|   0     0 |   0     0 | 18  272    4   16    0
Jul 08 18:38:22 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:22| 24   4  70   0   0|4145M  472M  201M 2924M|5276B 1633B| 774k 1218k|66.5  34.3 |2263  4392 |0.79 1.22 0.92|3.0   0   0|   0     0 |   0     0 | 18  275    4   16    0
Jul 08 18:38:23 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:23| 24   4  71   0   0|4159M  457M  201M 2925M|5911B 1531B|  12k  108k|3.00  14.0 |1894  2855 |0.80 1.22 0.92|1.0   0 5.0|   0     0 |   0     0 | 18  279    4   16    0
Jul 08 18:38:24 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:24| 24   2  72   0   0|4171M  445M  201M 2925M|4850B 1455B|  16k  260k|1.00  25.0 |1972  3326 |0.80 1.22 0.92|2.0   0 5.0|   0     0 |   0     0 | 18  281    4   16    0
Jul 08 18:38:25 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:25| 25   3  71   0   0|4148M  468M  201M 2925M|5796B 1739B|  16k  316k|1.00  36.1 |1891  3108 |0.80 1.22 0.92|2.0   0  10|   0     0 |   0     0 | 18  280    4   18    0
Jul 08 18:38:26 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:26| 25   3  71   0   0|4153M  463M  201M 2925M|4615B 1459B|   0   216k|   0  25.0 |1856  2975 |0.80 1.22 0.92|1.0   0 5.0|   0     0 |   0     0 | 18  280    4   20    0
Jul 08 18:38:27 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:27| 53   6  40   0   0|3908M  708M  201M 2925M|6488B 1648B|   0   434k|   0  36.1 |2508  3848 |0.80 1.22 0.92|3.0   0  19|   0     0 |   0     0 | 18  268    4   22    0
Jul 08 18:38:28 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:28| 78  12   9   0   0|3754M  862M  201M 2925M|5090B 1510B|8183B  416k|2.00  54.9 |2446  3521 |1.06 1.26 0.94|5.0   0 8.0|   0     0 |   0     0 | 18  254    4   22    0
Jul 08 18:38:29 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:29| 84  15   1   0   0|3851M  765M  201M 2925M|7137B 1566B|  80k 1052k|8.00  57.0 |2082  2479 |1.06 1.26 0.94|5.0   0  11|   0     0 |   0     0 | 18  256    4   22    0
Jul 08 18:38:30 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:30| 83  16   2   0   0|3978M  635M  201M 2928M|6500B 1941B| 853k 9322k|63.0   915 |6834    16k|1.06 1.26 0.94|5.0   0  12|   0     0 |   0     0 | 18  264    5   26    0
Jul 08 18:38:31 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:31| 44   8  46   0   0|4071M  539M  201M 2931M| 129k   63k|  56k  275k|4.98  30.9 |6536    19k|1.06 1.26 0.94|1.0   0 3.0|   0     0 |   0     0 | 18  267    5   38    0
Jul 08 18:38:32 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:32| 15   4  78   0   0|4092M  518M  201M 2931M|  82k   37k|   0   328k|   0  35.0 |3296  8270 |1.06 1.26 0.94|1.0   0  36|   0     0 |   0     0 | 18  274    5   39    0
Jul 08 18:38:33 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:33|  2   1  96   0   0|4092M  518M  201M 2931M|8631B 1586B|   0  1264k|   0  11.0 |1110  1742 |1.14 1.28 0.94|  0   0   0|   0     0 |   0     0 | 18  274    5   38    0
Jul 08 18:38:34 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:34|  1   0  96   0   0|4092M  518M  201M 2931M|5438B 1563B|   0   280k|   0  17.0 |1113  1795 |1.14 1.28 0.94|  0   0   0|   0     0 |   0     0 | 18  274    5   38    0
Jul 08 18:38:35 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:35|  2   1  96   0   0|4092M  518M  201M 2931M|4355B 1577B|   0   108k|   0  13.0 |1131  1907 |1.14 1.28 0.94|  0   0   0|   0     0 |   0     0 | 18  274    5   38    0
Jul 08 18:38:36 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:36|  3   1  95   1   0|4092M  518M  201M 2931M|  40k 1459B|   0   392k|   0  37.0 |1404  2282 |1.14 1.28 0.94|1.0   0   0|   0     0 |   0     0 | 18  274    5   38    0
Jul 08 18:38:37 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:37|  2   1  96   0   0|4092M  518M  201M 2931M|7231B 1586B|   0    80k|   0  11.0 |1152  1873 |1.14 1.28 0.94|1.0   0   0|   0     0 |   0     0 | 18  274    5   38    0
Jul 08 18:38:38 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:38|  3   0  96   0   0|4092M  518M  201M 2931M|6957B 1717B|   0     0 |   0     0 |1146  1728 |1.04 1.26 0.94|2.0   0   0|   0     0 |   0     0 | 18  274    5   38    0
Jul 08 18:38:39 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:39|  2   1  96   0   0|4092M  518M  201M 2931M|5007B 1501B|   0     0 |   0     0 |1080  1807 |1.04 1.26 0.94|1.0   0   0|   0     0 |   0     0 | 18  274    5   37    0
Jul 08 18:38:40 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:40|  3   1  95   0   0|4092M  518M  201M 2931M|5783B 1447B|   0     0 |   0     0 |1185  1898 |1.04 1.26 0.94|1.0   0 2.0|   0     0 |   0     0 | 18  274    5   37    0
Jul 08 18:38:41 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:41|  2   1  96   0   0|4092M  518M  201M 2931M|6357B 1543B|   0  6221k|   0   596 |1334  2072 |1.04 1.26 0.94|  0   0   0|   0     0 |   0     0 | 18  274    5   37    0
Jul 08 18:38:42 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:42|  4   2  93   1   0|4092M  517M  201M 2931M|4542B 1458B|   0   660k|   0  73.0 |1719  3083 |1.04 1.26 0.94|  0   0   0|   0     0 |   0     0 | 18  274    5   37    0
Jul 08 18:38:43 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:43|  2   0  95   0   0|4092M  517M  201M 2931M|4772B 1598B|  16k   88k|1.00  13.0 |1279  2213 |0.96 1.23 0.93|  0   0   0|   0     0 |   0     0 | 18  276    5   37    0
Jul 08 18:38:44 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:44|  2   0  96   0   0|4092M  517M  201M 2931M|7493B 1567B|   0     0 |   0     0 | 961  1651 |0.96 1.23 0.93|1.0   0   0|   0     0 |   0     0 | 18  276    5   37    0
Jul 08 18:38:45 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:45|  2   2  96   0   0|4092M  517M  201M 2931M|5964B 1694B|   0  2196k|   0   114 |1232  2294 |0.96 1.23 0.93|  0   0   0|   0     0 |   0     0 | 18  276    5   37    0
Jul 08 18:38:46 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:46|  1   0  96   0   0|4092M  517M  201M 2931M|  18k 1512B|   0    32k|   0  4.00 |1112  1733 |0.96 1.23 0.93|  0   0   0|   0     0 |   0     0 | 18  276    5   37    0
Jul 08 18:38:47 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:47|  2   0  96   0   0|4092M  517M  201M 2931M|  11k 1564B|   0     0 |   0     0 |1076  1704 |0.96 1.23 0.93|1.0   0   0|   0     0 |   0     0 | 18  276    5   33    0
Jul 08 18:38:48 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:48|  2   1  95   0   0|4092M  517M  201M 2931M|4896B 1571B|   0   260k|   0  24.0 |1298  2280 |0.88 1.21 0.93|1.0   0   0|   0     0 |   0     0 | 18  276    5   33    0
Jul 08 18:38:49 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:49| 35  12  53   0   0|3898M  711M  201M 2931M|4995B 1625B| 329k  626k|28.1  55.2 |2847  5067 |0.88 1.21 0.93|2.0   0  74|   0     0 |   0     0 | 18  224    5   37    0
Jul 08 18:38:50 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:50| 45   8  47   0   0|3948M  662M  201M 2932M|4587B 1798B|8201B 4100B|1.00  1.00 |1910  3531 |0.88 1.21 0.93|4.0   0 2.0|   0     0 |   0     0 | 18  224    5   37    0
Jul 08 18:38:51 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:51| 41  13  45   0   0|3849M  760M  201M 2932M|8412B 1261B|  20k    0 |3.00     0 |2063  3834 |0.88 1.21 0.93|1.0   0 5.0|   0     0 |   0     0 | 18  224    5   41    0
Jul 08 18:38:52 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:52| 21   7  71   0   0|3849M  760M  201M 2932M|6299B 1577B|   0   841k|   0  66.8 |1873  2955 |0.88 1.21 0.93|3.0   0   0|   0     0 |   0     0 | 18  224    5   41    0
Jul 08 18:38:53 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:53| 23   6  70   0   0|3718M  891M  201M 2932M|6092B 1512B|8190B  244k|2.00  26.0 |1829  3095 |0.97 1.23 0.93|1.0   0 8.0|   0     0 |   0     0 | 17  207    5   43    0
Jul 08 18:38:54 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:54| 24   3  72   0   0|3774M  835M  201M 2932M|6215B 1726B|  68k  156k|12.0  4.00 |1651  3575 |0.97 1.23 0.93|1.0 1.0   0|   0     0 |   0     0 | 17  207    5   43    0
Jul 08 18:38:55 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:55| 24   4  72   1   0|3804M  804M  201M 2933M|6807B 1513B| 989k  360k| 125  12.0 |1659  2848 |0.97 1.23 0.93|2.0   0   0|   0     0 |   0     0 | 17  209    5   43    0
Jul 08 18:38:56 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:56| 26   1  72   0   0|3859M  749M  201M 2933M|6243B 1457B|   0    96k|   0  6.00 |1208  1722 |0.97 1.23 0.93|2.0   0   0|   0     0 |   0     0 | 17  209    5   43    0
Jul 08 18:38:57 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:57| 29   5  66   0   0|3866M  740M  201M 2935M|4873B 1518B| 466k  165k|9.04  12.0 |3302  9306 |0.97 1.23 0.93|6.0   0 6.0|   0     0 |   0     0 | 18  213    5   47    0
Jul 08 18:38:58 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:58| 37   7  54   1   0|3971M  633M  201M 2937M|4059B 1653B| 554k  848k|89.6  87.6 |5212    14k|1.06 1.24 0.94|1.0   0   0|   0     0 |   0     0 | 18  234    5   54    0
Jul 08 18:38:59 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:38:59|  1   1  96   0   0|3971M  633M  201M 2937M|5609B 1714B|   0   764k|   0  5.00 |1095  1837 |1.06 1.24 0.94|2.0   0   0|   0     0 |   0     0 | 18  234    5   54    0
Jul 08 18:39:00 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:00|  5   2  92   0   0|3973M  631M  201M 2937M|7019B 1509B|   0   399k|   0  15.0 |1693  2485 |1.06 1.24 0.94|1.0   0 4.0|   0     0 |   0     0 | 18  234    5   54    0
Jul 08 18:39:01 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:01|  3   1  95   0   0|3974M  630M  201M 2937M|4854B 1791B|  32k 8554k|2.00   899 |1663  2202 |1.06 1.24 0.94|  0   0   0|   0     0 |   0     0 | 18  234    5   54    0
Jul 08 18:39:02 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:02|  6   1  91   0   0|3974M  630M  201M 2937M|5321B 1800B|   0   368k|   0  49.0 |1870  3165 |1.06 1.24 0.94|  0   0   0|   0     0 |   0     0 | 18  234    5   54    0
Jul 08 18:39:03 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:03|  4   2  93   0   0|3974M  630M  201M 2937M|  10k 1518B|   0   209k|   0  23.1 |1789  3093 |0.97 1.22 0.93|2.0   0   0|   0     0 |   0     0 | 18  234    5   54    0
Jul 08 18:39:04 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:04|  4   1  94   0   0|3974M  629M  201M 2937M|  16k 1526B|   0     0 |   0     0 |1815  3019 |0.97 1.22 0.93|1.0   0   0|   0     0 |   0     0 | 18  234    5   54    0
Jul 08 18:39:05 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:05|  5   1  93   0   0|3975M  629M  201M 2937M|4733B 1458B|   0     0 |   0     0 |1290  2107 |0.97 1.22 0.93|  0   0   0|   0     0 |   0     0 | 18  234    5   54    0
Jul 08 18:39:06 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:06|  2   1  95   0   0|3975M  629M  201M 2937M|  40k 1554B|   0     0 |   0     0 |1189  1819 |0.97 1.22 0.93|  0   0   0|   0     0 |   0     0 | 18  234    5   54    0
Jul 08 18:39:07 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:07|  3   1  95   0   0|3978M  626M  201M 2937M|5450B 1499B|   0    48k|   0  4.00 |1144  1941 |0.97 1.22 0.93|1.0   0   0|   0     0 |   0     0 | 18  236    5   54    0
Jul 08 18:39:08 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:08| 22   4  73   0   0|3990M  614M  201M 2937M|4929B 1457B|   0  1000k|   0  88.0 |2523  4422 |0.97 1.22 0.93|1.0   0 2.0|   0     0 |   0     0 | 18  246    5   54    0
Jul 08 18:39:09 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:09|  5   1  93   0   0|3993M  611M  201M 2937M|7480B 1404B|  32k   32k|3.00  4.00 |1221  2036 |0.97 1.22 0.93|  0   0   0|   0     0 |   0     0 | 18  246    5   54    0
Jul 08 18:39:10 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:10|  3   1  96   0   0|3994M  610M  201M 2937M|4744B 1459B|   0  4099B|   0  1.00 |1117  1792 |0.97 1.22 0.93|1.0   0 2.0|   0     0 |   0     0 | 18  246    5   52    0
Jul 08 18:39:11 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:11|  2   0  96   0   0|3994M  610M  201M 2937M|5251B 1457B|   0     0 |   0     0 |1073  1782 |0.97 1.22 0.93|  0   0   0|   0     0 |   0     0 | 18  246    5   52    0
Jul 08 18:39:12 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:12|  4   1  92   0   0|3994M  610M  201M 2937M|6579B 1458B|   0   696k|   0  79.0 |1843  3315 |0.97 1.22 0.93|  0   0 2.0|   0     0 |   0     0 | 18  250    5   52    0
Jul 08 18:39:13 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:13|  2   1  96   0   0|3994M  610M  201M 2937M|5330B 1291B|   0    92k|   0  14.0 |1297  2173 |0.89 1.20 0.93|1.0   0   0|   0     0 |   0     0 | 18  250    5   52    0
Jul 08 18:39:14 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:14|  2   0  96   0   0|3994M  610M  201M 2937M|8704B 1408B|   0    44k|   0  3.00 |1095  1767 |0.89 1.20 0.93|  0   0   0|   0     0 |   0     0 | 18  250    5   52    0
Jul 08 18:39:15 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:15|  2   1  96   0   0|3994M  610M  201M 2937M|5189B 1575B|  12k  262k|2.01  20.1 |1066  1851 |0.89 1.20 0.93|  0   0   0|   0     0 |   0     0 | 18  250    5   52    0
Jul 08 18:39:16 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:16|  2   0  96   0   0|3994M  610M  201M 2937M|4514B 1510B|   0    32k|   0  4.00 | 995  1706 |0.89 1.20 0.93|  0   0   0|   0     0 |   0     0 | 18  250    5   52    0
Jul 08 18:39:17 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:17|  2   0  96   0   0|3994M  610M  201M 2937M|5839B 1382B|   0     0 |   0     0 | 973  1653 |0.89 1.20 0.93|1.0   0   0|   0     0 |   0     0 | 18  250    5   52    0
Jul 08 18:39:18 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:18|  2   1  95   0   0|3994M  610M  201M 2937M|4657B 1296B|   0   436k|   0  33.0 |1465  2662 |0.82 1.18 0.92|1.0   0   0|   0     0 |   0     0 | 18  250    5   52    0
Jul 08 18:39:19 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:19|  2   1  95   0   0|3994M  610M  201M 2937M|6751B 1652B|   0   248k|   0  22.0 |1219  2026 |0.82 1.18 0.92|  0   0 2.0|   0     0 |   0     0 | 18  254    5   52    0
Jul 08 18:39:20 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:20|  2   1  96   0   0|3994M  609M  201M 2937M|4502B  973B|   0     0 |   0     0 |1120  1792 |0.82 1.18 0.92|  0   0 2.0|   0     0 |   0     0 | 18  254    5   52    0
Jul 08 18:39:21 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:21|  2   1  96   0   0|3994M  609M  201M 2937M|9753B 1616B|   0     0 |   0     0 |1071  1640 |0.82 1.18 0.92|  0   0   0|   0     0 |   0     0 | 18  254    5   52    0
Jul 08 18:39:22 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:22|  2   1  94   0   0|3994M  609M  201M 2937M|5348B 1454B|   0   630k|   0  63.8 |1732  3024 |0.82 1.18 0.92|1.0   0   0|   0     0 |   0     0 | 18  254    5   52    0
Jul 08 18:39:23 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:23|  7  10  81   0   0|4003M  601M  201M 2937M|6908B 1628B|   0    84k|   0  11.1 |2578  4330 |0.92 1.19 0.93|1.0   0 246|   0     0 |   0     0 | 18  254    5   52    0
Jul 08 18:39:24 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:24| 19   8  72   0   0|4059M  545M  201M 2937M|5584B 1531B|   0     0 |   0     0 |1799  2654 |0.92 1.19 0.93|2.0   0  94|   0     0 |   0     0 | 18  254    5   52    0
Jul 08 18:39:25 jammy-provider-cloud-0000007313 dstat.sh[57760]: 08-07 18:39:25| 24   5  70   1   0|4091M  512M  201M 2937M|6561B 1572B|  24k 2735k|3.01   167 |2908  5237 |0.92 1.19 0.93|1.0   0 1.0|   0     0 |   0     0 | 18  260    5   52    0
