Jul 10 16:44:04 jammy-provider-cloud-0000007326 systemd[1]: Started Devstack devstack@dstat.service.
Jul 10 16:44:04 jammy-provider-cloud-0000007326 dstat.sh[57632]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 10 16:44:04 jammy-provider-cloud-0000007326 dstat.sh[57632]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 10 16:47:06 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:06| 15  13  72   0   0|1636M 1027M  170M 4910M|6238B 1717B| 160k   20k|10.0  3.01 |2273  3433 |1.73 1.41 0.77|2.0   0 260|   0     0 |   0     0 | 10   48    3   40    0
Jul 10 16:47:07 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:07| 13  10  76   0   0|1639M 1023M  170M 4910M|4502B 1617B|   0    40k|   0  2.00 |3840  7050 |1.73 1.41 0.77|  0   0 119|   0     0 |   0     0 | 10   48    3   40    0
Jul 10 16:47:08 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:08|  1   0  98   0   0|1640M 1023M  170M 4910M|6618B 1606B|   0   284k|   0  2.00 | 630   959 |1.73 1.41 0.77|  0   0 3.0|   0     0 |   0     0 | 10   48    3   40    0
Jul 10 16:47:09 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:09|  1   1  98   0   0|1639M 1023M  170M 4910M|8539B 1652B|   0  1532k|   0  5.00 | 659  1006 |1.73 1.41 0.77|  0   0 2.0|   0     0 |   0     0 | 10   48    3   40    0
Jul 10 16:47:10 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:10|  0   1  98   0   0|1640M 1023M  170M 4910M|4668B 1620B|   0   196k|   0  12.0 | 770  1359 |1.73 1.41 0.77|1.0   0 2.0|   0     0 |   0     0 | 10   48    3   40    0
Jul 10 16:47:11 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:11|  2   3  94   0   0|1574M 1088M  170M 4910M|6445B 1714B|   0   428k|   0  30.0 |1097  1759 |1.59 1.39 0.77|  0   0  47|   0     0 |   0     0 | 10   48    3   40    0
Jul 10 16:47:12 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:12| 16  15  67   0   0|1580M 1082M  170M 4910M|6489B 1619B|   0  4095B|   0  1.00 |4610  9077 |1.59 1.39 0.77|  0   0 258|   0     0 |   0     0 | 10   48    3   40    0
Jul 10 16:47:13 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:13| 12  20  69   0   0|1633M 1029M  170M 4910M|5648B 1735B|   0   894k|   0   152 |4324  8302 |1.59 1.39 0.77|1.0   0 389|   0     0 |   0     0 | 11   48    3   40    0
Jul 10 16:47:14 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:14| 15  13  71   0   0|1622M 1040M  170M 4910M|  42k 1691B|   0   583k|   0  16.0 |3981  7790 |1.59 1.39 0.77|  0   0 217|   0     0 |   0     0 | 11   48    3   40    0
Jul 10 16:47:15 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:15|  6  10  84   0   0|1626M 1036M  170M 4910M|6148B 1586B|   0     0 |   0     0 |1620  2434 |1.59 1.39 0.77|2.0   0 148|   0     0 |   0     0 | 13   50    3   40    0
Jul 10 16:47:16 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:16| 16  17  67   0   0|1626M 1036M  170M 4910M|8310B 1619B|   0    28k|   0  5.99 |4506  8182 |1.78 1.43 0.78|1.0   0 250|   0     0 |   0     0 | 13   50    3   41    0
Jul 10 16:47:17 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:17| 10  20  70   0   0|1630M 1032M  170M 4910M|  10k 1644B|   0    36k|   0  9.02 |2907  4620 |1.78 1.43 0.78|1.0   0 397|   0     0 |   0     0 | 13   50    3   41    0
Jul 10 16:47:18 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:18| 21  19  59   0   0|1639M 1023M  170M 4910M|7614B 1618B|   0    48k|   0  7.99 |5728  9162 |1.78 1.43 0.78|2.0   0 344|   0     0 |   0     0 | 13   50    3   35    0
Jul 10 16:47:19 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:19| 34  13  51   0   0|1708M  954M  170M 4910M|  10k 1712B|   0   244k|   0  5.99 |3847  8196 |1.78 1.43 0.78|2.0   0 184|   0     0 |   0     0 | 13   50    3   35    0
Jul 10 16:47:20 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:20| 25   6  68   0   0|1773M  887M  170M 4911M|7507B 1620B|  32k  340k|2.00  20.0 |1793  3466 |1.78 1.43 0.78|2.0   0  10|   0     0 |   0     0 | 13   58    3   37    0
Jul 10 16:47:21 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:21| 22   4  73   1   0|1834M  827M  170M 4911M|5574B 1694B|   0  6833k|   0   329 |1530  2387 |1.80 1.44 0.79|1.0   0 6.0|   0     0 |   0     0 | 13   58    3   37    0
Jul 10 16:47:22 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:22| 10   3  87   0   0|1853M  807M  170M 4912M|7999B 1512B|   0   460k|   0  28.0 |1536  2956 |1.80 1.44 0.79|  0   0 4.0|   0     0 |   0     0 | 13   58    3   36    0
Jul 10 16:47:23 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:23|  2   3  93   0   0|1797M  863M  170M 4912M|6480B 2089B|   0  5782k|   0   368 |1378  2016 |1.80 1.44 0.79|2.0   0  43|   0     0 |   0     0 | 13   58    4   36    0
Jul 10 16:47:24 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:24| 17  13  68   0   0|1817M  842M  170M 4912M|5301B 1690B|   0  1731k|   0   242 |5676    12k|1.80 1.44 0.79|  0   0 258|   0     0 |   0     0 | 12   56    4   34    0
Jul 10 16:47:25 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:25| 21  14  66   0   0|1858M  801M  170M 4912M|5633B 1567B|   0     0 |   0     0 |5724    10k|1.80 1.44 0.79|1.0   0 276|   0     0 |   0     0 | 13   56    4   34    0
Jul 10 16:47:26 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:26| 17  17  63   0   0|1865M  795M  170M 4912M|4528B 1732B|   0    24k|   0  4.99 |5159    11k|2.06 1.50 0.81| 15   0 355|   0     0 |   0     0 | 13   50    4   31    0
Jul 10 16:47:27 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:27| 15   7  77   0   0|1864M  796M  170M 4912M|7558B 1623B|   0  4103B|   0  1.00 |3067  7033 |2.06 1.50 0.81|  0   0  45|   0     0 |   0     0 | 13   58    4   31    0
Jul 10 16:47:28 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:28| 23  12  65   0   0|1647M 1012M  170M 4912M|7971B 1666B|   0   225k|   0  5.01 |1850  3120 |2.06 1.50 0.81|2.0   0 203|   0     0 |   0     0 | 13   50    4   26    0
Jul 10 16:47:29 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:29| 30  22  47   0   0|1710M  950M  170M 4912M|8968B 1586B|   0   188k|   0  3.00 |3013  4900 |2.06 1.50 0.81|2.0   0 437|   0     0 |   0     0 | 13   50    4   26    0
Jul 10 16:47:30 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:30| 38  22  39   0   0|1800M  859M  170M 4913M|6344B 1734B|   0    36k|   0  8.99 |5224  9434 |2.06 1.50 0.81|4.0   0 328|   0     0 |   0     0 | 13   58    4   27    0
Jul 10 16:47:31 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:31| 46  15  39   0   0|1900M  758M  170M 4913M|8134B 1622B|   0    32k|   0  7.01 |2212  2849 |2.05 1.51 0.82|3.0   0 178|   0     0 |   0     0 | 13   58    4   27    0
Jul 10 16:47:32 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:32| 28   5  67   0   0|1959M  699M  170M 4914M|5954B 1615B|   0   491k|   0  1.00 |2023  4961 |2.05 1.51 0.82|2.0   0 6.0|   0     0 |   0     0 | 13   58    4   24    0
Jul 10 16:47:33 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:33| 25   2  71   0   0|1985M  671M  170M 4915M|8682B 1560B| 139k    0 |34.9     0 |1102  1726 |2.05 1.51 0.82|2.0   0 5.0|   0     0 |   0     0 | 13   60    4   24    0
Jul 10 16:47:34 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:34| 25   6  52  15   0|1984M  656M  170M 4931M|7229B 1717B|   0    33M|   0  3125 |  12k   27k|2.05 1.51 0.82|3.0 1.0 4.0|   0     0 |   0     0 | 13   60    4   23    0
Jul 10 16:47:35 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:35| 37  12  47   4   0|2124M  510M  170M 4936M|4500B 1713B|   0    56M|   0  1115 |8926    21k|2.05 1.51 0.82|4.0   0  13|   0     0 |   0     0 | 14   81    4   33    0
Jul 10 16:47:36 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:36| 14  18  65   0   0|2168M  465M  170M 4937M|5506B 1512B|   0  5138k|   0   159 |3529  7513 |2.37 1.58 0.85|1.0   0 284|   0     0 |   0     0 | 14   85    4   32    0
Jul 10 16:47:37 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:37| 11  20  68   0   0|2170M  464M  170M 4937M|4540B 1662B|   0   932k|   0  52.0 |2537  3606 |2.37 1.58 0.85|1.0   0 258|   0     0 |   0     0 | 14   85    4   32    0
Jul 10 16:47:38 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:38| 13  19  68   0   0|2170M  463M  170M 4937M|6977B 1699B|   0   911k|   0  51.1 |3326  6098 |2.37 1.58 0.85| 12   0 283|   0     0 |   0     0 | 14   85    4   26    0
Jul 10 16:47:39 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:39| 33  14  52   0   0|2238M  395M  170M 4937M|5591B 1689B|   0    11M|   0   674 |4506    11k|2.37 1.58 0.85|2.0   0 162|   0     0 |   0     0 | 14   86    4   26    0
Jul 10 16:47:40 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:40| 43   6  51   0   0|2333M  299M  170M 4938M|5300B 1711B|   0   722k|   0  42.1 |2054  3085 |2.37 1.58 0.85|1.0   0  33|   0     0 |   0     0 | 14   89    4   27    0
Jul 10 16:47:41 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:41|  8  20  71   1   0|2335M  297M  170M 4938M|4806B 1567B|   0   700k|   0  44.0 |2718  4228 |2.26 1.58 0.85|1.0   0 322|   0     0 |   0     0 | 14   89    4   27    0
Jul 10 16:47:42 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:42|  8  19  72   0   0|2338M  294M  170M 4938M|8337B 1618B|   0    68k|   0  6.99 |2574  3843 |2.26 1.58 0.85|1.0   0 281|   0     0 |   0     0 | 14   89    4   27    0
Jul 10 16:47:43 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:43|  8  20  71   0   0|2337M  295M  170M 4938M|5983B 1512B|   0   104k|   0  10.0 |2572  3760 |2.26 1.58 0.85|1.0   0 309|   0     0 |   0     0 | 14   89    4   27    0
Jul 10 16:47:44 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:44| 21   5  72   0   0|2394M  238M  170M 4938M|  42k 1710B|   0  4095B|   0  1.00 |1731  2569 |2.26 1.58 0.85|2.0   0  49|   0     0 |   0     0 | 14   89    4   27    0
Jul 10 16:47:45 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:45| 21   7  70   0   0|2356M  276M  170M 4938M|8162B 1693B|   0   276k|   0  33.0 |2131  3391 |2.26 1.58 0.85|1.0   0  68|   0     0 |   0     0 | 14  101    4   28    0
Jul 10 16:47:46 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:46| 28   3  67   0   0|2419M  213M  170M 4938M|6805B 1620B|   0   232k|   0  29.0 |1566  2503 |2.48 1.63 0.87|1.0   0 3.0|   0     0 |   0     0 | 14  109    4   28    0
Jul 10 16:47:47 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:47| 28   4  66   1   0|2464M  168M  170M 4939M|5218B 1619B|   0  1471k|   0   201 |3498  6613 |2.48 1.63 0.87|1.0   0 2.0|   0     0 |   0     0 | 14  112    4   30    0
Jul 10 16:47:48 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:48| 18   9  73   0   0|2458M  174M  170M 4939M|7630B 1620B|   0   684k|   0  45.0 |1613  2303 |2.48 1.63 0.87|1.0   0 111|   0     0 |   0     0 | 14  112    4   30    0
Jul 10 16:47:49 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:49| 26   3  68   1   0|2487M  144M  170M 4939M|  11k 1567B|   0  1084k|   0   117 |2750  5381 |2.48 1.63 0.87|3.0   0 2.0|   0     0 |   0     0 | 14  112    4   31    0
Jul 10 16:47:50 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:50| 44   9  47   1   0|2514M  122M  170M 4935M|5113B 1557B|   0  3920k|   0   221 |2286  3563 |2.48 1.63 0.87|2.0   0  96|   0     0 |   0     0 | 14  114    4   31    0
Jul 10 16:47:51 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:51| 28   5  66   0   0|2515M  143M  169M 4914M|7645B 1616B| 379k 6472k|23.9   612 |1840  2556 |2.44 1.64 0.88|1.0   0  60|   0     0 |   0     0 | 14  116    4   32    0
Jul 10 16:47:52 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:52| 23   5  73   0   0|2489M  187M  169M 4896M|6644B 1623B| 176k    0 |2.00     0 |1472  2177 |2.44 1.64 0.88|1.0   0  53|   0     0 |   0     0 | 14  116    4   33    0
Jul 10 16:47:53 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:53| 23   3  73   1   0|2542M  134M  169M 4896M|6468B 1621B| 132k  568k|4.00  37.0 |1383  2242 |2.44 1.64 0.88|1.0   0   0|   0     0 |   0     0 | 14  118    4   33    0
Jul 10 16:47:54 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:54| 22   6  72   0   0|2544M  133M  169M 4896M|6803B 1748B|   0   443k|   0  46.9 |1997  3135 |2.44 1.64 0.88|1.0   0  82|   0     0 |   0     0 | 14  116    4   34    0
Jul 10 16:47:55 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:55| 21   5  72   0   0|2522M  154M  169M 4896M|6311B 1694B|   0   228k|   0  13.0 |1525  2122 |2.44 1.64 0.88|1.0   0  55|   0     0 |   0     0 | 14  116    4   35    0
Jul 10 16:47:56 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:56| 25   3  71   1   0|2556M  121M  169M 4896M|5809B 1621B|   0  1449k|   0   167 |2322  4393 |2.32 1.63 0.88|3.0   0 1.0|   0     0 |   0     0 | 14  120    4   35    0
Jul 10 16:47:57 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:57| 24   5  70   0   0|2540M  136M  169M 4896M|5494B 1460B|   0  1450k|   0   138 |2563  4791 |2.32 1.63 0.88|1.0   0  53|   0     0 |   0     0 | 14  118    4   36    0
Jul 10 16:47:58 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:58| 25   4  71   0   0|2578M  130M  168M 4865M|5915B 1620B|1524k  804k| 146  89.0 |2289  3910 |2.32 1.63 0.88|1.0   0 1.0|   0     0 |   0     0 | 14  122    4   37    0
Jul 10 16:47:59 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:47:59| 33   5  61   1   0|2552M  156M  168M 4865M|5537B 1616B| 547k 5477k|39.9   385 |3760  7338 |2.32 1.63 0.88|1.0   0  70|   0     0 |   0     0 | 14  121    4   38    0
Jul 10 16:48:00 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:00| 24   3  72   0   0|2589M  134M  168M 4851M|4513B 1624B|  60k  718k|5.01  79.2 |1716  2962 |2.32 1.63 0.88|1.0   0   0|   0     0 |   0     0 | 14  123    4   38    0
Jul 10 16:48:01 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:01| 19   8  71   0   0|2565M  158M  168M 4851M|6076B 1617B| 411k  595k|18.0  46.9 |1991  3289 |2.30 1.63 0.88|1.0   0 147|   0     0 |   0     0 | 14  121    4   39    0
Jul 10 16:48:02 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:02| 26   3  70   0   0|2590M  132M  168M 4851M|5510B 1619B|   0   855k|   0  87.9 |2574  4494 |2.30 1.63 0.88|1.0   0 2.0|   0     0 |   0     0 | 14  123    4   39    0
Jul 10 16:48:03 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:03| 35  10  52   1   0|2558M  161M  168M 4854M|  13k 1784B|3089k 4402k|95.8   332 |4809  9785 |2.30 1.63 0.88|2.0   0 162|   0     0 |   0     0 | 14  121    4   39    0
Jul 10 16:48:04 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:04| 22   8  69   0   0|2602M  117M  168M 4855M|5791B 2012B| 744k  422k|8.04  31.2 |1892  3256 |2.30 1.63 0.88|1.0   0 128|   0     0 |   0     0 | 14  121    4   39    0
Jul 10 16:48:05 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:05| 20  13  67   0   0|2549M  185M  168M 4840M|7796B 1658B|4087B  479k|1.00  37.9 |2831  4667 |2.30 1.63 0.88|1.0   0 208|   0     0 |   0     0 | 14  121    4   41    0
Jul 10 16:48:06 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:06| 12  20  68   0   0|2555M  178M  168M 4841M|7467B 2042B| 293k  469k|16.0  43.1 |3389  5748 |2.19 1.62 0.89|1.0   0 408|   0     0 |   0     0 | 14  123    4   41    0
Jul 10 16:48:07 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:07| 25  16  57   0   0|2582M  150M  168M 4842M|9085B 1621B|1100k  316k|25.0  20.0 |4292  9353 |2.19 1.62 0.89|3.0   0 254|   0     0 |   0     0 | 14  123    4   41    0
Jul 10 16:48:08 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:08| 30  23  45   0   0|2631M  131M  167M 4813M|6453B 1800B| 944k 4768k|20.0   387 |3739  6421 |2.19 1.62 0.89|3.0   0 519|   0     0 |   0     0 | 14  123    4   41    0
Jul 10 16:48:09 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:09| 43  22  33   0   0|2744M  121M  166M 4713M|4942B 1687B| 467k 3774k|61.9   399 |4743    15k|2.19 1.62 0.89|7.0   0 255|   0     0 |   0     0 | 16  135    4   41    0
Jul 10 16:48:10 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:10| 54  25  20   0   0|2832M  120M  164M 4630M|6434B 1698B| 465k 3749k|49.1   270 |3654  9142 |2.19 1.62 0.89|3.0   0 486|   0     0 |   0     0 | 16  135    4   41    0
Jul 10 16:48:11 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:11| 60  19  19   0   0|2912M  126M  161M 4548M|5234B 1702B|4620k  139k| 191  10.9 |3634    21k|2.26 1.65 0.90|5.0   0 275|   0     0 |   0     0 | 16  145    4   41    0
Jul 10 16:48:12 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:12| 40  22  38   0   0|2989M  118M  159M 4482M|6148B 1457B|1136k 5886k|29.0   397 |4559  7813 |2.26 1.65 0.90|3.0   0 457|   0     0 |   0     0 | 16  151    4   41    0
Jul 10 16:48:13 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:13| 27  22  51   0   0|3024M  127M  159M 4440M|6104B 1627B|1466k  924k| 111   137 |3609  5956 |2.26 1.65 0.90|1.0   0 412|   0     0 |   0     0 | 17  151    4   41    0
Jul 10 16:48:14 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:14| 19  22  57   0   0|3049M  125M  160M 4417M|  42k 1619B| 976k  284k|42.0  25.0 |5682    13k|2.26 1.65 0.90|2.0   0 301|   0     0 |   0     0 | 17  151    4   42    0
Jul 10 16:48:15 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:15| 30  21  48   0   0|3079M  125M  160M 4388M|8573B 1777B|4108B 1885k|1.00   298 |4194  7390 |2.26 1.65 0.90|2.0   0 507|   0     0 |   0     0 | 17  153    4   41    0
Jul 10 16:48:16 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:16| 39  19  41   0   0|3151M  126M  160M 4317M|5860B 1620B|  28k 1748k|2.00   274 |5383    13k|2.32 1.67 0.91|3.0   0 253|   0     0 |   0     0 | 17  155    4   41    0
Jul 10 16:48:17 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:17| 38  26  35   0   0|3261M  127M  160M 4208M|7288B 1688B| 915k 4883k|15.0   402 |5876    12k|2.32 1.67 0.91|4.0   0 561|   0     0 |   0     0 | 17  165    4   40    0
Jul 10 16:48:18 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:18| 31  25  43   0   0|3344M  127M  160M 4127M|6396B 1529B|4087B  531k|1.00  38.9 |5473    11k|2.32 1.67 0.91|1.0   0 541|   0     0 |   0     0 | 17  171    4   40    0
Jul 10 16:48:19 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:19| 11  22  66   0   0|3352M  122M  160M 4124M|  10k 1790B|  24k 4624k|3.00   390 |3504  5265 |2.32 1.67 0.91|2.0   0 343|   0     0 |   0     0 | 17  177    4   40    0
Jul 10 16:48:20 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:20| 22  17  59   1   0|3375M  126M  160M 4097M|5681B 1623B|  80k 1743k|4.01   261 |5161  8628 |2.32 1.67 0.91|3.0   0 198|   0     0 |   0     0 | 17  177    4   40    0
Jul 10 16:48:21 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:21| 46   8  46   0   0|3497M  127M  160M 3977M|7048B 1620B|  48k  172k|6.00  10.0 |1688  2231 |2.29 1.68 0.91|2.0   0  34|   0     0 |   0     0 | 17  177    4   36    0
Jul 10 16:48:22 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:22| 46   7  46   0   0|3596M  127M  160M 3879M|8527B 1620B|1648k  504k|44.0  69.0 |1945  2863 |2.29 1.68 0.91|1.0   0 7.0|   0     0 |   0     0 | 17  182    4   36    0
Jul 10 16:48:23 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:23| 29  19  52   0   0|3542M  182M  160M 3878M|8490B 1621B|  80k  544k|9.00  33.0 |3472  6464 |2.29 1.68 0.91|2.0   0 494|   0     0 |   0     0 | 17  181    4   36    0
Jul 10 16:48:24 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:24| 43  22  35   0   0|3537M  185M  160M 3881M|5591B 1620B|  60k  612k|5.00  43.0 |5237    15k|2.29 1.68 0.91|4.0 1.0 477|   0     0 |   0     0 | 17  195    4   36    0
Jul 10 16:48:25 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:25| 63  20  17   1   0|3637M  131M  160M 3836M|4769B 1730B|2953k 7073k|57.0   473 |5346    12k|2.29 1.68 0.91| 10   0 202|   0     0 |   0     0 | 17  203    4   37    0
Jul 10 16:48:26 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:26| 80  17   3   0   0|3742M  127M  160M 3738M|5144B 1459B| 468k 5238k|6.00   331 |2682  5783 |2.59 1.75 0.94|5.0   0  66|   0     0 |   0     0 | 17  214    4   37    0
Jul 10 16:48:27 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:27| 76  15   7   0   0|3788M  142M  160M 3678M|7084B 1693B|  84k 1826k|4.00  56.0 |3995    14k|2.59 1.75 0.94|4.0   0  90|   0     0 |   0     0 | 17  221    4   46    0
Jul 10 16:48:28 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:28| 43  31  24   1   0|3777M  167M  160M 3664M|5810B 1621B|4097B   16M|1.00   555 |5563    11k|2.59 1.75 0.94|3.0   0 479|   0     0 |   0     0 | 17  223    4   47    0
Jul 10 16:48:29 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:29| 51  26  21   0   0|3810M  130M  160M 3669M|7409B 1618B|  12k  396k|3.00  16.0 |8991    36k|2.59 1.75 0.94|4.0   0 232|   0     0 |   0     0 | 17  224    4   43    0
Jul 10 16:48:30 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:30| 53  26  20   0   0|3864M  132M  160M 3613M|7601B 1658B|  24k  503k|5.98  43.9 |4195  9018 |2.59 1.75 0.94|7.0   0 613|   0     0 |   0     0 | 17  223    4   43    0
Jul 10 16:48:31 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:31| 66  21  13   0   0|3905M  123M  160M 3580M|7471B 1685B| 195k  806k|23.9  59.8 |7222    15k|3.34 1.92 1.00|7.0   0 328|   0     0 |   0     0 | 17  225    4   43    0
Jul 10 16:48:32 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:32| 57  24  18   0   0|3960M  163M  160M 3487M|6695B 1630B|  60k  467k|4.02  38.2 |5793    12k|3.34 1.92 1.00|6.0   0 413|   0     0 |   0     0 | 17  231    4   43    0
Jul 10 16:48:33 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:33| 68  17  13   0   0|4074M  131M  160M 3407M|5975B 1620B|  32k   20M|2.00  1000 |6583    16k|3.34 1.92 1.00|5.0   0 209|   0     0 |   0     0 | 17  239    4   44    0
Jul 10 16:48:34 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:34| 69   9  22   0   0|4162M  130M  160M 3322M|6015B 1586B|   0   272k|   0  16.0 |2363  3253 |3.34 1.92 1.00|4.0   0 6.0|   0     0 |   0     0 | 17  242    4   44    0
Jul 10 16:48:35 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:35| 59  17  22   0   0|4163M  158M  160M 3293M|5718B 1702B|1588k 1228k|43.0   114 |4808    12k|3.34 1.92 1.00|3.0   0 199|   0     0 |   0     0 | 17  253    4   50    0
Jul 10 16:48:36 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:36| 50  23  26   0   0|4151M  170M  160M 3293M|6587B 1619B| 844k 1503k|26.0   167 |4634  9285 |3.32 1.94 1.01|4.0   0 449|   0     0 |   0     0 | 17  254    4   40    0
Jul 10 16:48:37 jammy-provider-cloud-0000007326 dstat.sh[57632]: 10-07 16:48:37| 50  22  26   1   0|4209M  130M  160M 3275M|7071B 1620B|4384k 1687k|87.0  91.0 |6504    11k|3.32 1.94 1.01|4.0   0 270|   0     0 |   0     0 | 17  254    4   41    0
