Apr 21 11:47:08 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 21 11:47:09 ubuntu dstat.sh[65411]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 21 11:47:09 ubuntu dstat.sh[65411]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 21 11:56:07 ubuntu dstat.sh[65411]: 21-04 11:56:07| 18   9  72   0   0|5175M  143M  184M 2311M|5000B 1626B| 245k 3574k|14.1   181 |2883  2113 |1.39 1.82 1.27|1.0   0  41|   0     0 |           | 18  328    0   11    0
Apr 21 11:56:08 ubuntu dstat.sh[65411]: 21-04 11:56:08| 25   2  71   0   0|5158M  165M  184M 2307M|4855B 1660B| 100k 3404k|9.99   245 |2610  2062 |1.36 1.81 1.27|1.0   0  12|   0     0 |           | 18  328    0   11    0
Apr 21 11:56:09 ubuntu dstat.sh[65411]: 21-04 11:56:09|  2   2  95   0   0|5115M  264M  184M 2252M|4161B 1291B|   0   171k|   0  7.97 |1359  1629 |1.36 1.81 1.27|  0   0 6.0|   0     0 |           | 18  328    0    6    0
Apr 21 11:56:10 ubuntu dstat.sh[65411]: 21-04 11:56:10|  1   0  97   0   0|5112M  267M  184M 2252M|4222B 1242B|   0     0 |   0     0 | 864  1256 |1.36 1.81 1.27|1.0   0   0|   0     0 |           | 18  328    0    6    0
Apr 21 11:56:11 ubuntu dstat.sh[65411]: 21-04 11:56:11|  2   1  95   0   0|5111M  267M  184M 2252M|4488B 1512B|   0     0 |   0     0 |1153  1420 |1.36 1.81 1.27|  0   0   0|   0     0 |           | 18  328    0    6    0
Apr 21 11:56:12 ubuntu dstat.sh[65411]: 21-04 11:56:12|  2   1  96   0   0|5110M  269M  184M 2252M|4339B 1458B|   0     0 |   0     0 | 998  1349 |1.36 1.81 1.27|  0   0 1.0|   0     0 |           | 18  328    0    6    0
Apr 21 11:56:13 ubuntu dstat.sh[65411]: 21-04 11:56:13|  1   0  97   0   0|5108M  270M  184M 2252M|4666B 1566B|   0   116k|   0  2.00 | 968  1320 |1.33 1.80 1.27|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:14 ubuntu dstat.sh[65411]: 21-04 11:56:14|  1   1  96   0   0|5107M  271M  184M 2252M|4707B 1458B|   0   120k|   0  9.00 |1079  1393 |1.33 1.80 1.27|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:15 ubuntu dstat.sh[65411]: 21-04 11:56:15|  1   1  97   0   0|5106M  273M  184M 2252M|4755B 1506B|   0    72k|   0  7.97 | 985  1365 |1.33 1.80 1.27|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:16 ubuntu dstat.sh[65411]: 21-04 11:56:16|  2   1  97   0   0|5105M  274M  184M 2252M|4372B 1506B|   0     0 |   0     0 | 912  1294 |1.33 1.80 1.27|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:17 ubuntu dstat.sh[65411]: 21-04 11:56:17|  1   0  97   0   0|5104M  274M  184M 2252M|4878B 1458B|   0   624k|   0   135 | 966  1375 |1.33 1.80 1.27|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:18 ubuntu dstat.sh[65411]: 21-04 11:56:18|  3   1  94   0   0|5104M  274M  184M 2252M|4506B 1404B|   0   324k|   0  29.0 |1331  1881 |1.23 1.77 1.26|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:19 ubuntu dstat.sh[65411]: 21-04 11:56:19|  2   1  97   0   0|5104M  274M  184M 2252M|4698B 1458B|   0   176k|   0  19.0 |1127  1643 |1.23 1.77 1.26|  0   0 1.0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:20 ubuntu dstat.sh[65411]: 21-04 11:56:20|  2   1  96   0   0|5104M  274M  184M 2252M|4665B 1566B|   0   120k|   0  13.0 |1373  2003 |1.23 1.77 1.26|  0   0 1.0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:21 ubuntu dstat.sh[65411]: 21-04 11:56:21|  2   1  97   0   0|5104M  274M  184M 2252M|4625B 1637B|   0  4098B|   0  1.00 |1074  1392 |1.23 1.77 1.26|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:22 ubuntu dstat.sh[65411]: 21-04 11:56:22|  1   0  97   0   0|5105M  274M  184M 2252M|5054B 1625B|   0   265k|   0  16.0 |1050  1488 |1.23 1.77 1.26|  0   0 1.0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:23 ubuntu dstat.sh[65411]: 21-04 11:56:23|  1   1  97   0   0|5105M  274M  184M 2252M|5193B 1611B|   0    36k|   0  3.98 |1015  1415 |1.13 1.74 1.25|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:24 ubuntu dstat.sh[65411]: 21-04 11:56:24|  1   1  97   0   0|5105M  274M  184M 2252M|5264B 1465B|   0     0 |   0     0 | 993  1366 |1.13 1.74 1.25|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:25 ubuntu dstat.sh[65411]: 21-04 11:56:25|  1   1  97   0   0|5105M  274M  184M 2252M|4085B  754B|   0     0 |   0     0 | 921  1339 |1.13 1.74 1.25|3.0   0 2.0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:26 ubuntu dstat.sh[65411]: 21-04 11:56:26|  1   1  97   0   0|5105M  274M  184M 2252M|4060B 1242B|   0  8193B|   0  1.00 | 994  1360 |1.13 1.74 1.25|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:27 ubuntu dstat.sh[65411]: 21-04 11:56:27|  2   1  95   0   0|5105M  274M  184M 2252M|4725B 1566B|   0   288k|   0  27.0 |1330  1973 |1.13 1.74 1.25|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:28 ubuntu dstat.sh[65411]: 21-04 11:56:28|  3   1  96   0   0|5105M  274M  184M 2252M|4699B 1458B|   0   112k|   0  15.0 |1294  1838 |1.04 1.71 1.25|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:29 ubuntu dstat.sh[65411]: 21-04 11:56:29|  1   1  97   0   0|5105M  274M  184M 2252M|4337B 1458B|   0    48k|   0  6.00 |1040  1423 |1.04 1.71 1.25|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:30 ubuntu dstat.sh[65411]: 21-04 11:56:30|  1   1  97   0   0|5105M  274M  184M 2252M|4773B 1512B|   0   228k|   0  17.0 |1019  1453 |1.04 1.71 1.25|1.0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:31 ubuntu dstat.sh[65411]: 21-04 11:56:31|  1   1  97   0   0|5105M  274M  184M 2252M|4748B 1660B|   0    32k|   0  4.00 |1061  1428 |1.04 1.71 1.25|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:32 ubuntu dstat.sh[65411]: 21-04 11:56:32|  8   3  88   0   0|5133M  246M  184M 2252M|4702B 1509B| 255k 8174B|2.00  1.00 |1479  1476 |1.04 1.71 1.25|1.0   0 4.0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:33 ubuntu dstat.sh[65411]: 21-04 11:56:33| 19   8  71   0   0|5160M  218M  184M 2252M|4665B 1516B| 513k  947k|4.01   200 |2597  1892 |1.03 1.69 1.25|1.0   0 8.0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:34 ubuntu dstat.sh[65411]: 21-04 11:56:34|  7   3  88   1   0|5153M  225M  184M 2252M|5008B 1511B| 260k 3313k|3.00  50.0 |1801  1967 |1.03 1.69 1.25|1.0   0 2.0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:35 ubuntu dstat.sh[65411]: 21-04 11:56:35|  2   1  96   0   0|5146M  232M  184M 2252M|4471B 1512B|   0    88k|   0  12.0 |1340  1899 |1.03 1.69 1.25|  0   0 1.0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:36 ubuntu dstat.sh[65411]: 21-04 11:56:36|  1   0  96   0   0|5143M  236M  184M 2252M|4819B 1621B|   0    92k|   0  12.0 |1179  1659 |1.03 1.69 1.25|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:37 ubuntu dstat.sh[65411]: 21-04 11:56:37|  2   1  96   0   0|5140M  239M  184M 2252M|4920B 1620B|   0   368k|   0  30.0 |1126  1593 |1.03 1.69 1.25|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:38 ubuntu dstat.sh[65411]: 21-04 11:56:38|  2   1  96   0   0|5136M  242M  184M 2252M|7368B 1566B|   0   160k|   0  18.0 |1313  1912 |0.95 1.67 1.24|  0   0   0|   0     0 |           | 18  328    0    4    0
Apr 21 11:56:39 ubuntu dstat.sh[65411]: 21-04 11:56:39| 12   5  78   4   0|5155M  220M  185M 2255M|  12k 7938B|3078k   59M| 555   128 |2740  3104 |0.95 1.67 1.24|1.0   0 5.0|   0     0 |           | 18  329    0    4    0
Apr 21 11:56:40 ubuntu dstat.sh[65411]: 21-04 11:56:40| 15   5  80   0   0|5149M  226M  185M 2255M|  16k   11k|   0  1257k|   0  30.0 |2712  2855 |0.95 1.67 1.24|2.0   0  11|   0     0 |           | 18  329    0    6    0
Apr 21 11:56:41 ubuntu dstat.sh[65411]: 21-04 11:56:41| 14   4  81   0   0|5149M  226M  185M 2255M|  16k   10k|  16k  260k|1.00  30.0 |2533  2685 |0.95 1.67 1.24|1.0   0 5.0|   0     0 |           | 18  329    0    8    0
Apr 21 11:56:42 ubuntu dstat.sh[65411]: 21-04 11:56:42| 15   3  81   0   0|5146M  229M  185M 2255M|  15k   12k|   0   200k|   0  20.0 |2582  2783 |0.95 1.67 1.24|  0   0 6.0|   0     0 |           | 18  329    0    9    0
Apr 21 11:56:43 ubuntu dstat.sh[65411]: 21-04 11:56:43| 13   3  82   0   0|5147M  228M  185M 2255M|  16k   12k|   0  1852k|   0   325 |2592  2727 |0.95 1.65 1.24|1.0   0 5.0|   0     0 |           | 18  330    0   10    0
Apr 21 11:56:44 ubuntu dstat.sh[65411]: 21-04 11:56:44| 17   5  77   0   0|5160M  214M  185M 2255M|  13k   11k|   0   272k|   0  30.0 |3650  4746 |0.95 1.65 1.24|  0   0 8.0|   0     0 |           | 18  329    0   11    0
Apr 21 11:56:45 ubuntu dstat.sh[65411]: 21-04 11:56:45| 44   7  48   0   0|4905M  470M  185M 2255M|9123B 4849B|   0   269k|   0  28.1 |4067  3023 |0.95 1.65 1.24|1.0   0  21|   0     0 |           | 18  312    0   18    0
Apr 21 11:56:46 ubuntu dstat.sh[65411]: 21-04 11:56:46| 49   8  41   0   0|4867M  508M  185M 2255M|4472B 1457B|8186B  384k|2.00  41.0 |4108  3184 |0.95 1.65 1.24|4.0   0 9.0|   0     0 |           | 18  299    0   17    0
Apr 21 11:56:47 ubuntu dstat.sh[65411]: 21-04 11:56:47| 79   9  13   0   0|4992M  382M  185M 2256M|4306B 1566B|   0   372k|   0  16.0 |4422  1906 |0.95 1.65 1.24|5.0   0 3.0|   0     0 |           | 18  295    0   17    0
Apr 21 11:56:48 ubuntu dstat.sh[65411]: 21-04 11:56:48| 85  13   1   0   0|5083M  290M  185M 2257M|  14k 6409B| 616k 1456k|36.0  90.0 |7178  8432 |1.36 1.73 1.26|5.0   0 6.0|   0     0 |           | 18  297    0   25    0
Apr 21 11:56:49 ubuntu dstat.sh[65411]: 21-04 11:56:49| 31   6  61   0   0|5142M  230M  185M 2258M|  40k 8418B|   0   319k|   0  20.0 |3229  3294 |1.36 1.73 1.26|1.0   0 1.0|   0     0 |           | 18  301    0   28    0
Apr 21 11:56:50 ubuntu dstat.sh[65411]: 21-04 11:56:50| 30   6  61   0   0|5133M  238M  185M 2259M|  42k 6489B|   0   536k|   0  65.0 |7256    11k|1.36 1.73 1.26|1.0   0 7.0|   0     0 |           | 18  299    0   30    0
Apr 21 11:56:51 ubuntu dstat.sh[65411]: 21-04 11:56:51| 25   5  69   1   0|5183M  187M  185M 2260M|4371B 1463B|   0  2260k|   0   141 |5213  8594 |1.36 1.73 1.26|1.0   0 1.0|   0     0 |           | 18  303    0   31    0
Apr 21 11:56:52 ubuntu dstat.sh[65411]: 21-04 11:56:52|  2   1  95   0   0|5180M  190M  185M 2260M|4842B 1614B|   0    64k|   0  3.99 |1351  2012 |1.36 1.73 1.26|  0   0 1.0|   0     0 |           | 18  305    0   31    0
Apr 21 11:56:53 ubuntu dstat.sh[65411]: 21-04 11:56:53|  1   1  97   0   0|5174M  196M  185M 2260M|5144B 1565B|   0     0 |   0     0 | 920  1311 |1.25 1.70 1.26|  0   0   0|   0     0 |           | 18  305    0   31    0
Apr 21 11:56:54 ubuntu dstat.sh[65411]: 21-04 11:56:54|  1   0  97   0   0|5170M  201M  185M 2260M|5039B 1620B|   0   216k|   0  14.0 |1008  1436 |1.25 1.70 1.26|  0   0   0|   0     0 |           | 18  305    0   31    0
Apr 21 11:56:55 ubuntu dstat.sh[65411]: 21-04 11:56:55|  2   1  96   0   0|5168M  203M  185M 2260M|4964B 1513B|   0    80k|   0  9.00 |1025  1491 |1.25 1.70 1.26|  0   0   0|   0     0 |           | 18  305    0   31    0
Apr 21 11:56:56 ubuntu dstat.sh[65411]: 21-04 11:56:56|  1   1  98   0   0|5166M  204M  185M 2260M|4997B 1620B|   0    32k|   0  4.00 | 935  1343 |1.25 1.70 1.26|1.0   0   0|   0     0 |           | 18  305    0   31    0
Apr 21 11:56:57 ubuntu dstat.sh[65411]: 21-04 11:56:57|  2   0  97   0   0|5165M  206M  185M 2260M|4919B 1620B|   0   120k|   0  11.0 |1082  1596 |1.25 1.70 1.26|  0   0   0|   0     0 |           | 18  305    0   31    0
Apr 21 11:56:58 ubuntu dstat.sh[65411]: 21-04 11:56:58|  9   2  87   0   0|5161M  210M  185M 2260M|4660B 1620B|  32k   11M|2.00  1324 |3192  3984 |1.39 1.72 1.27|  0   0   0|   0     0 |           | 18  305    0   31    0
Apr 21 11:56:59 ubuntu dstat.sh[65411]: 21-04 11:56:59|  1   0  97   0   0|5160M  210M  185M 2260M|3976B 1457B|   0     0 |   0     0 | 911  1248 |1.39 1.72 1.27|1.0   0   0|   0     0 |           | 18  305    0   31    0
Apr 21 11:57:00 ubuntu dstat.sh[65411]: 21-04 11:57:00|  3   1  96   1   0|5159M  211M  185M 2260M|5105B 1622B|   0   140k|   0  18.0 |1179  1712 |1.39 1.72 1.27|  0   0   0|   0     0 |           | 18  305    0   31    0
Apr 21 11:57:01 ubuntu dstat.sh[65411]: 21-04 11:57:01|  2   1  95   0   0|5159M  212M  185M 2260M|5134B 1457B|   0   720k|   0  57.0 |1628  2612 |1.39 1.72 1.27|  0   0   0|   0     0 |           | 18  305    0   31    0
Apr 21 11:57:02 ubuntu dstat.sh[65411]: 21-04 11:57:02|  1   1  97   0   0|5159M  212M  185M 2260M|5279B 1620B|   0    76k|   0  4.00 |1047  1445 |1.39 1.72 1.27|  0   0 1.0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:03 ubuntu dstat.sh[65411]: 21-04 11:57:03|  3   1  95   0   0|5159M  212M  185M 2260M|4228B 1027B|   0   112k|   0  15.0 |1372  1943 |1.28 1.69 1.26|  0   0 1.0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:04 ubuntu dstat.sh[65411]: 21-04 11:57:04|  2   1  96   0   0|5159M  212M  185M 2260M|4197B  918B|   0    84k|   0  12.0 |1254  1857 |1.28 1.69 1.26|  0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:05 ubuntu dstat.sh[65411]: 21-04 11:57:05|  8   4  86   0   0|5173M  197M  185M 2260M|5193B 1577B|   0   200k|   0  23.0 |3068  6910 |1.28 1.69 1.26|  0   0  36|   0     0 |           | 18  305    0   31    0
Apr 21 11:57:06 ubuntu dstat.sh[65411]: 21-04 11:57:06|  2   1  97   0   0|5173M  197M  185M 2260M|4812B 1633B|   0    16k|   0  2.00 |1010  1384 |1.28 1.69 1.26|  0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:07 ubuntu dstat.sh[65411]: 21-04 11:57:07|  1   0  97   0   0|5173M  197M  185M 2260M|4772B 1512B|   0   296k|   0  16.0 | 981  1419 |1.28 1.69 1.26|1.0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:08 ubuntu dstat.sh[65411]: 21-04 11:57:08|  2   1  94   0   0|5171M  199M  185M 2260M|4786B 1607B|   0  1963k|   0  60.0 |1678  2480 |1.26 1.68 1.26|  0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:09 ubuntu dstat.sh[65411]: 21-04 11:57:09|  2   1  97   0   0|5169M  202M  185M 2260M|3932B  810B|   0  4098B|   0  1.00 | 949  1319 |1.26 1.68 1.26|1.0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:10 ubuntu dstat.sh[65411]: 21-04 11:57:10|  1   1  96   0   0|5167M  203M  185M 2260M|3969B 1188B|   0   236k|   0  28.0 |1215  1823 |1.26 1.68 1.26|  0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:11 ubuntu dstat.sh[65411]: 21-04 11:57:11|  2   1  96   0   0|5165M  205M  185M 2260M|4694B 1619B|   0   424k|   0  36.0 |1344  1947 |1.26 1.68 1.26|  0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:12 ubuntu dstat.sh[65411]: 21-04 11:57:12|  1   1  97   0   0|5164M  206M  185M 2260M|5042B 1621B|   0    28k|   0  4.00 | 933  1319 |1.26 1.68 1.26|  0   0 1.0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:13 ubuntu dstat.sh[65411]: 21-04 11:57:13|  2   1  96   0   0|5163M  208M  185M 2260M|4918B 1619B|   0    32k|   0  3.00 |1181  1555 |1.16 1.65 1.25|  0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:14 ubuntu dstat.sh[65411]: 21-04 11:57:14|  1   1  96   0   0|5161M  209M  185M 2260M|4519B 1500B|   0    56k|   0  6.00 | 997  1324 |1.16 1.65 1.25|  0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:15 ubuntu dstat.sh[65411]: 21-04 11:57:15|  2   1  97   0   0|5160M  210M  185M 2260M|4758B 1458B|   0  1324k|   0   145 | 982  1333 |1.16 1.65 1.25|  0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:16 ubuntu dstat.sh[65411]: 21-04 11:57:16|  1   0  96   0   0|5160M  211M  185M 2260M|5176B 1620B|   0     0 |   0     0 | 955  1300 |1.16 1.65 1.25|  0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:17 ubuntu dstat.sh[65411]: 21-04 11:57:17|  1   1  97   0   0|5160M  211M  185M 2260M|4330B 1455B|   0     0 |   0     0 | 916  1306 |1.16 1.65 1.25|  0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:18 ubuntu dstat.sh[65411]: 21-04 11:57:18|  2   1  95   0   0|5160M  211M  185M 2260M|4898B 1461B|   0   665k|   0  36.1 |1260  1858 |1.06 1.62 1.24|1.0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:19 ubuntu dstat.sh[65411]: 21-04 11:57:19|  1   0  96   0   0|5160M  211M  185M 2260M|4680B 1620B|   0   160k|   0  19.0 |1153  1678 |1.06 1.62 1.24|  0   0   0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:20 ubuntu dstat.sh[65411]: 21-04 11:57:20| 26   8  64   1   0|5145M  224M  185M 2260M|4939B 1698B| 468k  284k|29.0  35.0 |3819  3557 |1.06 1.62 1.24|3.0   0  71|   0     0 |           | 18  301    0   32    0
Apr 21 11:57:21 ubuntu dstat.sh[65411]: 21-04 11:57:21| 29   6  63   0   0|4877M  493M  185M 2260M|4723B 1760B|  56k  304k|1.00  25.0 |2940  2542 |1.06 1.62 1.24|1.0   0 7.0|   0     0 |           | 18  301    0   32    0
Apr 21 11:57:22 ubuntu dstat.sh[65411]: 21-04 11:57:22| 23   5  72   0   0|4932M  437M  185M 2260M|5362B 2129B|  68k  129k|5.02  8.03 |2267  1713 |1.06 1.62 1.24|1.0   0 3.0|   0     0 |           | 18  301    0   32    0
Apr 21 11:57:23 ubuntu dstat.sh[65411]: 21-04 11:57:23| 24   5  70   0   0|4983M  386M  185M 2261M|5091B 1450B|4074B  430k|0.99  24.9 |3002  5103 |1.06 1.61 1.24|1.0   0  15|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:24 ubuntu dstat.sh[65411]: 21-04 11:57:24| 22   6  72   0   0|5066M  302M  185M 2261M|5788B 1628B|   0  5426k|   0   696 |2383  1805 |1.06 1.61 1.24|2.0   0 6.0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:25 ubuntu dstat.sh[65411]: 21-04 11:57:25| 22   2  74   0   0|5091M  278M  185M 2261M|4647B 1692B|   0  8134B|   0  0.99 |2029  1647 |1.06 1.61 1.24|  0   0 1.0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:26 ubuntu dstat.sh[65411]: 21-04 11:57:26|  2   1  97   0   0|5090M  279M  185M 2261M|4654B 1809B|   0    16k|   0  4.01 | 980  1358 |1.06 1.61 1.24|  0   0   0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:27 ubuntu dstat.sh[65411]: 21-04 11:57:27|  1   1  97   0   0|5087M  282M  185M 2261M|4277B 1458B|   0  8190B|   0  2.00 | 901  1282 |1.06 1.61 1.24|  0   0   0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:28 ubuntu dstat.sh[65411]: 21-04 11:57:28|  2   0  95   0   0|5082M  286M  185M 2261M|4319B 1620B|   0   368k|   0  31.0 |1284  1831 |0.97 1.59 1.24|  0   0   0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:29 ubuntu dstat.sh[65411]: 21-04 11:57:29|  1   1  97   0   0|5079M  290M  185M 2261M|4740B 1620B|   0   272k|   0  11.0 | 922  1367 |0.97 1.59 1.24|  0   0   0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:30 ubuntu dstat.sh[65411]: 21-04 11:57:30|  2   1  96   0   0|5075M  293M  185M 2261M|5223B 1711B|   0   204k|   0  27.0 |1328  1846 |0.97 1.59 1.24|  0   0   0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:31 ubuntu dstat.sh[65411]: 21-04 11:57:31|  2   1  96   0   0|5072M  296M  185M 2261M|4821B 1714B|   0   408k|   0  33.0 |1416  2110 |0.97 1.59 1.24|  0   0   0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:32 ubuntu dstat.sh[65411]: 21-04 11:57:32|  2   1  96   0   0|5069M  299M  185M 2261M|4696B 1457B|   0     0 |   0     0 |1025  1370 |0.97 1.59 1.24|  0   0 1.0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:33 ubuntu dstat.sh[65411]: 21-04 11:57:33|  1   1  97   0   0|5068M  301M  185M 2261M|5220B 1620B|   0    40k|   0  6.00 | 988  1372 |0.89 1.56 1.23|  0   0 1.0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:34 ubuntu dstat.sh[65411]: 21-04 11:57:34|  1   1  96   0   0|5067M  302M  185M 2261M|4996B 1457B|   0   320k|   0  27.0 |1277  1855 |0.89 1.56 1.23|  0   0   0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:35 ubuntu dstat.sh[65411]: 21-04 11:57:35|  3   1  95   0   0|5066M  303M  185M 2261M|5149B 1756B|   0   124k|   0  18.0 |1366  1905 |0.89 1.56 1.23|  0   0   0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:36 ubuntu dstat.sh[65411]: 21-04 11:57:36|  2   1  95   1   0|5065M  304M  185M 2261M|4919B 1594B|   0  2410k|   0   150 |1450  2230 |0.89 1.56 1.23|  0   0   0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:37 ubuntu dstat.sh[65411]: 21-04 11:57:37|  1   0  96   0   0|5065M  304M  185M 2261M|4979B 1620B|   0    72k|   0  6.00 | 998  1377 |0.89 1.56 1.23|  0   0   0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:38 ubuntu dstat.sh[65411]: 21-04 11:57:38|  4   1  93   0   0|5065M  304M  185M 2261M|5179B 1458B|   0   260k|   0  23.0 |1628  2168 |0.82 1.53 1.22|1.0   0 2.0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:39 ubuntu dstat.sh[65411]: 21-04 11:57:39|  2   1  96   0   0|5065M  304M  185M 2261M|5939B 1620B|   0    40k|   0  4.00 |1129  1621 |0.82 1.53 1.22|  0   0 1.0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:40 ubuntu dstat.sh[65411]: 21-04 11:57:40|  2   2  94   0   0|5065M  304M  185M 2261M|4437B  686B|   0   128k|   0  18.1 |1406  1836 |0.82 1.53 1.22|  0   0 6.0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:41 ubuntu dstat.sh[65411]: 21-04 11:57:41|  1   1  96   0   0|5065M  304M  185M 2261M|4986B 1400B|   0   506k|   0  40.9 |1360  2109 |0.82 1.53 1.22|  0   0   0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:42 ubuntu dstat.sh[65411]: 21-04 11:57:42|  2   0  97   0   0|5065M  304M  185M 2261M|4579B 1458B|   0    48k|   0  7.00 |1005  1395 |0.82 1.53 1.22|  0   0 1.0|   0     0 |           | 18  305    0   34    0
Apr 21 11:57:43 ubuntu dstat.sh[65411]: 21-04 11:57:43|  1   1  97   0   0|5065M  304M  185M 2261M|4810B 1620B|   0     0 |   0     0 |1012  1374 |0.84 1.52 1.22|  0   0   0|   0     0 |           | 18  305    0   28    0
Apr 21 11:57:44 ubuntu dstat.sh[65411]: 21-04 11:57:44|  1   1  97   0   0|5065M  304M  185M 2261M|5099B 1620B|   0    92k|   0  9.00 | 996  1409 |0.84 1.52 1.22|  0   0   0|   0     0 |           | 18  305    0   28    0
Apr 21 11:57:45 ubuntu dstat.sh[65411]: 21-04 11:57:45|  7   3  88   0   0|5106M  262M  185M 2262M|4429B 1567B|   0  1109k|   0   221 |2869  4088 |0.84 1.52 1.22|  0   0 3.0|   0     0 |           | 18  305    0   28    0
Apr 21 11:57:46 ubuntu dstat.sh[65411]: 21-04 11:57:46|  4   1  94   0   0|5106M  262M  185M 2262M|4789B 1512B|   0   300k|   0  52.0 |1390  1769 |0.84 1.52 1.22|  0   0 2.0|   0     0 |           | 18  305    0   30    0
Apr 21 11:57:47 ubuntu dstat.sh[65411]: 21-04 11:57:47|  2   0  96   0   0|5106M  262M  185M 2262M|4786B 1615B|   0   116k|   0  12.0 |1269  1817 |0.84 1.52 1.22|3.0   0 1.0|   0     0 |           | 18  305    0   21    0
Apr 21 11:57:48 ubuntu dstat.sh[65411]: 21-04 11:57:48|  3   1  95   0   0|5106M  262M  185M 2262M|4678B 1570B|   0   128k|   0  18.0 |1268  1818 |0.77 1.50 1.21|1.0   0   0|   0     0 |           | 18  305    0   21    0
Apr 21 11:57:49 ubuntu dstat.sh[65411]: 21-04 11:57:49|  2   1  96   0   0|5106M  262M  185M 2262M|4052B 1512B|   0   176k|   0  21.0 |1201  1816 |0.77 1.50 1.21|  0   0   0|   0     0 |           | 18  305    0   21    0
Apr 21 11:57:50 ubuntu dstat.sh[65411]: 21-04 11:57:50|  3   1  95   1   0|5106M  262M  185M 2262M|4339B 1627B|   0   446k|   0  40.2 |1599  2299 |0.77 1.50 1.21|1.0   0   0|   0     0 |           | 18  305    0   21    0
