Jun 14 20:39:18 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 14 20:39:18 ubuntu dstat.sh[64944]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 14 20:39:18 ubuntu dstat.sh[64944]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 14 20:48:49 ubuntu dstat.sh[64944]: 14-06 20:48:49|  1   0  98   0   0|5150M  302M  180M 2191M|4571B 1624B|   0    40k|   0  2.00 | 869  1239 |0.45 1.29 1.06|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 14 20:48:50 ubuntu dstat.sh[64944]: 14-06 20:48:50| 11   4  82   3   0|5167M  282M  180M 2193M|6718B 3993B|2466k   20k| 507  2.00 |2205  2661 |0.45 1.29 1.06|1.0   0 5.0|   0     0 |           | 18  307    0    4    0
Jun 14 20:48:51 ubuntu dstat.sh[64944]: 14-06 20:48:51| 14   4  81   0   0|5170M  279M  180M 2193M|  13k   14k|  32k 1312k|2.00  42.0 |2797  3248 |0.41 1.27 1.05|  0   0 5.0|   0     0 |           | 18  307    0    6    0
Jun 14 20:48:52 ubuntu dstat.sh[64944]: 14-06 20:48:52| 15   4  81   0   0|5179M  270M  180M 2193M|  15k 8670B| 112k  363k|6.99  47.9 |2805  3173 |0.41 1.27 1.05|1.0   0 5.0|   0     0 |           | 18  307    0    8    0
Jun 14 20:48:53 ubuntu dstat.sh[64944]: 14-06 20:48:53| 14   4  81   1   0|5183M  265M  180M 2193M|  15k   12k|   0  4000k|   0   446 |2925  3300 |0.41 1.27 1.05|  0   0 6.0|   0     0 |           | 18  307    0    9    0
Jun 14 20:48:54 ubuntu dstat.sh[64944]: 14-06 20:48:54| 13   3  81   0   0|5193M  255M  180M 2193M|  17k   14k|  32k  224k|1.00  24.0 |2481  2606 |0.41 1.27 1.05|1.0   0 5.0|   0     0 |           | 18  307    0   10    0
Jun 14 20:48:55 ubuntu dstat.sh[64944]: 14-06 20:48:55| 14   4  82   0   0|5180M  268M  180M 2194M|  12k 8679B|   0   176k|   0  17.0 |2240  2243 |0.41 1.27 1.05|1.0   0 5.0|   0     0 |           | 18  307    0   11    0
Jun 14 20:48:56 ubuntu dstat.sh[64944]: 14-06 20:48:56| 46   6  47   0   0|5088M  360M  180M 2194M|  14k 9667B|  16k  468k|3.00  40.0 |4192  3165 |0.70 1.32 1.07|5.0   0  19|   0     0 |           | 18  294    0   15    0
Jun 14 20:48:57 ubuntu dstat.sh[64944]: 14-06 20:48:57| 63  14  23   0   0|4774M  675M  180M 2194M|6512B 1554B|  48k  208k|8.00  18.0 |4411  2661 |0.70 1.32 1.07|4.0   0  10|   0     0 |           | 18  271    0   18    0
Jun 14 20:48:58 ubuntu dstat.sh[64944]: 14-06 20:48:58| 88  10   0   0   0|4961M  487M  180M 2194M|6159B 1564B| 152k  463k|7.99  30.0 |5133  2647 |0.70 1.32 1.07|4.0   0 2.0|   0     0 |           | 18  273    0   18    0
Jun 14 20:48:59 ubuntu dstat.sh[64944]: 14-06 20:48:59| 84  14   1   1   0|4994M  451M  181M 2197M|4705B 1460B|1366k  409k| 102  30.0 |6115  7485 |0.70 1.32 1.07|4.0   0  11|   0     0 |           | 18  275    0   22    0
Jun 14 20:49:00 ubuntu dstat.sh[64944]: 14-06 20:49:00| 53   9  38   0   0|5144M  300M  181M 2198M|  52k   19k|  48k  494k|2.99  36.9 |5514  8535 |0.70 1.32 1.07|1.0   0 3.0|   0     0 |           | 18  282    0   29    0
Jun 14 20:49:01 ubuntu dstat.sh[64944]: 14-06 20:49:01| 28   5  65   1   0|5181M  262M  181M 2199M|  17k 3930B| 240k  620k|26.0  64.0 |5535  8420 |0.73 1.31 1.07|1.0   0   0|   0     0 |           | 18  287    0   31    0
Jun 14 20:49:02 ubuntu dstat.sh[64944]: 14-06 20:49:02|  5   1  92   0   0|5182M  261M  181M 2199M|  16k 4223B|   0   245k|   0  22.1 |2265  3128 |0.73 1.31 1.07|  0   0   0|   0     0 |           | 18  289    0   31    0
Jun 14 20:49:03 ubuntu dstat.sh[64944]: 14-06 20:49:03|  2   1  96   0   0|5182M  260M  181M 2199M|5157B 1619B|4094B 1747k|1.00   150 |1175  1864 |0.73 1.31 1.07|  0   0 1.0|   0     0 |           | 18  289    0   31    0
Jun 14 20:49:04 ubuntu dstat.sh[64944]: 14-06 20:49:04|  2   1  96   0   0|5183M  260M  181M 2199M|5370B 1458B|   0  1076k|   0  44.0 |1075  1586 |0.73 1.31 1.07|  0   0   0|   0     0 |           | 18  289    0   31    0
Jun 14 20:49:05 ubuntu dstat.sh[64944]: 14-06 20:49:05|  2   1  96   0   0|5183M  260M  181M 2199M|5041B 1620B|   0   132k|   0  12.0 |1154  1637 |0.73 1.31 1.07|  0   0 1.0|   0     0 |           | 18  289    0   31    0
Jun 14 20:49:06 ubuntu dstat.sh[64944]: 14-06 20:49:06|  4   2  93   0   0|5183M  260M  181M 2199M|5297B 1620B|   0   232k|   0  31.0 |1698  2378 |0.67 1.29 1.06|  0   0 3.0|   0     0 |           | 18  289    0   31    0
Jun 14 20:49:07 ubuntu dstat.sh[64944]: 14-06 20:49:07|  9   4  85   0   0|5194M  249M  181M 2199M|5345B 1618B|8184B  212k|1.00  26.0 |2704  8380 |0.67 1.29 1.06|  0   0  38|   0     0 |           | 18  289    0   31    0
Jun 14 20:49:08 ubuntu dstat.sh[64944]: 14-06 20:49:08|  2   1  96   1   0|5193M  250M  181M 2199M|4564B 1622B|   0    10M|   0  1198 |1731  1913 |0.67 1.29 1.06|  0   0   0|   0     0 |           | 18  289    0   31    0
Jun 14 20:49:09 ubuntu dstat.sh[64944]: 14-06 20:49:09|  1   1  97   0   0|5193M  250M  181M 2199M|4860B 1620B|   0   120k|   0  8.00 | 952  1315 |0.67 1.29 1.06|  0   0   0|   0     0 |           | 18  289    0   31    0
Jun 14 20:49:10 ubuntu dstat.sh[64944]: 14-06 20:49:10|  1   0  97   0   0|5193M  250M  181M 2199M|4735B 1618B|  16k  727k|1.00  50.9 |1121  1824 |0.67 1.29 1.06|  0   0   0|   0     0 |           | 18  289    0   31    0
Jun 14 20:49:11 ubuntu dstat.sh[64944]: 14-06 20:49:11|  2   1  95   0   0|5191M  251M  181M 2199M|4169B 1456B|   0   156k|   0  25.0 |1387  2033 |0.61 1.27 1.06|  0   0   0|   0     0 |           | 18  289    0   31    0
Jun 14 20:49:12 ubuntu dstat.sh[64944]: 14-06 20:49:12|  1   1  98   0   0|5190M  253M  181M 2199M|3582B  813B|   0  4109B|   0  1.00 | 877  1288 |0.61 1.27 1.06|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:13 ubuntu dstat.sh[64944]: 14-06 20:49:13|  1   1  97   0   0|5190M  253M  181M 2199M|3616B  807B|   0   275k|   0  20.9 | 898  1345 |0.61 1.27 1.06|  0   0 1.0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:14 ubuntu dstat.sh[64944]: 14-06 20:49:14|  2   1  97   0   0|5189M  254M  181M 2199M|4649B 1461B|   0     0 |   0     0 | 992  1309 |0.61 1.27 1.06|1.0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:15 ubuntu dstat.sh[64944]: 14-06 20:49:15|  6   1  91   0   0|5188M  255M  181M 2199M|4821B 1755B|4104B  180k|1.00  24.0 |1810  2528 |0.61 1.27 1.06|1.0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:16 ubuntu dstat.sh[64944]: 14-06 20:49:16|  2   1  95   0   0|5188M  255M  181M 2199M|4952B 1457B|   0    96k|   0  12.0 |1348  2009 |0.56 1.25 1.05|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:17 ubuntu dstat.sh[64944]: 14-06 20:49:17|  1   0  97   0   0|5188M  254M  181M 2199M|5557B 1589B|   0    60k|   0  7.00 | 947  1328 |0.56 1.25 1.05|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:18 ubuntu dstat.sh[64944]: 14-06 20:49:18|  3   2  94   0   0|5188M  254M  181M 2199M|4818B 1458B|4096B  532k|1.00  39.0 |1496  1930 |0.56 1.25 1.05|  0   0 6.0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:19 ubuntu dstat.sh[64944]: 14-06 20:49:19|  1   1  97   0   0|5188M  254M  181M 2199M|5059B 1458B|   0    40k|   0  4.00 | 924  1243 |0.56 1.25 1.05|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:20 ubuntu dstat.sh[64944]: 14-06 20:49:20|  1   1  97   0   0|5188M  254M  181M 2199M|5308B 1457B|   0   364k|   0  30.0 |1164  1704 |0.56 1.25 1.05|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:21 ubuntu dstat.sh[64944]: 14-06 20:49:21|  2   1  95   1   0|5188M  254M  181M 2199M|5215B 1568B|   0   236k|   0  39.0 |1570  2438 |0.52 1.23 1.05|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:22 ubuntu dstat.sh[64944]: 14-06 20:49:22|  2   0  96   0   0|5188M  254M  181M 2199M|4531B 1512B|   0   176k|   0  20.0 |1154  1748 |0.52 1.23 1.05|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:23 ubuntu dstat.sh[64944]: 14-06 20:49:23|  1   1  97   0   0|5188M  254M  181M 2199M|4378B 1661B|   0   136k|   0  12.0 | 910  1294 |0.52 1.23 1.05|  0   0 1.0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:24 ubuntu dstat.sh[64944]: 14-06 20:49:24|  2   1  96   0   0|5188M  254M  181M 2199M|4641B 1459B|   0   192k|   0  18.0 |1235  1731 |0.52 1.23 1.05|  0   0 1.0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:25 ubuntu dstat.sh[64944]: 14-06 20:49:25|  1   1  97   0   0|5188M  254M  181M 2199M|4512B 1663B|   0   136k|   0  11.0 | 920  1314 |0.52 1.23 1.05|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:26 ubuntu dstat.sh[64944]: 14-06 20:49:26|  2   0  97   0   0|5188M  254M  181M 2199M|4874B 1619B|   0  1315k|   0  7.99 | 942  1290 |0.48 1.20 1.04|1.0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:27 ubuntu dstat.sh[64944]: 14-06 20:49:27|  1   1  97   0   0|5188M  254M  181M 2199M|5103B 1621B|   0   328k|   0  22.0 | 892  1328 |0.48 1.20 1.04|1.0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:28 ubuntu dstat.sh[64944]: 14-06 20:49:28|  2   1  96   0   0|5188M  254M  181M 2199M|4817B 1458B|   0   368k|   0  33.0 |1175  1681 |0.48 1.20 1.04|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:29 ubuntu dstat.sh[64944]: 14-06 20:49:29|  5   6  88   0   0|5191M  251M  181M 2200M|3897B  495B| 669k  104k|72.1  9.01 |2272  2560 |0.48 1.20 1.04|1.0   0  66|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:30 ubuntu dstat.sh[64944]: 14-06 20:49:30| 43   5  50   0   0|4883M  559M  181M 2200M|5064B 1940B| 116k 2257k|5.99   129 |3336  2335 |0.48 1.20 1.04|1.0   0  13|   0     0 |           | 18  285    0   32    0
Jun 14 20:49:31 ubuntu dstat.sh[64944]: 14-06 20:49:31| 24   4  71   0   0|4939M  503M  181M 2200M|4479B 1960B|  56k  536k|1.00  49.0 |2600  2450 |0.52 1.20 1.04|1.0   0   0|   0     0 |           | 18  285    0   32    0
Jun 14 20:49:32 ubuntu dstat.sh[64944]: 14-06 20:49:32| 23   5  70   0   0|4979M  461M  181M 2201M|4878B 1750B| 148k  108k|15.0  5.99 |4048  5582 |0.52 1.20 1.04|1.0   0  17|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:33 ubuntu dstat.sh[64944]: 14-06 20:49:33| 22   6  72   0   0|5097M  344M  181M 2201M|4220B 1459B|   0   172k|   0  10.0 |2304  1721 |0.52 1.20 1.04|1.0   0 7.0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:34 ubuntu dstat.sh[64944]: 14-06 20:49:34| 24   3  72   0   0|5129M  312M  181M 2201M|5041B 1662B|   0  5197k|   0   718 |2171  1439 |0.52 1.20 1.04|2.0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:35 ubuntu dstat.sh[64944]: 14-06 20:49:35|  6   1  92   0   0|5136M  304M  181M 2201M|4995B 1681B|   0    16k|   0  4.00 |1218  1401 |0.52 1.20 1.04|1.0   0 1.0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:36 ubuntu dstat.sh[64944]: 14-06 20:49:36|  1   1  96   0   0|5133M  307M  181M 2201M|5050B 1660B|   0   156k|   0  13.0 |1089  1545 |0.48 1.18 1.03|  0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:37 ubuntu dstat.sh[64944]: 14-06 20:49:37|  1   0  96   0   0|5131M  310M  181M 2201M|5897B 1458B|   0    84k|   0  12.0 |1121  1681 |0.48 1.18 1.03|  0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:38 ubuntu dstat.sh[64944]: 14-06 20:49:38|  2   1  97   0   0|5128M  313M  181M 2201M|6315B 1621B|   0   388k|   0  21.0 |1195  1718 |0.48 1.18 1.03|  0   0 1.0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:39 ubuntu dstat.sh[64944]: 14-06 20:49:39|  1   1  97   0   0|5126M  315M  181M 2201M|5888B 1547B|   0     0 |   0     0 | 929  1262 |0.48 1.18 1.03|  0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:40 ubuntu dstat.sh[64944]: 14-06 20:49:40|  1   0  97   0   0|5117M  324M  181M 2201M|5183B 1619B|   0   316k|   0  22.0 | 879  1288 |0.48 1.18 1.03|  0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:41 ubuntu dstat.sh[64944]: 14-06 20:49:41|  2   1  96   1   0|5112M  329M  181M 2201M|4908B 1622B|   0   452k|   0  44.0 |1368  2033 |0.44 1.16 1.03|1.0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:42 ubuntu dstat.sh[64944]: 14-06 20:49:42|  1   0  97   0   0|5108M  333M  181M 2201M|4430B 1616B|   0    32k|   0  3.99 | 925  1274 |0.44 1.16 1.03|1.0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:43 ubuntu dstat.sh[64944]: 14-06 20:49:43|  1   1  98   0   0|5105M  336M  181M 2201M|4682B 1761B|   0     0 |   0     0 | 854  1219 |0.44 1.16 1.03|  0   0 1.0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:44 ubuntu dstat.sh[64944]: 14-06 20:49:44|  1   0  98   0   0|5102M  339M  181M 2201M|4510B 1624B|   0     0 |   0     0 | 870  1235 |0.44 1.16 1.03|  0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:45 ubuntu dstat.sh[64944]: 14-06 20:49:45|  1   1  98   0   0|5100M  341M  181M 2201M|4219B 1458B|   0    32k|   0  3.00 | 811  1228 |0.44 1.16 1.03|  0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:46 ubuntu dstat.sh[64944]: 14-06 20:49:46|  1   1  97   0   0|5098M  342M  181M 2201M|5154B 1752B|4096B   52k|1.00  6.00 | 891  1289 |0.40 1.14 1.02|  0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:47 ubuntu dstat.sh[64944]: 14-06 20:49:47|  1   1  97   0   0|5097M  344M  181M 2201M|4493B 1428B|   0    68k|   0  7.00 | 977  1323 |0.40 1.14 1.02|1.0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:48 ubuntu dstat.sh[64944]: 14-06 20:49:48|  2   0  96   0   0|5096M  345M  181M 2201M|2599B  162B|   0   284k|   0  30.0 |1160  1761 |0.40 1.14 1.02|  0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:49 ubuntu dstat.sh[64944]: 14-06 20:49:49|  1   1  97   0   0|5095M  346M  181M 2201M|4854B 1458B|   0   112k|   0  7.00 | 928  1314 |0.40 1.14 1.02|  0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:50 ubuntu dstat.sh[64944]: 14-06 20:49:50|  2   1  98   0   0|5094M  347M  181M 2201M|5224B 1711B|   0     0 |   0     0 | 930  1277 |0.40 1.14 1.02|  0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:51 ubuntu dstat.sh[64944]: 14-06 20:49:51|  3   1  95   0   0|5093M  348M  181M 2201M|4656B 1458B|   0   476k|   0  54.0 |1652  2496 |0.37 1.12 1.02|  0   0   0|   0     0 |           | 18  289    0   34    0
Jun 14 20:49:52 ubuntu dstat.sh[64944]: 14-06 20:49:52|  1   1  96   0   0|5093M  348M  181M 2201M|4859B 1662B|   0    88k|   0  12.0 |1214  1714 |0.37 1.12 1.02|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:53 ubuntu dstat.sh[64944]: 14-06 20:49:53|  1   1  97   0   0|5093M  347M  181M 2201M|4636B 1457B|   0    36k|   0  4.00 |1093  1556 |0.37 1.12 1.02|2.0   0 1.0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:54 ubuntu dstat.sh[64944]: 14-06 20:49:54|  1   0  97   0   0|5093M  347M  181M 2201M|3731B  972B|   0     0 |   0     0 | 910  1292 |0.37 1.12 1.02|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:55 ubuntu dstat.sh[64944]: 14-06 20:49:55|  1   1  97   0   0|5093M  347M  181M 2201M|4170B 1027B|   0  1061k|   0   197 |1047  1411 |0.37 1.12 1.02|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:56 ubuntu dstat.sh[64944]: 14-06 20:49:56|  1   0  98   0   0|5093M  347M  181M 2201M|5715B 1661B|   0     0 |   0     0 | 872  1235 |0.34 1.10 1.01|  0   0   0|   0     0 |           | 18  289    0   30    0
Jun 14 20:49:57 ubuntu dstat.sh[64944]: 14-06 20:49:57|  1   1  97   0   0|5093M  347M  181M 2201M|5883B 1621B|   0   364k|   0  1.00 | 892  1216 |0.34 1.10 1.01|  0   0   0|   0     0 |           | 18  289    0   22    0
Jun 14 20:49:58 ubuntu dstat.sh[64944]: 14-06 20:49:58|  3   1  95   0   0|5093M  347M  181M 2201M|5506B 1566B|   0   284k|   0  23.0 |1450  1984 |0.34 1.10 1.01|  0   0 2.0|   0     0 |           | 18  289    0   22    0
Jun 14 20:49:59 ubuntu dstat.sh[64944]: 14-06 20:49:59|  2   1  96   0   0|5093M  347M  181M 2202M|4622B 1760B|  32k   44k|2.00  4.00 |1205  1642 |0.34 1.10 1.01|  0   0 1.0|   0     0 |           | 18  289    0   22    0
Jun 14 20:50:00 ubuntu dstat.sh[64944]: 14-06 20:50:00|  3   5  90   0   0|5093M  348M  181M 2202M|4855B 1708B|4092B    0 |1.00     0 |2129  2083 |0.34 1.10 1.01|2.0   0  89|   0     0 |           | 18  289    0   22    0
Jun 14 20:50:01 ubuntu dstat.sh[64944]: 14-06 20:50:01| 14  14  70   0   0|5130M  310M  181M 2202M|5422B 1750B|   0   479k|   0  46.9 |4790  4325 |0.39 1.10 1.01|4.0   0 222|   0     0 |           | 18  289    0    9    0
Jun 14 20:50:02 ubuntu dstat.sh[64944]: 14-06 20:50:02| 19   4  76   0   0|5181M  260M  181M 2202M|  10k 7257B|  36k  799k|3.00   162 |2422  2210 |0.39 1.10 1.01|1.0   0 2.0|   0     0 |           | 18  290    0    9    0
Jun 14 20:50:03 ubuntu dstat.sh[64944]: 14-06 20:50:03| 21   4  74   0   0|5181M  260M  181M 2202M|9654B 5760B| 181k  619k|11.1  76.4 |4152  5258 |0.39 1.10 1.01|2.0   0 2.0|   0     0 |           | 18  290    0   11    0
Jun 14 20:50:04 ubuntu dstat.sh[64944]: 14-06 20:50:04| 38   8  52   0   0|5234M  206M  181M 2202M|6060B 2763B|  72k  954k|5.99   104 |5278  6011 |0.39 1.10 1.01|2.0   0  28|   0     0 |           | 18  289    0   12    0
Jun 14 20:50:05 ubuntu dstat.sh[64944]: 14-06 20:50:05| 39   8  53   0   0|5260M  179M  181M 2202M|  27k   23k| 112k  204k|5.00  12.0 |4020  3496 |0.39 1.10 1.01|3.0   0 7.0|   0     0 |           | 18  292    0   17    0
Jun 14 20:50:06 ubuntu dstat.sh[64944]: 14-06 20:50:06| 18   5  76   0   0|5248M  192M  181M 2202M|  20k   17k|  16k  464k|1.00  41.0 |3263  3369 |0.36 1.08 1.00|  0   0  36|   0     0 |           | 18  291    0   21    0
Jun 14 20:50:07 ubuntu dstat.sh[64944]: 14-06 20:50:07|  9   4  86   0   0|5222M  218M  181M 2202M|  11k 2983B|  88k  100k|9.99  13.0 |2803    11k|0.36 1.08 1.00|  0   0  40|   0     0 |           | 18  291    0   22    0
Jun 14 20:50:08 ubuntu dstat.sh[64944]: 14-06 20:50:08|  2   1  96   0   0|5222M  218M  181M 2202M|4607B 1459B|   0   104k|   0  12.0 |1265  1857 |0.36 1.08 1.00|  0   0   0|   0     0 |           | 18  291    0   22    0
Jun 14 20:50:09 ubuntu dstat.sh[64944]: 14-06 20:50:09|  1   1  97   0   0|5222M  218M  181M 2202M|4651B 1512B|   0   304k|   0  57.0 |1027  1364 |0.36 1.08 1.00|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:10 ubuntu dstat.sh[64944]: 14-06 20:50:10|  1   1  96   0   0|5222M  218M  181M 2202M|4697B 1500B|   0  3103k|   0   187 |1367  2208 |0.36 1.08 1.00|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:11 ubuntu dstat.sh[64944]: 14-06 20:50:11|  2   1  96   0   0|5220M  220M  181M 2202M|3797B  918B|   0   436k|   0  45.0 |1449  2212 |0.33 1.07 1.00|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:12 ubuntu dstat.sh[64944]: 14-06 20:50:12|  2   0  96   0   0|5219M  221M  181M 2202M|4265B 1229B|   0    92k|   0  14.0 |1185  1720 |0.33 1.07 1.00|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:13 ubuntu dstat.sh[64944]: 14-06 20:50:13|  1   1  97   0   0|5217M  223M  181M 2202M|4096B 1457B|   0    44k|   0  3.00 | 935  1342 |0.33 1.07 1.00|  0   0 1.0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:14 ubuntu dstat.sh[64944]: 14-06 20:50:14|  1   0  96   0   0|5214M  226M  181M 2203M|4734B 1618B|  16k  148k|1.00  21.0 |1199  1764 |0.33 1.07 1.00|  0   0 1.0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:15 ubuntu dstat.sh[64944]: 14-06 20:50:15|  2   1  96   1   0|5212M  227M  181M 2203M|4748B 1623B|   0  3418k|   0   162 |1325  2053 |0.33 1.07 1.00|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:16 ubuntu dstat.sh[64944]: 14-06 20:50:16|  1   0  96   0   0|5210M  230M  181M 2203M|4853B 1641B|   0  2404k|   0   430 |1367  1495 |0.31 1.05 0.99|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:17 ubuntu dstat.sh[64944]: 14-06 20:50:17|  1   1  97   0   0|5208M  232M  181M 2203M|4977B 1569B|   0    88k|   0  13.0 | 972  1381 |0.31 1.05 0.99|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:18 ubuntu dstat.sh[64944]: 14-06 20:50:18|  3   1  95   0   0|5206M  233M  181M 2203M|4804B 1685B|   0   268k|   0  24.0 |1411  1811 |0.31 1.05 0.99|  0   0 6.0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:19 ubuntu dstat.sh[64944]: 14-06 20:50:19|  1   0  97   0   0|5205M  235M  181M 2203M|5038B 1619B|   0    52k|   0  5.00 | 968  1326 |0.31 1.05 0.99|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:20 ubuntu dstat.sh[64944]: 14-06 20:50:20|  1   1  97   0   0|5204M  236M  181M 2203M|5211B 1617B|   0     0 |   0     0 | 899  1253 |0.31 1.05 0.99|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:21 ubuntu dstat.sh[64944]: 14-06 20:50:21|  3   1  94   1   0|5203M  236M  181M 2203M|4664B 1461B|  96k  497k|7.01  53.1 |1732  2630 |0.28 1.03 0.99|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:22 ubuntu dstat.sh[64944]: 14-06 20:50:22|  2   1  96   0   0|5203M  236M  181M 2203M|4861B 1684B|   0   284k|   0  35.0 |1521  2264 |0.28 1.03 0.99|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:23 ubuntu dstat.sh[64944]: 14-06 20:50:23|  1   1  97   0   0|5203M  236M  181M 2203M|4413B 1460B|   0   128k|   0  10.0 | 929  1309 |0.28 1.03 0.99|  0   0 1.0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:24 ubuntu dstat.sh[64944]: 14-06 20:50:24|  1   1  97   0   0|5203M  236M  181M 2203M|4622B 1621B|   0   184k|   0  18.0 |1147  1727 |0.28 1.03 0.99|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:25 ubuntu dstat.sh[64944]: 14-06 20:50:25|  2   1  97   0   0|5203M  236M  181M 2203M|4844B 1499B|   0   576k|   0  39.0 |1009  1433 |0.28 1.03 0.99|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:26 ubuntu dstat.sh[64944]: 14-06 20:50:26|  1   1  97   0   0|5203M  236M  181M 2203M|4337B 1620B|   0     0 |   0     0 | 894  1266 |0.26 1.01 0.98|1.0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:27 ubuntu dstat.sh[64944]: 14-06 20:50:27|  1   0  98   0   0|5203M  236M  181M 2203M|4761B 1459B|   0     0 |   0     0 | 842  1235 |0.26 1.01 0.98|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:28 ubuntu dstat.sh[64944]: 14-06 20:50:28|  2   0  96   0   0|5203M  236M  181M 2203M|4472B 1512B|   0   408k|   0  24.0 |1245  1810 |0.26 1.01 0.98|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:29 ubuntu dstat.sh[64944]: 14-06 20:50:29|  1   1  97   0   0|5203M  236M  181M 2203M|5267B 1659B|   0    36k|   0  5.00 | 995  1338 |0.26 1.01 0.98|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:30 ubuntu dstat.sh[64944]: 14-06 20:50:30|  1   0  97   0   0|5203M  236M  181M 2203M|4638B 1598B|   0     0 |   0     0 | 851  1220 |0.26 1.01 0.98|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:31 ubuntu dstat.sh[64944]: 14-06 20:50:31|  2   1  96   0   0|5203M  236M  181M 2203M|4738B 1297B|   0   452k|   0  46.0 |1507  2265 |0.24 1.00 0.98|  0   0   0|   0     0 |           | 18  291    0   19    0
Jun 14 20:50:32 ubuntu dstat.sh[64944]: 14-06 20:50:32|  2   1  96   0   0|5203M  236M  181M 2203M|4577B 1536B|   0   128k|   0  18.0 |1273  1845 |0.24 1.00 0.98|1.0   0 2.0|   0     0 |           | 18  291    0   19    0
