Jun 17 12:17:52 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 17 12:17:52 ubuntu dstat.sh[64838]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 17 12:17:52 ubuntu dstat.sh[64838]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 17 12:27:15 ubuntu dstat.sh[64838]: 17-06 12:27:15|  1   1  97   0   0|5107M  331M  172M 2203M|4456B 1457B|   0     0 |   0     0 | 918  1240 |0.67 1.34 1.02|  0   0   0|   0     0 |           | 18  300    1    6    0
Jun 17 12:27:16 ubuntu dstat.sh[64838]: 17-06 12:27:16|  2   1  97   0   0|5107M  331M  172M 2203M|4760B 1621B|   0   144k|   0  12.0 |1161  1679 |0.67 1.34 1.02|1.0   0   0|   0     0 |           | 18  300    1    6    0
Jun 17 12:27:17 ubuntu dstat.sh[64838]: 17-06 12:27:17|  3   1  95   1   0|5106M  332M  172M 2203M|4742B 1621B|   0   368k|   0  39.0 |1440  2120 |0.67 1.34 1.02|  0   0   0|   0     0 |           | 18  300    1    4    0
Jun 17 12:27:18 ubuntu dstat.sh[64838]: 17-06 12:27:18|  1   0  97   0   0|5106M  332M  172M 2203M|4506B 1618B|   0    40k|   0  2.00 | 957  1353 |0.67 1.34 1.02|1.0   0 1.0|   0     0 |           | 18  300    1    4    0
Jun 17 12:27:19 ubuntu dstat.sh[64838]: 17-06 12:27:19|  2   1  97   0   0|5099M  340M  172M 2203M|4742B 1621B|   0   600k|   0   121 | 926  1322 |0.67 1.34 1.02|  0   0   0|   0     0 |           | 18  300    1    4    0
Jun 17 12:27:20 ubuntu dstat.sh[64838]: 17-06 12:27:20|  1   1  97   0   0|5091M  347M  172M 2203M|4638B 1458B|   0   320k|   0  21.0 | 955  1374 |0.61 1.32 1.02|  0   0   0|   0     0 |           | 18  300    1    4    0
Jun 17 12:27:21 ubuntu dstat.sh[64838]: 17-06 12:27:21|  1   0  97   0   0|5091M  347M  172M 2203M|4773B 1457B|   0     0 |   0     0 | 902  1317 |0.61 1.32 1.02|  0   0   0|   0     0 |           | 18  300    1    4    0
Jun 17 12:27:22 ubuntu dstat.sh[64838]: 17-06 12:27:22|  2   1  97   0   0|5091M  347M  172M 2203M|4537B 1464B|   0     0 |   0     0 | 887  1245 |0.61 1.32 1.02|1.0   0   0|   0     0 |           | 18  300    1    4    0
Jun 17 12:27:23 ubuntu dstat.sh[64838]: 17-06 12:27:23|  1   0  97   0   0|5091M  347M  172M 2203M|4504B 1453B|   0  4083B|   0  1.00 | 990  1318 |0.61 1.32 1.02|  0   0 2.0|   0     0 |           | 18  300    1    4    0
Jun 17 12:27:24 ubuntu dstat.sh[64838]: 17-06 12:27:24|  1   1  97   0   0|5091M  347M  172M 2203M|4852B 1456B|   0     0 |   0     0 | 864  1221 |0.61 1.32 1.02|  0   0   0|   0     0 |           | 18  300    1    4    0
Jun 17 12:27:25 ubuntu dstat.sh[64838]: 17-06 12:27:25|  2   1  97   0   0|5091M  347M  172M 2203M|4227B 1554B|   0    32k|   0  3.00 |1055  1366 |0.56 1.29 1.01|  0   0 2.0|   0     0 |           | 18  300    0    4    0
Jun 17 12:27:26 ubuntu dstat.sh[64838]: 17-06 12:27:26|  2   1  96   0   0|5091M  347M  172M 2203M|3990B 1456B|   0   148k|   0  15.0 |1096  1515 |0.56 1.29 1.01|  0 1.0   0|   0     0 |           | 18  300    0    4    0
Jun 17 12:27:27 ubuntu dstat.sh[64838]: 17-06 12:27:27|  3   1  94   0   0|5091M  347M  172M 2203M|4141B 1452B|   0   367k|   0  38.8 |1529  2232 |0.56 1.29 1.01|  0   0   0|   0     0 |           | 18  300    0    4    0
Jun 17 12:27:28 ubuntu dstat.sh[64838]: 17-06 12:27:28|  1   1  98   0   0|5091M  347M  172M 2203M|4020B 1301B|   0    12k|   0  1.00 | 972  1252 |0.56 1.29 1.01|1.0   0 1.0|   0     0 |           | 18  300    0    4    0
Jun 17 12:27:29 ubuntu dstat.sh[64838]: 17-06 12:27:29|  2   1  97   0   0|5091M  347M  172M 2203M|4484B 1458B|4096B   60k|1.00  6.00 |1023  1338 |0.56 1.29 1.01|  0   0   0|   0     0 |           | 18  300    0    4    0
Jun 17 12:27:30 ubuntu dstat.sh[64838]: 17-06 12:27:30|  2   1  97   0   0|5091M  347M  172M 2203M|4185B 1458B|   0  1004k|   0   173 | 976  1327 |0.52 1.27 1.01|  0   0   0|   0     0 |           | 18  300    0    4    0
Jun 17 12:27:31 ubuntu dstat.sh[64838]: 17-06 12:27:31|  1   1  96   0   0|5091M  347M  172M 2203M|4620B 1458B|   0   116k|   0  13.0 |1218  1735 |0.52 1.27 1.01|  0   0   0|   0     0 |           | 18  300    0    4    0
Jun 17 12:27:32 ubuntu dstat.sh[64838]: 17-06 12:27:32|  1   0  96   1   0|5091M  347M  172M 2203M|4338B 1458B|   0   264k|   0  23.0 |1146  1677 |0.52 1.27 1.01|  0   0   0|   0     0 |           | 18  300    0    4    0
Jun 17 12:27:33 ubuntu dstat.sh[64838]: 17-06 12:27:33|  2   1  97   0   0|5091M  347M  172M 2203M|4261B 1620B|   0     0 |   0     0 | 943  1256 |0.52 1.27 1.01|  0   0   0|   0     0 |           | 18  300    0    4    0
Jun 17 12:27:34 ubuntu dstat.sh[64838]: 17-06 12:27:34|  1   1  96   0   0|5088M  351M  172M 2203M|4658B 1612B|4077B   23M|1.00  57.7 |1073  1400 |0.52 1.27 1.01|  0 1.0   0|   0     0 |           | 18  300    0    4    0
Jun 17 12:27:35 ubuntu dstat.sh[64838]: 17-06 12:27:35|  2   2  95   1   0|5088M  351M  172M 2203M|4179B 1465B|   0    33M|   0  65.3 |1297  1839 |0.48 1.25 1.00|  0   0   0|   0     0 |           | 18  300    0    4    0
Jun 17 12:27:36 ubuntu dstat.sh[64838]: 17-06 12:27:36|  1   0  97   0   0|5088M  351M  172M 2203M|4637B 1620B|   0  1984k|   0  97.0 |1132  1749 |0.48 1.25 1.00|  0   0   0|   0     0 |           | 18  300    0    4    0
Jun 17 12:27:37 ubuntu dstat.sh[64838]: 17-06 12:27:37| 14   4  78   3   0|5115M  321M  173M 2205M|  11k 8835B|2333k  216k| 505  17.0 |3013  3558 |0.48 1.25 1.00|  0   0 5.0|   0     0 |           | 18  301    0    4    0
Jun 17 12:27:38 ubuntu dstat.sh[64838]: 17-06 12:27:38| 14   3  81   0   0|5130M  306M  173M 2205M|  13k   10k|   0  1040k|   0  23.0 |2600  2753 |0.48 1.25 1.00|  0   0 6.0|   0     0 |           | 18  301    0    6    0
Jun 17 12:27:39 ubuntu dstat.sh[64838]: 17-06 12:27:39| 15   4  80   0   0|5158M  277M  173M 2205M|  11k 7277B|  32k  176k|2.00  20.0 |2419  2464 |0.48 1.25 1.00|2.0   0 5.0|   0     0 |           | 18  301    0    8    0
Jun 17 12:27:40 ubuntu dstat.sh[64838]: 17-06 12:27:40| 14   3  80   0   0|5155M  281M  173M 2205M|  14k   12k|   0   264k|   0  21.0 |2507  2501 |0.52 1.25 1.00|  0   0 5.0|   0     0 |           | 18  301    0    9    0
Jun 17 12:27:41 ubuntu dstat.sh[64838]: 17-06 12:27:41| 14   4  81   0   0|5142M  294M  173M 2205M|  18k   14k|  16k 1724k|1.00   306 |2642  2708 |0.52 1.25 1.00|  0   0 5.0|   0     0 |           | 18  301    0   10    0
Jun 17 12:27:42 ubuntu dstat.sh[64838]: 17-06 12:27:42| 15   3  80   0   0|5136M  299M  173M 2205M|  11k   11k|   0   261k|   0  26.1 |2502  2739 |0.52 1.25 1.00|  0   0 5.0|   0     0 |           | 18  301    0   11    0
Jun 17 12:27:43 ubuntu dstat.sh[64838]: 17-06 12:27:43| 42   6  51   0   0|5127M  308M  173M 2206M|  13k 6358B|   0   240k|   0  23.0 |3669  2423 |0.52 1.25 1.00|3.0   0  19|   0     0 |           | 18  292    0   14    0
Jun 17 12:27:44 ubuntu dstat.sh[64838]: 17-06 12:27:44| 44  10  45   0   0|4958M  477M  173M 2206M|5334B 1568B|  52k  164k|9.01  11.0 |3239  1993 |0.52 1.25 1.00|6.0   0 7.0|   0     0 |           | 18  280    0   17    0
Jun 17 12:27:45 ubuntu dstat.sh[64838]: 17-06 12:27:45| 85  15   0   0   0|4916M  519M  173M 2206M|9926B 1459B|  76k 1617k|5.00   139 |5437  3095 |0.80 1.29 1.02|4.0   0 5.0|   0     0 |           | 18  265    0   16    0
Jun 17 12:27:46 ubuntu dstat.sh[64838]: 17-06 12:27:46| 85  14   0   0   0|4977M  458M  173M 2207M|4689B 1617B| 423k  934k|32.9  72.9 |5985  6100 |0.80 1.29 1.02|4.0   0 9.0|   0     0 |           | 18  267    0   18    0
Jun 17 12:27:47 ubuntu dstat.sh[64838]: 17-06 12:27:47| 56   7  35   1   0|5043M  389M  173M 2209M|4542B 1499B| 720k  636k|28.0  43.0 |6850    11k|0.80 1.29 1.02|2.0   0 1.0|   0     0 |           | 18  267    0   25    0
Jun 17 12:27:48 ubuntu dstat.sh[64838]: 17-06 12:27:48| 42  10  46   0   0|5102M  328M  173M 2210M|  41k   16k| 375k  463k|47.9  35.9 |5391  6391 |0.80 1.29 1.02|1.0   0  10|   0     0 |           | 18  269    0   29    0
Jun 17 12:27:49 ubuntu dstat.sh[64838]: 17-06 12:27:49| 30   6  62   1   0|5159M  271M  173M 2211M|  28k 6764B|1014k  441k|50.1  43.1 |4413  5248 |0.80 1.29 1.02|2.0   0 1.0|   0     0 |           | 18  277    0   31    0
Jun 17 12:27:50 ubuntu dstat.sh[64838]: 17-06 12:27:50| 11   3  85   0   0|5158M  271M  173M 2212M|  16k 4256B|   0  1481k|   0  31.9 |4494  7627 |0.73 1.27 1.01|  0   0   0|   0     0 |           | 18  281    0   32    0
Jun 17 12:27:51 ubuntu dstat.sh[64838]: 17-06 12:27:51|  2   0  97   0   0|5158M  271M  173M 2212M|4418B 1618B|   0   324k|   0  11.0 |1023  1369 |0.73 1.27 1.01|1.0   0   0|   0     0 |           | 18  281    0   32    0
Jun 17 12:27:52 ubuntu dstat.sh[64838]: 17-06 12:27:52|  2   1  97   0   0|5158M  271M  173M 2212M|4527B 1571B|   0   197k|   0  13.0 |1000  1348 |0.73 1.27 1.01|  0   0   0|   0     0 |           | 18  281    0   32    0
Jun 17 12:27:53 ubuntu dstat.sh[64838]: 17-06 12:27:53|  0   0  97   0   0|5158M  270M  173M 2212M|4217B 1617B|   0   647k|   0  45.9 |1083  1639 |0.73 1.27 1.01|  0   0   0|   0     0 |           | 18  281    0   32    0
Jun 17 12:27:54 ubuntu dstat.sh[64838]: 17-06 12:27:54|  2   0  98   0   0|5158M  270M  173M 2212M|4440B 1620B|   0    88k|   0  10.0 | 901  1317 |0.73 1.27 1.01|  0   0   0|   0     0 |           | 18  281    0   32    0
Jun 17 12:27:55 ubuntu dstat.sh[64838]: 17-06 12:27:55|  7   1  90   0   0|5158M  270M  173M 2212M|5169B 1620B|  68k  264k|5.00  34.0 |2410  3369 |0.76 1.27 1.01|  0   0   0|   0     0 |           | 18  281    0   32    0
Jun 17 12:27:56 ubuntu dstat.sh[64838]: 17-06 12:27:56|  1   1  97   0   0|5158M  270M  173M 2212M|4820B 1621B|   0   380k|   0  27.0 |1019  1450 |0.76 1.27 1.01|  0   0   0|   0     0 |           | 18  281    0   32    0
Jun 17 12:27:57 ubuntu dstat.sh[64838]: 17-06 12:27:57|  2   2  95   0   0|5159M  269M  173M 2212M|4818B 1458B|   0    10M|   0  1233 |1800  1732 |0.76 1.27 1.01|  0   0 6.0|   0     0 |           | 18  281    0   32    0
Jun 17 12:27:58 ubuntu dstat.sh[64838]: 17-06 12:27:58|  2   1  96   0   0|5152M  277M  173M 2212M|4675B 1618B|  16k  887k|1.00  36.0 |1351  2118 |0.76 1.27 1.01|1.0   0 1.0|   0     0 |           | 18  281    0   31    0
Jun 17 12:27:59 ubuntu dstat.sh[64838]: 17-06 12:27:59|  3   1  95   0   0|5152M  277M  173M 2212M|4594B 1462B|   0   160k|   0  24.1 |1430  2055 |0.76 1.27 1.01|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:00 ubuntu dstat.sh[64838]: 17-06 12:28:00|  1   0  97   0   0|5150M  278M  173M 2212M|4077B 1185B|   0   120k|   0  9.97 | 909  1234 |0.69 1.24 1.00|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:01 ubuntu dstat.sh[64838]: 17-06 12:28:01|  1   1  96   0   0|5150M  278M  173M 2212M|4126B  810B|   0   208k|   0  22.0 |1169  1715 |0.69 1.24 1.00|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:02 ubuntu dstat.sh[64838]: 17-06 12:28:02|  8   4  86   0   0|5161M  268M  173M 2212M|6898B 1619B|   0   600k|   0  51.0 |2795  7122 |0.69 1.24 1.00|  0   0  38|   0     0 |           | 18  281    0   32    0
Jun 17 12:28:03 ubuntu dstat.sh[64838]: 17-06 12:28:03|  2   1  97   0   0|5161M  268M  173M 2212M|5851B 1590B|   0     0 |   0     0 |1013  1372 |0.69 1.24 1.00|1.0   0   0|   0     0 |           | 18  281    0   32    0
Jun 17 12:28:04 ubuntu dstat.sh[64838]: 17-06 12:28:04|  1   0  97   0   0|5161M  268M  173M 2212M|5701B 1620B|   0     0 |   0     0 | 856  1220 |0.69 1.24 1.00|  0   0   0|   0     0 |           | 18  281    0   32    0
Jun 17 12:28:05 ubuntu dstat.sh[64838]: 17-06 12:28:05|  2   1  97   0   0|5152M  276M  173M 2212M|4770B 1590B|   0   360k|   0  28.0 |1007  1442 |0.64 1.22 1.00|  0   0   0|   0     0 |           | 18  281    0   32    0
Jun 17 12:28:06 ubuntu dstat.sh[64838]: 17-06 12:28:06|  2   1  97   0   0|5152M  276M  173M 2212M|4835B 1458B|   0     0 |   0     0 | 956  1311 |0.64 1.22 1.00|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:07 ubuntu dstat.sh[64838]: 17-06 12:28:07|  2   1  96   0   0|5152M  276M  173M 2212M|4684B 1621B|   0   100k|   0  14.0 |1162  1673 |0.64 1.22 1.00|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:08 ubuntu dstat.sh[64838]: 17-06 12:28:08|  2   1  97   0   0|5152M  276M  173M 2212M|4334B 1499B|   0   108k|   0  12.0 |1278  1752 |0.64 1.22 1.00|  0   0 1.0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:09 ubuntu dstat.sh[64838]: 17-06 12:28:09|  2   1  95   0   0|5152M  276M  173M 2212M|4501B 1620B|   0   296k|   0  38.0 |1313  2006 |0.64 1.22 1.00|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:10 ubuntu dstat.sh[64838]: 17-06 12:28:10|  1   1  96   1   0|5152M  276M  173M 2212M|4140B 1620B|   0  2524k|   0   156 |1231  1936 |0.59 1.20 0.99|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:11 ubuntu dstat.sh[64838]: 17-06 12:28:11|  2   0  97   0   0|5152M  276M  173M 2212M|4163B 1664B|   0    72k|   0  6.01 | 937  1275 |0.59 1.20 0.99|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:12 ubuntu dstat.sh[64838]: 17-06 12:28:12|  1   1  97   0   0|5152M  276M  173M 2212M|4318B 1619B|   0   196k|   0  19.0 | 942  1317 |0.59 1.20 0.99|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:13 ubuntu dstat.sh[64838]: 17-06 12:28:13|  2   1  97   0   0|5152M  276M  173M 2212M|4419B 1612B|   0  4076B|   0  1.00 |1005  1273 |0.59 1.20 0.99|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:14 ubuntu dstat.sh[64838]: 17-06 12:28:14|  1   1  98   0   0|5152M  276M  173M 2212M|4156B 1626B|   0     0 |   0     0 | 794  1175 |0.59 1.20 0.99|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:15 ubuntu dstat.sh[64838]: 17-06 12:28:15|  2   0  97   0   0|5152M  276M  173M 2212M|4523B 1459B|   0   400k|   0  68.1 | 888  1219 |0.54 1.18 0.99|1.0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:16 ubuntu dstat.sh[64838]: 17-06 12:28:16|  1   1  97   0   0|5152M  276M  173M 2212M|4813B 1619B|   0   132k|   0  15.0 |1197  1714 |0.54 1.18 0.99|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:17 ubuntu dstat.sh[64838]: 17-06 12:28:17|  2   1  95   0   0|5152M  276M  173M 2212M|4638B 1458B|   0   328k|   0  35.0 |1489  2192 |0.54 1.18 0.99|  0   0   0|   0     0 |           | 18  281    0   31    0
Jun 17 12:28:18 ubuntu dstat.sh[64838]: 17-06 12:28:18| 37  10  52   1   0|4824M  603M  173M 2213M|4706B 1700B|1047k   56k| 101  4.01 |4167  3060 |0.54 1.18 0.99|1.0   0  81|   0     0 |           | 18  277    0   33    0
Jun 17 12:28:19 ubuntu dstat.sh[64838]: 17-06 12:28:19| 23   5  71   0   0|4898M  529M  173M 2213M|4741B 2067B|  72k  263k|4.99  24.9 |2599  2434 |0.54 1.18 0.99|1.0   0   0|   0     0 |           | 18  277    0   33    0
Jun 17 12:28:20 ubuntu dstat.sh[64838]: 17-06 12:28:20| 23   5  71   1   0|4956M  471M  173M 2214M|4605B 1776B| 185k  498k|26.1  34.1 |2514  3841 |0.58 1.18 0.99|5.0   0 5.0|   0     0 |           | 18  277    0   33    0
Jun 17 12:28:21 ubuntu dstat.sh[64838]: 17-06 12:28:21| 22   7  71   0   0|5038M  387M  173M 2215M|4350B 1453B| 175k  391k|16.9  1.99 |2732  2758 |0.58 1.18 0.99|1.0   0  14|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:22 ubuntu dstat.sh[64838]: 17-06 12:28:22| 22   4  72   0   0|5089M  337M  173M 2215M|4160B 1501B|4098B    0 |1.00     0 |2047  1511 |0.58 1.18 0.99|5.0   0 4.0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:23 ubuntu dstat.sh[64838]: 17-06 12:28:23| 12   1  84   0   0|5100M  326M  173M 2215M|4051B 1652B|   0  4731k|   0   635 |1980  1675 |0.58 1.18 0.99|1.0   0 1.0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:24 ubuntu dstat.sh[64838]: 17-06 12:28:24|  1   0  97   0   0|5097M  329M  173M 2215M|4406B 1566B|   0     0 |   0     0 | 856  1178 |0.58 1.18 0.99|  0   0   0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:25 ubuntu dstat.sh[64838]: 17-06 12:28:25|  1   1  97   0   0|5094M  332M  173M 2215M|3980B 1551B|   0   144k|   0  3.00 | 914  1236 |0.53 1.16 0.98|  0   0   0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:26 ubuntu dstat.sh[64838]: 17-06 12:28:26|  2   0  96   0   0|5091M  334M  173M 2215M|4696B 1620B|   0   236k|   0  7.00 | 969  1273 |0.53 1.16 0.98|  0   0   0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:27 ubuntu dstat.sh[64838]: 17-06 12:28:27|  3   1  96   0   0|5089M  336M  173M 2215M|4441B 1620B|   0   176k|   0  23.0 |1288  1785 |0.53 1.16 0.98|  0   0   0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:28 ubuntu dstat.sh[64838]: 17-06 12:28:28|  2   1  97   1   0|5086M  340M  173M 2215M|4325B 1712B|   0   336k|   0  22.0 |1056  1422 |0.53 1.16 0.98|  0   0 1.0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:29 ubuntu dstat.sh[64838]: 17-06 12:28:29|  1   1  96   0   0|5083M  343M  173M 2215M|4737B 1619B|   0   192k|   0  28.0 |1445  2122 |0.53 1.16 0.98|  0   0   0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:30 ubuntu dstat.sh[64838]: 17-06 12:28:30|  1   0  97   0   0|5080M  346M  173M 2215M|4679B 1620B|   0   248k|   0  17.0 | 950  1330 |0.49 1.14 0.98|  0   0   0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:31 ubuntu dstat.sh[64838]: 17-06 12:28:31|  2   1  97   0   0|5077M  349M  173M 2215M|4610B 1652B|   0   120k|   0  15.0 |1185  1596 |0.49 1.14 0.98|  0   0   0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:32 ubuntu dstat.sh[64838]: 17-06 12:28:32|  1   1  96   0   0|5075M  351M  173M 2215M|4604B 1565B|   0   256k|   0  24.0 |1203  1643 |0.49 1.14 0.98|  0   0 1.0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:33 ubuntu dstat.sh[64838]: 17-06 12:28:33|  2   0  96   0   0|5073M  352M  173M 2215M|4295B 1338B|   0    52k|   0  6.00 |1104  1523 |0.49 1.14 0.98|  0   0   0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:34 ubuntu dstat.sh[64838]: 17-06 12:28:34|  1   1  98   0   0|5072M  353M  173M 2215M|3254B  834B|   0     0 |   0     0 | 868  1202 |0.49 1.14 0.98|  0   0   0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:35 ubuntu dstat.sh[64838]: 17-06 12:28:35|  2   1  97   0   0|5072M  354M  173M 2215M|3668B 1188B|   0   192k|   0  15.0 | 955  1299 |0.45 1.12 0.97|1.0   0   0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:36 ubuntu dstat.sh[64838]: 17-06 12:28:36|  3   1  96   0   0|5071M  355M  173M 2215M|4473B 1536B|   0    48k|   0  6.00 |1084  1412 |0.45 1.12 0.97|  0   0 1.0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:37 ubuntu dstat.sh[64838]: 17-06 12:28:37|  3   1  94   0   0|5071M  355M  174M 2215M|5026B 1566B|  32k   92k|2.00  13.0 |1421  1913 |0.45 1.12 0.97|  0   0 2.0|   0     0 |           | 18  281    0   35    0
Jun 17 12:28:38 ubuntu dstat.sh[64838]: 17-06 12:28:38|  2   1  97   0   0|5071M  355M  174M 2215M|4771B 1602B|   0    36k|   0  3.00 |1175  1532 |0.45 1.12 0.97|  0   0 1.0|   0     0 |           | 18  281    0   33    0
Jun 17 12:28:39 ubuntu dstat.sh[64838]: 17-06 12:28:39|  2   1  96   0   0|5071M  355M  174M 2215M|4728B 1651B|   0   168k|   0  24.0 |1452  2037 |0.45 1.12 0.97|  0   0   0|   0     0 |           | 18  281    0   33    0
Jun 17 12:28:40 ubuntu dstat.sh[64838]: 17-06 12:28:40|  2   1  97   0   0|5071M  355M  174M 2215M|4763B 1460B|   0   376k|   0  26.0 | 934  1313 |0.41 1.10 0.97|1.0   0   0|   0     0 |           | 18  281    0   33    0
Jun 17 12:28:41 ubuntu dstat.sh[64838]: 17-06 12:28:41|  1   0  97   0   0|5071M  355M  174M 2215M|8127B 1457B|   0   132k|   0  13.0 | 991  1297 |0.41 1.10 0.97|  0   0   0|   0     0 |           | 18  281    0   33    0
Jun 17 12:28:42 ubuntu dstat.sh[64838]: 17-06 12:28:42|  2   1  96   0   0|5071M  354M  174M 2215M|3895B 1134B|   0    64k|   0  6.00 |1055  1460 |0.41 1.10 0.97|  0   0 1.0|   0     0 |           | 18  281    0   33    0
Jun 17 12:28:43 ubuntu dstat.sh[64838]: 17-06 12:28:43|  4   1  94   0   0|5071M  354M  174M 2215M|4159B 1458B|   0  4097B|   0  1.00 |1365  1774 |0.41 1.10 0.97|2.0   0 2.0|   0     0 |           | 18  281    0   28    0
Jun 17 12:28:44 ubuntu dstat.sh[64838]: 17-06 12:28:44|  4   1  94   0   0|5063M  363M  174M 2215M|5228B 1619B|   0  1088k|   0   225 |1512  1673 |0.41 1.10 0.97|  0   0 2.0|   0     0 |           | 18  281    0   28    0
Jun 17 12:28:45 ubuntu dstat.sh[64838]: 17-06 12:28:45|  3   1  95   1   0|5063M  363M  174M 2215M|4981B 1620B|   0   132k|   0  12.0 |1284  1765 |0.38 1.08 0.96|  0   0 1.0|   0     0 |           | 18  281    0   28    0
Jun 17 12:28:46 ubuntu dstat.sh[64838]: 17-06 12:28:46|  2   1  97   0   0|5056M  370M  174M 2215M|5478B 1620B|   0   320k|   0  53.0 |1185  1659 |0.38 1.08 0.96|  0   0   0|   0     0 |           | 18  281    0   28    0
Jun 17 12:28:47 ubuntu dstat.sh[64838]: 17-06 12:28:47|  3   1  96   0   0|5056M  369M  174M 2215M|4447B 1805B|   0   208k|   0  25.0 |1414  2122 |0.38 1.08 0.96|  0   0   0|   0     0 |           | 18  281    0   15    0
Jun 17 12:28:48 ubuntu dstat.sh[64838]: 17-06 12:28:48|  1   1  97   0   0|5057M  369M  174M 2215M|4478B 1653B|   0   108k|   0  7.99 |1056  1378 |0.38 1.08 0.96|1.0   0 4.0|   0     0 |           | 18  281    0   15    0
Jun 17 12:28:49 ubuntu dstat.sh[64838]: 17-06 12:28:49| 11  18  69   0   0|5081M  345M  174M 2215M|3881B 1515B|   0   353k|   0  38.1 |5543  4917 |0.38 1.08 0.96|1.0   0 309|   0     0 |           | 18  281    0   15    0
Jun 17 12:28:50 ubuntu dstat.sh[64838]: 17-06 12:28:50| 22   4  72   0   0|5144M  281M  174M 2215M|4502B 1916B|   0   575k|   0  39.9 |2116  1684 |0.43 1.08 0.96|1.0   0   0|   0     0 |           | 18  281    1   15    0
Jun 17 12:28:51 ubuntu dstat.sh[64838]: 17-06 12:28:51| 17   3  80   0   0|5145M  280M  174M 2215M|  13k   11k|  32k    0 |2.00     0 |2739  2719 |0.43 1.08 0.96|  0   0   0|   0     0 |           | 18  282    0    7    0
Jun 17 12:28:52 ubuntu dstat.sh[64838]: 17-06 12:28:52| 26   7  64   2   0|5163M  262M  174M 2216M|7059B 2970B| 830k 1227k|59.1   154 |6081  8353 |0.43 1.08 0.96|2.0   0 4.0|   0     0 |           | 18  281    0    8    0
Jun 17 12:28:53 ubuntu dstat.sh[64838]: 17-06 12:28:53| 41   9  49   1   0|5230M  194M  174M 2216M|6021B 3398B| 144k 2824k|7.00   180 |3711  2928 |0.43 1.08 0.96|1.0   0  27|   0     0 |           | 18  282    0    8    0
Jun 17 12:28:54 ubuntu dstat.sh[64838]: 17-06 12:28:54| 32   6  61   0   0|5262M  162M  174M 2216M|  40k   36k|  96k 2196k|6.01   376 |4093  3513 |0.43 1.08 0.96|2.0   0  13|   0     0 |           | 18  281    0   19    0
Jun 17 12:28:55 ubuntu dstat.sh[64838]: 17-06 12:28:55|  2   2  95   0   0|5262M  162M  174M 2216M|3817B 1171B|   0  1625k|   0  88.6 |1428  1835 |0.39 1.06 0.96|  0   0  22|   0     0 |           | 18  281    0   19    0
Jun 17 12:28:56 ubuntu dstat.sh[64838]: 17-06 12:28:56|  2   1  97   0   0|5258M  166M  174M 2216M|4403B 1446B|   0    76k|   0  8.00 |1008  1459 |0.39 1.06 0.96|1.0   0   0|   0     0 |           | 18  281    0   19    0
Jun 17 12:28:57 ubuntu dstat.sh[64838]: 17-06 12:28:57|  3   2  94   0   0|5254M  170M  174M 2216M|4663B 1516B|   0   245k|   0  23.1 |1423  1906 |0.39 1.06 0.96|  0   0 6.0|   0     0 |           | 18  281    0   19    0
