Jun 01 15:11:37 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Jun 01 15:11:38 ubuntu dstat.sh[64930]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Jun 01 15:11:38 ubuntu dstat.sh[64930]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jun 01 15:20:07 ubuntu dstat.sh[64930]: 01-06 15:20:07|  1   0  97   0   0|5280M  292M  157M 2104M|5477B 1458B|   0  4095B|   0  1.00 | 944  1276 |1.09 1.73 1.21|  0   0   0|   0     0 |           | 18  306    0   14    0
Jun 01 15:20:08 ubuntu dstat.sh[64930]: 01-06 15:20:08|  1   3  92   1   0|5280M  292M  157M 2104M|5260B 1614B|4080B   85M|1.00   904 |2691  3197 |1.09 1.73 1.21|  0   0   0|   0     0 |           | 18  306    0   14    0
Jun 01 15:20:09 ubuntu dstat.sh[64930]: 01-06 15:20:09|  2   1  97   0   0|5280M  292M  157M 2104M|4959B 1464B|   0   189k|   0  12.1 |1075  1476 |1.09 1.73 1.21|1.0   0   0|   0     0 |           | 18  306    0   14    0
Jun 01 15:20:10 ubuntu dstat.sh[64930]: 01-06 15:20:10|  2   0  96   0   0|5280M  292M  158M 2104M|4039B 1458B|   0   136k|   0  15.0 |1194  1827 |1.09 1.73 1.21|  0   0   0|   0     0 |           | 18  306    0   14    0
Jun 01 15:20:11 ubuntu dstat.sh[64930]: 01-06 15:20:11|  5  11  81   0   0|5282M  290M  158M 2105M|4976B 1620B| 192k 2363k|10.0   366 |3741  3101 |1.09 1.73 1.21|1.0   0 224|   0     0 |           | 18  306    0   14    0
Jun 01 15:20:12 ubuntu dstat.sh[64930]: 01-06 15:20:12|  9  21  68   0   0|5288M  284M  158M 2105M|4274B 1457B|   0   587k|   0  50.9 |6319  5367 |1.08 1.72 1.20|3.0   0 394|   0     0 |           | 18  306    0   14    0
Jun 01 15:20:13 ubuntu dstat.sh[64930]: 01-06 15:20:13|  8  20  70   0   0|5299M  273M  158M 2105M|4350B 1462B|   0   172k|   0  8.02 |5626  4302 |1.08 1.72 1.20|1.0   0 322|   0     0 |           | 18  306    0   14    0
Jun 01 15:20:14 ubuntu dstat.sh[64930]: 01-06 15:20:14|  8  22  68   0   0|5290M  282M  158M 2105M|3984B 1460B|   0  8204B|   0  1.00 |5873  4649 |1.08 1.72 1.20|1.0   0 407|   0     0 |           | 18  306    0   14    0
Jun 01 15:20:15 ubuntu dstat.sh[64930]: 01-06 15:20:15|  8  22  68   0   0|5291M  280M  158M 2105M|4462B 1501B|  44k    0 |5.00     0 |6008  4879 |1.08 1.72 1.20|1.0   0 441|   0     0 |           | 18  306    0   14    0
Jun 01 15:20:16 ubuntu dstat.sh[64930]: 01-06 15:20:16|  8  21  69   1   0|5298M  274M  158M 2105M|4523B 1454B|  24k  758k|1.99  87.8 |6082  5108 |1.08 1.72 1.20|1.0   0 382|   0     0 |           | 18  306    0   14    0
Jun 01 15:20:17 ubuntu dstat.sh[64930]: 01-06 15:20:17| 22   6  69   1   0|5326M  227M  158M 2122M|4616B 1618B|  18M    0 | 241     0 |3489  3407 |1.07 1.71 1.20|1.0   0  55|   0     0 |           | 18  306    0   12    0
Jun 01 15:20:18 ubuntu dstat.sh[64930]: 01-06 15:20:18|  5   2  91   0   0|5326M  227M  158M 2122M|  20k 2625B|8187B 3158k|2.00  25.0 |1842  2112 |1.07 1.71 1.20|  0   0  10|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:19 ubuntu dstat.sh[64930]: 01-06 15:20:19|  3   1  96   0   0|5326M  227M  158M 2123M| 155k 5911B|   0   128k|   0  13.0 |1381  1827 |1.07 1.71 1.20|  0   0 1.0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:20 ubuntu dstat.sh[64930]: 01-06 15:20:20|  2   1  96   0   0|5326M  227M  158M 2123M| 373k   11k|   0   228k|   0  20.0 |1330  1592 |1.07 1.71 1.20|  0   0 1.0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:21 ubuntu dstat.sh[64930]: 01-06 15:20:21|  2   1  96   0   0|5326M  226M  158M 2123M| 489k   17k|   0   180k|   0  11.0 |1577  1786 |1.07 1.71 1.20|  0   0 1.0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:22 ubuntu dstat.sh[64930]: 01-06 15:20:22|  2   2  94   0   0|5325M  226M  158M 2124M| 963k   28k|   0   280k|   0  23.0 |2379  2443 |0.99 1.68 1.20|  0   0   0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:23 ubuntu dstat.sh[64930]: 01-06 15:20:23|  2   1  96   0   0|5325M  226M  158M 2124M| 184k 8718B|4094B 3094k|1.00  22.0 |1433  1828 |0.99 1.68 1.20|  0   0   0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:24 ubuntu dstat.sh[64930]: 01-06 15:20:24|  2   1  97   0   0|5325M  226M  158M 2124M| 107k 3733B|   0  8195B|   0  2.00 |1218  1585 |0.99 1.68 1.20|  0   0   0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:25 ubuntu dstat.sh[64930]: 01-06 15:20:25|  2   1  96   1   0|5324M  227M  158M 2125M| 308k 8455B|   0   148k|   0  16.0 |1531  1909 |0.99 1.68 1.20|  0   0   0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:26 ubuntu dstat.sh[64930]: 01-06 15:20:26|  2   1  95   0   0|5321M  229M  158M 2125M| 459k   12k|  16k  224k|1.00  23.0 |1874  2063 |0.99 1.68 1.20|  0   0   0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:27 ubuntu dstat.sh[64930]: 01-06 15:20:27|  2   1  96   0   0|5320M  230M  158M 2126M| 476k   11k|   0  1432k|   0  10.0 |1660  1802 |0.91 1.65 1.19|  0   0   0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:28 ubuntu dstat.sh[64930]: 01-06 15:20:28|  1   1  97   0   0|5320M  230M  158M 2126M|  98k 3743B|  12k  576k|3.00  35.0 |1060  1446 |0.91 1.65 1.19|  0   0   0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:29 ubuntu dstat.sh[64930]: 01-06 15:20:29|  1   0  97   0   0|5320M  230M  158M 2126M| 193k 3503B|   0   260k|   0  6.00 |1039  1287 |0.91 1.65 1.19|  0   0   0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:30 ubuntu dstat.sh[64930]: 01-06 15:20:30|  1   1  97   0   0|5320M  230M  158M 2126M| 221k 3372B|   0    88k|   0  5.00 |1068  1280 |0.91 1.65 1.19|  0   0   0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:31 ubuntu dstat.sh[64930]: 01-06 15:20:31|  2   1  97   0   0|5320M  230M  158M 2126M| 282k 8088B|   0   412k|   0  3.00 |1397  1574 |0.91 1.65 1.19|  0   0 1.0|   0     0 |           | 18  307    0   14    0
Jun 01 15:20:32 ubuntu dstat.sh[64930]: 01-06 15:20:32| 10   5  82   1   0|5319M  223M  158M 2133M| 195k 4172B|7586k 3927k| 132   181 |2948  3185 |0.83 1.62 1.18|1.0   0  27|   0     0 |           | 18  306    0   15    0
Jun 01 15:20:33 ubuntu dstat.sh[64930]: 01-06 15:20:33|  9  15  69   4   0|5345M  174M  159M 2155M|4337B 1458B| 168k   29M|25.0  1531 |8476    12k|0.83 1.62 1.18|1.0   0 118|   0     0 |           | 18  306    0   15    0
Jun 01 15:20:34 ubuntu dstat.sh[64930]: 01-06 15:20:34| 18  11  68   2   0|5359M  154M  160M 2160M|3985B 1461B| 277k 8728k|8.02   757 |5486  6541 |0.83 1.62 1.18|1.0   0  70|   0     0 |           | 18  306    0   15    0
Jun 01 15:20:35 ubuntu dstat.sh[64930]: 01-06 15:20:35| 23   8  67   0   0|5348M  164M  160M 2161M|4485B 1615B|   0  1284k|   0  81.7 |3476  2700 |0.83 1.62 1.18|1.0   0  34|   0     0 |           | 18  306    0   15    0
Jun 01 15:20:36 ubuntu dstat.sh[64930]: 01-06 15:20:36| 23   9  67   1   0|5348M  163M  161M 2162M|4761B 1621B|  32k 3058k|1.00   318 |3824  3269 |0.83 1.62 1.18|1.0 1.0  30|   0     0 |           | 18  306    0   15    0
Jun 01 15:20:37 ubuntu dstat.sh[64930]: 01-06 15:20:37| 22   7  68   0   0|5347M  161M  161M 2165M|4675B 1618B|   0  1103k|   0  47.9 |3259  2937 |0.85 1.61 1.18|1.0   0  24|   0     0 |           | 18  306    0   15    0
Jun 01 15:20:38 ubuntu dstat.sh[64930]: 01-06 15:20:38| 24   5  71   1   0|5353M  152M  161M 2168M|4820B 1627B| 735k 4053k|51.2   184 |3700  4287 |0.85 1.61 1.18|1.0   0  18|   0     0 |           | 18  306    0   15    0
Jun 01 15:20:39 ubuntu dstat.sh[64930]: 01-06 15:20:39| 17  13  66   2   0|5369M  170M  152M 2146M|4726B 1615B|5144k 5699k| 117   115 |3740  3479 |0.85 1.61 1.18|2.0   0  44|   0     0 |           | 18  306    0   15    0
Jun 01 15:20:40 ubuntu dstat.sh[64930]: 01-06 15:20:40| 36  14  48   0   0|5409M  126M  152M 2147M|4633B 1457B|1255k 2697k|36.0  19.0 |3843  2607 |0.85 1.61 1.18|2.0   0  49|   0     0 |           | 18  306    0   15    0
Jun 01 15:20:41 ubuntu dstat.sh[64930]: 01-06 15:20:41| 33   4  61   0   0|5386M  149M  152M 2147M|4457B 1619B| 284k    0 |9.00     0 |2728  1738 |0.85 1.61 1.18|1.0   0 6.0|   0     0 |           | 18  306    0   15    0
Jun 01 15:20:42 ubuntu dstat.sh[64930]: 01-06 15:20:42|  6   3  90   1   0|5316M  283M  152M 2085M|4221B 1458B|  60k  576k|3.00  39.0 |2075  2495 |0.86 1.60 1.18|  0   0  16|   0     0 |           | 18  306    0   15    0
Jun 01 15:20:43 ubuntu dstat.sh[64930]: 01-06 15:20:43|  2   1  97   0   0|5305M  293M  152M 2085M|4380B 1620B|   0    36k|   0  4.00 | 837  1247 |0.86 1.60 1.18|  0   0   0|   0     0 |           | 18  306    0   15    0
Jun 01 15:20:44 ubuntu dstat.sh[64930]: 01-06 15:20:44|  7   4  88   0   0|5286M  313M  152M 2085M|4097B 1458B|   0     0 |   0     0 |2052  7127 |0.86 1.60 1.18|  0   0  36|   0     0 |           | 18  306    0   16    0
Jun 01 15:20:45 ubuntu dstat.sh[64930]: 01-06 15:20:45|  1   0  97   0   0|5277M  321M  152M 2085M|4199B 1620B|   0    12k|   0  2.00 | 852  1224 |0.86 1.60 1.18|  0   0   0|   0     0 |           | 18  306    0   16    0
Jun 01 15:20:46 ubuntu dstat.sh[64930]: 01-06 15:20:46|  2   1  96   0   0|5277M  321M  152M 2085M|4477B 1459B|   0   392k|   0  30.0 |1264  1837 |0.86 1.60 1.18|  0   0   0|   0     0 |           | 18  306    0    7    0
Jun 01 15:20:47 ubuntu dstat.sh[64930]: 01-06 15:20:47|  1   0  97   0   0|5277M  321M  152M 2085M|3283B  864B|   0     0 |   0     0 |1050  1481 |1.03 1.63 1.19|  0   0   0|   0     0 |           | 18  306    0    7    0
Jun 01 15:20:48 ubuntu dstat.sh[64930]: 01-06 15:20:48|  1   1  97   0   0|5277M  321M  152M 2085M|3692B 1242B|   0   120k|   0  12.0 | 958  1313 |1.03 1.63 1.19|  0   0   0|   0     0 |           | 18  306    0    7    0
Jun 01 15:20:49 ubuntu dstat.sh[64930]: 01-06 15:20:49|  1   0  97   0   0|5277M  321M  152M 2085M|4113B 1513B|   0    12k|   0  1.00 | 888  1276 |1.03 1.63 1.19|  0   0   0|   0     0 |           | 18  306    0    7    0
Jun 01 15:20:50 ubuntu dstat.sh[64930]: 01-06 15:20:50|  1   1  97   0   0|5277M  321M  152M 2085M|4440B 1620B|   0   116k|   0  10.0 | 919  1294 |1.03 1.63 1.19|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:20:51 ubuntu dstat.sh[64930]: 01-06 15:20:51|  2   1  97   0   0|5277M  321M  152M 2085M|4129B 1463B|   0     0 |   0     0 |1057  1387 |1.03 1.63 1.19|  0   0 1.0|   0     0 |           | 18  306    0    4    0
Jun 01 15:20:52 ubuntu dstat.sh[64930]: 01-06 15:20:52|  2   1  96   0   0|5277M  321M  152M 2085M|4555B 1615B|   0   283k|   0  22.9 |1167  1690 |0.95 1.60 1.18|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:20:53 ubuntu dstat.sh[64930]: 01-06 15:20:53|  2   1  95   0   0|5277M  321M  152M 2085M|4378B 1619B|   0   144k|   0  19.0 |1249  1774 |0.95 1.60 1.18|1.0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:20:54 ubuntu dstat.sh[64930]: 01-06 15:20:54|  2   1  97   0   0|5277M  321M  152M 2085M|4442B 1663B|   0   184k|   0  12.0 |1059  1515 |0.95 1.60 1.18|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:20:55 ubuntu dstat.sh[64930]: 01-06 15:20:55|  1   1  97   0   0|5277M  321M  152M 2085M|4621B 1620B|   0   100k|   0  14.0 |1128  1668 |0.95 1.60 1.18|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:20:56 ubuntu dstat.sh[64930]: 01-06 15:20:56|  1   0  97   0   0|5277M  321M  152M 2085M|4877B 1620B|   0     0 |   0     0 | 978  1352 |0.95 1.60 1.18|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:20:57 ubuntu dstat.sh[64930]: 01-06 15:20:57|  1   1  97   0   0|5277M  321M  152M 2085M|4397B 1458B|   0   200k|   0  11.0 | 985  1429 |0.87 1.57 1.18|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:20:58 ubuntu dstat.sh[64930]: 01-06 15:20:58|  1   1  97   0   0|5277M  321M  152M 2085M|4678B 1619B|   0    36k|   0  4.00 | 926  1279 |0.87 1.57 1.18|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:20:59 ubuntu dstat.sh[64930]: 01-06 15:20:59|  1   0  97   0   0|5277M  321M  152M 2085M|4560B 1620B|   0     0 |   0     0 | 848  1229 |0.87 1.57 1.18|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:00 ubuntu dstat.sh[64930]: 01-06 15:21:00|  2   1  97   0   0|5277M  321M  152M 2085M|4404B 1460B|   0  8204B|   0  2.00 | 911  1285 |0.87 1.57 1.18|  0   0 2.0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:01 ubuntu dstat.sh[64930]: 01-06 15:21:01|  1   0  97   0   0|5277M  321M  152M 2085M|4828B 1456B|   0  8180B|   0  1.00 | 946  1288 |0.87 1.57 1.18|  0   0 1.0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:02 ubuntu dstat.sh[64930]: 01-06 15:21:02|  3   1  95   0   0|5277M  321M  152M 2085M|4561B 1620B|   0   492k|   0  43.0 |1484  2144 |0.80 1.55 1.17|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:03 ubuntu dstat.sh[64930]: 01-06 15:21:03|  1   1  97   0   0|5277M  321M  152M 2085M|5068B 1458B|   0    76k|   0  10.0 | 945  1288 |0.80 1.55 1.17|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:04 ubuntu dstat.sh[64930]: 01-06 15:21:04|  1   0  97   0   0|5277M  321M  152M 2085M|4999B 1458B|   0   272k|   0  10.0 | 886  1217 |0.80 1.55 1.17|1.0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:05 ubuntu dstat.sh[64930]: 01-06 15:21:05|  2   1  98   0   0|5277M  321M  152M 2085M|5221B 1620B|   0   116k|   0  6.00 | 870  1226 |0.80 1.55 1.17|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:06 ubuntu dstat.sh[64930]: 01-06 15:21:06|  1   0  97   0   0|5277M  321M  152M 2085M|6334B 1458B|   0    12k|   0  2.00 | 997  1269 |0.80 1.55 1.17|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:07 ubuntu dstat.sh[64930]: 01-06 15:21:07|  1   1  97   0   0|5277M  321M  152M 2085M|5040B 1620B|   0  1124k|   0   220 | 954  1251 |0.74 1.52 1.16|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:08 ubuntu dstat.sh[64930]: 01-06 15:21:08|  2   0  96   0   0|5277M  321M  152M 2085M|5298B 1458B|   0   228k|   0  24.0 |1168  1735 |0.74 1.52 1.16|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:09 ubuntu dstat.sh[64930]: 01-06 15:21:09|  1   2  95   1   0|5277M  321M  152M 2085M|4621B 1620B|   0    63M|   0   205 |1301  1604 |0.74 1.52 1.16|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:10 ubuntu dstat.sh[64930]: 01-06 15:21:10|  1   1  96   0   0|5277M  321M  152M 2085M|4319B 1620B|   0   116k|   0  16.0 |1165  1711 |0.74 1.52 1.16|  0   0   0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:11 ubuntu dstat.sh[64930]: 01-06 15:21:11|  2   1  96   0   0|5277M  321M  152M 2085M|4618B 1620B|   0   220k|   0  20.0 |1348  1792 |0.74 1.52 1.16|  0   0 1.0|   0     0 |           | 18  306    0    4    0
Jun 01 15:21:12 ubuntu dstat.sh[64930]: 01-06 15:21:12| 13   3  80   3   0|5306M  290M  153M 2088M|6043B 3571B|2753k 1449k| 541  86.0 |2711  3314 |0.76 1.51 1.16|  0   0 5.0|   0     0 |           | 18  307    0    4    0
Jun 01 15:21:13 ubuntu dstat.sh[64930]: 01-06 15:21:13| 16   3  79   0   0|5310M  285M  153M 2088M|  13k   10k|  32k  276k|2.00  20.0 |2782  3054 |0.76 1.51 1.16|  0   0 6.0|   0     0 |           | 18  307    0    6    0
Jun 01 15:21:14 ubuntu dstat.sh[64930]: 01-06 15:21:14| 15   5  79   0   0|5327M  268M  153M 2088M|  14k   12k|  80k  276k|5.00  26.0 |2685  2704 |0.76 1.51 1.16|  0   0  11|   0     0 |           | 18  307    0    8    0
Jun 01 15:21:15 ubuntu dstat.sh[64930]: 01-06 15:21:15| 14   3  81   0   0|5331M  264M  153M 2088M|  14k   11k|   0   232k|   0  21.0 |2358  2434 |0.76 1.51 1.16|2.0   0 5.0|   0     0 |           | 18  307    0    9    0
Jun 01 15:21:16 ubuntu dstat.sh[64930]: 01-06 15:21:16| 14   3  81   0   0|5333M  261M  153M 2088M|  14k   11k|   0   316k|   0  26.0 |2459  2489 |0.76 1.51 1.16|  0   0 5.0|   0     0 |           | 18  307    0   10    0
Jun 01 15:21:17 ubuntu dstat.sh[64930]: 01-06 15:21:17| 14   4  80   0   0|5332M  262M  153M 2088M|  15k   11k|   0   208k|   0  20.0 |2541  2784 |0.78 1.50 1.16|  0   0 6.0|   0     0 |           | 18  307    0   11    0
Jun 01 15:21:18 ubuntu dstat.sh[64930]: 01-06 15:21:18| 38   6  55   0   0|5322M  273M  153M 2088M|  14k   10k|   0   281k|   0  27.1 |3671  2709 |0.78 1.50 1.16|3.0   0  19|   0     0 |           | 18  298    0   12    0
Jun 01 15:21:19 ubuntu dstat.sh[64930]: 01-06 15:21:19| 45  11  43   0   0|5119M  476M  153M 2088M|4778B 1563B|  64k  220k|11.0  15.0 |3441  2245 |0.78 1.50 1.16|4.0   0 6.0|   0     0 |           | 18  286    0   15    0
Jun 01 15:21:20 ubuntu dstat.sh[64930]: 01-06 15:21:20| 85  15   0   0   0|5147M  447M  153M 2088M|5207B 1517B|8216B  714k|1.00  46.1 |5127  2834 |0.78 1.50 1.16|4.0   0 5.0|   0     0 |           | 18  282    0   15    0
Jun 01 15:21:21 ubuntu dstat.sh[64930]: 01-06 15:21:21| 83  15   1   0   0|5137M  457M  153M 2090M|5123B 1454B| 814k  662k|54.8  44.9 |5697  5029 |0.78 1.50 1.16|4.0   0  10|   0     0 |           | 18  275    0   19    0
Jun 01 15:21:22 ubuntu dstat.sh[64930]: 01-06 15:21:22| 63   8  28   0   0|5139M  452M  153M 2092M|4598B 1563B| 667k  459k|28.0  41.9 |5540  6914 |1.12 1.56 1.18|3.0   0 9.0|   0     0 |           | 18  267    0   24    0
Jun 01 15:21:23 ubuntu dstat.sh[64930]: 01-06 15:21:23| 48   8  41   2   0|5261M  327M  153M 2095M|  12k 7355B|2310k 5091k| 160   709 |5361  6468 |1.12 1.56 1.18|2.0   0 3.0|   0     0 |           | 18  270    0   29    0
Jun 01 15:21:24 ubuntu dstat.sh[64930]: 01-06 15:21:24| 34   6  57   1   0|5324M  261M  153M 2097M|  67k   19k|1294k  514k|78.6  52.8 |6112    10k|1.12 1.56 1.18|  0   0   0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:25 ubuntu dstat.sh[64930]: 01-06 15:21:25|  4   1  93   0   0|5324M  261M  153M 2097M|9837B 2135B|   0  2563k|   0   171 |2037  2836 |1.12 1.56 1.18|1.0   0   0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:26 ubuntu dstat.sh[64930]: 01-06 15:21:26|  1   1  97   0   0|5324M  261M  153M 2097M|6218B 1459B|   0   188k|   0  2.00 |1113  1454 |1.12 1.56 1.18|  0   0   0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:27 ubuntu dstat.sh[64930]: 01-06 15:21:27|  2   1  96   0   0|5324M  261M  153M 2097M|4457B 1458B|   0   260k|   0  16.0 |1014  1421 |1.03 1.53 1.18|1.0   0   0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:28 ubuntu dstat.sh[64930]: 01-06 15:21:28|  1   0  96   0   0|5324M  261M  153M 2097M|5099B 1620B|   0  7795k|   0   766 |1381  1645 |1.03 1.53 1.18|  0   0   0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:29 ubuntu dstat.sh[64930]: 01-06 15:21:29|  1   1  97   0   0|5324M  261M  153M 2097M|4681B 1620B|   0    32k|   0  4.00 | 938  1350 |1.03 1.53 1.18|  0   0   0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:30 ubuntu dstat.sh[64930]: 01-06 15:21:30|  1   0  98   0   0|5324M  261M  153M 2097M|4803B 1621B|   0  4099B|   0  1.00 | 832  1224 |1.03 1.53 1.18|  0   0   0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:31 ubuntu dstat.sh[64930]: 01-06 15:21:31|  1   1  97   0   0|5324M  261M  153M 2097M|5419B 1713B|   0    56k|   0  6.00 |1038  1423 |1.03 1.53 1.18|  0   0 1.0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:32 ubuntu dstat.sh[64930]: 01-06 15:21:32|  7   2  89   0   0|5328M  257M  153M 2097M|4380B 1620B| 176k  784k|11.0  72.0 |2510  3705 |0.94 1.51 1.17|  0   0   0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:33 ubuntu dstat.sh[64930]: 01-06 15:21:33|  1   0  97   0   0|5328M  257M  153M 2097M|4157B 1458B|   0    84k|   0  10.0 |1035  1592 |0.94 1.51 1.17|1.0   0   0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:34 ubuntu dstat.sh[64930]: 01-06 15:21:34|  2   1  96   0   0|5328M  257M  153M 2097M|4565B 1622B|   0   436k|   0  40.0 |1338  1942 |0.94 1.51 1.17|  0   0   0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:35 ubuntu dstat.sh[64930]: 01-06 15:21:35|  1   1  97   0   0|5328M  257M  153M 2097M|4274B 1457B|   0    28k|   0  3.00 |1028  1578 |0.94 1.51 1.17|  0   0   0|   0     0 |           | 18  286    0   30    0
Jun 01 15:21:36 ubuntu dstat.sh[64930]: 01-06 15:21:36|  1   0  97   0   0|5328M  257M  153M 2097M|4996B 1620B|   0    36k|   0  5.00 | 994  1360 |0.94 1.51 1.17|  0   0   0|   0     0 |           | 18  286    0   30    0
Jun 01 15:21:37 ubuntu dstat.sh[64930]: 01-06 15:21:37|  3   1  95   0   0|5328M  257M  153M 2097M|4279B 1458B|   0   452k|   0  39.0 |1352  1917 |0.87 1.48 1.16|  0   0 1.0|   0     0 |           | 18  286    0   30    0
Jun 01 15:21:38 ubuntu dstat.sh[64930]: 01-06 15:21:38|  1   1  97   0   0|5328M  257M  153M 2097M|4678B 1619B|   0   112k|   0  16.0 |1196  1750 |0.87 1.48 1.16|  0   0   0|   0     0 |           | 18  286    0   30    0
Jun 01 15:21:39 ubuntu dstat.sh[64930]: 01-06 15:21:39|  1   1  97   0   0|5328M  257M  153M 2097M|4891B 1590B|   0   176k|   0  11.0 | 944  1379 |0.87 1.48 1.16|  0   0   0|   0     0 |           | 18  286    0   30    0
Jun 01 15:21:40 ubuntu dstat.sh[64930]: 01-06 15:21:40|  2   1  96   0   0|5328M  257M  153M 2097M|4415B 1656B|   0  1520k|   0   161 |1265  2023 |0.87 1.48 1.16|  0   0   0|   0     0 |           | 18  286    0   30    0
Jun 01 15:21:41 ubuntu dstat.sh[64930]: 01-06 15:21:41|  1   0  96   0   0|5328M  257M  153M 2097M|4937B 1620B|   0    88k|   0  1.00 |1111  1493 |0.87 1.48 1.16|  0   0 1.0|   0     0 |           | 18  286    0   30    0
Jun 01 15:21:42 ubuntu dstat.sh[64930]: 01-06 15:21:42|  2   1  96   0   0|5328M  257M  153M 2097M|4400B 1459B|   0   504k|   0  41.0 |1315  1914 |0.80 1.46 1.16|1.0   0   0|   0     0 |           | 18  286    0   30    0
Jun 01 15:21:43 ubuntu dstat.sh[64930]: 01-06 15:21:43|  1   0  97   0   0|5328M  257M  153M 2097M|4080B 1620B|   0   108k|   0  15.0 |1092  1603 |0.80 1.46 1.16|  0   0   0|   0     0 |           | 18  286    0   30    0
Jun 01 15:21:44 ubuntu dstat.sh[64930]: 01-06 15:21:44|  7   3  88   0   0|5341M  244M  153M 2098M|4096B 1457B|   0   428k|   0  45.0 |2877    11k|0.80 1.46 1.16|1.0   0  36|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:45 ubuntu dstat.sh[64930]: 01-06 15:21:45|  1   1  98   0   0|5340M  245M  153M 2097M|4202B 1621B|   0    24k|   0  3.00 | 931  1352 |0.80 1.46 1.16|  0   0   0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:46 ubuntu dstat.sh[64930]: 01-06 15:21:46|  2   1  97   0   0|5338M  247M  153M 2097M|4517B 1620B|   0    12k|   0  1.00 | 981  1318 |0.80 1.46 1.16|  0   0   0|   0     0 |           | 18  286    0   31    0
Jun 01 15:21:47 ubuntu dstat.sh[64930]: 01-06 15:21:47|  2   1  97   0   0|5330M  255M  153M 2097M|4443B 1621B|   0  1589k|   0  22.0 | 986  1375 |0.73 1.43 1.15|  0   0   0|   0     0 |           | 18  286    0   30    0
Jun 01 15:21:48 ubuntu dstat.sh[64930]: 01-06 15:21:48|  1   1  97   0   0|5330M  255M  153M 2097M|4498B 1619B|   0  1223k|   0   256 | 996  1313 |0.73 1.43 1.15|  0   0   0|   0     0 |           | 18  286    0   30    0
Jun 01 15:21:49 ubuntu dstat.sh[64930]: 01-06 15:21:49|  1   0  98   0   0|5330M  255M  153M 2097M|4440B 1620B|   0     0 |   0     0 | 878  1246 |0.73 1.43 1.15|  0   0   0|   0     0 |           | 18  286    0   30    0
Jun 01 15:21:50 ubuntu dstat.sh[64930]: 01-06 15:21:50|  1   0  97   0   0|5330M  255M  153M 2097M|4577B 1458B|   0    68k|   0  7.00 | 872  1250 |0.73 1.43 1.15|  0   0   0|   0     0 |           | 18  286    0   30    0
