Jul 19 11:34:53 jammy-provider-cloud-0000007368 systemd[1]: Started Devstack devstack@dstat.service.
Jul 19 11:34:53 jammy-provider-cloud-0000007368 dstat.sh[57642]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 19 11:34:53 jammy-provider-cloud-0000007368 dstat.sh[57642]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 19 11:37:55 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:37:55| 17  10  71   2   0|1708M  920M  170M 4941M|9827B 1694B|4097B 9134k|1.00   449 |2947  4781 |1.69 1.40 0.78|1.0   0  69|   0     0 |   0     0 | 10   48    4   37    0
Jul 19 11:37:56 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:37:56| 16  10  73   0   0|1688M  893M  170M 4987M|  41k 1621B|   0    88k|   0  4.00 |1703  1992 |1.69 1.40 0.78|1.0   0  49|   0     0 |   0     0 | 10   48    4   37    0
Jul 19 11:37:57 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:37:57| 16  11  74   0   0|1689M  891M  170M 4987M|5187B 1698B|   0     0 |   0     0 |1519  1759 |1.64 1.40 0.78|1.0   0  64|   0     0 |   0     0 | 10   48    4   37    0
Jul 19 11:37:58 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:37:58| 23   2  73   0   0|1703M  877M  170M 4987M|5819B 1703B|   0     0 |   0     0 | 993  1134 |1.64 1.40 0.78|1.0   0 9.0|   0     0 |   0     0 | 10   48    4   37    0
Jul 19 11:37:59 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:37:59| 20   6  74   0   0|1646M  982M  171M 4940M|5637B 1616B| 160k 8173B|9.98  2.00 |1508  2011 |1.64 1.40 0.78|1.0   0  91|   0     0 |   0     0 | 10   48    4   37    0
Jul 19 11:38:00 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:00| 14  17  68   0   0|1645M  983M  171M 4941M|7404B 1624B|   0    20k|   0  3.01 |5051  8978 |1.64 1.40 0.78|1.0   0 276|   0     0 |   0     0 | 10   48    4   37    0
Jul 19 11:38:01 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:01|  4   3  91   0   0|1644M  984M  171M 4940M|6851B 1528B|   0  2203k|   0  6.98 |1625  3847 |1.64 1.40 0.78|  0   0  28|   0     0 |   0     0 | 10   48    4   37    0
Jul 19 11:38:02 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:02|  0   1  97   0   0|1644M  984M  171M 4940M|8657B 1620B|   0   500k|   0  28.0 | 902  1493 |1.51 1.37 0.78|  0   0 3.0|   0     0 |   0     0 | 10   48    4   37    0
Jul 19 11:38:03 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:03|  0   1  98   0   0|1644M  984M  171M 4940M|7806B 1620B|   0    32k|   0  4.00 | 715  1030 |1.51 1.37 0.78|  0   0 3.0|   0     0 |   0     0 | 10   48    4   37    0
Jul 19 11:38:04 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:04|  1   1  98   0   0|1644M  984M  171M 4940M|5637B 1620B|   0     0 |   0     0 | 610   934 |1.51 1.37 0.78|  0   0 1.0|   0     0 |   0     0 | 10   48    4   37    0
Jul 19 11:38:05 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:05|  8   8  81   0   0|1584M 1044M  171M 4941M|4236B 1620B|   0  4576k|   0   288 |2711  5289 |1.51 1.37 0.78|1.0   0 168|   0     0 |   0     0 | 10   48    4   37    0
Jul 19 11:38:06 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:06| 13  16  70   0   0|1631M  996M  171M 4940M|4071B 1624B|   0   116k|   0  3.01 |4631    10k|1.51 1.37 0.78|1.0   0 286|   0     0 |   0     0 | 11   48    4   37    0
Jul 19 11:38:07 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:07| 18  16  65   0   0|1642M  985M  171M 4941M|9144B 1725B|   0   602k|   0  1.00 |4775  8809 |1.71 1.42 0.80|1.0   0 261|   0     0 |   0     0 | 11   48    4   37    0
Jul 19 11:38:08 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:08|  7   6  87   0   0|1643M  985M  171M 4940M|9451B 1512B|   0   288k|   0  14.0 |2115  3286 |1.71 1.42 0.80|  0   0 147|   0     0 |   0     0 | 11   48    3   37    0
Jul 19 11:38:09 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:09| 13  15  71   0   0|1653M  974M  171M 4941M|5460B 1683B|   0   208k|   0  1.00 |4058  6778 |1.71 1.42 0.80|1.0   0 212|   0     0 |   0     0 | 13   50    3   37    0
Jul 19 11:38:10 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:10| 11  17  72   0   0|1649M  979M  171M 4940M|5112B 1694B|   0    36k|   0  8.00 |3177  4876 |1.71 1.42 0.80|1.0   0 341|   0     0 |   0     0 | 13   50    3   32    0
Jul 19 11:38:11 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:11| 14  17  68   0   0|1650M  977M  171M 4941M|8372B 1623B|   0    56k|   0  14.0 |3917  6577 |1.71 1.42 0.80|2.0   0 337|   0     0 |   0     0 | 13   50    3   32    0
Jul 19 11:38:12 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:12| 34  19  46   0   0|1702M  925M  171M 4941M|6061B 1700B|   0  2112k|   0   212 |4704    13k|1.81 1.44 0.81|2.0   0 407|   0     0 |   0     0 | 13   50    3   32    0
Jul 19 11:38:13 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:13| 29   8  62   0   0|1762M  865M  171M 4941M|5431B 1622B|   0   148k|   0  6.01 |2105  5338 |1.81 1.44 0.81|2.0   0  61|   0     0 |   0     0 | 13   50    3   32    0
Jul 19 11:38:14 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:14| 24   6  69   0   0|1805M  820M  171M 4942M|5217B 1620B|  32k    0 |2.00     0 |1539  3100 |1.81 1.44 0.81|2.0   0  14|   0     0 |   0     0 | 13   58    3   31    0
Jul 19 11:38:15 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:15| 22   5  73   0   0|1868M  757M  171M 4942M|7356B 1513B|   0    44k|   0  1.00 |1266  2270 |1.81 1.44 0.81|1.0   0 3.0|   0     0 |   0     0 | 13   58    3   31    0
Jul 19 11:38:16 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:16|  1   1  98   0   0|1869M  756M  171M 4943M|  22k 1619B|   0     0 |   0     0 | 933  1768 |1.81 1.44 0.81|  0   0 2.0|   0     0 |   0     0 | 13   58    3   26    0
Jul 19 11:38:17 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:17|  5   9  86   0   0|1810M  815M  171M 4943M|9263B 1810B|   0  1039k|   0  7.02 |2540  4163 |1.75 1.43 0.81| 17   0 163|   0     0 |   0     0 | 13   56    3   26    0
Jul 19 11:38:18 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:18| 15  14  69   0   0|1861M  764M  171M 4943M|5093B 1618B|   0   523k|   0  9.99 |4342  9519 |1.75 1.43 0.81|2.0   0 257|   0     0 |   0     0 | 13   56    3   21    0
Jul 19 11:38:19 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:19| 17  15  65   0   0|1876M  749M  171M 4943M|5816B 1714B|   0     0 |   0     0 |6313    12k|1.75 1.43 0.81|1.0   0 196|   0     0 |   0     0 | 12   56    3   21    0
Jul 19 11:38:20 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:20| 19  16  65   0   0|1889M  736M  171M 4943M|6318B 1715B|   0    24k|   0  6.00 |4898    11k|1.75 1.43 0.81|1.0   0 327|   0     0 |   0     0 | 13   50    3   16    0
Jul 19 11:38:21 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:21|  9   5  85   0   0|1891M  734M  171M 4943M|6200B 1616B|   0  4085B|   0  1.00 |2446  4764 |1.75 1.43 0.81|  0   0  38|   0     0 |   0     0 | 13   58    3   16    0
Jul 19 11:38:22 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:22| 34  21  45   0   0|1722M  903M  171M 4943M|6286B 1653B|   0   281k|   0  4.01 |3501  6353 |1.77 1.44 0.82|2.0   0 585|   0     0 |   0     0 | 13   50    3   19    0
Jul 19 11:38:23 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:23| 35  21  44   0   0|1768M  856M  171M 4944M|5832B 1617B|   0   192k|   0  13.0 |5746    12k|1.77 1.44 0.82|2.0   0 379|   0     0 |   0     0 | 13   54    3   21    0
Jul 19 11:38:24 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:24| 46  15  39   0   0|1897M  727M  171M 4943M|6832B 1659B|   0   524k|   0  16.0 |2628  3835 |1.77 1.44 0.82|2.0   0 185|   0     0 |   0     0 | 13   58    3   22    0
Jul 19 11:38:25 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:25| 40   7  54   0   0|1987M  636M  171M 4944M|4820B 1698B|   0  6019k|   0   383 |1855  5172 |1.77 1.44 0.82|1.0   0 4.0|   0     0 |   0     0 | 13   58    3   22    0
Jul 19 11:38:26 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:26| 25   2  71   2   0|2018M  602M  171M 4947M|  41k 1715B| 140k 4335k|35.0   426 |2486  5279 |1.77 1.44 0.82|1.0 1.0 5.0|   0     0 |   0     0 | 13   60    3   22    0
Jul 19 11:38:27 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:27| 23   6  57  10   0|2016M  587M  171M 4964M|8275B 1709B|   0    83M|   0  3379 |  14k   30k|1.87 1.47 0.83|1.0 1.0 4.0|   0     0 |   0     0 | 13   60    3   22    0
Jul 19 11:38:28 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:28| 38  19  42   1   0|2192M  407M  171M 4968M|7710B 1615B|   0  5331k|   0   408 |7019    24k|1.87 1.47 0.83|1.0   0 237|   0     0 |   0     0 | 14   85    3   32    0
Jul 19 11:38:29 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:29| 10  20  69   0   0|2200M  399M  171M 4968M|5204B 1513B|   0  2821k|   0  34.0 |2759  4398 |1.87 1.47 0.83|1.0   0 314|   0     0 |   0     0 | 14   85    3   32    0
Jul 19 11:38:30 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:30| 12  20  67   0   0|2200M  398M  171M 4968M|5109B 1621B|   0   708k|   0  32.0 |3039  5016 |1.87 1.47 0.83|1.0   0 281|   0     0 |   0     0 | 14   85    3   26    0
Jul 19 11:38:31 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:31| 38  13  49   0   0|2273M  325M  171M 4968M|5540B 1623B|   0  4140k|   0   155 |4339  7026 |1.87 1.47 0.83|2.0   0 164|   0     0 |   0     0 | 14   86    3   26    0
Jul 19 11:38:32 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:32| 39   7  52   0   0|2356M  241M  171M 4969M|6635B 1619B|   0   955k|   0  62.9 |1958  3668 |1.88 1.48 0.84|1.0   0  48|   0     0 |   0     0 | 14   89    3   26    0
Jul 19 11:38:33 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:33|  8  19  71   0   0|2362M  235M  171M 4969M|4217B 1564B|   0   743k|   0  49.9 |2480  3554 |1.88 1.48 0.84|1.0   0 246|   0     0 |   0     0 | 14   89    3   26    0
Jul 19 11:38:34 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:34|  9  18  72   0   0|2362M  235M  171M 4969M|5317B 1695B|   0   128k|   0  14.0 |2573  3672 |1.88 1.48 0.84|1.0   0 276|   0     0 |   0     0 | 14   89    3   26    0
Jul 19 11:38:35 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:35|  9  19  71   0   0|2360M  237M  171M 4969M|6414B 1787B|   0  5605k|   0   308 |2504  3472 |1.88 1.48 0.84|1.0   0 272|   0     0 |   0     0 | 14   89    3   26    0
Jul 19 11:38:36 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:36| 17  10  73   0   0|2391M  206M  171M 4969M|4722B 1615B|   0  4085B|   0  1.00 |1799  2607 |1.88 1.48 0.84|1.0   0 150|   0     0 |   0     0 | 14   89    3   26    0
Jul 19 11:38:37 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:37| 23   5  72   0   0|2368M  229M  171M 4969M|4755B 1682B|   0   357k|   0  2.01 |2120  3676 |1.81 1.47 0.84|1.0   0  28|   0     0 |   0     0 | 14   91    3   28    0
Jul 19 11:38:38 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:38| 28   6  65   0   0|2441M  156M  171M 4969M|6577B 1618B|   0   443k|   0  53.9 |1847  3239 |1.81 1.47 0.84|2.0   0  43|   0     0 |   0     0 | 14  108    3   28    0
Jul 19 11:38:39 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:39| 28   4  65   2   0|2474M  122M  171M 4970M|5081B 1662B|   0  4176k|   0   368 |4007  8811 |1.81 1.47 0.84|1.0   0 2.0|   0     0 |   0     0 | 14  110    3   31    0
Jul 19 11:38:40 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:40| 19   9  72   0   0|2468M  128M  171M 4970M|5242B 1570B|   0   589k|   0  35.1 |1587  2466 |1.81 1.47 0.84|1.0   0 111|   0     0 |   0     0 | 14  110    3   31    0
Jul 19 11:38:41 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:41| 24   4  71   1   0|2491M  130M  171M 4946M|5488B 1620B|   0   900k|   0  77.0 |2085  3849 |1.81 1.47 0.84|1.0   0 3.0|   0     0 |   0     0 | 14  116    3   31    0
Jul 19 11:38:42 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:42| 37   9  52   1   0|2517M  124M  170M 4927M|5762B 1691B| 750k 6850k|36.9   807 |3561  5607 |1.82 1.48 0.84|2.0   0 101|   0     0 |   0     0 | 14  119    3   33    0
Jul 19 11:38:43 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:43| 38   7  54   0   0|2500M  187M  170M 4883M|4259B 1621B|1933k  400k|47.0  18.0 |1571  2079 |1.82 1.48 0.84|2.0   0  26|   0     0 |   0     0 | 14  119    3   35    0
Jul 19 11:38:44 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:44| 20   6  74   0   0|2560M  127M  170M 4883M|6052B 1514B|  92k  292k|5.01  16.0 |1085  1601 |1.82 1.48 0.84|1.0   0  32|   0     0 |   0     0 | 14  119    3   35    0
Jul 19 11:38:45 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:45| 21   6  74   0   0|2535M  151M  170M 4883M|6161B 1620B|   0   268k|   0  17.0 |1449  2053 |1.82 1.48 0.84|1.0   0  51|   0     0 |   0     0 | 14  119    3   36    0
Jul 19 11:38:46 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:46| 23   4  71   0   0|2510M  176M  170M 4883M|6292B 1620B|   0   708k|   0  77.0 |1972  3451 |1.82 1.48 0.84|2.0   0  19|   0     0 |   0     0 | 14  119    3   37    0
Jul 19 11:38:47 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:47| 20   6  73   0   0|2563M  123M  170M 4883M|5620B 1617B|   0   327k|   0  17.0 |1252  1706 |1.76 1.47 0.84|1.0   0  63|   0     0 |   0     0 | 14  119    3   37    0
Jul 19 11:38:48 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:48| 21   7  72   0   0|2552M  134M  170M 4883M|6744B 1660B|   0   409k|   0  30.1 |1480  2190 |1.76 1.47 0.84|1.0   0  56|   0     0 |   0     0 | 14  121    3   38    0
Jul 19 11:38:49 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:49| 27   4  68   1   0|2584M  116M  170M 4868M|8342B 1620B|   0  1468k|   0   196 |2799  5632 |1.76 1.47 0.84|2.0   0 1.0|   0     0 |   0     0 | 14  124    3   38    1
Jul 19 11:38:50 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:50| 20   6  73   0   0|2577M  127M  170M 4865M|6816B 1689B| 778k 1384k|11.0  89.7 |1444  2306 |1.76 1.47 0.84|1.0   0  53|   0     0 |   0     0 | 14  123    3   39    0
Jul 19 11:38:51 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:51| 25   5  70   1   0|2589M  127M  170M 4854M|6394B 1717B|   0  1390k|   0   130 |2817  5085 |1.76 1.47 0.84|1.0   0 2.0|   0     0 |   0     0 | 14  125    3   39    0
Jul 19 11:38:52 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:52| 33   5  61   0   0|2567M  148M  170M 4854M|5607B 1507B| 195k  853k|11.0  76.7 |2604  4734 |1.70 1.46 0.85|1.0   0  69|   0     0 |   0     0 | 14  123    3   40    0
Jul 19 11:38:53 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:53| 24   4  72   1   0|2540M  174M  170M 4855M|6985B 1668B| 743k 1048k| 128   117 |2113  3749 |1.70 1.46 0.85|1.0   0  14|   0     0 |   0     0 | 14  123    3   41    0
Jul 19 11:38:54 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:54| 20   8  71   1   0|2585M  129M  170M 4855M|6391B 1618B|   0  5449k|   0   346 |1970  3649 |1.70 1.46 0.85|1.0   0 133|   0     0 |   0     0 | 14  123    3   41    0
Jul 19 11:38:55 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:55| 26   2  70   0   0|2598M  116M  170M 4855M|5584B 1619B|   0  1075k|   0   116 |2663  4816 |1.70 1.46 0.85|1.0   0   0|   0     0 |   0     0 | 14  125    3   40    0
Jul 19 11:38:56 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:56| 33  12  54   1   0|2557M  170M  170M 4842M|  46k 1655B|2492k 4078k|89.1   381 |4475  8386 |1.70 1.46 0.85|5.0   0 222|   0     0 |   0     0 | 14  123    3   41    0
Jul 19 11:38:57 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:57| 29   7  64   0   0|2609M  125M  170M 4836M|5298B 1887B| 781k  705k|12.0  55.0 |2224  3783 |1.64 1.46 0.85|2.0   0  67|   0     0 |   0     0 | 14  124    3   41    0
Jul 19 11:38:58 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:58| 16  14  70   0   0|2564M  172M  170M 4833M|6717B 1886B|  72k  531k|4.99  36.9 |2427  3751 |1.64 1.46 0.85|2.0   0 180|   0     0 |   0     0 | 14  123    3   42    0
Jul 19 11:38:59 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:38:59|  9  20  70   0   0|2573M  164M  170M 4833M|6459B 1673B| 204k  455k|6.99  24.0 |2520  3702 |1.64 1.46 0.85|1.0   0 270|   0     0 |   0     0 | 14  123    3   42    0
Jul 19 11:39:00 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:00| 13  17  66   0   0|2580M  156M  170M 4834M|7256B 1623B| 248k 2160k|11.0   135 |4156  7648 |1.64 1.46 0.85|4.0   0 220|   0     0 |   0     0 | 14  123    3   42    0
Jul 19 11:39:01 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:01| 27  21  51   0   0|2615M  128M  170M 4827M|5683B 1622B|  88k  260k|3.00  21.0 |3413  6407 |1.64 1.46 0.85|2.0   0 331|   0     0 |   0     0 | 14  123    3   42    0
Jul 19 11:39:02 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:02| 31  23  44   0   0|2657M  130M  170M 4783M|5965B 1688B|  60k  152k|6.99  16.0 |2930  4827 |1.59 1.45 0.85|4.0   0 361|   0     0 |   0     0 | 14  125    3   42    0
Jul 19 11:39:03 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:03| 36  22  40   1   0|2749M  118M  170M 4705M|8461B 1625B|1381k 8580k|70.2   760 |7127    15k|1.59 1.45 0.85|4.0   0 228|   0     0 |   0     0 | 16  135    3   42    0
Jul 19 11:39:04 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:04| 52  25  22   0   0|2846M  122M  170M 4606M|5453B 1567B| 116k  180k|21.0  13.0 |2988  4911 |1.59 1.45 0.85|5.0   0 454|   0     0 |   0     0 | 16  135    3   42    0
Jul 19 11:39:05 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:05| 58  21  20   0   0|2917M  129M  170M 4530M|5490B 1619B|5200k  667k| 246   103 |6867    15k|1.59 1.45 0.85|3.0   0 326|   0     0 |   0     0 | 16  143    3   42    0
Jul 19 11:39:06 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:06| 33  19  48   0   0|2975M  127M  170M 4474M|5443B 1586B| 568k 5908k|20.0   379 |4288  7444 |1.59 1.45 0.85|2.0   0 271|   0     0 |   0     0 | 16  151    3   42    0
Jul 19 11:39:07 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:07| 37  20  42   0   0|3021M  130M  170M 4427M|6069B 1619B| 675k  967k| 101   150 |3949  6482 |1.54 1.44 0.85|1.0   0 618|   0     0 |   0     0 | 17  151    3   42    0
Jul 19 11:39:08 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:08| 15  19  64   0   0|3031M  129M  170M 4420M|6357B 1729B| 104k  799k|6.99  71.9 |4446  7621 |1.54 1.44 0.85|3.0   0 248|   0     0 |   0     0 | 17  151    3   42    0
Jul 19 11:39:09 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:09| 25  22  53   0   0|3069M  130M  170M 4380M|5415B 1734B|   0     0 |   0     0 |4043  8600 |1.54 1.44 0.85|2.0   0 308|   0     0 |   0     0 | 17  151    3   42    0
Jul 19 11:39:10 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:10| 33  22  45   0   0|3125M  135M  170M 4321M|5576B 1621B|   0   152k|   0  12.0 |3539  6083 |1.54 1.44 0.85|1.0   0 366|   0     0 |   0     0 | 17  151    3   42    0
Jul 19 11:39:11 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:11| 36  23  41   0   0|3215M  132M  170M 4236M|4866B 1621B|  12k  552k|2.00  32.0 |7203    14k|1.54 1.44 0.85|2.0   0 377|   0     0 |   0     0 | 17  163    3   41    0
Jul 19 11:39:12 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:12| 35  24  41   0   0|3282M  139M  170M 4163M|4300B 1565B|  56k  224k|4.00  22.0 |4311  9709 |1.66 1.47 0.86|2.0   0 735|   0     0 |   0     0 | 17  163    3   42    0
Jul 19 11:39:13 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:13| 25  24  50   0   0|3335M  130M  170M 4120M|5722B 1510B|   0  1098k|   0  67.9 |5505    11k|1.66 1.47 0.86|1.0   0 407|   0     0 |   0     0 | 17  175    3   41    0
Jul 19 11:39:14 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:14| 17  18  64   0   0|3349M  116M  170M 4120M|5222B 1622B|   0   312k|   0  17.0 |5010  9679 |1.66 1.47 0.86|1.0   0 191|   0     0 |   0     0 | 17  175    3   41    0
Jul 19 11:39:15 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:15| 38  13  48   0   0|3451M  128M  170M 4008M|7502B 1694B|  24k  108k|6.00  4.00 |2574  4316 |1.66 1.47 0.86|3.0   0 117|   0     0 |   0     0 | 17  175    3   37    0
Jul 19 11:39:16 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:16| 47   8  45   0   0|3545M  118M  170M 3926M|9081B 1694B| 116k  252k|5.00  22.0 |1813  2317 |1.66 1.47 0.86|2.0   0 3.0|   0     0 |   0     0 | 17  177    3   37    0
Jul 19 11:39:17 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:17| 30  11  60   0   0|3500M  215M  170M 3875M|8206B 1618B|1226k  240k|32.0  8.99 |2315  3690 |1.60 1.46 0.86|3.0   0 133|   0     0 |   0     0 | 17  181    3   37    0
Jul 19 11:39:18 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:18| 36  24  40   0   0|3565M  148M  170M 3877M|9056B 1808B|8209B 1231k|2.00  42.1 |5054    13k|1.60 1.46 0.86|3.0   0 464|   0     0 |   0     0 | 17  187    3   37    0
Jul 19 11:39:19 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:19| 49  26  25   0   0|3579M  150M  170M 3862M|7434B 1714B|1528k  588k|32.0  38.0 |5140    12k|1.60 1.46 0.86|4.0   0 419|   0     0 |   0     0 | 17  197    3   37    0
Jul 19 11:39:20 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:20| 65  20  14   0   0|3614M  162M  170M 3817M|7574B 1596B|1129k   14M|17.9   731 |5370    12k|1.60 1.46 0.86|4.0   0 221|   0     0 |   0     0 | 17  208    3   38    0
Jul 19 11:39:21 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:21| 78  16   4   0   0|3739M  133M  170M 3723M|6124B 1573B| 494k  470k|10.0  26.1 |2548  5816 |1.60 1.46 0.86|3.0   0  64|   0     0 |   0     0 | 17  216    3   38    0
Jul 19 11:39:22 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:22| 77  16   6   0   0|3798M  123M  170M 3674M|7350B 1759B|  64k 1707k|3.00  55.1 |6928    13k|2.04 1.55 0.89|3.0   0 100|   0     0 |   0     0 | 17  217    3   44    0
Jul 19 11:39:23 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:23| 46  26  27   0   0|3770M  162M  170M 3664M|7194B 1694B|   0   728k|   0  47.0 |8877    33k|2.04 1.55 0.89|2.0   0 464|   0     0 |   0     0 | 17  219    3   45    0
Jul 19 11:39:24 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:24| 44  18  37   0   0|3778M  153M  170M 3665M|6023B 2010B| 572k  736k|6.00  50.0 |5061    13k|2.04 1.55 0.89|3.0   0 212|   0     0 |   0     0 | 17  219    4   39    0
Jul 19 11:39:25 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:25| 53  24  22   0   0|3858M  123M  170M 3614M|5947B 1694B|4096B 1992k|1.00   207 |3639  6752 |2.04 1.55 0.89|3.0   0 444|   0     0 |   0     0 | 17  219    4   39    0
Jul 19 11:39:26 jammy-provider-cloud-0000007368 dstat.sh[57642]: 19-07 11:39:26| 61  21  17   0   0|3903M  128M  170M 3566M|  41k 1621B| 120k   24M|9.00   628 |5954    18k|2.04 1.55 0.89|4.0   0 216|   0     0 |   0     0 | 17  227    4   40    0
