Apr 06 08:16:59 ubuntu systemd[1]: Started devstack@dstat.service - Devstack devstack@dstat.service.
Apr 06 08:16:59 ubuntu dstat.sh[71936]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ---total--- ------tcp-sockets-------
Apr 06 08:16:59 ubuntu dstat.sh[71936]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Apr 06 08:20:24 ubuntu dstat.sh[71936]: 06-04 08:20:24| 65  10  25   0   0|1667M  456M  178M 5428M|5127B 1456B|   0  1705k|   0  52.9 |3775  1733 |2.01 1.65 0.93|4.0   0   0|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:25 ubuntu dstat.sh[71936]: 06-04 08:20:25| 59   8  30   4   0|1769M  348M  178M 5434M|4860B 1620B|   0    14M|   0   949 |7735  9853 |2.01 1.65 0.93|1.0 2.0  60|   0     0 |           | 11   38    0   23    0
Apr 06 08:20:26 ubuntu dstat.sh[71936]: 06-04 08:20:26| 29  10  44  14   0|1763M  341M  178M 5446M|4776B 1563B|   0   105M|   0  7580 |  27k   53k|2.01 1.65 0.93|8.0   0 225|   0     0 |           | 11   38    0   23    0
Apr 06 08:20:27 ubuntu dstat.sh[71936]: 06-04 08:20:27| 27  10  45  15   0|1762M  333M  178M 5454M|4424B 1516B|   0    80M|   0  6476 |  26k   51k|2.01 1.65 0.93|3.0   0 205|   0     0 |           | 11   38    0   23    0
Apr 06 08:20:28 ubuntu dstat.sh[71936]: 06-04 08:20:28| 36  12  35  14   0|1687M  401M  178M 5461M|4851B 1568B|   0    76M|   0  5578 |  22k   41k|2.01 1.65 0.93|3.0 1.0 225|   0     0 |           | 11   36    0   23    0
Apr 06 08:20:29 ubuntu dstat.sh[71936]: 06-04 08:20:29| 41  11  32  14   0|1746M  333M  178M 5470M|4908B 1512B|   0    78M|   0  5379 |  20k   39k|2.01 1.66 0.94|3.0   0 118|   0     0 |           | 11   36    0   23    0
Apr 06 08:20:30 ubuntu dstat.sh[71936]: 06-04 08:20:30| 39  10  34  14   0|1796M  270M  178M 5482M|4555B 1618B|   0    88M|   0  5863 |  19k   39k|2.01 1.66 0.94|4.0 2.0 2.0|   0     0 |           | 11   36    0   23    0
Apr 06 08:20:31 ubuntu dstat.sh[71936]: 06-04 08:20:31| 33  10  39  15   0|1735M  325M  178M 5488M|4264B 1621B|   0    82M|   0  6357 |  23k   45k|2.01 1.66 0.94|4.0   0 166|   0     0 |           | 11   36    0   23    0
Apr 06 08:20:32 ubuntu dstat.sh[71936]: 06-04 08:20:32| 37   8  46   6   0|1500M  559M  179M 5489M|4676B 1619B|   0    41M|   0  3054 |  11k   20k|2.01 1.66 0.94|3.0   0 134|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:33 ubuntu dstat.sh[71936]: 06-04 08:20:33| 16  12  71   0   0|1479M  580M  179M 5489M|4854B 1618B|   0  1003k|   0  53.9 |3499  2526 |2.01 1.66 0.94|1.0   0 157|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:34 ubuntu dstat.sh[71936]: 06-04 08:20:34| 26   6  65   1   0|1509M  550M  179M 5489M|4415B 1500B|   0  5947k|   0   365 |3271  9893 |2.01 1.66 0.94|3.0   0  37|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:35 ubuntu dstat.sh[71936]: 06-04 08:20:35| 24   2  73   0   0|1537M  522M  179M 5489M|5458B 1712B|   0   124k|   0  11.0 |2102  1731 |2.01 1.66 0.94|3.0   0 2.0|   0     0 |           | 11   38    0   23    0
Apr 06 08:20:36 ubuntu dstat.sh[71936]: 06-04 08:20:36| 21   5  73   0   0|1494M  565M  179M 5489M|5486B 1460B|   0    80k|   0  6.01 |2165  1408 |2.01 1.66 0.94|2.0   0  27|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:37 ubuntu dstat.sh[71936]: 06-04 08:20:37| 23   3  74   0   0|1547M  511M  179M 5489M|5091B 1568B|   0    32k|   0  4.00 |1755  1158 |2.01 1.66 0.94|3.0   0 1.0|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:38 ubuntu dstat.sh[71936]: 06-04 08:20:38| 23   4  73   0   0|1508M  551M  179M 5489M|4588B 1026B|   0   564k|   0  40.0 |2144  1781 |2.01 1.66 0.94|3.0   0  13|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:39 ubuntu dstat.sh[71936]: 06-04 08:20:39| 13  40  47   0   0|1486M  572M  179M 5489M|5826B 1567B|   0   200k|   0  20.0 |7637  6774 |1.93 1.65 0.94|3.0   0 966|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:40 ubuntu dstat.sh[71936]: 06-04 08:20:40|  9  25  64   0   0|1470M  589M  179M 5489M|4461B 1025B|   0   252k|   0  22.0 |5716  4270 |1.93 1.65 0.94|1.0   0 469|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:41 ubuntu dstat.sh[71936]: 06-04 08:20:41|  8  22  68   0   0|1460M  599M  179M 5489M|4346B 1510B|   0   116k|   0  12.0 |5335  3582 |1.93 1.65 0.94|1.0   0 338|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:42 ubuntu dstat.sh[71936]: 06-04 08:20:42|  8  21  70   0   0|1427M  632M  179M 5489M|4846B 1566B|   0   356k|   0  74.0 |5364  3725 |1.93 1.65 0.94|1.0   0 303|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:43 ubuntu dstat.sh[71936]: 06-04 08:20:43|  8  22  68   0   0|1406M  653M  179M 5489M|4469B 1511B|   0    32k|   0  8.00 |5224  3580 |1.93 1.65 0.94|2.0   0 288|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:44 ubuntu dstat.sh[71936]: 06-04 08:20:44| 16  19  64   0   0|1402M  656M  179M 5490M|5374B 1625B|   0    16k|   0  4.01 |6338  6960 |1.77 1.62 0.94|8.0   0 273|   0     0 |           | 11   32    0   23    0
Apr 06 08:20:45 ubuntu dstat.sh[71936]: 06-04 08:20:45| 36  12  51   0   0|1456M  602M  179M 5490M|5327B 1616B|   0    40k|   0  1.00 |3906  2940 |1.77 1.62 0.94|2.0   0 133|   0     0 |           | 11   33    0   23    0
Apr 06 08:20:46 ubuntu dstat.sh[71936]: 06-04 08:20:46| 42   9  49   0   0|1564M  495M  179M 5490M|4916B 1569B|   0   168k|   0  2.00 |2581  1374 |1.77 1.62 0.94|2.0   0   0|   0     0 |           | 11   33    0   23    0
Apr 06 08:20:47 ubuntu dstat.sh[71936]: 06-04 08:20:47| 45   6  47   0   0|1609M  449M  179M 5490M|5092B 1618B|   0  2189k|   0   281 |3887  3094 |1.77 1.62 0.94|5.0   0  19|   0     0 |           | 11   49    0   23    0
Apr 06 08:20:48 ubuntu dstat.sh[71936]: 06-04 08:20:48| 28  13  56   0   0|1639M  415M  179M 5494M|5128B 1511B|   0  1431k|   0   120 |7187    11k|1.77 1.62 0.94|3.0   0 145|   0     0 |           | 11   48    0   23    0
Apr 06 08:20:49 ubuntu dstat.sh[71936]: 06-04 08:20:49| 12  20  67   0   0|1652M  402M  179M 5494M|4164B  486B|   0   152k|   0  8.00 |5014  5011 |1.71 1.61 0.94|1.0   0 258|   0     0 |           | 11   48    0   23    0
Apr 06 08:20:50 ubuntu dstat.sh[71936]: 06-04 08:20:50|  9   7  81   0   0|1641M  413M  179M 5494M|5386B 1566B|   0   116k|   0  13.0 |3163  5044 |1.71 1.61 0.94|  0   0  89|   0     0 |           | 11   48    0   23    0
Apr 06 08:20:51 ubuntu dstat.sh[71936]: 06-04 08:20:51|  1   1  98   0   0|1640M  414M  179M 5494M|4648B 1511B|   0    36k|   0  4.00 | 775  1044 |1.71 1.61 0.94|1.0   0 4.0|   0     0 |           | 11   48    0   23    0
Apr 06 08:20:52 ubuntu dstat.sh[71936]: 06-04 08:20:52|  1   1  98   0   0|1638M  416M  179M 5494M|4407B 1243B|   0     0 |   0     0 | 742   978 |1.71 1.61 0.94|  0   0 3.0|   0     0 |           | 11   48    0   23    0
Apr 06 08:20:53 ubuntu dstat.sh[71936]: 06-04 08:20:53|  1   0  98   0   0|1636M  417M  179M 5494M|4024B 1187B|   0  4092B|   0  1.00 | 636   919 |1.71 1.61 0.94|1.0   0 1.0|   0     0 |           | 11   48    0   23    0
Apr 06 08:20:54 ubuntu dstat.sh[71936]: 06-04 08:20:54|  3   5  91   0   0|1588M  466M  179M 5494M|4631B 1569B|   0  2080k|   0  19.0 |1856  1870 |1.57 1.59 0.93|1.0   0  54|   0     0 |           | 11   48    0   17    0
Apr 06 08:20:55 ubuntu dstat.sh[71936]: 06-04 08:20:55| 20  19  60   0   0|1646M  407M  179M 5494M|4583B 1460B|   0     0 |   0     0 |6004  7254 |1.57 1.59 0.93|1.0   0 252|   0     0 |           | 11   48    0   17    0
Apr 06 08:20:56 ubuntu dstat.sh[71936]: 06-04 08:20:56|  9  17  71   0   0|1668M  385M  179M 5494M|4454B 1457B|   0   164k|   0  4.00 |4705  3893 |1.57 1.59 0.93|2.0   0 250|   0     0 |           | 12   48    0   17    0
Apr 06 08:20:57 ubuntu dstat.sh[71936]: 06-04 08:20:57| 16  20  62   0   0|1681M  372M  179M 5495M|5120B 1747B|   0   292k|   0  28.0 |6788  7814 |1.57 1.59 0.93|7.0   0 279|   0     0 |           | 12   64    0   17    0
Apr 06 08:20:58 ubuntu dstat.sh[71936]: 06-04 08:20:58| 12  12  73   0   0|1684M  369M  179M 5494M|4607B 1566B|   0   692k|   0  38.0 |3745  3863 |1.57 1.59 0.93|  0   0 203|   0     0 |           | 12   64    0   14    0
Apr 06 08:20:59 ubuntu dstat.sh[71936]: 06-04 08:20:59|  6  12  81   0   0|1667M  386M  179M 5495M|5129B 1624B|   0  1451k|   0  20.0 |3231  2471 |1.45 1.56 0.93|1.0   0 146|   0     0 |           | 14   64    0   14    0
Apr 06 08:21:00 ubuntu dstat.sh[71936]: 06-04 08:21:00| 18  14  67   0   0|1671M  382M  179M 5495M|4702B 1509B|   0    20k|   0  3.99 |5630  7196 |1.45 1.56 0.93|1.0   0 160|   0     0 |           | 14   64    0   14    0
Apr 06 08:21:01 ubuntu dstat.sh[71936]: 06-04 08:21:01|  9  21  69   0   0|1664M  389M  179M 5495M|4822B 1649B|   0    20k|   0  4.96 |5380  3797 |1.45 1.56 0.93|1.0   0 319|   0     0 |           | 14   66    0   14    0
Apr 06 08:21:02 ubuntu dstat.sh[71936]: 06-04 08:21:02|  9  21  68   0   0|1630M  423M  179M 5495M|5188B 1663B|   0  5430k|   0   423 |5574  3894 |1.45 1.56 0.93|1.0   0 327|   0     0 |           | 14   66    0   14    0
Apr 06 08:21:03 ubuntu dstat.sh[71936]: 06-04 08:21:03| 19  16  62   0   0|1634M  419M  179M 5495M|4696B 1457B|   0    32k|   0  7.00 |5914  6593 |1.45 1.56 0.93|2.0   0 213|   0     0 |           | 14   66    0   14    0
Apr 06 08:21:04 ubuntu dstat.sh[71936]: 06-04 08:21:04| 28  27  45   0   0|1714M  339M  179M 5495M|5705B 1516B|   0  1143k|   0  83.2 |6196  4681 |1.49 1.57 0.93|3.0   0 453|   0     0 |           | 14   66    0   14    0
Apr 06 08:21:05 ubuntu dstat.sh[71936]: 06-04 08:21:05| 29  25  44   0   0|1784M  268M  179M 5496M|5552B 1078B|   0  1042k|   0  4.99 |7263  7455 |1.49 1.57 0.93|3.0   0 442|   0     0 |           | 14   68    0   15    0
Apr 06 08:21:06 ubuntu dstat.sh[71936]: 06-04 08:21:06| 29  25  45   0   0|1853M  198M  179M 5496M|6925B 1460B|   0    60k|   0  12.0 |6419  5220 |1.49 1.57 0.93|3.0   0 485|   0     0 |           | 14   70    0   15    0
Apr 06 08:21:07 ubuntu dstat.sh[71936]: 06-04 08:21:07| 39  18  42   0   0|1883M  168M  179M 5496M|4573B 1644B|   0    64k|   0  6.95 |6039  6154 |1.49 1.57 0.93|3.0   0 270|   0     0 |           | 14   70    0   15    0
Apr 06 08:21:08 ubuntu dstat.sh[71936]: 06-04 08:21:08| 50  27  22   0   0|1987M  246M  172M 5324M|3281B  762B|4127B 5296k|1.01   359 |6754  5737 |1.49 1.57 0.93|3.0   0 540|   0     0 |           | 14   70    0   15    0
Apr 06 08:21:09 ubuntu dstat.sh[71936]: 06-04 08:21:09| 62  21  17   0   0|2087M  145M  172M 5325M|4414B 1241B| 332k  651k|35.0  4.00 |6414  8012 |1.69 1.61 0.95|5.0   0 278|   0     0 |           | 14   70    0   15    0
Apr 06 08:21:10 ubuntu dstat.sh[71936]: 06-04 08:21:10| 68  28   3   1   0|2219M  169M  169M 5175M|4091B 1456B|3263k  998k| 187  54.9 |5979  7038 |1.69 1.61 0.95|4.0   0 526|   0     0 |           | 14   74    0   15    0
Apr 06 08:21:11 ubuntu dstat.sh[71936]: 06-04 08:21:11| 75  22   2   1   0|2332M  192M  168M 5043M|4605B 1558B| 160k 8768k|22.1   857 |9072    13k|1.69 1.61 0.95|7.0   0 206|   0     0 |           | 14   74    0   15    0
Apr 06 08:21:12 ubuntu dstat.sh[71936]: 06-04 08:21:12| 65  27   5   2   0|2403M  183M  167M 4983M|4726B 1608B| 684k   34M|42.0  2438 |  15k   28k|1.69 1.61 0.95|4.0 1.0 433|   0     0 |           | 14   76    0   15    0
Apr 06 08:21:13 ubuntu dstat.sh[71936]: 06-04 08:21:13| 72  24   3   0   0|2556M  150M  167M 4867M|4064B 1613B|1095k 2835k|41.8   200 |  10k   17k|1.69 1.61 0.95|6.0   0 236|   0     0 |           | 14   84    0   21    0
Apr 06 08:21:14 ubuntu dstat.sh[71936]: 06-04 08:21:14| 60  26  13   0   0|2661M  188M  167M 4726M|4646B 1627B|  64k  771k|10.0  48.2 |7900    10k|2.04 1.68 0.98|3.0   0 501|   0     0 |           | 14   93    0   25    0
Apr 06 08:21:15 ubuntu dstat.sh[71936]: 06-04 08:21:15| 45  27  27   0   0|2754M  162M  167M 4662M|4681B 1620B|   0   608k|   0  39.0 |9599    13k|2.04 1.68 0.98|8.0   0 488|   0     0 |           | 14   93    0   22    0
Apr 06 08:21:16 ubuntu dstat.sh[71936]: 06-04 08:21:16| 51  17  31   1   0|2841M  137M  167M 4601M|4574B 1506B|2960k 2929k|31.9   156 |5405  6024 |2.04 1.68 0.98|3.0   0 194|   0     0 |           | 14   96    0   22    0
Apr 06 08:21:17 ubuntu dstat.sh[71936]: 06-04 08:21:17| 51  11  37   0   0|2977M  132M  167M 4473M|4553B 1659B|4102B  168k|1.00  4.01 |5017  7215 |2.04 1.68 0.98|4.0   0 9.0|   0     0 |           | 14   98    0   25    0
Apr 06 08:21:18 ubuntu dstat.sh[71936]: 06-04 08:21:18| 14  18  66   1   0|2986M  189M  167M 4408M|4404B 1460B|  24k 1494k|3.00  95.1 |5408  4750 |2.04 1.68 0.98|2.0   0 232|   0     0 |           | 14  101    0   26    0
Apr 06 08:21:19 ubuntu dstat.sh[71936]: 06-04 08:21:19|  7  20  70   0   0|3001M  174M  167M 4408M|4570B 1134B|8189B  124k|2.00  13.0 |5139  3741 |1.95 1.67 0.98|1.0   0 270|   0     0 |           | 14  101    0   24    0
Apr 06 08:21:20 ubuntu dstat.sh[71936]: 06-04 08:21:20|  8  19  71   0   0|3004M  171M  167M 4408M|5085B 1566B|   0    44k|   0  5.00 |4978  3495 |1.95 1.67 0.98|1.0   0 267|   0     0 |           | 14  101    0   24    0
Apr 06 08:21:21 ubuntu dstat.sh[71936]: 06-04 08:21:21|  9  18  71   0   0|3018M  157M  167M 4408M|4419B 1514B|   0     0 |   0     0 |4526  3140 |1.95 1.67 0.98|1.0   0 223|   0     0 |           | 14  101    0   24    0
Apr 06 08:21:22 ubuntu dstat.sh[71936]: 06-04 08:21:22| 19   3  76   0   0|3062M  177M  167M 4346M|6733B 3795B|8158B   56k|1.00  1.00 |1688  1206 |1.95 1.67 0.98|1.0   0   0|   0     0 |           | 14  102    0   24    0
Apr 06 08:21:23 ubuntu dstat.sh[71936]: 06-04 08:21:23| 20   4  75   0   0|3002M  237M  167M 4346M|  26k   21k|  48k  305k|6.02  26.1 |3132  3159 |1.95 1.67 0.98|2.0   0  31|   0     0 |           | 14  105    0   18    0
Apr 06 08:21:24 ubuntu dstat.sh[71936]: 06-04 08:21:24| 22   5  72   0   0|3081M  158M  167M 4346M|5520B 1615B|   0  5347k|   0  29.9 |2313  1775 |1.88 1.66 0.98|3.0   0  34|   0     0 |           | 14  107    0   18    0
Apr 06 08:21:25 ubuntu dstat.sh[71936]: 06-04 08:21:25| 16   3  80   0   0|3084M  155M  167M 4346M|  11k 7994B|   0   408k|   0  27.0 |2338  2416 |1.88 1.66 0.98|2.0   0 1.0|   0     0 |           | 14  112    0   18    0
Apr 06 08:21:26 ubuntu dstat.sh[71936]: 06-04 08:21:26| 25   5  67   2   0|3090M  148M  167M 4347M|4928B 1623B|1058k 6795k|46.1   474 |5455  8251 |1.88 1.66 0.98|1.0   0 5.0|   0     0 |           | 14  119    0   18    0
Apr 06 08:21:27 ubuntu dstat.sh[71936]: 06-04 08:21:27| 33  11  53   1   0|3111M  126M  167M 4347M|5708B 2796B|  80k 4448k|5.00   277 |5754  6778 |1.88 1.66 0.98|1.0   0 120|   0     0 |           | 14  120    0   20    0
Apr 06 08:21:28 ubuntu dstat.sh[71936]: 06-04 08:21:28| 20   4  75   0   0|3162M  139M  167M 4285M|7586B 7206B|  56k  480k|5.00  46.0 |2525  2514 |1.88 1.66 0.98|  0   0 3.0|   0     0 |           | 14  125    0   20    0
Apr 06 08:21:29 ubuntu dstat.sh[71936]: 06-04 08:21:29| 19   3  77   0   0|3164M  136M  167M 4285M|  11k 4401B|   0    11M|   0   582 |2572  2381 |1.81 1.65 0.98|2.0   0 1.0|   0     0 |           | 14  125    0   20    0
Apr 06 08:21:30 ubuntu dstat.sh[71936]: 06-04 08:21:30| 29   5  65   1   0|3189M  175M  167M 4224M|5900B 2765B|  48k 1246k|2.00   140 |4887  6541 |1.81 1.65 0.98|3.0   0 5.0|   0     0 |           | 14  128    0   21    0
Apr 06 08:21:31 ubuntu dstat.sh[71936]: 06-04 08:21:31| 41  11  48   0   0|3245M  119M  167M 4224M|4858B 1619B|   0   488k|   0  32.0 |3653  2417 |1.81 1.65 0.98|4.0   0  97|   0     0 |           | 14  128    0   21    0
Apr 06 08:21:32 ubuntu dstat.sh[71936]: 06-04 08:21:32| 31   4  65   0   0|3276M  151M  167M 4163M|  27k   24k|   0   357k|   0  18.0 |2542  1624 |1.81 1.65 0.98|2.0   0   0|   0     0 |           | 14  128    0   22    0
Apr 06 08:21:33 ubuntu dstat.sh[71936]: 06-04 08:21:33| 20   6  73   0   0|3280M  147M  167M 4163M|4406B 1510B|   0   340k|   0  17.0 |2314  1726 |1.81 1.65 0.98|2.0   0  55|   0     0 |           | 14  128    0   22    0
Apr 06 08:21:34 ubuntu dstat.sh[71936]: 06-04 08:21:34| 22   5  71   1   0|3260M  166M  167M 4163M|  27k   24k|  40k  292k|3.00  14.0 |3106  9489 |1.74 1.64 0.98|2.0   0  53|   0     0 |           | 14  128    0   24    0
Apr 06 08:21:35 ubuntu dstat.sh[71936]: 06-04 08:21:35| 21   5  73   0   0|3270M  156M  167M 4163M|5031B 1226B|   0   264k|   0  12.0 |2092  1534 |1.74 1.64 0.98|1.0   0  34|   0     0 |           | 14  128    0   23    0
Apr 06 08:21:36 ubuntu dstat.sh[71936]: 06-04 08:21:36| 16   3  80   1   0|3279M  147M  167M 4163M|  13k 8960B|  60k  808k|6.00  98.0 |2910  3489 |1.74 1.64 0.98|1.0   0   0|   0     0 |           | 14  128    0   23    1
Apr 06 08:21:37 ubuntu dstat.sh[71936]: 06-04 08:21:37| 29   9  61   0   0|3266M  222M  167M 4103M|4350B 1039B|  36k  585k|3.00  43.1 |7644    12k|1.74 1.64 0.98|1.0   0 113|   0     0 |           | 14  136    0   29    0
Apr 06 08:21:38 ubuntu dstat.sh[71936]: 06-04 08:21:38| 18   2  78   0   0|3287M  201M  167M 4103M|  27k   24k|  96k  316k|4.99  19.0 |2071  1676 |1.74 1.64 0.98|3.0   0   0|   0     0 |           | 14  136    0   30    0
Apr 06 08:21:39 ubuntu dstat.sh[71936]: 06-04 08:21:39| 19   7  72   0   0|3320M  168M  167M 4103M|5751B 1552B|   0  2772k|   0   298 |2567  1676 |1.68 1.63 0.98|2.0   0  55|   0     0 |           | 14  136    0   30    0
Apr 06 08:21:40 ubuntu dstat.sh[71936]: 06-04 08:21:40| 16   3  81   0   0|3334M  154M  167M 4103M|  12k 8289B|8197B  368k|2.00  25.0 |1930  1691 |1.68 1.63 0.98|3.0   0   0|   0     0 |           | 14  137    0   30    0
Apr 06 08:21:41 ubuntu dstat.sh[71936]: 06-04 08:21:41| 27   5  63   2   0|3332M  155M  167M 4103M|4413B 1512B| 112k 3009k|6.00   354 |6928    11k|1.68 1.63 0.98|3.0   0 2.0|   0     0 |           | 14  140    0   31    0
Apr 06 08:21:42 ubuntu dstat.sh[71936]: 06-04 08:21:42| 22   7  68   1   0|3343M  144M  167M 4104M|5734B 2316B|  32k 5559k|2.00   354 |4552  6135 |1.68 1.63 0.98|2.0   0  53|   0     0 |           | 14  139    0   32    0
Apr 06 08:21:43 ubuntu dstat.sh[71936]: 06-04 08:21:43| 19   3  77   0   0|3329M  220M  167M 4044M|  10k 7272B|  36k  448k|3.00  32.0 |2066  1805 |1.68 1.63 0.98|3.0   0 1.0|   0     0 |           | 14  140    0   32    0
Apr 06 08:21:44 ubuntu dstat.sh[71936]: 06-04 08:21:44| 19   5  73   1   0|3327M  221M  167M 4044M|  10k 6015B| 164k 1146k|11.0   117 |4663  6204 |1.55 1.60 0.97|1.0   0 1.0|   0     0 |           | 14  140    0   32    0
Apr 06 08:21:45 ubuntu dstat.sh[71936]: 06-04 08:21:45| 31   8  58   1   0|3286M  262M  167M 4044M|5560B 2115B|   0  1902k|   0   131 |6650  9493 |1.55 1.60 0.97|1.0   0  69|   0     0 |           | 14  139    0   33    0
Apr 06 08:21:46 ubuntu dstat.sh[71936]: 06-04 08:21:46| 19   2  77   0   0|3334M  213M  167M 4045M|5682B 3022B|   0   474k|   0  21.9 |1741  1425 |1.55 1.60 0.97|3.0   0   0|   0     0 |           | 14  140    0   33    0
Apr 06 08:21:47 ubuntu dstat.sh[71936]: 06-04 08:21:47| 22   3  74   1   0|3333M  215M  167M 4045M|  10k 7900B|  32k 1022k|2.00   109 |3479  4448 |1.55 1.60 0.97|1.0   0   0|   0     0 |           | 14  139    0   34    0
Apr 06 08:21:48 ubuntu dstat.sh[71936]: 06-04 08:21:48| 18  12  70   0   0|3293M  255M  167M 4045M|4579B  973B|   0   905k|   0  53.1 |3664  3055 |1.55 1.60 0.97|1.0   0 147|   0     0 |           | 14  139    0   34    0
Apr 06 08:21:49 ubuntu dstat.sh[71936]: 06-04 08:21:49| 18   3  77   0   0|3330M  218M  167M 4045M|  11k 7261B|   0   503k|   0  24.9 |1836  1448 |1.50 1.59 0.98|2.0   0   0|   0     0 |           | 14  140    0   34    0
Apr 06 08:21:50 ubuntu dstat.sh[71936]: 06-04 08:21:50| 18   4  76   0   0|3331M  217M  167M 4045M|  11k 7285B|   0   855k|   0  80.0 |3736  4665 |1.50 1.59 0.98|1.0   0   0|   0     0 |           | 14  140    0   34    0
Apr 06 08:21:51 ubuntu dstat.sh[71936]: 06-04 08:21:51| 27   6  64   1   0|3333M  214M  167M 4045M|5460B 1570B|  16k 1688k|1.00   147 |6263  8294 |1.50 1.59 0.98|1.0   0 1.0|   0     0 |           | 14  140    0   34    0
Apr 06 08:21:52 ubuntu dstat.sh[71936]: 06-04 08:21:52| 40  16  40   1   0|3274M  273M  167M 4046M|6771B 3209B| 420k 2247k|69.0   179 |  12k   19k|1.50 1.59 0.98|2.0   0 226|   0     0 |           | 14  143    0   35    0
Apr 06 08:21:53 ubuntu dstat.sh[71936]: 06-04 08:21:53| 24   7  69   0   0|3330M  217M  167M 4046M|4950B 1957B|   0   690k|   0  43.9 |3000  2964 |1.50 1.59 0.98|2.0   0  63|   0     0 |           | 14  143    0   35    0
Apr 06 08:21:54 ubuntu dstat.sh[71936]: 06-04 08:21:54| 18   3  78   0   0|3330M  217M  167M 4046M|  10k 7833B|   0   465k|   0  21.0 |2127  1795 |1.38 1.56 0.97|1.0   0 5.0|   0     0 |           | 14  143    0   36    0
Apr 06 08:21:55 ubuntu dstat.sh[71936]: 06-04 08:21:55|  8  20  70   0   0|3335M  212M  167M 4046M|4210B 1188B|   0   560k|   0  30.0 |5095  3734 |1.38 1.56 0.97|1.0   0 283|   0     0 |           | 14  143    0   36    0
Apr 06 08:21:56 ubuntu dstat.sh[71936]: 06-04 08:21:56|  9  21  67   0   0|3288M  259M  167M 4046M|4826B 1619B|   0   520k|   0  39.0 |5372  3803 |1.38 1.56 0.97|1.0   0 276|   0     0 |           | 14  143    0   36    0
Apr 06 08:21:57 ubuntu dstat.sh[71936]: 06-04 08:21:57| 19  17  61   0   0|3271M  275M  167M 4046M|4715B 1653B|   0  2077k|   0   113 |6453  8058 |1.38 1.56 0.97|  0   0 201|   0     0 |           | 14  143    0   36    0
Apr 06 08:21:58 ubuntu dstat.sh[71936]: 06-04 08:21:58| 28  23  48   0   0|3337M  210M  167M 4046M|4687B 1643B|   0   325k|   0  21.1 |5975  4623 |1.38 1.56 0.97|6.0   0 346|   0     0 |           | 14  143    0   36    0
Apr 06 08:21:59 ubuntu dstat.sh[71936]: 06-04 08:21:59| 30  24  45   0   0|3378M  168M  167M 4046M|5002B 1621B|  80k  677k|5.00  49.0 |6928  6588 |1.43 1.57 0.98|2.0   0 414|   0     0 |           | 14  149    0   36    0
Apr 06 08:22:00 ubuntu dstat.sh[71936]: 06-04 08:22:00| 26  18  53   1   0|3410M  135M  167M 4047M|4802B 1513B|4098B 8535k|1.00   587 |6953  9300 |1.43 1.57 0.98|6.0   0 207|   0     0 |           | 16  149    0   36    0
Apr 06 08:22:01 ubuntu dstat.sh[71936]: 06-04 08:22:01| 55  30  15   0   0|3546M  183M  167M 3866M|4189B 1232B| 107k  607k|7.94  36.7 |8296    11k|1.43 1.57 0.98|4.0   0 467|   0     0 |           | 16  155    0   36    0
Apr 06 08:22:02 ubuntu dstat.sh[71936]: 06-04 08:22:02| 53  26  19   0   0|3639M  136M  167M 3821M|4517B 1308B| 186k  525k|16.1  33.3 |7468  8406 |1.43 1.57 0.98|5.0   0 376|   0     0 |           | 16  169    0   36    0
Apr 06 08:22:03 ubuntu dstat.sh[71936]: 06-04 08:22:03| 33  22  44   0   0|3689M  128M  167M 3779M|4497B 1709B|8187B  560k|1.00  13.0 |7311    12k|1.43 1.57 0.98|2.0   0 265|   0     0 |           | 16  171    0   36    0
Apr 06 08:22:04 ubuntu dstat.sh[71936]: 06-04 08:22:04| 34  24  40   0   0|3758M  111M  167M 3728M|5814B 1564B|4090B  363k|1.00  17.0 |6319  4443 |1.80 1.64 1.00|2.0   0 379|   0     0 |           | 16  171    0   36    0
Apr 06 08:22:05 ubuntu dstat.sh[71936]: 06-04 08:22:05| 10  21  66   0   0|3747M  166M  167M 3684M|5424B 1510B|   0   847k|   0   125 |5224  3716 |1.80 1.64 1.00|2.0   0 279|   0     0 |           | 17  171    0   36    0
Apr 06 08:22:06 ubuntu dstat.sh[71936]: 06-04 08:22:06| 13  21  64   0   0|3758M  155M  167M 3685M|6162B 1635B|8187B  424k|2.00  30.0 |6272  6253 |1.80 1.64 1.00|2.0   0 277|   0     0 |           | 17  171    0   36    0
