Jul 25 04:49:52 jammy-provider-cloud-0000007399 systemd[1]: Started Devstack devstack@dstat.service.
Jul 25 04:49:52 jammy-provider-cloud-0000007399 dstat.sh[58127]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 25 04:49:52 jammy-provider-cloud-0000007399 dstat.sh[58127]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 25 04:57:50 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:57:50|  2   1  96   0   0|4442M  205M  200M 2891M|  11k 2214B|   0   600k|   0  8.99 |1050  1756 |1.15 1.33 0.91|1.0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:57:51 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:57:51|  2   1  95   0   0|4442M  205M  200M 2891M|5017B 1566B|   0   276k|   0  23.0 |1246  2240 |1.15 1.33 0.91|1.0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:57:52 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:57:52|  2   0  96   0   0|4442M  204M  200M 2891M|  31k 2101B|   0  4094B|   0  1.00 |1107  1811 |1.15 1.33 0.91|  0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:57:53 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:57:53|  3   1  95   0   0|4442M  204M  200M 2891M|  60k 2832B|   0   224k|   0  22.0 |1286  2182 |1.06 1.31 0.91|  0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:57:54 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:57:54|  2   1  96   0   0|4442M  204M  200M 2891M|  92k 3364B|   0   148k|   0  9.00 |1177  1915 |1.06 1.31 0.91|  0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:57:55 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:57:55|  4   1  94   0   0|4442M  204M  200M 2891M|  70k 2258B|   0   172k|   0  26.0 |1469  2515 |1.06 1.31 0.91|  0   0 2.0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:57:56 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:57:56|  2   0  96   0   0|4442M  204M  200M 2891M|  80k 2941B|   0     0 |   0     0 |1085  1863 |1.06 1.31 0.91|  0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:57:57 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:57:57|  2   1  96   0   0|4442M  204M  200M 2892M| 101k 3204B|   0    68k|   0  6.00 |1176  1878 |1.06 1.31 0.91|  0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:57:58 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:57:58|  1   1  96   0   0|4442M  204M  200M 2892M|  84k 3208B|   0   508k|   0  19.0 |1099  1850 |0.98 1.28 0.90|  0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:57:59 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:57:59|  2   0  95   0   0|4442M  204M  200M 2892M|  57k 2181B|   0   371k|   0  35.0 |1286  2290 |0.98 1.28 0.90|  0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:58:00 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:00|  2   1  97   0   0|4442M  204M  200M 2892M|  73k 2545B|   0    44k|   0  3.00 |1039  1751 |0.98 1.28 0.90|5.0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:58:01 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:01|  3   1  95   0   0|4442M  204M  200M 2892M|  86k 2751B|   0   369k|   0  39.1 |1377  2439 |0.98 1.28 0.90|1.0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:58:02 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:02|  4   2  93   0   0|4442M  204M  200M 2892M|  82k 2763B|   0     0 |   0     0 |2058  3727 |0.98 1.28 0.90|2.0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:58:03 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:03|  5   1  93   0   0|4442M  204M  200M 2892M|  74k 2482B|   0   100k|   0  12.0 |1455  2329 |0.90 1.26 0.90|  0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:58:04 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:04|  3   1  94   0   0|4442M  203M  200M 2892M|  77k 3533B|   0  1040k|   0   175 |1471  2485 |0.90 1.26 0.90|1.0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:58:05 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:05|  3   1  95   0   0|4443M  203M  200M 2892M|  25k 1950B|   0   212k|   0  23.0 |1396  2433 |0.90 1.26 0.90|  0   0 2.0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:58:06 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:06|  1   0  96   0   0|4443M  203M  200M 2892M|  72k 2181B|   0   292k|   0  18.0 |1112  1944 |0.90 1.26 0.90|  0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:58:07 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:07|  2   0  96   0   0|4443M  203M  200M 2892M|  68k 2278B|   0   148k|   0  6.00 |1067  1807 |0.90 1.26 0.90|1.0   0   0|   0     0 |   0     0 | 18  277    0   23    0
Jul 25 04:58:08 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:08|  6   3  90   0   0|4427M  218M  200M 2892M|  78k 2345B|   0  4095B|   0  1.00 |1782  2904 |0.83 1.24 0.89|1.0   0  34|   0     0 |   0     0 | 18  277    0   24    0
Jul 25 04:58:09 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:09|  2   0  95   0   0|4427M  218M  200M 2892M|  35k 1950B|   0   104k|   0  11.0 |1106  1857 |0.83 1.24 0.89|1.0   0   0|   0     0 |   0     0 | 18  277    0   21    0
Jul 25 04:58:10 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:10|  1   1  96   0   0|4427M  218M  200M 2892M|  48k 2113B|   0  1123k|   0  2.00 |1101  1774 |0.83 1.24 0.89|  0   0   0|   0     0 |   0     0 | 18  277    0   21    0
Jul 25 04:58:11 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:11|  2   1  96   1   0|4427M  218M  200M 2892M|  26k 2149B|   0   304k|   0  23.0 |1197  2178 |0.83 1.24 0.89|  0   0   0|   0     0 |   0     0 | 18  277    0   21    0
Jul 25 04:58:12 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:12|  2   0  96   0   0|4427M  218M  200M 2892M|  37k 1973B|   0  8189B|   0  1.00 |1093  1840 |0.83 1.24 0.89|2.0   0   0|   0     0 |   0     0 | 18  277    0   21    0
Jul 25 04:58:13 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:13|  2   1  95   0   0|4427M  218M  200M 2892M|  31k 2702B|   0   244k|   0  13.0 |1130  1864 |0.76 1.22 0.89|  0   0   0|   0     0 |   0     0 | 18  277    0   21    0
Jul 25 04:58:14 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:14|  2   1  96   0   0|4427M  218M  200M 2893M|6332B 1621B|   0    56k|   0  3.00 |1045  1744 |0.76 1.22 0.89|  0   0   0|   0     0 |   0     0 | 18  277    0   21    0
Jul 25 04:58:15 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:15|  3   2  95   0   0|4427M  218M  200M 2893M|6231B 1621B|   0   196k|   0  28.0 |1437  2426 |0.76 1.22 0.89|  0   0 2.0|   0     0 |   0     0 | 18  277    0   21    0
Jul 25 04:58:16 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:16|  1   1  96   1   0|4427M  218M  200M 2893M|4936B 1621B|   0  1929k|   0  98.1 |1159  2088 |0.76 1.22 0.89|  0   0   0|   0     0 |   0     0 | 18  277    0   21    0
Jul 25 04:58:17 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:17| 12   1  85   1   0|4428M  217M  200M 2893M|7174B 1620B|   0   724k|   0  89.0 |2549  4566 |0.76 1.22 0.89|1.0   0   0|   0     0 |   0     0 | 18  277    0   21    0
Jul 25 04:58:18 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:18|  4   2  92   0   0|4428M  217M  200M 2893M|  27k 1979B|   0   268k|   0  28.0 |1586  2951 |0.70 1.20 0.88|1.0   0   0|   0     0 |   0     0 | 18  277    0   21    0
Jul 25 04:58:19 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:19|  2   0  95   0   0|4428M  217M  200M 2893M|  20k 2130B|   0   172k|   0  9.99 |1106  1885 |0.70 1.20 0.88|  0   0   0|   0     0 |   0     0 | 18  277    0   17    0
Jul 25 04:58:20 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:20|  2   0  96   0   0|4428M  217M  200M 2893M|  58k 2159B|   0  1656k|   0  86.0 |1009  1778 |0.70 1.20 0.88|  0   0   0|   0     0 |   0     0 | 18  277    0   17    0
Jul 25 04:58:21 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:21|  2   1  95   0   0|4429M  216M  200M 2893M|  73k 2482B|   0   329k|   0  35.1 |1304  2244 |0.70 1.20 0.88|  0   0   0|   0     0 |   0     0 | 18  277    0   11    0
Jul 25 04:58:22 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:22|  2   1  96   0   0|4429M  216M  200M 2893M|  35k 2289B|   0   180k|   0  2.00 |1156  1932 |0.70 1.20 0.88|  0   0   0|   0     0 |   0     0 | 18  277    0   11    0
Jul 25 04:58:23 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:23|  2   0  95   0   0|4429M  216M  200M 2893M|  29k 2016B|   0   204k|   0  13.0 |1127  1944 |0.64 1.18 0.88|  0   0   0|   0     0 |   0     0 | 18  277    0    8    0
Jul 25 04:58:24 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:24|  2   1  97   0   0|4429M  216M  200M 2893M|  34k 2102B|   0     0 |   0     0 |1151  1857 |0.64 1.18 0.88|  0   0   0|   0     0 |   0     0 | 18  277    0    8    0
Jul 25 04:58:25 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:25|  3   1  94   0   0|4429M  216M  200M 2893M|  35k 2474B|   0  1190k|   0   201 |1613  2585 |0.64 1.18 0.88|  0   0 2.0|   0     0 |   0     0 | 18  277    0    1    0
Jul 25 04:58:26 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:26|  2   1  97   0   0|4429M  216M  200M 2893M|  35k 1974B|   0   316k|   0  19.0 |1037  1808 |0.64 1.18 0.88|  0   0   0|   0     0 |   0     0 | 18  277    0    1    0
Jul 25 04:58:27 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:27|  2   1  96   0   0|4429M  216M  200M 2893M|  56k 2094B|   0    56k|   0  4.00 |1186  2013 |0.64 1.18 0.88|  0   0   0|   0     0 |   0     0 | 18  277    0    1    0
Jul 25 04:58:28 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:28|  2   1  94   0   0|4429M  216M  200M 2893M|  85k 3138B|   0   284k|   0  40.0 |1255  2161 |0.59 1.16 0.87|  0   0 1.0|   0     0 |   0     0 | 18  279    0    1    0
Jul 25 04:58:29 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:29|  1   1  96   0   0|4429M  216M  200M 2893M|  55k 2575B|   0     0 |   0     0 |1044  1811 |0.59 1.16 0.87|1.0   0   0|   0     0 |   0     0 | 18  279    0    1    0
Jul 25 04:58:30 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:30|  2   0  96   0   0|4429M  216M  200M 2893M|  65k 2343B|   0     0 |   0     0 |1056  1805 |0.59 1.16 0.87|  0   0   0|   0     0 |   0     0 | 18  279    0    1    0
Jul 25 04:58:31 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:31|  2   0  96   0   0|4429M  215M  200M 2893M|  51k 2348B|   0   604k|   0  25.0 |1226  2186 |0.59 1.16 0.87|  0   0   0|   0     0 |   0     0 | 18  279    0    1    0
Jul 25 04:58:32 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:32|  3   1  95   0   0|4429M  215M  200M 2893M|  35k 2807B|   0   148k|   0  14.0 |1380  2280 |0.59 1.16 0.87|  0   0   0|   0     0 |   0     0 | 18  279    0    1    0
Jul 25 04:58:33 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:33|  1   1  96   0   0|4429M  215M  200M 2893M|5374B 1514B|   0  4102B|   0  1.00 | 989  1769 |0.54 1.14 0.87|  0   0   0|   0     0 |   0     0 | 18  279    0    1    0
Jul 25 04:58:34 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:34|  1   1  96   0   0|4429M  215M  200M 2893M|8065B 1622B|   0   296k|   0  16.0 |1082  1867 |0.54 1.14 0.87|  0   0   0|   0     0 |   0     0 | 18  279    0    1    0
Jul 25 04:58:35 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:35|  3   1  95   0   0|4429M  215M  200M 2893M|  14k 1896B|   0   600k|   0   107 |1371  2276 |0.54 1.14 0.87|  0   0 2.0|   0     0 |   0     0 | 18  279    0    1    0
Jul 25 04:58:36 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:36|  2   1  96   0   0|4429M  215M  200M 2893M|  59k 2146B|   0   252k|   0  18.0 |1057  1838 |0.54 1.14 0.87|  0   0   0|   0     0 |   0     0 | 18  279    0    1    0
Jul 25 04:58:37 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:37|  2   1  95   0   0|4429M  215M  200M 2893M|  27k   10k|   0   100k|   0  5.99 |1268  1949 |0.54 1.14 0.87|  0   0   0|   0     0 |   0     0 | 18  280    0    1    0
Jul 25 04:58:38 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:38|  2   1  95   0   0|4429M  215M  200M 2893M|  29k 2190B|   0    24k|   0  1.00 |1186  1984 |0.50 1.12 0.86|  0   0   0|   0     0 |   0     0 | 18  279    0    1    0
Jul 25 04:58:39 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:39|  2   1  96   0   0|4429M  215M  200M 2893M|  27k 2611B|   0     0 |   0     0 |1118  1885 |0.50 1.12 0.86|  0   0   0|   0     0 |   0     0 | 18  279    0    1    0
Jul 25 04:58:40 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:40|  3   1  97   0   0|4429M  215M  200M 2893M|  61k 1842B|   0    44k|   0  2.00 |1143  1835 |0.50 1.12 0.86|1.0   0   0|   0     0 |   0     0 | 18  279    0    1    0
Jul 25 04:58:41 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:41|  2   0  94   0   0|4429M  215M  200M 2893M|  18k 2081B|   0   400k|   0  40.0 |1360  2393 |0.50 1.12 0.86|  0   0   0|   0     0 |   0     0 | 18  281    0    1    0
Jul 25 04:58:42 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:42|  2   1  95   0   0|4429M  215M  200M 2893M|  47k 2164B|   0   184k|   0  17.0 |1331  2297 |0.50 1.12 0.86|1.0   0   0|   0     0 |   0     0 | 18  281    0    1    0
Jul 25 04:58:43 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:43|  2   0  96   0   0|4429M  215M  200M 2893M|  26k 2209B|   0     0 |   0     0 |1124  1822 |0.46 1.10 0.86|  0   0   0|   0     0 |   0     0 | 18  281    0    1    0
Jul 25 04:58:44 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:44|  3   0  96   0   0|4429M  215M  200M 2893M|  38k 1950B|   0   208k|   0  11.0 |1026  1765 |0.46 1.10 0.86|1.0   0   0|   0     0 |   0     0 | 18  281    0    1    0
Jul 25 04:58:45 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:45|  2   2  95   0   0|4429M  215M  200M 2894M|  69k 2347B|   0   164k|   0  27.0 |1388  2354 |0.46 1.10 0.86|  0   0 2.0|   0     0 |   0     0 | 18  281    0    1    0
Jul 25 04:58:46 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:46|  4   1  93   0   0|4429M  213M  200M 2896M|  26k 1912B|2681k  393k|31.1  20.0 |1082  1846 |0.46 1.10 0.86|  0 1.0 2.0|   0     0 |   0     0 | 18  280    0    2    0
Jul 25 04:58:47 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:47| 14  12  68   4   0|4449M  169M  201M 2918M|4486B 1619B|3078k   26M| 192  1354 |8685    16k|0.46 1.10 0.86|4.0   0 123|   0     0 |   0     0 | 18  280    0    2    0
Jul 25 04:58:48 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:48| 18  10  69   2   0|4453M  160M  202M 2922M|5655B 1621B| 144k 9704k|6.00   866 |4271  7545 |0.58 1.12 0.87|1.0   0 101|   0     0 |   0     0 | 18  280    0    2    0
Jul 25 04:58:49 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:49| 23   9  67   1   0|4454M  158M  202M 2923M|8706B 1644B|   0  1660k|   0   105 |2532  3688 |0.58 1.12 0.87|2.0   0  70|   0     0 |   0     0 | 18  280    1    2    0
Jul 25 04:58:50 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:50| 23   7  69   0   0|4453M  157M  202M 2925M|5427B 1692B|   0  1614k|   0  80.9 |2417  3561 |0.58 1.12 0.87|1.0   0  54|   0     0 |   0     0 | 18  280    1    2    0
Jul 25 04:58:51 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:51| 20   9  69   2   0|4486M  121M  202M 2927M|7297B 1617B| 515k 7569k|39.9   441 |2887  4342 |0.58 1.12 0.87|1.0   0  40|   0     0 |   0     0 | 18  280    1    2    0
Jul 25 04:58:52 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:52| 18   8  72   1   0|4464M  146M  202M 2923M|5994B 1697B|1855k  172k| 452  14.0 |2157  2980 |0.58 1.12 0.87|1.0   0  25|   0     0 |   0     0 | 18  280    1    2    0
Jul 25 04:58:53 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:53| 16  11  72   0   0|4465M  145M  202M 2923M|5946B 1620B|  20k    0 |3.00     0 |2346  3167 |0.62 1.12 0.87|1.0   0  76|   0     0 |   0     0 | 18  280    1    2    0
Jul 25 04:58:54 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:54| 19  11  68   0   0|4464M  143M  202M 2927M|6100B 2175B|3439k  480k| 118  20.0 |7151    10k|0.62 1.12 0.87|3.0   0  82|   0     0 |   0     0 | 18  280    1    2    0
Jul 25 04:58:55 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:55| 35   5  58   0   0|4227M  379M  202M 2927M|4745B 1129B| 116k  303k|17.0  28.9 |1921  2696 |0.62 1.12 0.87|2.0   0 5.0|   0     0 |   0     0 | 18  272    1    6    0
Jul 25 04:58:56 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:56| 26   4  69   0   0|4281M  325M  202M 2928M|8348B 1741B|  80k  337k|19.1  20.1 |1697  3434 |0.62 1.12 0.87|3.0   0 4.0|   0     0 |   0     0 | 18  280    1   10    0
Jul 25 04:58:57 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:57| 25  12  60   2   0|4158M  424M  202M 2952M|5936B 1828B|  20M 4331k| 267   478 |4062  6136 |0.62 1.12 0.87|1.0   0  85|   0     0 |   0     0 | 18  272    2   14    0
Jul 25 04:58:58 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:58| 24   4  72   0   0|4172M  410M  202M 2952M|6383B 1765B|  20k  156k|5.00  3.00 |1542  2041 |0.65 1.11 0.87|2.0   0  13|   0     0 |   0     0 | 18  272    2   14    0
Jul 25 04:58:59 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:58:59| 11   4  83   0   0|4133M  501M  202M 2901M|  21k 9808B| 100k 4098B|6.00  1.00 |2684  4738 |0.65 1.11 0.87|2.0   0  25|   0     0 |   0     0 | 18  273    2   14    0
Jul 25 04:59:00 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:00|  6   1  92   0   0|4134M  500M  202M 2901M|8947B 2773B|   0   252k|   0  9.00 |1491  2411 |0.65 1.11 0.87|  0   0   0|   0     0 |   0     0 | 18  272    2   14    0
Jul 25 04:59:01 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:01|  3   0  94   0   0|4134M  500M  202M 2901M|5570B 1511B|   0   512k|   0  14.0 |1434  2413 |0.65 1.11 0.87|  0   0   0|   0     0 |   0     0 | 18  272    2   14    0
Jul 25 04:59:02 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:02|  4   1  95   0   0|4134M  500M  202M 2901M|7934B 1621B|  32k  204k|2.00  15.0 |1488  2487 |0.65 1.11 0.87|  0   0   0|   0     0 |   0     0 | 18  272    2   14    0
Jul 25 04:59:03 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:03|  3   1  96   0   0|4134M  500M  202M 2901M|5049B 1621B|   0     0 |   0     0 |1083  1846 |0.59 1.09 0.86|  0   0   0|   0     0 |   0     0 | 18  272    2   14    0
Jul 25 04:59:04 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:04|  2   1  96   0   0|4134M  500M  202M 2901M|7666B 1780B|   0   303k|   0  20.0 |1231  2036 |0.59 1.09 0.86|  0   0   0|   0     0 |   0     0 | 18  272    2   14    0
Jul 25 04:59:05 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:05|  3   1  95   0   0|4134M  500M  202M 2901M|7874B 1644B|   0   172k|   0  27.1 |1399  2584 |0.59 1.09 0.86|  0   0 2.0|   0     0 |   0     0 | 18  272    2   14    0
Jul 25 04:59:06 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:06|  3   0  95   0   0|4134M  500M  202M 2901M|7575B 1689B|   0   256k|   0  18.0 |1200  1996 |0.59 1.09 0.86|2.0   0   0|   0     0 |   0     0 | 18  272    2   14    0
Jul 25 04:59:07 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:07|  2   1  96   0   0|4134M  500M  202M 2901M|7988B 1848B|   0  4101B|   0  1.00 |1169  1875 |0.59 1.09 0.86|2.0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 25 04:59:08 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:08|  6   2  90   0   0|4109M  524M  202M 2901M|5330B 1584B|   0    32k|   0  4.00 |1816  3348 |0.55 1.08 0.86|1.0   0  34|   0     0 |   0     0 | 18  272    3   14    0
Jul 25 04:59:09 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:09|  2   0  96   0   0|4109M  524M  202M 2901M|5542B 1617B|   0     0 |   0     0 |1068  1796 |0.55 1.08 0.86|1.0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 25 04:59:10 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:10|  2   1  96   0   0|4109M  524M  202M 2901M|  44k 1694B|   0    56k|   0  6.00 |1161  1871 |0.55 1.08 0.86|  0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 25 04:59:11 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:11|  2   1  95   0   0|4109M  524M  202M 2901M|6005B 1621B|   0   336k|   0  34.0 |1313  2290 |0.55 1.08 0.86|  0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 25 04:59:12 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:12|  2   0  95   0   0|4109M  524M  202M 2901M|4892B 1607B|   0    88k|   0  13.0 |1185  2067 |0.55 1.08 0.86|  0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 25 04:59:13 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:13|  2   1  96   0   0|4109M  524M  202M 2901M|5854B 1694B|   0  1961k|   0   120 |1136  2217 |0.50 1.06 0.85|  0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 25 04:59:14 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:14|  2   1  96   1   0|4110M  524M  202M 2901M|5949B 1785B|   0   376k|   0  21.0 |1147  1977 |0.50 1.06 0.85|1.0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 25 04:59:15 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:15|  2   1  95   0   0|4110M  524M  202M 2901M|7856B 1513B|   0   176k|   0  27.0 |1478  2630 |0.50 1.06 0.85|  0   0 2.0|   0     0 |   0     0 | 18  272    3   14    0
Jul 25 04:59:16 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:16|  2   0  97   0   0|4110M  524M  202M 2901M|6372B 1620B|   0   252k|   0  17.0 |1045  1831 |0.50 1.06 0.85|  0   0   0|   0     0 |   0     0 | 18  272    3   14    0
Jul 25 04:59:17 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:17|  2   1  95   0   0|4110M  524M  202M 2901M|7140B 1844B|   0  2190k|   0   388 |1538  2451 |0.50 1.06 0.85|  0   0   0|   0     0 |   0     0 | 18  272    4   14    0
Jul 25 04:59:18 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:18|  1   1  96   0   0|4110M  524M  202M 2901M|7814B 1693B|   0     0 |   0     0 |1095  1978 |0.46 1.04 0.85|  0   0   0|   0     0 |   0     0 | 18  272    4   14    0
Jul 25 04:59:19 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:19|  2   1  96   0   0|4110M  524M  202M 2901M|6227B 1620B|   0   208k|   0  13.0 |1064  1932 |0.46 1.04 0.85|  0   0   0|   0     0 |   0     0 | 18  272    4   14    0
Jul 25 04:59:20 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:20|  1   0  96   0   0|4110M  524M  202M 2901M|7432B 1714B|   0    28k|   0  4.00 |1097  1876 |0.46 1.04 0.85|  0   0   0|   0     0 |   0     0 | 18  272    4   14    0
Jul 25 04:59:21 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:21|  2   1  95   0   0|4110M  524M  202M 2901M|6929B 1512B|   0   360k|   0  38.0 |1176  2209 |0.46 1.04 0.85|  0   0   0|   0     0 |   0     0 | 18  272    4   14    0
Jul 25 04:59:22 jammy-provider-cloud-0000007399 dstat.sh[58127]: 25-07 04:59:22|  2   1  95   0   0|4111M  523M  202M 2901M|9734B 1692B|   0    52M|   0   226 |1443  2304 |0.46 1.04 0.85|1.0   0   0|   0     0 |   0     0 | 18  272    4   14    0
